municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,23,23
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,6,6
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,9,9
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,8,8
BELEN DE ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,2,2
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,43,43
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,47,47
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,16,16
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,3,3
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,14,14
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,26,26
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,9,9
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,5,5
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,6,6
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,20,20
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,15,15
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,5,5
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,18,18
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,29,29
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,7,7
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,20,20
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,46,46
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,8,8
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,2,2
CATACORA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,47,47
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,28,28
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,10,10
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,15,15
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,10,10
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,12,12
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,25,25
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,22,22
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,38,38
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,7,7
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,492,492
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,60,60
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,5,5
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,16,16
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,4,4
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,46,46
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,7,7
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,16,16
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,2,2
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,27,27
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,2,2
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,18,18
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,21,21
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,7,7
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,6,6
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,9,9
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,9,9
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,17,17
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,29,29
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,30,30
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,11,11
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,3,3
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,7,7
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,4,4
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,547,547
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,8,8
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,14,14
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,16,16
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,16,16
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,19,19
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,10,10
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,8,8
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,7,7
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,13,13
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,15,15
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,18,18
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,5,5
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,42,42
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,7,7
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,10,10
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,2,2
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,18,18
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,4,4
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,10,10
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,2,2
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,15,15
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,17,17
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,12,12
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,5,5
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,28,28
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,24,24
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,63,63
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1159,1159
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,7,7
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,15,15
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,32,32
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,6,6
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,12,12
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,5,5
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,4,4
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,2,2
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,11,11
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,5,5
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,14,14
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,7,7
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,23,23
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,16,16
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,6,6
MOJINETE,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,8,8
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,36,36
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,125,125
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,2,2
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
NAZACARA DE PACAJES,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,28,28
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,15,15
OMEREQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,4,4
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,456,456
PADCAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,19,19
PADILLA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,7,7
PAILON,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,8,8
PALOS BLANCOS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,55,55
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,2,2
PAMPA GRANDE,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,8,8
PAPEL PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,4,4
PASORAPA,atencion de partos en servicios,mujeres con primer control post parto,2010-02-01,1,1
