municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,19,19
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,59,59
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,21,21
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,8,8
CHACARILLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,12,12
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,37,37
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,18,18
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,42,42
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
CHOQUE COTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,52,52
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,2,2
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,281,281
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,4,4
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,9,9
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,6,6
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,52,52
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,6,6
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,5,5
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,6,6
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,36,36
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,12,12
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,10,10
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,30,30
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,7,7
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,4,4
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,34,34
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,76,76
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,16,16
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,5,5
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,15,15
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,653,653
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,68,68
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,23,23
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,39,39
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,4,4
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,25,25
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,7,7
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,66,66
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,34,34
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,4,4
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,10,10
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,140,140
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,30,30
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,4,4
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,9,9
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,10,10
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,117,117
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,20,20
HUACHACALLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,17,17
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,15,15
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,56,56
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,39,39
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,67,67
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,79,79
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,8,8
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,2,2
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,15,15
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,19,19
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,51,51
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,404,404
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,16,16
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,11,11
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,35,35
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,36,36
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,7,7
MACHACAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,9,9
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,60,60
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,19,19
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
MALLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,2,2
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,19,19
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,28,28
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,28,28
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,120,120
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,19,19
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,30,30
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,12,12
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,11,11
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3233,3233
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,108,108
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,95,95
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,7,7
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,8,8
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,6,6
PAPEL PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,4,4
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,12,12
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,12,12
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,17,17
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,6,6
POCONA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,7,7
POJO (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,11,11
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,5,5
PORCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,72,72
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,12,12
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,88,88
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,7,7
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,97,97
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,27,27
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,11,11
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,11,11
