municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,40,40
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,8,8
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,3,3
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,88,88
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,7,7
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,107,107
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,2,2
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,1,1
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,63,63
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,3,3
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,3,3
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-09-01,9,9
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,37,37
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,14,14
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,25,25
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,10,10
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,20,20
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,10,10
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,30,30
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,25,25
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,9,9
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,14,14
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,24,24
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,26,26
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,12,12
BOLPEBRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,6,6
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,34,34
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,8,8
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,14,14
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,9,9
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,14,14
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,22,22
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,17,17
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,8,8
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,82,82
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,6,6
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,46,46
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,10,10
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,19,19
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,16,16
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,9,9
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,13,13
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,32,32
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,24,24
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,17,17
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,946,946
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,35,35
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,21,21
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,17,17
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,11,11
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,10,10
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,21,21
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,29,29
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,14,14
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,14,14
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,13,13
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,42,42
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,13,13
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,17,17
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,604,604
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,35,35
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,9,9
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,23,23
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
ESMERALDA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,14,14
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
HUACHACALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,17,17
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,6,6
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
HUATAJATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,14,14
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,8,8
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,8,8
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,46,46
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,38,38
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,347,347
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,16,16
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,63,63
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,22,22
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,9,9
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,24,24
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,12,12
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,19,19
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,26,26
MORO MORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,12,12
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,416,416
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,9,9
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,9,9
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,22,22
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,19,19
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,21,21
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,6,6
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,42,42
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,27,27
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,6,6
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,9,9
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,11,11
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,20,20
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,69,69
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,30,30
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,8,8
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,19,19
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,9,9
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,26,26
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,111,111
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,11,11
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,39,39
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,175,175
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
QUIRUSILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,10,10
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,160,160
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,13,13
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,24,24
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,224,224
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,25,25
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,42,42
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,20,20
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,20,20
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,84,84
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,23,23
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,27,27
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,6,6
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,36,36
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,19,19
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,9,9
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,32,32
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
SAN PEDRO DE MACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,21,21
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,6,6
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,9,9
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,22,22
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1364,1364
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,9,9
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,37,37
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,16,16
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,30,30
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,6,6
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,174,174
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,8,8
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,10,10
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,17,17
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,24,24
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,211,211
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,16,16
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
TIAHUANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,6,6
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,11,11
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,54,54
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,4,4
TODOS SANTOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,14,14
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,30,30
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,8,8
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,15,15
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,5,5
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,7,7
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,16,16
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,25,25
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,11,11
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,24,24
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,6,6
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-10-01,3,3
