municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,75,75
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,27,27
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,61,61
SENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,59,59
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,352,352
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,132,132
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,47,47
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,574,574
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,49,49
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,121,121
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,59,59
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,979,979
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,4,4
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,119,119
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,72,72
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,8,8
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,279,279
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,149,149
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,38,38
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,96,96
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,784,784
TEOPONTE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,2,2
TIAHUANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,84,84
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,168,168
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,33,33
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,257,257
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,267,267
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,8,8
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,66,66
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,3,3
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,43,43
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,46,46
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,93,93
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,78,78
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,149,149
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,187,187
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,34,34
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,13,13
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,90,90
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,338,338
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,45,45
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,67,67
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,242,242
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,64,64
URUBICHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,83,83
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,282,282
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,68,68
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,160,160
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,77,77
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,170,170
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,160,160
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,78,78
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,64,64
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,736,736
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,68,68
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,146,146
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,542,542
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,83,83
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,27,27
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,1092,1092
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,65,65
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,667,667
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,73,73
YANACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,27,27
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,383,383
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,88,88
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,97,97
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,46,46
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,3,3
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-09-01,68,68
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,53,53
ACHACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,166,166
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,242,242
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,19,19
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,29,29
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,87,87
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,82,82
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,40,40
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,10,10
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,72,72
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,196,196
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,17,17
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,86,86
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,304,304
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,150,150
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,99,99
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,98,98
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,82,82
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,46,46
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,338,338
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,1,1
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,71,71
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,46,46
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,14,14
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,17,17
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,42,42
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,430,430
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,41,41
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,6,6
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,23,23
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,175,175
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,95,95
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,122,122
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,8,8
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,42,42
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,146,146
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,122,122
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,17,17
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,213,213
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,234,234
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,87,87
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,165,165
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,245,245
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,3,3
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,150,150
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,75,75
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,54,54
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,8,8
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,6,6
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,382,382
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,93,93
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,72,72
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,18,18
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,150,150
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,284,284
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,15,15
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,9,9
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,56,56
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,84,84
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,88,88
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,172,172
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,148,148
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,8,8
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,311,311
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,2807,2807
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,5,5
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,245,245
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,131,131
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,24,24
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,268,268
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,32,32
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,227,227
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,139,139
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,302,302
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,3,3
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,158,158
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,7,7
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,6,6
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,43,43
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,64,64
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,37,37
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,52,52
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,176,176
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,418,418
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,4,4
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,207,207
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,24,24
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,31,31
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,196,196
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,29,29
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,28,28
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,30,30
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,1733,1733
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,30,30
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,134,134
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,108,108
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,61,61
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,41,41
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,533,533
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,3,3
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,27,27
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,4,4
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,41,41
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,15,15
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,132,132
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,128,128
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,35,35
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,53,53
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,121,121
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,54,54
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,79,79
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,1,1
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,24,24
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,14,14
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,113,113
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,35,35
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,41,41
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,31,31
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,53,53
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,63,63
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,172,172
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,27,27
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,91,91
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,1,1
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,22,22
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,104,104
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,233,233
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,687,687
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,45,45
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,30,30
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,145,145
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,25,25
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,32,32
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,579,579
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,35,35
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,56,56
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,28,28
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,75,75
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,2,2
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,188,188
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,23,23
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,105,105
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,126,126
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,218,218
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,121,121
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,6,6
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,77,77
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,3,3
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,368,368
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,21,21
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,89,89
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,41,41
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,13,13
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,179,179
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,130,130
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,18,18
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,2083,2083
PADCAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,21,21
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,77,77
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,174,174
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,126,126
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,22,22
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,105,105
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,34,34
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,31,31
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,129,129
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,53,53
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,76,76
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,291,291
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,116,116
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,149,149
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,47,47
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,160,160
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,104,104
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,131,131
PORTACHUELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,39,39
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,92,92
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,18,18
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,2289,2289
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,82,82
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,12,12
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,287,287
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,40,40
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,126,126
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,83,83
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,58,58
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,71,71
PUERTO RICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,18,18
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,65,65
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,189,189
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,308,308
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,18,18
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,1197,1197
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,63,63
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,13,13
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,96,96
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,177,177
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,21,21
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,2,2
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,107,107
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,200,200
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,27,27
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,1565,1565
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,19,19
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,302,302
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-10-01,107,107
