municipality,group,variable,month,Niños (as) de 6 meses a menor de 1 año con dosis única de vitamina A,TOTAL
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,19,19
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,20,20
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,3,3
SANTIVAÑES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,15,15
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,8,8
SAPAHAQUI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,15,15
SENA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,10,10
SHINAOTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,43,43
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,39,39
SICAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,4,4
SIPE SIPE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,97,97
SOPACHUY,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,8,8
SORACACHI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,16,16
SORATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,36,36
SUCRE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,571,571
TACACOMA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,17,17
TACOBAMBA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,21,21
TACOPAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,8,8
TAHUA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,8,8
TAPACARI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,54,54
TARABUCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,24,24
TARACO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,9,9
TARATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,25,25
TARIJA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,334,334
TARVITA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,14,14
TEOPONTE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,25,25
TIAWANACU,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,19,19
TINGUIPAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,41,41
TIPUANI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,16,16
TIQUIPAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,108,108
TIRAQUE (CBBA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,31,31
TOCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,6,6
TOLATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,16,16
TOLEDO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,11,11
TOMAVE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,24,24
TOMINA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,15,15
TORO TORO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,16,16
TOTORA(CBBA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,32,32
TOTORA(ORR),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,6,6
TRINIDAD,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,187,187
TUPIZA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,71,71
TURCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,7,7
UMALA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,8,8
UNCIA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,48,48
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,16,16
URUBICHA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,12,12
UYUNI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,31,31
VACAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,16,16
VALLEGRANDE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,23,23
VIACHA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,82,82
VILA VILA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,8,8
VILLA CHARCAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,35,35
VILLA MONTES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,66,66
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,4,4
VILLA RIVERO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,11,11
VILLA SERRANO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,26,26
VILLA TUNARI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,150,150
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,22,22
VILLAZON,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,65,65
VINTO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,72,72
VITICHI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,13,13
WALDO BALLIVIAN,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,3,3
WARNES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,166,166
YACO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,11,11
YACUIBA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,143,143
YAMPARAEZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,7,7
YANACACHI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,10,10
YAPACANI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,118,118
YOCALLA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,21,21
YOTALA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,17,17
YUNCHARA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,13,13
ZUDAÑEZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-06-01,17,17
ACACIO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,6,6
ACHACACHI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,66,66
ACHOCALLA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,18,18
AIQUILE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,44,44
ALALAY,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,7,7
ALCALA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,10,10
ALTO BENI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,18,18
ANCORAIMES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,19,19
ANDAMARCA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,4,4
ANTEQUERA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,5,5
ANZALDO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,8,8
APOLO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,33,33
ARAMPAMPA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,9,9
ARANI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,20,20
ARBIETO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,29,29
ARQUE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,27,27
ASCENCION DE GUARAYOS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,43,43
ATOCHA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,15,15
AUCAPATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,11,11
AYATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,7,7
AYO AYO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,46,46
AZURDUY,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,10,10
BATALLAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,25,25
BAURES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,12,12
BELEN DE ANDAMARCA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,4,4
BELEN DE URMIRI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,7,7
BELLA FLOR,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,9,9
BERMEJO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,91,91
BETANZOS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,41,41
BOLIVAR,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,19,19
BOLPEBRA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,10,10
BOYUIBE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,13,13
BUENA VISTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,20,20
CABEZAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,61,61
CAIROMA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,13,13
"CAIZA ""D""",micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,15,15
CAJUATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,29,29
CALACOTO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,10,10
CALAMARCA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,22,22
CAMARGO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,19,19
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,2,2
CAMIRI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,66,66
CAPINOTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,39,39
CAQUIAVIRI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,16,16
CARACOLLO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,25,25
CARANAVI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,106,106
CARANGAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,1,1
CARAPARI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,35,35
CARIPUYO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,18,18
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,8,8
CHACARILLA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,1,1
CHALLAPATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,52,52
CHAQUI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,13,13
CHARAGUA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,93,93
CHARAÑA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,5,5
CHAYANTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,20,20
CHIMORE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,60,60
CHIPAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,7,7
CHOQUE COTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,35,35
CHUMA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,9,9
CKOCHAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,36,36
CLIZA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,14,14
COBIJA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,120,120
COCAPATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,47,47
COCHABAMBA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,1182,1182
COLCAPIRHUA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,117,117
"COLCHA ""K""",micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,33,33
COLLANA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,3,3
COLOMI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,40,40
COLPA BELGICA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,12,12
COLQUECHACA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,86,86
COLQUENCHA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,12,12
COLQUIRI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,29,29
COMANCHE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,3,3
COMARAPA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,42,42
COMBAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,2,2
CONCEPCION,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,41,41
COPACABANA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,16,16
CORIPATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,32,32
CORO CORO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,5,5
COROICO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,23,23
CORQUE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,6,6
COTAGAITA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,48,48
COTOCA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,164,164
CUATRO CAÑADAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,23,23
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,4,4
CUEVO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,8,8
CULPINA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,34,34
CURAHUARA DE CARANGAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,5,5
CURVA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,5,5
DESAGUADERO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,14,14
EL ALTO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,1448,1448
EL CHORO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,6,6
EL PUENTE(STC),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,19,19
EL PUENTE(TJA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,15,15
EL TORNO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,94,94
EL VILLAR,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,8,8
ENTRE RIOS TRJ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2013-07-01,56,56
