,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,21,11,139,137,160,148,308
HUARACAJE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,2,36,26,37,28,65
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,3,1,29,27,32,28,60
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,6,9,8,11,14,25
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,3,23,17,25,20,45
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,0,16,11,16,11,27
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,6,12,8,13,14,27
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,6,28,22,30,28,58
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,3,8,52,45,55,53,108
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,4,0,13,12,17,12,29
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,3,1,59,39,62,40,102
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,21,19,57,49,78,68,146
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,7,7,66,69,73,76,149
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,1,73,61,78,62,140
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,24,27,312,350,336,377,713
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,58,45,709,693,767,738,1505
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1459,1337,3601,3624,5060,4961,10021
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,0,2,3,4,3,7
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,4,5,34,37,38,42,80
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,14,2,103,119,117,121,238
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,6,26,19,27,25,52
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,0,12,14,12,14,26
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,7,10,202,171,209,181,390
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,3,19,13,21,16,37
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,12,7,5,15,17,32
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,7,4,37,42,44,46,90
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,1,25,25,27,26,53
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,3,40,48,41,51,92
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,12,18,107,93,119,111,230
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,12,8,125,87,137,95,232
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,1,1,3,1,4,5
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,6,173,152,181,158,339
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,4,9,62,82,66,91,157
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,20,20,165,151,185,171,356
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,22,18,295,250,317,268,585
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,6,1,72,57,78,58,136
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,0,2,4,2,4,6
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,6,35,50,37,56,93
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,20,12,193,169,213,181,394
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,147,149,859,828,1006,977,1983
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,3,16,11,17,14,31
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,2,43,41,48,43,91
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,2,22,18,24,20,44
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,0,3,5,3,5,8
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,2,8,7,8,9,17
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,10,2,46,52,56,54,110
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,11,9,72,101,83,110,193
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,2,104,79,106,81,187
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,671,635,2125,1988,2796,2623,5419
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,9,7,128,104,137,111,248
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,7,4,58,59,65,63,128
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,17,11,118,112,135,123,258
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,42,39,130,104,172,143,315
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,34,30,205,195,239,225,464
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,2,16,24,18,26,44
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,3,7,69,59,72,66,138
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,5,13,16,14,21,35
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,2,9,13,10,15,25
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,57,61,249,279,306,340,646
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,4,26,41,34,45,79
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,5,60,59,62,64,126
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,7,1,75,60,82,61,143
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,9,13,94,89,103,102,205
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,37,25,86,77,123,102,225
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,3,40,39,41,42,83
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,6,5,98,105,104,110,214
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,7,7,49,54,56,61,117
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,9,50,40,58,49,107
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,9,17,146,128,155,145,300
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,3,29,60,31,63,94
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,0,8,3,8,3,11
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,345,338,1280,1206,1625,1544,3169
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,4,5,35,30,39,35,74
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,1,9,9,9,10,19
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,14,151,155,159,169,328
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,4,0,25,21,29,21,50
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,6,3,51,49,57,52,109
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,7,2,96,76,103,78,181
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,2,10,18,10,20,30
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,16,12,92,95,108,107,215
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,8,56,64,61,72,133
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,1,15,6,15,7,22
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,15,19,102,102,117,121,238
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,87,70,686,637,773,707,1480
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,9,59,50,67,59,126
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,45,37,262,257,307,294,601
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,0,22,17,24,17,41
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,387,351,792,864,1179,1215,2394
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,4,36,45,41,49,90
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,3,7,10,7,13,20
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,4,43,31,48,35,83
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,12,9,98,86,110,95,205
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,164,134,1155,892,1319,1026,2345
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,19,17,122,99,141,116,257
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,21,9,139,136,160,145,305
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,3,2,38,15,41,17,58
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,236,252,1254,1120,1490,1372,2862
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,4,29,27,30,31,61
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,10,95,96,103,106,209
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,6,2,39,31,45,33,78
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,4,5,61,62,65,67,132
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,4,72,55,77,59,136
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,1,9,5,10,6,16
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,15,18,72,65,87,83,170
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,1,9,14,9,15,24
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,2,10,13,10,15,25
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,1,23,33,28,34,62
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,14,15,96,100,110,115,225
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,31,44,366,327,397,371,768
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,13,5,104,85,117,90,207
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,11,9,194,171,205,180,385
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,40,48,179,172,219,220,439
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,64,52,370,331,434,383,817
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,13,16,10,10,23,26,49
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,21,13,80,88,101,101,202
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,6,47,30,52,36,88
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,24,24,96,105,120,129,249
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,1,67,56,67,57,124
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,25,25,303,262,328,287,615
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,6,49,46,51,52,103
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,30,24,175,144,205,168,373
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,9,11,131,92,140,103,243
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,12,7,68,63,80,70,150
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,15,5,110,101,125,106,231
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,1,26,16,27,17,44
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,9,13,121,111,130,124,254
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,12,9,118,128,130,137,267
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,5,24,34,32,39,71
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,0,2,2,2,2,4
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,0,19,16,19,16,35
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,0,7,7,7,7,14
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,3,38,51,43,54,97
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,2,32,29,34,31,65
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,6,8,72,58,78,66,144
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,79,75,85,94,164,169,333
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1599,1622,6664,6290,8263,7912,16175
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,8,105,73,113,81,194
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,15,14,95,107,110,121,231
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,3,19,15,19,18,37
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,6,63,45,63,51,114
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,4,2,26,23,30,25,55
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,4,20,23,20,27,47
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,6,69,70,74,76,150
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,2,20,25,21,27,48
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,1,59,47,61,48,109
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,6,63,54,71,60,131
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,21,23,342,300,363,323,686
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,13,9,104,99,117,108,225
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,0,38,25,40,25,65
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,40,39,610,499,650,538,1188
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,1,14,13,22,14,36
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,10,6,82,56,92,62,154
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,3,112,77,120,80,200
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,351,338,2534,2379,2885,2717,5602
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,0,7,2,7,2,9
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,15,7,35,28,50,35,85
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,4,26,34,27,38,65
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,3,3,42,24,45,27,72
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,0,5,3,5,3,8
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,15,28,148,135,163,163,326
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,3,4,51,48,54,52,106
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,3,15,25,15,28,43
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,88,78,3,8,91,86,177
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,684,661,1308,1133,1992,1794,3786
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,4,5,47,32,51,37,88
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,19,12,101,110,120,122,242
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,3,3,92,94,95,97,192
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,6,81,64,82,70,152
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,6,4,86,91,92,95,187
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,211,230,340,332,551,562,1113
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,11,6,138,135,149,141,290
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,0,7,2,8,2,10
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,0,63,83,68,83,151
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,0,2,1,3,1,4
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,11,10,54,55,65,65,130
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,1,27,22,29,23,52
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,17,58,42,63,59,122
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,7,3,37,30,44,33,77
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,7,1,34,34,41,35,76
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,21,18,139,110,160,128,288
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,3,63,29,64,32,96
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,1,12,9,13,10,23
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,204,200,673,544,877,744,1621
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,48,47,302,258,350,305,655
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,1,1,29,26,30,27,57
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,6,3,26,21,32,24,56
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,12,9,123,123,135,132,267
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,15,18,102,111,117,129,246
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,5,4,61,51,66,55,121
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,37,36,146,170,183,206,389
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,28,4,70,60,98,64,162
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,16,15,130,121,146,136,282
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,121,104,562,490,683,594,1277
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,5,23,20,25,25,50
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,10,10,70,62,80,72,152
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,32,31,353,287,385,318,703
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,8,38,38,40,46,86
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,7,8,120,103,127,111,238
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,6,6,38,41,44,47,91
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,283,279,906,833,1189,1112,2301
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,8,7,62,65,70,72,142
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,34,37,319,270,353,307,660
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,79,58,275,171,354,229,583
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,6,4,57,45,63,49,112
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,0,0,24,13,24,13,37
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,218,166,628,616,846,782,1628
