,group,variable,month,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
TRIGAL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,0,0,0,1,0,1,1
TRINIDAD,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,5,2,2,4,7,6,13
TUPIZA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,4,5,23,27,27,32,59
UMALA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,0,1,15,14,15,15,30
UNCIA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,6,6,27,29,33,35,68
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,0,0,1,2,1,2,3
UYUNI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,1,1,16,19,17,20,37
VACAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,1,1,7,5,8,6,14
VALLEGRANDE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,0,0,11,8,11,8,19
VIACHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,4,4,29,41,33,45,78
VILA VILA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,1,0,16,19,17,19,36
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,3,4,29,32,32,36,68
VILLA MONTES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,2,0,9,9,11,9,20
VILLA RIVERO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,0,2,7,3,7,5,12
VILLA SERRANO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,0,2,29,16,29,18,47
VILLA TUNARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,3,2,64,39,67,41,108
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,6,9,26,16,32,25,57
VILLAZON,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,2,0,24,18,26,18,44
VINTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,43,34,99,68,142,102,244
VITICHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,1,1,15,11,16,12,28
WARNES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,0,0,2,0,2,0,2
YACO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,0,0,9,8,9,8,17
YACUIBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,16,9,19,17,35,26,61
YAMPARAEZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,0,0,15,18,15,18,33
YANACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,0,1,0,1,0,2,2
YAPACANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,20,16,117,165,137,181,318
YOCALLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,3,2,21,17,24,19,43
YOTALA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,1,1,26,15,27,16,43
YUNCHARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,1,2,26,24,27,26,53
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,0,1,0,0,0,1,1
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-09-01,3,2,24,38,27,40,67
ACACIO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,2,11,20,12,22,34
ACHACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,3,14,16,16,19,35
ACHOCALLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,5,6,64,49,69,55,124
AIQUILE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,4,67,60,69,64,133
ALALAY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,10,3,10,4,14
ALCALA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,9,22,10,22,32
ANCORAIMES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,6,7,6,8,14
ANDAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,5,10,5,10,15
ANTEQUERA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,4,1,4,1,5
ANZALDO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,2,24,16,26,18,44
APOLO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,3,1,31,18,34,19,53
ARAMPAMPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,17,18,18,18,36
ARANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,1,7,8,9,9,18
ARBIETO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,6,31,29,33,35,68
ARQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,0,28,30,30,30,60
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,3,0,0,1,3,4
ATOCHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,6,7,19,9,25,16,41
AUCAPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,2,0,0,0,2,2
AYATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,4,3,4,4,8
AYO AYO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,4,1,4,1,5
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,5,1,53,59,58,60,118
AZURDUY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,5,36,51,38,56,94
BATALLAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,4,5,2,5,6,11
BAURES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,7,3,8,3,11
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,1,2,1,2,3
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,6,6,6,7,13
BELLA FLOR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,2,3,2,3,5
BERMEJO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,2,19,10,21,12,33
BETANZOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,8,5,80,82,88,87,175
BOLIVAR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,2,29,29,31,31,62
BOLPEBRA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,2,6,2,6,8
BOYUIBE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,0,6,4,8,4,12
BUENA VISTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,2,2,3,2,5
CABEZAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,1,19,19,21,20,41
CAIROMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,0,11,18,13,18,31
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,15,12,16,12,28
CAJUATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,1,2,1,2,3
CALACOTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,11,24,11,24,35
CALAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,17,17,17,17,34
CAMARGO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,4,1,30,42,34,43,77
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,6,8,6,8,14
CAMIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,4,6,7,8,11,14,25
CAPINOTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,13,12,14,12,26
CARACOLLO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,4,10,4,11,15
CARANAVI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,54,61,58,55,112,116,228
CARANGAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,0,0,0,1,1
CARAPARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,0,6,0,6,6
CARIPUYO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,2,26,20,28,22,50
CATACORA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,5,1,5,1,6
CHACARILLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,4,6,4,6,10
CHALLAPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,3,2,54,60,57,62,119
CHAQUI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,0,15,12,17,12,29
CHARAGUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,3,1,12,10,15,11,26
CHARAÑA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,2,7,2,7,9
CHAYANTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,5,4,38,34,43,38,81
CHIMORE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,6,13,27,19,33,32,65
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,3,3,3,4,7
CHUMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,3,2,25,23,28,25,53
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,2,9,3,9,12
CKOCHAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,11,6,41,46,52,52,104
CLIZA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,2,9,9,11,11,22
COBIJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,3,2,32,24,35,26,61
COCAPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,5,6,88,102,93,108,201
COCHABAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,3,5,17,13,20,18,38
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,14,15,29,41,43,56,99
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,2,12,17,13,19,32
COLLANA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,1,0,1,1,2
COLOMI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,7,13,7,13,20
COLQUECHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,12,9,102,111,114,120,234
COLQUIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,3,0,26,33,29,33,62
COMANCHE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,7,2,7,2,9
COMARAPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,0,1,0,1,1
COMBAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,0,8,9,10,9,19
CONCEPCION,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,10,14,15,16,25,30,55
COPACABANA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,3,10,10,10,13,23
CORIPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,3,2,4,2,6
CORO CORO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,5,14,6,14,20
COROICO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,15,8,15,9,24
CORQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,9,10,9,11,20
COTAGAITA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,2,41,23,43,25,68
COTOCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,2,0,1,0,3,3
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,2,10,14,11,16,27
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,4,7,4,7,11
CUEVO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,7,5,7,5,12
CULPINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,8,4,41,35,49,39,88
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,3,2,3,3,6
CURVA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,3,3,3,3,6
EL ALTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,114,119,1267,1235,1381,1354,2735
EL CHORO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,5,2,5,2,7
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,3,7,3,8,11
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,8,6,12,11,20,17,37
EL TORNO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,7,4,8,4,12
EL VILLAR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,10,9,10,10,20
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,18,17,18,17,35
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,2,2,2,2,4
ESCOMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,12,11,12,12,24
ESMERALDA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,0,1,0,1,1
EUCALIPTUS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,1,1,2,2,3,5
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,5,0,13,14,18,14,32
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,5,4,5,4,9
FILADELFIA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,14,18,15,18,33
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,2,13,13,14,15,29
GUANAY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,34,32,34,32,66
GUAQUI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,0,7,9,9,9,18
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,5,5,5,5,10
GUTIERREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,2,6,2,6,8
HUACARETA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,2,14,20,16,22,38
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,11,11,11,12,23
HUANUNI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,18,9,18,10,28
HUARINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,8,10,8,11,19
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,5,2,5,2,7
HUMANATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,12,16,12,17,29
ICHOCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,4,3,15,19,19,22,41
ICLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,3,5,25,30,28,35,63
INCAHUASI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,8,6,48,47,56,53,109
INQUISIVI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,31,21,31,21,52
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,3,1,10,5,13,6,19
IXIAMAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,3,7,2,8,5,13
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,0,1,1,1,2
LA ASUNTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,4,4,27,21,31,25,56
LA GUARDIA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,2,7,3,9,5,14
LA PAZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,17,13,67,43,84,56,140
LAGUNILLAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,2,9,6,9,8,17
LAJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,7,12,7,13,20
LAS CARRERAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,1,10,7,11,8,19
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,1,2,1,2,3
LLALLAGUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,17,31,123,115,140,146,286
LLICA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,2,7,2,7,9
LORETO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,0,0,0,1,1
LURIBAY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,10,4,11,4,15
MACHACAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,6,2,7,2,9
MACHARETI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,1,6,4,7,5,12
MAIRANA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,0,1,0,2,2
MALLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,12,9,13,9,22
MAPIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,9,5,10,5,15
MECAPACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,0,14,8,15,8,23
MINEROS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,1,2,1,2,2,4
MIZQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,3,44,35,46,38,84
MOCOMOCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,3,5,10,6,13,19
MOJINETE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,1,2,1,2,3
MOJOCOYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,20,14,20,14,34
MONTEAGUDO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,25,15,25,15,40
MONTERO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,2,1,2,1,3
MORO MORO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,6,1,6,1,7
MOROCHATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,2,46,55,47,57,104
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,3,2,6,5,9,7,16
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,6,4,6,4,10
OCURI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,5,6,44,47,49,53,102
OMEREQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,4,21,20,22,24,46
ORURO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,43,50,81,94,124,144,268
PADCAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,1,9,7,10,8,18
PADILLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,5,0,29,14,34,14,48
PAILON,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,1,2,3,21,4,23,27
PALCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,3,3,17,15,20,18,38
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,1,3,1,3,4
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,0,0,5,5,5,5,10
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-10-01,2,1,11,6,13,7,20
