,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,46,54,2,1,48,55,103
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,32,35,7,3,39,38,77
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,54,63,37,40,91,103,194
APOLO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,268,229,78,63,346,292,638
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,87,69,0,0,87,69,156
ARANI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,97,77,2,6,99,83,182
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,250,255,44,29,294,284,578
ARQUE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,151,140,3,6,154,146,300
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,624,575,61,57,685,632,1317
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,252,205,17,13,269,218,487
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,54,38,0,0,54,38,92
AYATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,86,91,1,1,87,92,179
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,41,36,13,20,54,56,110
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2015-10-01,414,372,16,8,430,380,810
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2015-10-01,337,278,9,7,346,285,631
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,113,75,6,5,119,80,199
BAURES,consulta externa,ninos  de 1 a 4 anos,2015-10-01,119,81,3,1,122,82,204
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,25,12,1,0,26,12,38
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,35,25,2,0,37,25,62
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2015-10-01,61,54,5,2,66,56,122
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,1175,1073,64,47,1239,1120,2359
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,402,432,9,14,411,446,857
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2015-10-01,82,78,4,3,86,81,167
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,54,52,0,0,54,52,106
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,63,72,15,13,78,85,163
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,184,193,27,22,211,215,426
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,654,641,27,29,681,670,1351
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,130,119,56,66,186,185,371
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2015-10-01,118,76,8,3,126,79,205
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,143,172,0,3,143,175,318
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,22,29,0,0,22,29,51
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,110,107,3,1,113,108,221
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,204,218,9,6,213,224,437
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2015-10-01,37,22,2,4,39,26,65
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,657,569,72,64,729,633,1362
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,272,258,47,52,319,310,629
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,62,53,1,1,63,54,117
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,192,158,7,1,199,159,358
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,815,681,26,25,841,706,1547
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,1,2,0,0,1,2,3
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,353,259,11,14,364,273,637
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,84,86,1,0,85,86,171
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2015-10-01,60,50,6,4,66,54,120
CATACORA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,4,8,9,13,13,21,34
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,15,12,1,1,16,13,29
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,339,302,176,128,515,430,945
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,104,87,10,3,114,90,204
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,495,478,6,10,501,488,989
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,12,7,0,0,12,7,19
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,164,191,8,3,172,194,366
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,612,594,24,24,636,618,1254
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,11,2,8,1,19,3,22
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,10,12,0,0,10,12,22
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,27,15,0,0,27,15,42
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2015-10-01,251,244,19,25,270,269,539
CHUMA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,79,71,12,12,91,83,174
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,88,58,0,0,88,58,146
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,194,194,4,2,198,196,394
CLIZA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,202,223,92,74,294,297,591
COBIJA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,795,748,59,76,854,824,1678
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,324,334,1,0,325,334,659
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,7793,9272,3597,3432,11390,12704,24094
COIPASA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,12,2,0,1,12,3,15
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,479,360,101,94,580,454,1034
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2015-10-01,210,229,14,17,224,246,470
COLLANA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,45,31,1,1,46,32,78
COLOMI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,214,172,0,1,214,173,387
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,206,171,36,22,242,193,435
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,399,391,4,2,403,393,796
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,107,71,11,2,118,73,191
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,218,166,29,33,247,199,446
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,6,6,0,1,6,7,13
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,177,132,37,45,214,177,391
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,25,23,0,1,25,24,49
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2015-10-01,127,128,4,7,131,135,266
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,68,49,1,1,69,50,119
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,262,237,26,13,288,250,538
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,62,40,2,2,64,42,106
COROICO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,174,159,64,85,238,244,482
CORQUE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,90,78,4,5,94,83,177
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,297,278,24,22,321,300,621
COTOCA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,825,695,53,59,878,754,1632
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,5,1,0,0,5,1,6
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,241,198,17,25,258,223,481
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2015-10-01,15,11,1,2,16,13,29
CUEVO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,53,38,4,3,57,41,98
CULPINA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,287,306,8,7,295,313,608
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,44,47,5,4,49,51,100
CURVA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,35,37,1,1,36,38,74
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,16,19,31,36,47,55,102
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,10119,8298,3167,2698,13286,10996,24282
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,58,59,1,0,59,59,118
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2015-10-01,299,222,5,5,304,227,531
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2015-10-01,133,104,24,11,157,115,272
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,987,982,123,96,1110,1078,2188
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2015-10-01,97,66,7,3,104,69,173
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2015-10-01,430,407,8,12,438,419,857
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,856,807,118,89,974,896,1870
ESCARA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,4,4,0,0,4,4,8
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,24,16,5,2,29,18,47
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,5,2,0,0,5,2,7
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,51,47,2,6,53,53,106
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2015-10-01,29,27,7,3,36,30,66
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2015-10-01,18,46,13,24,31,70,101
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,131,134,49,55,180,189,369
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,169,101,0,0,169,101,270
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,366,305,78,49,444,354,798
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2015-10-01,112,122,7,1,119,123,242
GUANAY,consulta externa,ninos  de 1 a 4 anos,2015-10-01,189,192,30,27,219,219,438
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,39,53,3,2,42,55,97
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2015-10-01,872,759,103,74,975,833,1808
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2015-10-01,395,327,39,30,434,357,791
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,183,171,9,7,192,178,370
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2015-10-01,91,86,22,24,113,110,223
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,13,9,3,1,16,10,26
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,375,373,47,36,422,409,831
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,57,73,0,1,57,74,131
HUARINA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,24,30,24,35,48,65,113
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,20,16,13,16,33,32,65
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,42,45,3,1,45,46,91
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,25,7,1,0,26,7,33
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,24,31,0,0,24,31,55
ICLA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,211,208,0,0,211,208,419
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,280,277,15,12,295,289,584
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2015-10-01,55,58,0,2,55,60,115
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,152,116,2,3,154,119,273
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2015-10-01,323,294,6,8,329,302,631
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,251,214,0,1,251,215,466
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,91,115,52,64,143,179,322
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,774,772,18,17,792,789,1581
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,1128,1031,96,81,1224,1112,2336
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2015-10-01,9303,8377,2537,2689,11840,11066,22906
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,6,2,1,0,7,2,9
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,154,132,4,4,158,136,294
LAJA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,122,100,6,2,128,102,230
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,49,46,6,7,55,53,108
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,20,20,28,19,48,39,87
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,540,498,45,45,585,543,1128
LLICA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,43,62,0,3,43,65,108
LORETO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,66,71,19,11,85,82,167
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2015-10-01,73,87,22,26,95,113,208
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,59,54,20,0,79,54,133
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,185,163,5,3,190,166,356
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,175,155,18,8,193,163,356
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,121,106,9,9,130,115,245
MALLA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,22,20,0,0,22,20,42
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,234,235,18,5,252,240,492
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,174,141,21,17,195,158,353
MINEROS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,325,323,24,27,349,350,699
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,408,391,32,22,440,413,853
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,88,86,6,2,94,88,182
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,7,24,0,0,7,24,31
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,86,90,27,32,113,122,235
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,506,441,27,21,533,462,995
MONTERO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,1532,1402,254,210,1786,1612,3398
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,40,32,1,1,41,33,74
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,152,135,3,5,155,140,295
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2015-10-01,82,65,1,7,83,72,155
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2015-10-01,4,5,0,0,4,5,9
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2015-10-01,49,35,1,0,50,35,85
OCURI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,261,240,2,4,263,244,507
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,198,181,11,13,209,194,403
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,124,109,0,2,124,111,235
ORURO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,4559,4235,774,753,5333,4988,10321
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,361,334,32,15,393,349,742
PADILLA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,177,164,3,9,180,173,353
PAILON,consulta externa,ninos  de 1 a 4 anos,2015-10-01,305,165,31,24,336,189,525
PALCA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,223,177,26,20,249,197,446
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,591,583,34,43,625,626,1251
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,34,13,0,0,34,13,47
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,90,91,9,6,99,97,196
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,65,69,3,2,68,71,139
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,77,52,1,1,78,53,131
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,123,109,7,2,130,111,241
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,73,81,12,10,85,91,176
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,116,79,2,2,118,81,199
POCOATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,265,301,2,0,267,301,568
POCONA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,184,160,9,3,193,163,356
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2015-10-01,161,140,7,4,168,144,312
POOPO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,62,93,1,4,63,97,160
PORCO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,161,136,8,6,169,142,311
POROMA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,311,297,8,8,319,305,624
PORONGO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,150,107,1,2,151,109,260
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,220,285,137,177,357,462,819
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2015-10-01,114,131,18,17,132,148,280
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,20,30,0,2,20,32,52
POTOSI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,3409,3083,282,244,3691,3327,7018
PRESTO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,188,180,1,1,189,181,370
PUCARA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,32,17,5,4,37,21,58
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,196,120,4,3,200,123,323
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,83,61,0,0,83,61,144
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,93,47,3,0,96,47,143
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,152,139,9,5,161,144,305
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2015-10-01,35,32,0,0,35,32,67
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,139,131,8,13,147,144,291
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,219,200,0,0,219,200,419
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2015-10-01,23,14,0,0,23,14,37
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2015-10-01,208,209,20,11,228,220,448
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2015-10-01,1256,1194,45,37,1301,1231,2532
PUNA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,247,212,11,12,258,224,482
PUNATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,390,386,35,33,425,419,844
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,18,26,29,31,47,57,104
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,1702,1458,1247,1256,2949,2714,5663
QUIME,consulta externa,ninos  de 1 a 4 anos,2015-10-01,89,83,2,1,91,84,175
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,15,10,1,1,16,11,27
RAVELO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,223,221,2,4,225,225,450
REYES,consulta externa,ninos  de 1 a 4 anos,2015-10-01,200,193,26,11,226,204,430
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,1764,1628,573,526,2337,2154,4491
ROBORE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,190,190,21,10,211,200,411
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,260,267,61,35,321,302,623
SABAYA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,39,31,8,11,47,42,89
SACABA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,1675,1586,132,108,1807,1694,3501
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,41,32,24,35,65,67,132
SACACA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,336,288,9,2,345,290,635
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,98,91,5,5,103,96,199
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,149,136,13,9,162,145,307
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,112,110,8,4,120,114,234
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2015-10-01,24,26,0,0,24,26,50
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2015-10-01,242,215,34,33,276,248,524
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,39,31,4,0,43,31,74
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,41,21,5,0,46,21,67
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,134,146,1,7,135,153,288
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,121,123,47,48,168,171,339
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,818,792,108,79,926,871,1797
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,212,192,1,0,213,192,405
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,255,273,37,46,292,319,611
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,431,396,82,76,513,472,985
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,664,604,8,14,672,618,1290
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2015-10-01,78,57,2,1,80,58,138
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2015-10-01,86,103,0,0,86,103,189
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2015-10-01,88,63,9,0,97,63,160
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,301,367,15,31,316,398,714
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,207,178,98,75,305,253,558
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2015-10-01,757,711,157,140,914,851,1765
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2015-10-01,130,133,0,1,130,134,264
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2015-10-01,276,281,16,10,292,291,583
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,560,532,6,19,566,551,1117
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,197,178,4,4,201,182,383
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,120,124,40,29,160,153,313
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2015-10-01,74,77,1,2,75,79,154
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2015-10-01,376,388,23,30,399,418,817
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,374,373,2,1,376,374,750
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,98,114,2,1,100,115,215
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2015-10-01,27,14,1,0,28,14,42
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,39,20,55,49,94,69,163
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2015-10-01,67,59,2,0,69,59,128
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2015-10-01,190,142,18,26,208,168,376
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,87,62,0,0,87,62,149
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2015-10-01,133,109,12,3,145,112,257
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,61,77,144,153,205,230,435
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,14529,13232,2917,3021,17446,16253,33699
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,149,131,11,7,160,138,298
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,348,328,32,30,380,358,738
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,24,24,14,12,38,36,74
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,142,118,10,5,152,123,275
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,51,29,17,13,68,42,110
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,24,14,0,1,24,15,39
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2015-10-01,88,72,5,7,93,79,172
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2015-10-01,38,27,3,3,41,30,71
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,100,79,4,0,104,79,183
SENA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,147,136,24,27,171,163,334
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,465,489,115,111,580,600,1180
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2015-10-01,216,215,8,7,224,222,446
SICAYA,consulta externa,ninos  de 1 a 4 anos,2015-10-01,64,55,6,3,70,58,128
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2015-10-01,597,532,45,38,642,570,1212
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2015-10-01,185,163,3,9,188,172,360
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2015-10-01,127,160,4,2,131,162,293
