municipality,group,variable,month,Vaginales,TOTAL
POOPO,atencion de partos en servicios,vaginales,2019-05-01,2,2
PORCO,atencion de partos en servicios,vaginales,2019-05-01,9,9
POROMA,atencion de partos en servicios,vaginales,2019-05-01,5,5
PORONGO,atencion de partos en servicios,vaginales,2019-05-01,1,1
PORTACHUELO,atencion de partos en servicios,vaginales,2019-05-01,15,15
PORVENIR,atencion de partos en servicios,vaginales,2019-05-01,4,4
POTOSI,atencion de partos en servicios,vaginales,2019-05-01,282,282
PRESTO,atencion de partos en servicios,vaginales,2019-05-01,1,1
PUCARANI,atencion de partos en servicios,vaginales,2019-05-01,6,6
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2019-05-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2019-05-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2019-05-01,2,2
PUERTO PEREZ,atencion de partos en servicios,vaginales,2019-05-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2019-05-01,13,13
PUERTO RICO,atencion de partos en servicios,vaginales,2019-05-01,10,10
PUERTO SILES,atencion de partos en servicios,vaginales,2019-05-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2019-05-01,20,20
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2019-05-01,123,123
PUNA,atencion de partos en servicios,vaginales,2019-05-01,12,12
PUNATA,atencion de partos en servicios,vaginales,2019-05-01,42,42
QUIABAYA,atencion de partos en servicios,vaginales,2019-05-01,1,1
QUILLACOLLO,atencion de partos en servicios,vaginales,2019-05-01,130,130
QUIME,atencion de partos en servicios,vaginales,2019-05-01,2,2
RAQAYPAMPA(ETA),atencion de partos en servicios,vaginales,2019-05-01,4,4
RAVELO,atencion de partos en servicios,vaginales,2019-05-01,8,8
REYES,atencion de partos en servicios,vaginales,2019-05-01,9,9
RIBERALTA,atencion de partos en servicios,vaginales,2019-05-01,177,177
ROBORE,atencion de partos en servicios,vaginales,2019-05-01,23,23
RURRENABAQUE,atencion de partos en servicios,vaginales,2019-05-01,25,25
SABAYA,atencion de partos en servicios,vaginales,2019-05-01,1,1
SACABA,atencion de partos en servicios,vaginales,2019-05-01,162,162
SACABAMBA,atencion de partos en servicios,vaginales,2019-05-01,4,4
SACACA,atencion de partos en servicios,vaginales,2019-05-01,19,19
SAIPINA,atencion de partos en servicios,vaginales,2019-05-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2019-05-01,4,4
SAMAIPATA,atencion de partos en servicios,vaginales,2019-05-01,4,4
SAN AGUSTIN,atencion de partos en servicios,vaginales,2019-05-01,1,1
SAN ANDRES,atencion de partos en servicios,vaginales,2019-05-01,6,6
SAN ANDRES DE MACHACA,atencion de partos en servicios,vaginales,2019-05-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2019-05-01,2,2
SAN BENITO,atencion de partos en servicios,vaginales,2019-05-01,3,3
SAN BORJA,atencion de partos en servicios,vaginales,2019-05-01,58,58
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2019-05-01,14,14
SAN CARLOS,atencion de partos en servicios,vaginales,2019-05-01,18,18
SAN IGNACIO,atencion de partos en servicios,vaginales,2019-05-01,28,28
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2019-05-01,88,88
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2019-05-01,29,29
SAN JOAQUIN,atencion de partos en servicios,vaginales,2019-05-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2019-05-01,15,15
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2019-05-01,2,2
SAN JULIAN,atencion de partos en servicios,vaginales,2019-05-01,42,42
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2019-05-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2019-05-01,7,7
SAN LUCAS,atencion de partos en servicios,vaginales,2019-05-01,36,36
SAN MATIAS,atencion de partos en servicios,vaginales,2019-05-01,15,15
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2019-05-01,11,11
SAN PEDRO,atencion de partos en servicios,vaginales,2019-05-01,11,11
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2019-05-01,18,18
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,vaginales,2019-05-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2019-05-01,1,1
SAN RAFAEL,atencion de partos en servicios,vaginales,2019-05-01,6,6
SAN RAMON BENI,atencion de partos en servicios,vaginales,2019-05-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2019-05-01,10,10
SANTA ANA,atencion de partos en servicios,vaginales,2019-05-01,19,19
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2019-05-01,1363,1363
SANTA ROSA,atencion de partos en servicios,vaginales,2019-05-01,14,14
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2019-05-01,17,17
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2019-05-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2019-05-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2019-05-01,1,1
SANTIVAÑES,atencion de partos en servicios,vaginales,2019-05-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2019-05-01,3,3
SAPAHAQUI,atencion de partos en servicios,vaginales,2019-05-01,4,4
SENA,atencion de partos en servicios,vaginales,2019-05-01,6,6
SHINAOTA,atencion de partos en servicios,vaginales,2019-05-01,21,21
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2019-05-01,11,11
SICAYA,atencion de partos en servicios,vaginales,2019-05-01,2,2
SIPE SIPE,atencion de partos en servicios,vaginales,2019-05-01,42,42
SOPACHUY,atencion de partos en servicios,vaginales,2019-05-01,7,7
SORACACHI,atencion de partos en servicios,vaginales,2019-05-01,1,1
SORATA,atencion de partos en servicios,vaginales,2019-05-01,5,5
SUCRE,atencion de partos en servicios,vaginales,2019-05-01,286,286
TACACOMA,atencion de partos en servicios,vaginales,2019-05-01,4,4
TACOBAMBA,atencion de partos en servicios,vaginales,2019-05-01,1,1
TACOPAYA,atencion de partos en servicios,vaginales,2019-05-01,1,1
TARABUCO,atencion de partos en servicios,vaginales,2019-05-01,5,5
TARACO,atencion de partos en servicios,vaginales,2019-05-01,5,5
TARATA,atencion de partos en servicios,vaginales,2019-05-01,2,2
TARIJA,atencion de partos en servicios,vaginales,2019-05-01,234,234
TARVITA,atencion de partos en servicios,vaginales,2019-05-01,9,9
TEOPONTE,atencion de partos en servicios,vaginales,2019-05-01,2,2
TIAHUANACU,atencion de partos en servicios,vaginales,2019-05-01,9,9
TINGUIPAYA,atencion de partos en servicios,vaginales,2019-05-01,1,1
TIPUANI,atencion de partos en servicios,vaginales,2019-05-01,5,5
TIQUIPAYA,atencion de partos en servicios,vaginales,2019-05-01,64,64
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2019-05-01,14,14
TOLATA,atencion de partos en servicios,vaginales,2019-05-01,2,2
TOLEDO,atencion de partos en servicios,vaginales,2019-05-01,2,2
TOMAVE,atencion de partos en servicios,vaginales,2019-05-01,4,4
TOMINA,atencion de partos en servicios,vaginales,2019-05-01,5,5
TORO TORO,atencion de partos en servicios,vaginales,2019-05-01,4,4
TOTORA(CBBA),atencion de partos en servicios,vaginales,2019-05-01,26,26
TOTORA(ORR),atencion de partos en servicios,vaginales,2019-05-01,3,3
TRINIDAD,atencion de partos en servicios,vaginales,2019-05-01,185,185
TUPIZA,atencion de partos en servicios,vaginales,2019-05-01,51,51
TURCO,atencion de partos en servicios,vaginales,2019-05-01,2,2
UMALA,atencion de partos en servicios,vaginales,2019-05-01,5,5
UNCIA,atencion de partos en servicios,vaginales,2019-05-01,21,21
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2019-05-01,1,1
URUBICHA,atencion de partos en servicios,vaginales,2019-05-01,4,4
UYUNI,atencion de partos en servicios,vaginales,2019-05-01,41,41
VACAS,atencion de partos en servicios,vaginales,2019-05-01,5,5
VALLEGRANDE,atencion de partos en servicios,vaginales,2019-05-01,12,12
VIACHA,atencion de partos en servicios,vaginales,2019-05-01,49,49
VILA VILA,atencion de partos en servicios,vaginales,2019-05-01,7,7
VILLA CHARCAS,atencion de partos en servicios,vaginales,2019-05-01,13,13
VILLA MONTES,atencion de partos en servicios,vaginales,2019-05-01,49,49
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,vaginales,2019-05-01,1,1
VILLA RIVERO,atencion de partos en servicios,vaginales,2019-05-01,4,4
VILLA SERRANO,atencion de partos en servicios,vaginales,2019-05-01,2,2
VILLA TUNARI,atencion de partos en servicios,vaginales,2019-05-01,96,96
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2019-05-01,7,7
VILLAZON,atencion de partos en servicios,vaginales,2019-05-01,33,33
VINTO,atencion de partos en servicios,vaginales,2019-05-01,37,37
VITICHI,atencion de partos en servicios,vaginales,2019-05-01,3,3
WALDO BALLIVIAN,atencion de partos en servicios,vaginales,2019-05-01,2,2
WARNES,atencion de partos en servicios,vaginales,2019-05-01,105,105
YACO,atencion de partos en servicios,vaginales,2019-05-01,2,2
YACUIBA,atencion de partos en servicios,vaginales,2019-05-01,110,110
YAMPARAEZ,atencion de partos en servicios,vaginales,2019-05-01,3,3
YANACACHI,atencion de partos en servicios,vaginales,2019-05-01,1,1
YAPACANI,atencion de partos en servicios,vaginales,2019-05-01,50,50
YOCALLA,atencion de partos en servicios,vaginales,2019-05-01,3,3
YOTALA,atencion de partos en servicios,vaginales,2019-05-01,7,7
YUNCHARA,atencion de partos en servicios,vaginales,2019-05-01,2,2
ZUDAÑEZ,atencion de partos en servicios,vaginales,2019-05-01,2,2
ACACIO,atencion de partos en servicios,vaginales,2019-06-01,2,2
ACHACACHI,atencion de partos en servicios,vaginales,2019-06-01,25,25
ACHOCALLA,atencion de partos en servicios,vaginales,2019-06-01,3,3
AIQUILE,atencion de partos en servicios,vaginales,2019-06-01,17,17
ALTO BENI,atencion de partos en servicios,vaginales,2019-06-01,6,6
ANTEQUERA,atencion de partos en servicios,vaginales,2019-06-01,1,1
ANZALDO,atencion de partos en servicios,vaginales,2019-06-01,2,2
APOLO,atencion de partos en servicios,vaginales,2019-06-01,15,15
ARAMPAMPA,atencion de partos en servicios,vaginales,2019-06-01,2,2
ARANI,atencion de partos en servicios,vaginales,2019-06-01,2,2
ARBIETO,atencion de partos en servicios,vaginales,2019-06-01,10,10
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2019-06-01,26,26
ATOCHA,atencion de partos en servicios,vaginales,2019-06-01,5,5
AUCAPATA,atencion de partos en servicios,vaginales,2019-06-01,1,1
AYATA,atencion de partos en servicios,vaginales,2019-06-01,1,1
AYO AYO,atencion de partos en servicios,vaginales,2019-06-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2019-06-01,7,7
AZURDUY,atencion de partos en servicios,vaginales,2019-06-01,8,8
BATALLAS,atencion de partos en servicios,vaginales,2019-06-01,4,4
BAURES,atencion de partos en servicios,vaginales,2019-06-01,2,2
BELLA FLOR,atencion de partos en servicios,vaginales,2019-06-01,1,1
BERMEJO,atencion de partos en servicios,vaginales,2019-06-01,25,25
BETANZOS,atencion de partos en servicios,vaginales,2019-06-01,18,18
BOYUIBE,atencion de partos en servicios,vaginales,2019-06-01,3,3
BUENA VISTA,atencion de partos en servicios,vaginales,2019-06-01,1,1
CABEZAS,atencion de partos en servicios,vaginales,2019-06-01,20,20
CAIROMA,atencion de partos en servicios,vaginales,2019-06-01,4,4
"CAIZA ""D""",atencion de partos en servicios,vaginales,2019-06-01,4,4
CAJUATA,atencion de partos en servicios,vaginales,2019-06-01,19,19
CALAMARCA,atencion de partos en servicios,vaginales,2019-06-01,9,9
CAMARGO,atencion de partos en servicios,vaginales,2019-06-01,7,7
CAMIRI,atencion de partos en servicios,vaginales,2019-06-01,36,36
CAPINOTA,atencion de partos en servicios,vaginales,2019-06-01,15,15
CAQUIAVIRI,atencion de partos en servicios,vaginales,2019-06-01,2,2
CARACOLLO,atencion de partos en servicios,vaginales,2019-06-01,13,13
CARANAVI,atencion de partos en servicios,vaginales,2019-06-01,51,51
CARAPARI,atencion de partos en servicios,vaginales,2019-06-01,3,3
CARIPUYO,atencion de partos en servicios,vaginales,2019-06-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2019-06-01,8,8
CHALLAPATA,atencion de partos en servicios,vaginales,2019-06-01,41,41
CHAQUI,atencion de partos en servicios,vaginales,2019-06-01,3,3
CHARAGUA,atencion de partos en servicios,vaginales,2019-06-01,40,40
CHAYANTA,atencion de partos en servicios,vaginales,2019-06-01,7,7
CHIMORE,atencion de partos en servicios,vaginales,2019-06-01,20,20
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2019-06-01,14,14
CHUMA,atencion de partos en servicios,vaginales,2019-06-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2019-06-01,6,6
CKOCHAS,atencion de partos en servicios,vaginales,2019-06-01,10,10
CLIZA,atencion de partos en servicios,vaginales,2019-06-01,19,19
COBIJA,atencion de partos en servicios,vaginales,2019-06-01,55,55
COCAPATA,atencion de partos en servicios,vaginales,2019-06-01,7,7
COCHABAMBA,atencion de partos en servicios,vaginales,2019-06-01,714,714
COIPASA,atencion de partos en servicios,vaginales,2019-06-01,1,1
COLCAPIRHUA,atencion de partos en servicios,vaginales,2019-06-01,37,37
"COLCHA ""K""",atencion de partos en servicios,vaginales,2019-06-01,1,1
COLOMI,atencion de partos en servicios,vaginales,2019-06-01,26,26
COLPA BELGICA,atencion de partos en servicios,vaginales,2019-06-01,2,2
COLQUECHACA,atencion de partos en servicios,vaginales,2019-06-01,18,18
COLQUENCHA,atencion de partos en servicios,vaginales,2019-06-01,3,3
COLQUIRI,atencion de partos en servicios,vaginales,2019-06-01,5,5
COMARAPA,atencion de partos en servicios,vaginales,2019-06-01,18,18
CONCEPCION,atencion de partos en servicios,vaginales,2019-06-01,38,38
COPACABANA,atencion de partos en servicios,vaginales,2019-06-01,11,11
CORIPATA,atencion de partos en servicios,vaginales,2019-06-01,12,12
CORO CORO,atencion de partos en servicios,vaginales,2019-06-01,1,1
COROICO,atencion de partos en servicios,vaginales,2019-06-01,15,15
CORQUE,atencion de partos en servicios,vaginales,2019-06-01,3,3
COTAGAITA,atencion de partos en servicios,vaginales,2019-06-01,14,14
COTOCA,atencion de partos en servicios,vaginales,2019-06-01,65,65
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2019-06-01,18,18
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2019-06-01,1,1
CULPINA,atencion de partos en servicios,vaginales,2019-06-01,15,15
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2019-06-01,1,1
DESAGUADERO,atencion de partos en servicios,vaginales,2019-06-01,4,4
EL ALTO,atencion de partos en servicios,vaginales,2019-06-01,951,951
EL CHORO,atencion de partos en servicios,vaginales,2019-06-01,2,2
EL PUENTE(STC),atencion de partos en servicios,vaginales,2019-06-01,9,9
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2019-06-01,3,3
EL TORNO,atencion de partos en servicios,vaginales,2019-06-01,55,55
EL VILLAR,atencion de partos en servicios,vaginales,2019-06-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2019-06-01,15,15
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2019-06-01,41,41
ESCOMA,atencion de partos en servicios,vaginales,2019-06-01,5,5
EUCALIPTUS,atencion de partos en servicios,vaginales,2019-06-01,1,1
EXALTACION,atencion de partos en servicios,vaginales,2019-06-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2019-06-01,5,5
FILADELFIA,atencion de partos en servicios,vaginales,2019-06-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2019-06-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2019-06-01,2,2
GUANAY,atencion de partos en servicios,vaginales,2019-06-01,12,12
GUAQUI,atencion de partos en servicios,vaginales,2019-06-01,4,4
GUAYARAMERIN,atencion de partos en servicios,vaginales,2019-06-01,43,43
GUTIERREZ,atencion de partos en servicios,vaginales,2019-06-01,21,21
HUACARETA,atencion de partos en servicios,vaginales,2019-06-01,7,7
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2019-06-01,2,2
HUACHACALLA,atencion de partos en servicios,vaginales,2019-06-01,1,1
HUANUNI,atencion de partos en servicios,vaginales,2019-06-01,11,11
HUARACAJE,atencion de partos en servicios,vaginales,2019-06-01,2,2
HUARINA,atencion de partos en servicios,vaginales,2019-06-01,3,3
HUATAJATA,atencion de partos en servicios,vaginales,2019-06-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2019-06-01,3,3
ICLA,atencion de partos en servicios,vaginales,2019-06-01,3,3
INCAHUASI,atencion de partos en servicios,vaginales,2019-06-01,4,4
INQUISIVI,atencion de partos en servicios,vaginales,2019-06-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2019-06-01,2,2
IXIAMAS,atencion de partos en servicios,vaginales,2019-06-01,9,9
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2019-06-01,2,2
LA ASUNTA,atencion de partos en servicios,vaginales,2019-06-01,57,57
LA GUARDIA,atencion de partos en servicios,vaginales,2019-06-01,51,51
LA PAZ,atencion de partos en servicios,vaginales,2019-06-01,726,726
LAGUNILLAS,atencion de partos en servicios,vaginales,2019-06-01,2,2
LAJA,atencion de partos en servicios,vaginales,2019-06-01,8,8
LAS CARRERAS,atencion de partos en servicios,vaginales,2019-06-01,2,2
LLALLAGUA,atencion de partos en servicios,vaginales,2019-06-01,50,50
LLICA,atencion de partos en servicios,vaginales,2019-06-01,3,3
LURIBAY,atencion de partos en servicios,vaginales,2019-06-01,3,3
MAGDALENA,atencion de partos en servicios,vaginales,2019-06-01,10,10
MAIRANA,atencion de partos en servicios,vaginales,2019-06-01,12,12
MAPIRI,atencion de partos en servicios,vaginales,2019-06-01,26,26
MECAPACA,atencion de partos en servicios,vaginales,2019-06-01,2,2
MINEROS,atencion de partos en servicios,vaginales,2019-06-01,1,1
MIZQUE,atencion de partos en servicios,vaginales,2019-06-01,19,19
MOCOMOCO,atencion de partos en servicios,vaginales,2019-06-01,4,4
MOJINETE,atencion de partos en servicios,vaginales,2019-06-01,1,1
MOJOCOYA,atencion de partos en servicios,vaginales,2019-06-01,6,6
MONTEAGUDO,atencion de partos en servicios,vaginales,2019-06-01,29,29
MONTERO,atencion de partos en servicios,vaginales,2019-06-01,91,91
MORO MORO,atencion de partos en servicios,vaginales,2019-06-01,1,1
MOROCHATA,atencion de partos en servicios,vaginales,2019-06-01,4,4
