municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
SUCRE,internaciones,dias camas disponibles maternidad,2005-04-01,3690,3690
TACACHI,internaciones,dias camas disponibles maternidad,2005-04-01,60,60
TACACOMA,internaciones,dias camas disponibles maternidad,2005-04-01,60,60
TACOPAYA,internaciones,dias camas disponibles maternidad,2005-04-01,180,180
TAPACARI,internaciones,dias camas disponibles maternidad,2005-04-01,354,354
TARABUCO,internaciones,dias camas disponibles maternidad,2005-04-01,180,180
TARACO,internaciones,dias camas disponibles maternidad,2005-04-01,30,30
TARATA,internaciones,dias camas disponibles maternidad,2005-04-01,54,54
TARIJA,internaciones,dias camas disponibles maternidad,2005-04-01,1112,1112
TARVITA,internaciones,dias camas disponibles maternidad,2005-04-01,540,540
TEOPONTE,internaciones,dias camas disponibles maternidad,2005-04-01,60,60
TIAWANACU,internaciones,dias camas disponibles maternidad,2005-04-01,90,90
TINGUIPAYA,internaciones,dias camas disponibles maternidad,2005-04-01,60,60
TIPUANI,internaciones,dias camas disponibles maternidad,2005-04-01,97,97
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2005-04-01,570,570
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2005-04-01,900,900
TOLATA,internaciones,dias camas disponibles maternidad,2005-04-01,60,60
TOLEDO,internaciones,dias camas disponibles maternidad,2005-04-01,90,90
TOMAVE,internaciones,dias camas disponibles maternidad,2005-04-01,120,120
TOMINA,internaciones,dias camas disponibles maternidad,2005-04-01,420,420
TORO TORO,internaciones,dias camas disponibles maternidad,2005-04-01,30,30
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2005-04-01,391,391
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2005-04-01,180,180
TRIGAL,internaciones,dias camas disponibles maternidad,2005-04-01,30,30
TRINIDAD,internaciones,dias camas disponibles maternidad,2005-04-01,1253,1253
TUPIZA,internaciones,dias camas disponibles maternidad,2005-04-01,450,450
TURCO,internaciones,dias camas disponibles maternidad,2005-04-01,240,240
UMALA,internaciones,dias camas disponibles maternidad,2005-04-01,60,60
UNCIA,internaciones,dias camas disponibles maternidad,2005-04-01,240,240
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles maternidad,2005-04-01,86,86
URUBICHA,internaciones,dias camas disponibles maternidad,2005-04-01,90,90
UYUNI,internaciones,dias camas disponibles maternidad,2005-04-01,364,364
VACAS,internaciones,dias camas disponibles maternidad,2005-04-01,180,180
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2005-04-01,210,210
VIACHA,internaciones,dias camas disponibles maternidad,2005-04-01,210,210
VILA VILA,internaciones,dias camas disponibles maternidad,2005-04-01,91,91
VILLA MONTES,internaciones,dias camas disponibles maternidad,2005-04-01,261,261
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2005-04-01,120,120
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2005-04-01,390,390
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2005-04-01,1140,1140
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2005-04-01,390,390
VILLAZON,internaciones,dias camas disponibles maternidad,2005-04-01,420,420
VINTO,internaciones,dias camas disponibles maternidad,2005-04-01,240,240
VITICHI,internaciones,dias camas disponibles maternidad,2005-04-01,90,90
WALDO BALLIVIAN,internaciones,dias camas disponibles maternidad,2005-04-01,30,30
WARNES,internaciones,dias camas disponibles maternidad,2005-04-01,788,788
YACUIBA,internaciones,dias camas disponibles maternidad,2005-04-01,1083,1083
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2005-04-01,120,120
YAPACANI,internaciones,dias camas disponibles maternidad,2005-04-01,510,510
YOCALLA,internaciones,dias camas disponibles maternidad,2005-04-01,30,30
YOTALA,internaciones,dias camas disponibles maternidad,2005-04-01,90,90
YUNCHARA,internaciones,dias camas disponibles maternidad,2005-04-01,27,27
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2005-04-01,120,120
ACACIO,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
ACHACACHI,internaciones,dias camas disponibles maternidad,2005-05-01,248,248
ACHOCALLA,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
AIQUILE,internaciones,dias camas disponibles maternidad,2005-05-01,341,341
ALALAY,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
ALCALA,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
ANCORAIMES,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
ANTEQUERA,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
ANZALDO,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
APOLO,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
ARAMPAMPA,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
ARANI,internaciones,dias camas disponibles maternidad,2005-05-01,185,185
ARBIETO,internaciones,dias camas disponibles maternidad,2005-05-01,60,60
ARQUE,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2005-05-01,248,248
ATOCHA,internaciones,dias camas disponibles maternidad,2005-05-01,341,341
AYATA,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
AYO AYO,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2005-05-01,713,713
AZURDUY,internaciones,dias camas disponibles maternidad,2005-05-01,434,434
BATALLAS,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
BAURES,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
BERMEJO,internaciones,dias camas disponibles maternidad,2005-05-01,434,434
BETANZOS,internaciones,dias camas disponibles maternidad,2005-05-01,372,372
BOLIVAR,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
BOLPEBRA,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
BOYUIBE,internaciones,dias camas disponibles maternidad,2005-05-01,44,44
BUENA VISTA,internaciones,dias camas disponibles maternidad,2005-05-01,434,434
CABEZAS,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
CAIROMA,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2005-05-01,155,155
CAJUATA,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
CALAMARCA,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
CAMARGO,internaciones,dias camas disponibles maternidad,2005-05-01,341,341
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2005-05-01,93,93
CAMIRI,internaciones,dias camas disponibles maternidad,2005-05-01,186,186
CAPINOTA,internaciones,dias camas disponibles maternidad,2005-05-01,279,279
CAQUIAVIRI,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
CARACOLLO,internaciones,dias camas disponibles maternidad,2005-05-01,118,118
CARANAVI,internaciones,dias camas disponibles maternidad,2005-05-01,527,527
CARIPUYO,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2005-05-01,20,20
CHALLAPATA,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
CHAQUI,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
CHARAGUA,internaciones,dias camas disponibles maternidad,2005-05-01,186,186
CHAYANTA,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
CHIMORE,internaciones,dias camas disponibles maternidad,2005-05-01,248,248
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2005-05-01,155,155
CHUMA,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
CLIZA,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
COBIJA,internaciones,dias camas disponibles maternidad,2005-05-01,680,680
COCHABAMBA,internaciones,dias camas disponibles maternidad,2005-05-01,9827,9827
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2005-05-01,341,341
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2005-05-01,57,57
COLLANA,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
COLOMI,internaciones,dias camas disponibles maternidad,2005-05-01,431,431
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2005-05-01,56,56
COLQUECHACA,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
COLQUENCHA,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
COLQUIRI,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
COMARAPA,internaciones,dias camas disponibles maternidad,2005-05-01,248,248
CONCEPCION,internaciones,dias camas disponibles maternidad,2005-05-01,116,116
COPACABANA,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
CORIPATA,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
CORO CORO,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
COROICO,internaciones,dias camas disponibles maternidad,2005-05-01,302,302
CORQUE,internaciones,dias camas disponibles maternidad,2005-05-01,60,60
COTAGAITA,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
COTOCA,internaciones,dias camas disponibles maternidad,2005-05-01,651,651
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2005-05-01,496,496
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles maternidad,2005-05-01,62,62
CUEVO,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
CULPINA,internaciones,dias camas disponibles maternidad,2005-05-01,217,217
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles maternidad,2005-05-01,56,56
DESAGUADERO,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
EL ALTO,internaciones,dias camas disponibles maternidad,2005-05-01,6290,6290
EL PUENTE(STC),internaciones,dias camas disponibles maternidad,2005-05-01,154,154
EL PUENTE(TJA),internaciones,dias camas disponibles maternidad,2005-05-01,90,90
EL TORNO,internaciones,dias camas disponibles maternidad,2005-05-01,496,496
EL VILLAR,internaciones,dias camas disponibles maternidad,2005-05-01,217,217
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2005-05-01,186,186
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2005-05-01,310,310
EUCALIPTUS,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
EXALTACION,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
FERNANDEZ ALONSO,internaciones,dias camas disponibles maternidad,2005-05-01,279,279
FILADELFIA,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
GENERAL SAAVEDRA,internaciones,dias camas disponibles maternidad,2005-05-01,120,120
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles maternidad,2005-05-01,186,186
GUANAY,internaciones,dias camas disponibles maternidad,2005-05-01,120,120
GUAQUI,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
GUAYARAMERIN,internaciones,dias camas disponibles maternidad,2005-05-01,494,494
GUTIERREZ,internaciones,dias camas disponibles maternidad,2005-05-01,152,152
HUACARETA,internaciones,dias camas disponibles maternidad,2005-05-01,527,527
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2005-05-01,93,93
HUACHACALLA,internaciones,dias camas disponibles maternidad,2005-05-01,59,59
HUANUNI,internaciones,dias camas disponibles maternidad,2005-05-01,186,186
HUARACAJE,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
INCAHUASI,internaciones,dias camas disponibles maternidad,2005-05-01,279,279
INQUISIVI,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2005-05-01,124,124
IXIAMAS,internaciones,dias camas disponibles maternidad,2005-05-01,155,155
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2005-05-01,61,61
LA ASUNTA,internaciones,dias camas disponibles maternidad,2005-05-01,310,310
LA GUARDIA,internaciones,dias camas disponibles maternidad,2005-05-01,527,527
LA PAZ,internaciones,dias camas disponibles maternidad,2005-05-01,9734,9734
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
LAJA,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
LICOMA PAMPA,internaciones,dias camas disponibles maternidad,2005-05-01,30,30
LLALLAGUA,internaciones,dias camas disponibles maternidad,2005-05-01,372,372
LLICA,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
LURIBAY,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
MACHARETI,internaciones,dias camas disponibles maternidad,2005-05-01,310,310
MAGDALENA,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
MAIRANA,internaciones,dias camas disponibles maternidad,2005-05-01,279,279
MAPIRI,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
MECAPACA,internaciones,dias camas disponibles maternidad,2005-05-01,155,155
MINEROS,internaciones,dias camas disponibles maternidad,2005-05-01,155,155
MIZQUE,internaciones,dias camas disponibles maternidad,2005-05-01,552,552
MOCOMOCO,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
MOJOCOYA,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2005-05-01,744,744
MONTERO,internaciones,dias camas disponibles maternidad,2005-05-01,558,558
MORO MORO,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
MOROCHATA,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
OCURI,internaciones,dias camas disponibles maternidad,2005-05-01,217,217
OKINAWA,internaciones,dias camas disponibles maternidad,2005-05-01,310,310
OMEREQUE,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
ORURO,internaciones,dias camas disponibles maternidad,2005-05-01,3464,3464
PADILLA,internaciones,dias camas disponibles maternidad,2005-05-01,496,496
PAILON,internaciones,dias camas disponibles maternidad,2005-05-01,217,217
PALCA,internaciones,dias camas disponibles maternidad,2005-05-01,186,186
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2005-05-01,279,279
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2005-05-01,155,155
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
PASORAPA,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
PATACAMAYA,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
PAZÑA,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
POCOATA,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
POCONA,internaciones,dias camas disponibles maternidad,2005-05-01,403,403
POJO (CBBA),internaciones,dias camas disponibles maternidad,2005-05-01,248,248
POOPO,internaciones,dias camas disponibles maternidad,2005-05-01,120,120
PORCO,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
POROMA,internaciones,dias camas disponibles maternidad,2005-05-01,558,558
PORONGO,internaciones,dias camas disponibles maternidad,2005-05-01,341,341
PORTACHUELO,internaciones,dias camas disponibles maternidad,2005-05-01,341,341
PORVENIR,internaciones,dias camas disponibles maternidad,2005-05-01,60,60
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
POTOSI,internaciones,dias camas disponibles maternidad,2005-05-01,1643,1643
PRESTO,internaciones,dias camas disponibles maternidad,2005-05-01,62,62
PUCARA,internaciones,dias camas disponibles maternidad,2005-05-01,31,31
PUCARANI,internaciones,dias camas disponibles maternidad,2005-05-01,93,93
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2005-05-01,184,184
PUERTO GONZALO MORENO,internaciones,dias camas disponibles maternidad,2005-05-01,53,53
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
PUERTO RICO,internaciones,dias camas disponibles maternidad,2005-05-01,124,124
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2005-05-01,310,310
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2005-05-01,1022,1022
PUNA,internaciones,dias camas disponibles maternidad,2005-05-01,620,620
PUNATA,internaciones,dias camas disponibles maternidad,2005-05-01,403,403
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2005-05-01,558,558
