municipality,group,variable,month,Ingresos espontáneos,TOTAL
PAILON,internaciones,ingresos espontaneos,2005-11-01,62,62
PALCA,internaciones,ingresos espontaneos,2005-11-01,2,2
PALOS BLANCOS,internaciones,ingresos espontaneos,2005-11-01,52,52
PAMPA GRANDE,internaciones,ingresos espontaneos,2005-11-01,9,9
PAPEL PAMPA,internaciones,ingresos espontaneos,2005-11-01,5,5
PASORAPA,internaciones,ingresos espontaneos,2005-11-01,2,2
PATACAMAYA,internaciones,ingresos espontaneos,2005-11-01,46,46
PAZÑA,internaciones,ingresos espontaneos,2005-11-01,3,3
POCOATA,internaciones,ingresos espontaneos,2005-11-01,5,5
POCONA,internaciones,ingresos espontaneos,2005-11-01,20,20
POJO (CBBA),internaciones,ingresos espontaneos,2005-11-01,12,12
POOPO,internaciones,ingresos espontaneos,2005-11-01,2,2
PORCO,internaciones,ingresos espontaneos,2005-11-01,4,4
POROMA,internaciones,ingresos espontaneos,2005-11-01,7,7
PORONGO,internaciones,ingresos espontaneos,2005-11-01,16,16
PORTACHUELO,internaciones,ingresos espontaneos,2005-11-01,174,174
PORVENIR,internaciones,ingresos espontaneos,2005-11-01,6,6
POSTRER VALLE,internaciones,ingresos espontaneos,2005-11-01,2,2
POTOSI,internaciones,ingresos espontaneos,2005-11-01,1479,1479
PRESTO,internaciones,ingresos espontaneos,2005-11-01,5,5
PUCARA,internaciones,ingresos espontaneos,2005-11-01,1,1
PUERTO ACOSTA,internaciones,ingresos espontaneos,2005-11-01,40,40
PUERTO CARABUCO,internaciones,ingresos espontaneos,2005-11-01,5,5
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2005-11-01,93,93
PUERTO RICO,internaciones,ingresos espontaneos,2005-11-01,31,31
PUERTO SUAREZ,internaciones,ingresos espontaneos,2005-11-01,77,77
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2005-11-01,169,169
PUNA,internaciones,ingresos espontaneos,2005-11-01,26,26
PUNATA,internaciones,ingresos espontaneos,2005-11-01,142,142
QUILLACOLLO,internaciones,ingresos espontaneos,2005-11-01,316,316
QUIME,internaciones,ingresos espontaneos,2005-11-01,10,10
QUIRUSILLAS,internaciones,ingresos espontaneos,2005-11-01,3,3
RAVELO,internaciones,ingresos espontaneos,2005-11-01,10,10
REYES,internaciones,ingresos espontaneos,2005-11-01,45,45
RIBERALTA,internaciones,ingresos espontaneos,2005-11-01,615,615
ROBORE,internaciones,ingresos espontaneos,2005-11-01,75,75
RURRENABAQUE,internaciones,ingresos espontaneos,2005-11-01,206,206
SABAYA,internaciones,ingresos espontaneos,2005-11-01,3,3
SACABA,internaciones,ingresos espontaneos,2005-11-01,425,425
SACABAMBA,internaciones,ingresos espontaneos,2005-11-01,7,7
SACACA,internaciones,ingresos espontaneos,2005-11-01,19,19
SAIPINA,internaciones,ingresos espontaneos,2005-11-01,18,18
SAMAIPATA,internaciones,ingresos espontaneos,2005-11-01,38,38
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2005-11-01,21,21
SAN BENITO,internaciones,ingresos espontaneos,2005-11-01,7,7
SAN BORJA,internaciones,ingresos espontaneos,2005-11-01,166,166
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2005-11-01,8,8
SAN CARLOS,internaciones,ingresos espontaneos,2005-11-01,178,178
SAN IGNACIO,internaciones,ingresos espontaneos,2005-11-01,27,27
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2005-11-01,350,350
SAN JAVIER(STC),internaciones,ingresos espontaneos,2005-11-01,62,62
SAN JOAQUIN,internaciones,ingresos espontaneos,2005-11-01,63,63
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2005-11-01,108,108
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2005-11-01,171,171
SAN JULIAN,internaciones,ingresos espontaneos,2005-11-01,188,188
SAN LORENZO(PND),internaciones,ingresos espontaneos,2005-11-01,3,3
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2005-11-01,15,15
SAN LUCAS,internaciones,ingresos espontaneos,2005-11-01,49,49
SAN MATIAS,internaciones,ingresos espontaneos,2005-11-01,57,57
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2005-11-01,63,63
SAN PEDRO,internaciones,ingresos espontaneos,2005-11-01,30,30
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2005-11-01,9,9
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2005-11-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2005-11-01,11,11
SAN RAMON,internaciones,ingresos espontaneos,2005-11-01,19,19
SAN RAMON,internaciones,ingresos espontaneos,2005-11-01,44,44
SANTA ANA,internaciones,ingresos espontaneos,2005-11-01,85,85
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2005-11-01,6666,6666
SANTA ROSA,internaciones,ingresos espontaneos,2005-11-01,48,48
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2005-11-01,55,55
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2005-11-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2005-11-01,6,6
SAPAHAQUI,internaciones,ingresos espontaneos,2005-11-01,2,2
SENA,internaciones,ingresos espontaneos,2005-11-01,10,10
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2005-11-01,11,11
SICAYA,internaciones,ingresos espontaneos,2005-11-01,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2005-11-01,63,63
SOPACHUY,internaciones,ingresos espontaneos,2005-11-01,41,41
SORACACHI,internaciones,ingresos espontaneos,2005-11-01,1,1
SORATA,internaciones,ingresos espontaneos,2005-11-01,36,36
SUCRE,internaciones,ingresos espontaneos,2005-11-01,2487,2487
TACACOMA,internaciones,ingresos espontaneos,2005-11-01,18,18
TACOPAYA,internaciones,ingresos espontaneos,2005-11-01,2,2
TAPACARI,internaciones,ingresos espontaneos,2005-11-01,9,9
TARABUCO,internaciones,ingresos espontaneos,2005-11-01,52,52
TARACO,internaciones,ingresos espontaneos,2005-11-01,1,1
TARATA,internaciones,ingresos espontaneos,2005-11-01,8,8
TARIJA,internaciones,ingresos espontaneos,2005-11-01,1326,1326
TARVITA,internaciones,ingresos espontaneos,2005-11-01,55,55
TEOPONTE,internaciones,ingresos espontaneos,2005-11-01,5,5
TIAWANACU,internaciones,ingresos espontaneos,2005-11-01,11,11
TIPUANI,internaciones,ingresos espontaneos,2005-11-01,24,24
TIQUIPAYA,internaciones,ingresos espontaneos,2005-11-01,75,75
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2005-11-01,153,153
TOCO,internaciones,ingresos espontaneos,2005-11-01,1,1
TOLATA,internaciones,ingresos espontaneos,2005-11-01,4,4
TOLEDO,internaciones,ingresos espontaneos,2005-11-01,10,10
TOMAVE,internaciones,ingresos espontaneos,2005-11-01,4,4
TOMINA,internaciones,ingresos espontaneos,2005-11-01,14,14
TORO TORO,internaciones,ingresos espontaneos,2005-11-01,6,6
TOTORA(CBBA),internaciones,ingresos espontaneos,2005-11-01,42,42
TOTORA(ORR),internaciones,ingresos espontaneos,2005-11-01,4,4
TRIGAL,internaciones,ingresos espontaneos,2005-11-01,4,4
TRINIDAD,internaciones,ingresos espontaneos,2005-11-01,1178,1178
TUPIZA,internaciones,ingresos espontaneos,2005-11-01,297,297
UNCIA,internaciones,ingresos espontaneos,2005-11-01,221,221
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2005-11-01,12,12
URUBICHA,internaciones,ingresos espontaneos,2005-11-01,23,23
UYUNI,internaciones,ingresos espontaneos,2005-11-01,109,109
VACAS,internaciones,ingresos espontaneos,2005-11-01,18,18
VALLEGRANDE,internaciones,ingresos espontaneos,2005-11-01,124,124
VIACHA,internaciones,ingresos espontaneos,2005-11-01,19,19
VILA VILA,internaciones,ingresos espontaneos,2005-11-01,2,2
VILLA MONTES,internaciones,ingresos espontaneos,2005-11-01,123,123
VILLA RIVERO,internaciones,ingresos espontaneos,2005-11-01,10,10
VILLA SERRANO,internaciones,ingresos espontaneos,2005-11-01,32,32
VILLA TUNARI,internaciones,ingresos espontaneos,2005-11-01,175,175
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2005-11-01,9,9
VILLAZON,internaciones,ingresos espontaneos,2005-11-01,166,166
VINTO,internaciones,ingresos espontaneos,2005-11-01,64,64
VITICHI,internaciones,ingresos espontaneos,2005-11-01,12,12
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2005-11-01,2,2
WARNES,internaciones,ingresos espontaneos,2005-11-01,123,123
YACO,internaciones,ingresos espontaneos,2005-11-01,1,1
YACUIBA,internaciones,ingresos espontaneos,2005-11-01,582,582
YAMPARAEZ,internaciones,ingresos espontaneos,2005-11-01,22,22
YANACACHI,internaciones,ingresos espontaneos,2005-11-01,2,2
YAPACANI,internaciones,ingresos espontaneos,2005-11-01,755,755
YOCALLA,internaciones,ingresos espontaneos,2005-11-01,1,1
YOTALA,internaciones,ingresos espontaneos,2005-11-01,24,24
ZUDAÑEZ,internaciones,ingresos espontaneos,2005-11-01,25,25
ACACIO,internaciones,ingresos espontaneos,2005-12-01,5,5
ACHACACHI,internaciones,ingresos espontaneos,2005-12-01,52,52
ACHOCALLA,internaciones,ingresos espontaneos,2005-12-01,9,9
AIQUILE,internaciones,ingresos espontaneos,2005-12-01,89,89
ALALAY,internaciones,ingresos espontaneos,2005-12-01,1,1
ALCALA,internaciones,ingresos espontaneos,2005-12-01,2,2
ANCORAIMES,internaciones,ingresos espontaneos,2005-12-01,7,7
ANDAMARCA,internaciones,ingresos espontaneos,2005-12-01,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2005-12-01,2,2
ANZALDO,internaciones,ingresos espontaneos,2005-12-01,4,4
APOLO,internaciones,ingresos espontaneos,2005-12-01,26,26
ARAMPAMPA,internaciones,ingresos espontaneos,2005-12-01,3,3
ARANI,internaciones,ingresos espontaneos,2005-12-01,8,8
ARBIETO,internaciones,ingresos espontaneos,2005-12-01,2,2
ARQUE,internaciones,ingresos espontaneos,2005-12-01,5,5
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2005-12-01,184,184
ATOCHA,internaciones,ingresos espontaneos,2005-12-01,125,125
AUCAPATA,internaciones,ingresos espontaneos,2005-12-01,2,2
AYATA,internaciones,ingresos espontaneos,2005-12-01,1,1
AYO AYO,internaciones,ingresos espontaneos,2005-12-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2005-12-01,43,43
AZURDUY,internaciones,ingresos espontaneos,2005-12-01,15,15
BATALLAS,internaciones,ingresos espontaneos,2005-12-01,8,8
BAURES,internaciones,ingresos espontaneos,2005-12-01,7,7
BERMEJO,internaciones,ingresos espontaneos,2005-12-01,185,185
BETANZOS,internaciones,ingresos espontaneos,2005-12-01,33,33
BOLIVAR,internaciones,ingresos espontaneos,2005-12-01,7,7
BOYUIBE,internaciones,ingresos espontaneos,2005-12-01,31,31
BUENA VISTA,internaciones,ingresos espontaneos,2005-12-01,48,48
CABEZAS,internaciones,ingresos espontaneos,2005-12-01,23,23
CAIROMA,internaciones,ingresos espontaneos,2005-12-01,5,5
CAJUATA,internaciones,ingresos espontaneos,2005-12-01,9,9
CALAMARCA,internaciones,ingresos espontaneos,2005-12-01,5,5
CAMARGO,internaciones,ingresos espontaneos,2005-12-01,260,260
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2005-12-01,4,4
CAMIRI,internaciones,ingresos espontaneos,2005-12-01,317,317
CAPINOTA,internaciones,ingresos espontaneos,2005-12-01,53,53
CARACOLLO,internaciones,ingresos espontaneos,2005-12-01,15,15
CARANAVI,internaciones,ingresos espontaneos,2005-12-01,157,157
CARIPUYO,internaciones,ingresos espontaneos,2005-12-01,2,2
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2005-12-01,12,12
CHACARILLA,internaciones,ingresos espontaneos,2005-12-01,1,1
CHALLAPATA,internaciones,ingresos espontaneos,2005-12-01,53,53
CHAQUI,internaciones,ingresos espontaneos,2005-12-01,3,3
CHARAGUA,internaciones,ingresos espontaneos,2005-12-01,89,89
CHARAÑA,internaciones,ingresos espontaneos,2005-12-01,1,1
CHAYANTA,internaciones,ingresos espontaneos,2005-12-01,14,14
CHIMORE,internaciones,ingresos espontaneos,2005-12-01,22,22
CHIPAYA,internaciones,ingresos espontaneos,2005-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2005-12-01,106,106
CHUMA,internaciones,ingresos espontaneos,2005-12-01,1,1
CLIZA,internaciones,ingresos espontaneos,2005-12-01,21,21
COBIJA,internaciones,ingresos espontaneos,2005-12-01,272,272
COCHABAMBA,internaciones,ingresos espontaneos,2005-12-01,5502,5502
COLCAPIRHUA,internaciones,ingresos espontaneos,2005-12-01,82,82
COLOMI,internaciones,ingresos espontaneos,2005-12-01,55,55
COLPA BELGICA,internaciones,ingresos espontaneos,2005-12-01,11,11
COLQUECHACA,internaciones,ingresos espontaneos,2005-12-01,1,1
COLQUENCHA,internaciones,ingresos espontaneos,2005-12-01,1,1
COLQUIRI,internaciones,ingresos espontaneos,2005-12-01,27,27
COMARAPA,internaciones,ingresos espontaneos,2005-12-01,62,62
CONCEPCION,internaciones,ingresos espontaneos,2005-12-01,53,53
COPACABANA,internaciones,ingresos espontaneos,2005-12-01,13,13
CORIPATA,internaciones,ingresos espontaneos,2005-12-01,18,18
CORO CORO,internaciones,ingresos espontaneos,2005-12-01,4,4
COROICO,internaciones,ingresos espontaneos,2005-12-01,82,82
CORQUE,internaciones,ingresos espontaneos,2005-12-01,1,1
COTAGAITA,internaciones,ingresos espontaneos,2005-12-01,39,39
COTOCA,internaciones,ingresos espontaneos,2005-12-01,113,113
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2005-12-01,42,42
CUEVO,internaciones,ingresos espontaneos,2005-12-01,20,20
CULPINA,internaciones,ingresos espontaneos,2005-12-01,29,29
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2005-12-01,4,4
DESAGUADERO,internaciones,ingresos espontaneos,2005-12-01,3,3
EL ALTO,internaciones,ingresos espontaneos,2005-12-01,2296,2296
EL CHORO,internaciones,ingresos espontaneos,2005-12-01,2,2
EL PUENTE(STC),internaciones,ingresos espontaneos,2005-12-01,20,20
EL TORNO,internaciones,ingresos espontaneos,2005-12-01,102,102
EL VILLAR,internaciones,ingresos espontaneos,2005-12-01,28,28
ENTRE RIOS,internaciones,ingresos espontaneos,2005-12-01,38,38
ENTRE RIOS,internaciones,ingresos espontaneos,2005-12-01,21,21
EUCALIPTUS,internaciones,ingresos espontaneos,2005-12-01,9,9
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2005-12-01,33,33
FILADELFIA,internaciones,ingresos espontaneos,2005-12-01,2,2
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2005-12-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2005-12-01,3,3
GUANAY,internaciones,ingresos espontaneos,2005-12-01,14,14
GUAQUI,internaciones,ingresos espontaneos,2005-12-01,4,4
GUAYARAMERIN,internaciones,ingresos espontaneos,2005-12-01,449,449
GUTIERREZ,internaciones,ingresos espontaneos,2005-12-01,23,23
HUACARETA,internaciones,ingresos espontaneos,2005-12-01,21,21
HUANUNI,internaciones,ingresos espontaneos,2005-12-01,79,79
HUARACAJE,internaciones,ingresos espontaneos,2005-12-01,7,7
ICHOCA,internaciones,ingresos espontaneos,2005-12-01,1,1
ICLA,internaciones,ingresos espontaneos,2005-12-01,2,2
INCAHUASI,internaciones,ingresos espontaneos,2005-12-01,30,30
INQUISIVI,internaciones,ingresos espontaneos,2005-12-01,7,7
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2005-12-01,44,44
IXIAMAS,internaciones,ingresos espontaneos,2005-12-01,13,13
JESUS DE MACHACA,internaciones,ingresos espontaneos,2005-12-01,3,3
LA ASUNTA,internaciones,ingresos espontaneos,2005-12-01,61,61
LA GUARDIA,internaciones,ingresos espontaneos,2005-12-01,110,110
LA PAZ,internaciones,ingresos espontaneos,2005-12-01,5696,5696
LAGUNILLAS,internaciones,ingresos espontaneos,2005-12-01,17,17
LAJA,internaciones,ingresos espontaneos,2005-12-01,4,4
LAS CARRERAS,internaciones,ingresos espontaneos,2005-12-01,4,4
LLALLAGUA,internaciones,ingresos espontaneos,2005-12-01,168,168
LLICA,internaciones,ingresos espontaneos,2005-12-01,2,2
LURIBAY,internaciones,ingresos espontaneos,2005-12-01,6,6
MACHACAMARCA,internaciones,ingresos espontaneos,2005-12-01,3,3
MACHARETI,internaciones,ingresos espontaneos,2005-12-01,11,11
MAGDALENA,internaciones,ingresos espontaneos,2005-12-01,40,40
MAIRANA,internaciones,ingresos espontaneos,2005-12-01,35,35
MAPIRI,internaciones,ingresos espontaneos,2005-12-01,22,22
MECAPACA,internaciones,ingresos espontaneos,2005-12-01,7,7
MINEROS,internaciones,ingresos espontaneos,2005-12-01,14,14
MIZQUE,internaciones,ingresos espontaneos,2005-12-01,43,43
MOCOMOCO,internaciones,ingresos espontaneos,2005-12-01,2,2
MOJOCOYA,internaciones,ingresos espontaneos,2005-12-01,4,4
MONTEAGUDO,internaciones,ingresos espontaneos,2005-12-01,133,133
MONTERO,internaciones,ingresos espontaneos,2005-12-01,604,604
MOROCHATA,internaciones,ingresos espontaneos,2005-12-01,6,6
OKINAWA,internaciones,ingresos espontaneos,2005-12-01,20,20
OMEREQUE,internaciones,ingresos espontaneos,2005-12-01,3,3
ORURO,internaciones,ingresos espontaneos,2005-12-01,1786,1786
PADILLA,internaciones,ingresos espontaneos,2005-12-01,79,79
PAILON,internaciones,ingresos espontaneos,2005-12-01,39,39
PALCA,internaciones,ingresos espontaneos,2005-12-01,1,1
PALOS BLANCOS,internaciones,ingresos espontaneos,2005-12-01,47,47
PAMPA GRANDE,internaciones,ingresos espontaneos,2005-12-01,20,20
PASORAPA,internaciones,ingresos espontaneos,2005-12-01,2,2
PATACAMAYA,internaciones,ingresos espontaneos,2005-12-01,36,36
PAZÑA,internaciones,ingresos espontaneos,2005-12-01,3,3
POCOATA,internaciones,ingresos espontaneos,2005-12-01,7,7
POCONA,internaciones,ingresos espontaneos,2005-12-01,17,17
POJO (CBBA),internaciones,ingresos espontaneos,2005-12-01,15,15
POOPO,internaciones,ingresos espontaneos,2005-12-01,8,8
PORCO,internaciones,ingresos espontaneos,2005-12-01,3,3
POROMA,internaciones,ingresos espontaneos,2005-12-01,9,9
PORONGO,internaciones,ingresos espontaneos,2005-12-01,8,8
PORTACHUELO,internaciones,ingresos espontaneos,2005-12-01,170,170
PORVENIR,internaciones,ingresos espontaneos,2005-12-01,3,3
POSTRER VALLE,internaciones,ingresos espontaneos,2005-12-01,4,4
POTOSI,internaciones,ingresos espontaneos,2005-12-01,1501,1501
PRESTO,internaciones,ingresos espontaneos,2005-12-01,9,9
PUCARANI,internaciones,ingresos espontaneos,2005-12-01,9,9
PUERTO ACOSTA,internaciones,ingresos espontaneos,2005-12-01,51,51
PUERTO CARABUCO,internaciones,ingresos espontaneos,2005-12-01,4,4
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2005-12-01,74,74
PUERTO RICO,internaciones,ingresos espontaneos,2005-12-01,37,37
PUERTO SUAREZ,internaciones,ingresos espontaneos,2005-12-01,113,113
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2005-12-01,222,222
PUNA,internaciones,ingresos espontaneos,2005-12-01,1,1
PUNATA,internaciones,ingresos espontaneos,2005-12-01,180,180
QUILLACOLLO,internaciones,ingresos espontaneos,2005-12-01,305,305
QUIME,internaciones,ingresos espontaneos,2005-12-01,23,23
QUIRUSILLAS,internaciones,ingresos espontaneos,2005-12-01,3,3
RAVELO,internaciones,ingresos espontaneos,2005-12-01,7,7
REYES,internaciones,ingresos espontaneos,2005-12-01,24,24
RIBERALTA,internaciones,ingresos espontaneos,2005-12-01,566,566
ROBORE,internaciones,ingresos espontaneos,2005-12-01,54,54
RURRENABAQUE,internaciones,ingresos espontaneos,2005-12-01,121,121
SABAYA,internaciones,ingresos espontaneos,2005-12-01,3,3
SACABA,internaciones,ingresos espontaneos,2005-12-01,350,350
SACABAMBA,internaciones,ingresos espontaneos,2005-12-01,15,15
SACACA,internaciones,ingresos espontaneos,2005-12-01,23,23
SAIPINA,internaciones,ingresos espontaneos,2005-12-01,16,16
SAMAIPATA,internaciones,ingresos espontaneos,2005-12-01,18,18
SAN AGUSTIN,internaciones,ingresos espontaneos,2005-12-01,1,1
SAN ANDRES,internaciones,ingresos espontaneos,2005-12-01,7,7
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2005-12-01,21,21
SAN BENITO,internaciones,ingresos espontaneos,2005-12-01,6,6
SAN BORJA,internaciones,ingresos espontaneos,2005-12-01,125,125
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2005-12-01,19,19
SAN CARLOS,internaciones,ingresos espontaneos,2005-12-01,161,161
SAN IGNACIO,internaciones,ingresos espontaneos,2005-12-01,67,67
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2005-12-01,334,334
SAN JAVIER(STC),internaciones,ingresos espontaneos,2005-12-01,53,53
SAN JOAQUIN,internaciones,ingresos espontaneos,2005-12-01,44,44
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2005-12-01,52,52
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2005-12-01,134,134
SAN JULIAN,internaciones,ingresos espontaneos,2005-12-01,147,147
SAN LORENZO(PND),internaciones,ingresos espontaneos,2005-12-01,4,4
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2005-12-01,14,14
SAN LUCAS,internaciones,ingresos espontaneos,2005-12-01,39,39
SAN MATIAS,internaciones,ingresos espontaneos,2005-12-01,59,59
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2005-12-01,63,63
SAN PEDRO,internaciones,ingresos espontaneos,2005-12-01,32,32
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2005-12-01,10,10
SAN RAFAEL,internaciones,ingresos espontaneos,2005-12-01,13,13
