municipality,group,variable,month,Egresos,TOTAL
CHARAGUA,internaciones,egresos,2005-12-01,101,101
CHARAÑA,internaciones,egresos,2005-12-01,1,1
CHAYANTA,internaciones,egresos,2005-12-01,14,14
CHIMORE,internaciones,egresos,2005-12-01,22,22
CHIPAYA,internaciones,egresos,2005-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2005-12-01,97,97
CHUMA,internaciones,egresos,2005-12-01,2,2
CLIZA,internaciones,egresos,2005-12-01,21,21
COBIJA,internaciones,egresos,2005-12-01,323,323
COCHABAMBA,internaciones,egresos,2005-12-01,5548,5548
COLCAPIRHUA,internaciones,egresos,2005-12-01,82,82
COLOMI,internaciones,egresos,2005-12-01,51,51
COLPA BELGICA,internaciones,egresos,2005-12-01,11,11
COLQUECHACA,internaciones,egresos,2005-12-01,1,1
COLQUENCHA,internaciones,egresos,2005-12-01,1,1
COLQUIRI,internaciones,egresos,2005-12-01,27,27
COMARAPA,internaciones,egresos,2005-12-01,56,56
CONCEPCION,internaciones,egresos,2005-12-01,54,54
COPACABANA,internaciones,egresos,2005-12-01,13,13
CORIPATA,internaciones,egresos,2005-12-01,18,18
CORO CORO,internaciones,egresos,2005-12-01,4,4
COROICO,internaciones,egresos,2005-12-01,94,94
CORQUE,internaciones,egresos,2005-12-01,1,1
COTAGAITA,internaciones,egresos,2005-12-01,34,34
COTOCA,internaciones,egresos,2005-12-01,113,113
CUATRO CAÑADAS,internaciones,egresos,2005-12-01,42,42
CUEVO,internaciones,egresos,2005-12-01,19,19
CULPINA,internaciones,egresos,2005-12-01,27,27
CURAHUARA DE CARANGAS,internaciones,egresos,2005-12-01,5,5
DESAGUADERO,internaciones,egresos,2005-12-01,3,3
EL ALTO,internaciones,egresos,2005-12-01,2395,2395
EL CHORO,internaciones,egresos,2005-12-01,2,2
EL PUENTE(STC),internaciones,egresos,2005-12-01,20,20
EL TORNO,internaciones,egresos,2005-12-01,128,128
EL VILLAR,internaciones,egresos,2005-12-01,28,28
ENTRE RIOS,internaciones,egresos,2005-12-01,37,37
ENTRE RIOS,internaciones,egresos,2005-12-01,21,21
EUCALIPTUS,internaciones,egresos,2005-12-01,9,9
FERNANDEZ ALONSO,internaciones,egresos,2005-12-01,33,33
FILADELFIA,internaciones,egresos,2005-12-01,2,2
GENERAL SAAVEDRA,internaciones,egresos,2005-12-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2005-12-01,3,3
GUANAY,internaciones,egresos,2005-12-01,16,16
GUAQUI,internaciones,egresos,2005-12-01,4,4
GUAYARAMERIN,internaciones,egresos,2005-12-01,474,474
GUTIERREZ,internaciones,egresos,2005-12-01,23,23
HUACARETA,internaciones,egresos,2005-12-01,22,22
HUANUNI,internaciones,egresos,2005-12-01,79,79
HUARACAJE,internaciones,egresos,2005-12-01,8,8
ICHOCA,internaciones,egresos,2005-12-01,1,1
ICLA,internaciones,egresos,2005-12-01,2,2
INCAHUASI,internaciones,egresos,2005-12-01,30,30
INQUISIVI,internaciones,egresos,2005-12-01,7,7
IRUPANA (VILLA DE LANZA),internaciones,egresos,2005-12-01,43,43
IXIAMAS,internaciones,egresos,2005-12-01,13,13
JESUS DE MACHACA,internaciones,egresos,2005-12-01,3,3
LA ASUNTA,internaciones,egresos,2005-12-01,61,61
LA GUARDIA,internaciones,egresos,2005-12-01,111,111
LA PAZ,internaciones,egresos,2005-12-01,6370,6370
LAGUNILLAS,internaciones,egresos,2005-12-01,17,17
LAJA,internaciones,egresos,2005-12-01,4,4
LAS CARRERAS,internaciones,egresos,2005-12-01,4,4
LLALLAGUA,internaciones,egresos,2005-12-01,186,186
LLICA,internaciones,egresos,2005-12-01,2,2
LURIBAY,internaciones,egresos,2005-12-01,7,7
MACHACAMARCA,internaciones,egresos,2005-12-01,3,3
MACHARETI,internaciones,egresos,2005-12-01,12,12
MAGDALENA,internaciones,egresos,2005-12-01,53,53
MAIRANA,internaciones,egresos,2005-12-01,34,34
MAPIRI,internaciones,egresos,2005-12-01,24,24
MECAPACA,internaciones,egresos,2005-12-01,7,7
MINEROS,internaciones,egresos,2005-12-01,14,14
MIZQUE,internaciones,egresos,2005-12-01,43,43
MOCOMOCO,internaciones,egresos,2005-12-01,2,2
MOJOCOYA,internaciones,egresos,2005-12-01,5,5
MONTEAGUDO,internaciones,egresos,2005-12-01,146,146
MONTERO,internaciones,egresos,2005-12-01,650,650
MOROCHATA,internaciones,egresos,2005-12-01,9,9
OKINAWA,internaciones,egresos,2005-12-01,20,20
OMEREQUE,internaciones,egresos,2005-12-01,3,3
ORURO,internaciones,egresos,2005-12-01,1902,1902
PADILLA,internaciones,egresos,2005-12-01,115,115
PAILON,internaciones,egresos,2005-12-01,39,39
PALCA,internaciones,egresos,2005-12-01,1,1
PALOS BLANCOS,internaciones,egresos,2005-12-01,51,51
PAMPA GRANDE,internaciones,egresos,2005-12-01,20,20
PASORAPA,internaciones,egresos,2005-12-01,2,2
PATACAMAYA,internaciones,egresos,2005-12-01,40,40
PAZÑA,internaciones,egresos,2005-12-01,3,3
POCOATA,internaciones,egresos,2005-12-01,7,7
POCONA,internaciones,egresos,2005-12-01,17,17
POJO (CBBA),internaciones,egresos,2005-12-01,15,15
POOPO,internaciones,egresos,2005-12-01,8,8
PORCO,internaciones,egresos,2005-12-01,3,3
POROMA,internaciones,egresos,2005-12-01,9,9
PORONGO,internaciones,egresos,2005-12-01,8,8
PORTACHUELO,internaciones,egresos,2005-12-01,171,171
PORVENIR,internaciones,egresos,2005-12-01,3,3
POSTRER VALLE,internaciones,egresos,2005-12-01,4,4
POTOSI,internaciones,egresos,2005-12-01,1547,1547
PRESTO,internaciones,egresos,2005-12-01,9,9
PUCARANI,internaciones,egresos,2005-12-01,9,9
PUERTO ACOSTA,internaciones,egresos,2005-12-01,59,59
PUERTO CARABUCO,internaciones,egresos,2005-12-01,4,4
PUERTO QUIJARRO,internaciones,egresos,2005-12-01,74,74
PUERTO RICO,internaciones,egresos,2005-12-01,41,41
PUERTO SUAREZ,internaciones,egresos,2005-12-01,104,104
PUERTO VILLARROEL,internaciones,egresos,2005-12-01,242,242
PUNA,internaciones,egresos,2005-12-01,24,24
PUNATA,internaciones,egresos,2005-12-01,214,214
QUILLACOLLO,internaciones,egresos,2005-12-01,346,346
QUIME,internaciones,egresos,2005-12-01,23,23
QUIRUSILLAS,internaciones,egresos,2005-12-01,2,2
RAVELO,internaciones,egresos,2005-12-01,7,7
REYES,internaciones,egresos,2005-12-01,24,24
RIBERALTA,internaciones,egresos,2005-12-01,766,766
ROBORE,internaciones,egresos,2005-12-01,49,49
RURRENABAQUE,internaciones,egresos,2005-12-01,122,122
SABAYA,internaciones,egresos,2005-12-01,3,3
SACABA,internaciones,egresos,2005-12-01,375,375
SACABAMBA,internaciones,egresos,2005-12-01,14,14
SACACA,internaciones,egresos,2005-12-01,23,23
SAIPINA,internaciones,egresos,2005-12-01,16,16
SAMAIPATA,internaciones,egresos,2005-12-01,18,18
SAN AGUSTIN,internaciones,egresos,2005-12-01,1,1
SAN ANDRES,internaciones,egresos,2005-12-01,7,7
SAN ANTONIO DE LOMERIO,internaciones,egresos,2005-12-01,20,20
SAN BENITO,internaciones,egresos,2005-12-01,6,6
SAN BORJA,internaciones,egresos,2005-12-01,131,131
SAN BUENA VENTURA,internaciones,egresos,2005-12-01,20,20
SAN CARLOS,internaciones,egresos,2005-12-01,180,180
SAN IGNACIO,internaciones,egresos,2005-12-01,63,63
SAN IGNACIO DE VELASCO,internaciones,egresos,2005-12-01,343,343
SAN JAVIER(STC),internaciones,egresos,2005-12-01,58,58
SAN JOAQUIN,internaciones,egresos,2005-12-01,44,44
SAN JOSE DE CHIQUITOS,internaciones,egresos,2005-12-01,51,51
SAN JUAN DE YAPACANI,internaciones,egresos,2005-12-01,136,136
SAN JULIAN,internaciones,egresos,2005-12-01,143,143
SAN LORENZO(PND),internaciones,egresos,2005-12-01,4,4
SAN LORENZO(TJA),internaciones,egresos,2005-12-01,13,13
SAN LUCAS,internaciones,egresos,2005-12-01,38,38
SAN MATIAS,internaciones,egresos,2005-12-01,59,59
SAN MIGUEL DE VELASCO,internaciones,egresos,2005-12-01,63,63
SAN PEDRO,internaciones,egresos,2005-12-01,32,32
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2005-12-01,10,10
SAN RAFAEL,internaciones,egresos,2005-12-01,13,13
SAN RAMON,internaciones,egresos,2005-12-01,27,27
SAN RAMON,internaciones,egresos,2005-12-01,51,51
SANTA ANA,internaciones,egresos,2005-12-01,88,88
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2005-12-01,8342,8342
SANTA ROSA,internaciones,egresos,2005-12-01,49,49
SANTA ROSA DEL SARA,internaciones,egresos,2005-12-01,41,41
SANTIAGO DE MACHACA,internaciones,egresos,2005-12-01,1,1
SANTIVAÑES,internaciones,egresos,2005-12-01,15,15
SENA,internaciones,egresos,2005-12-01,6,6
SICA SICA (VILLA AROMA),internaciones,egresos,2005-12-01,6,6
SIPE SIPE,internaciones,egresos,2005-12-01,65,65
SOPACHUY,internaciones,egresos,2005-12-01,28,28
SORATA,internaciones,egresos,2005-12-01,23,23
SUCRE,internaciones,egresos,2005-12-01,2642,2642
TACACOMA,internaciones,egresos,2005-12-01,6,6
TACOPAYA,internaciones,egresos,2005-12-01,4,4
TAPACARI,internaciones,egresos,2005-12-01,15,15
TARABUCO,internaciones,egresos,2005-12-01,66,66
TARACO,internaciones,egresos,2005-12-01,1,1
TARATA,internaciones,egresos,2005-12-01,9,9
TARIJA,internaciones,egresos,2005-12-01,1570,1570
TARVITA,internaciones,egresos,2005-12-01,29,29
TEOPONTE,internaciones,egresos,2005-12-01,4,4
TIAWANACU,internaciones,egresos,2005-12-01,11,11
TINGUIPAYA,internaciones,egresos,2005-12-01,5,5
TIPUANI,internaciones,egresos,2005-12-01,24,24
TIQUIPAYA,internaciones,egresos,2005-12-01,100,100
TIRAQUE (CBBA),internaciones,egresos,2005-12-01,175,175
TOCO,internaciones,egresos,2005-12-01,1,1
TOLATA,internaciones,egresos,2005-12-01,6,6
TOLEDO,internaciones,egresos,2005-12-01,6,6
TOMAVE,internaciones,egresos,2005-12-01,6,6
TOMINA,internaciones,egresos,2005-12-01,23,23
TORO TORO,internaciones,egresos,2005-12-01,6,6
TOTORA(CBBA),internaciones,egresos,2005-12-01,46,46
TOTORA(ORR),internaciones,egresos,2005-12-01,5,5
TRIGAL,internaciones,egresos,2005-12-01,5,5
TRINIDAD,internaciones,egresos,2005-12-01,1274,1274
TUPIZA,internaciones,egresos,2005-12-01,376,376
TURCO,internaciones,egresos,2005-12-01,3,3
UMALA,internaciones,egresos,2005-12-01,1,1
UNCIA,internaciones,egresos,2005-12-01,234,234
URIONDO (A. CONCEPCION),internaciones,egresos,2005-12-01,7,7
URUBICHA,internaciones,egresos,2005-12-01,20,20
UYUNI,internaciones,egresos,2005-12-01,121,121
VACAS,internaciones,egresos,2005-12-01,25,25
VALLEGRANDE,internaciones,egresos,2005-12-01,122,122
VIACHA,internaciones,egresos,2005-12-01,14,14
VILA VILA,internaciones,egresos,2005-12-01,1,1
VILLA MONTES,internaciones,egresos,2005-12-01,131,131
VILLA RIVERO,internaciones,egresos,2005-12-01,7,7
VILLA SERRANO,internaciones,egresos,2005-12-01,19,19
VILLA TUNARI,internaciones,egresos,2005-12-01,208,208
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2005-12-01,28,28
VILLAZON,internaciones,egresos,2005-12-01,172,172
VINTO,internaciones,egresos,2005-12-01,65,65
VITICHI,internaciones,egresos,2005-12-01,15,15
WALDO BALLIVIAN,internaciones,egresos,2005-12-01,2,2
WARNES,internaciones,egresos,2005-12-01,159,159
YACO,internaciones,egresos,2005-12-01,1,1
YACUIBA,internaciones,egresos,2005-12-01,756,756
YAMPARAEZ,internaciones,egresos,2005-12-01,17,17
YANACACHI,internaciones,egresos,2005-12-01,1,1
YAPACANI,internaciones,egresos,2005-12-01,585,585
YOTALA,internaciones,egresos,2005-12-01,28,28
ZUDAÑEZ,internaciones,egresos,2005-12-01,32,32
