municipality,group,variable,month,Niños (as) de 6 meses a menores de 2 años con dosis completa de hierro,TOTAL
SAN LUCAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,174,174
SAN MATIAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,36,36
SAN MIGUEL DE VELASCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,59,59
SAN PABLO DE LIPEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,5,5
SAN PEDRO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,52,52
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,101,101
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,12,12
SAN PEDRO DE TIQUINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,14,14
SAN PEDRO(PND),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,5,5
SAN RAFAEL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,40,40
SAN RAMON BENI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,24,24
SAN RAMON SCZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,43,43
SANTA ANA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,30,30
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,1098,1098
SANTA ROSA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,56,56
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,76,76
SANTIAGO DE CALLAPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,25,25
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,30,30
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,14,14
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,3,3
SANTIVAÑES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,20,20
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,10,10
SAPAHAQUI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,14,14
SENA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,10,10
SHINAOTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,16,16
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,96,96
SICAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,13,13
SIPE SIPE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,142,142
SOPACHUY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,24,24
SORACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,30,30
SORATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,53,53
SUCRE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,1184,1184
TACACOMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,28,28
TACOBAMBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,38,38
TACOPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,22,22
TAHUA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,1,1
TAPACARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,125,125
TARABUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,64,64
TARACO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,15,15
TARATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,32,32
TARIJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,490,490
TARVITA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,35,35
TEOPONTE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,9,9
TIAWANACU,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,41,41
TINGUIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,29,29
TIPUANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,56,56
TIQUIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,214,214
TIRAQUE (CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,186,186
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,5,5
TOCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,31,31
TODOS SANTOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,1,1
TOLATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,19,19
TOLEDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,15,15
TOMAVE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,53,53
TOMINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,85,85
TORO TORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,32,32
TOTORA(CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,46,46
TOTORA(ORR),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,16,16
TRIGAL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,3,3
TRINIDAD,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,246,246
TUPIZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,217,217
TURCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,13,13
UMALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,24,24
UNCIA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,11,11
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,19,19
URUBICHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,39,39
UYUNI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,20,20
VACAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,54,54
VALLEGRANDE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,61,61
VIACHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,256,256
VILLA CHARCAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,69,69
VILLA MONTES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,148,148
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,14,14
VILLA RIVERO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,27,27
VILLA SERRANO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,40,40
VILLA TUNARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,371,371
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,49,49
VILLAZON,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,116,116
VINTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,208,208
VITICHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,37,37
WALDO BALLIVIAN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,17,17
WARNES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,338,338
YACO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,20,20
YACUIBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,238,238
YAMPARAEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,25,25
YANACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,29,29
YAPACANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,218,218
YOCALLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,43,43
YOTALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,28,28
YUNCHARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,10,10
YUNGUYO DE LITORAL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,1,1
ZUDAÑEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-01-01,28,28
ACACIO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,10,10
ACHACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,198,198
ACHOCALLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,14,14
AIQUILE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,89,89
ALALAY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,16,16
ALCALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,13,13
ALTO BENI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,55,55
ANCORAIMES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,56,56
ANDAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,3,3
ANTEQUERA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,8,8
ANZALDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,12,12
APOLO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,94,94
ARAMPAMPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,7,7
ARANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,61,61
ARBIETO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,48,48
ARQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,39,39
ASCENCION DE GUARAYOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,2,2
ATOCHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,47,47
AUCAPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,8,8
AYATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,29,29
AYO AYO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,32,32
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,93,93
AZURDUY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,38,38
BATALLAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,59,59
BAURES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,14,14
BELEN DE URMIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,5,5
BELLA FLOR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,12,12
BERMEJO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,114,114
BETANZOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,93,93
BOLIVAR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,32,32
BOLPEBRA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,7,7
BOYUIBE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,28,28
BUENA VISTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,16,16
CABEZAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,83,83
CAIROMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,38,38
"CAIZA ""D""",micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,21,21
CAJUATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,11,11
CALACOTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,19,19
CALAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,38,38
CAMARGO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,89,89
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,27,27
CAMIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,14,14
CAPINOTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,82,82
CAQUIAVIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,19,19
CARACOLLO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,74,74
CARANAVI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,216,216
CARANGAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,1,1
CARAPARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,9,9
CARIPUYO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,13,13
CATACORA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,7,7
CHACARILLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,1,1
CHALLAPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,25,25
CHAQUI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,16,16
CHARAGUA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,109,109
CHARAÑA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,11,11
CHAYANTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,95,95
CHIMORE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,150,150
CHIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,8,8
CHOQUE COTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,32,32
CHUMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,32,32
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-02-01,20,20
