municipality,group,variable,month,Niños (as) de 6 m. a menores de años que reciben alimento complementario (Nutribebé),TOTAL
VILLA CHARCAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,253,253
VILLA MONTES,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,826,826
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,65,65
VILLA RIVERO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,154,154
VILLA SERRANO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,280,280
VILLA TUNARI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,1258,1258
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,221,221
VILLAZON,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,848,848
VINTO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,686,686
VITICHI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,234,234
WALDO BALLIVIAN,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,37,37
WARNES,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,34,34
YACO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,161,161
YACUIBA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,815,815
YAMPARAEZ,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,163,163
YAPACANI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,318,318
YOTALA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,138,138
YUNCHARA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,117,117
ZUDAÑEZ,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-11-01,154,154
ACACIO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,144,144
ACHACACHI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,1,1
AIQUILE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,387,387
ALALAY,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,37,37
ALCALA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,84,84
ANCORAIMES,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,207,207
ANDAMARCA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,59,59
ANZALDO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,137,137
ARAMPAMPA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,1,1
ARANI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,119,119
ARBIETO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,178,178
ARQUE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,391,391
ASCENCION DE GUARAYOS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,30,30
ATOCHA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,30,30
AUCAPATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,35,35
AYATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,196,196
AYO AYO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,76,76
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,461,461
AZURDUY,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,194,194
BATALLAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,33,33
BELEN DE ANDAMARCA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,27,27
BELEN DE URMIRI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,30,30
BELLA FLOR,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,14,14
BERMEJO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,9,9
BETANZOS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,723,723
BOLIVAR,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,149,149
BOLPEBRA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,46,46
BOYUIBE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,7,7
BUENA VISTA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,96,96
CABEZAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,109,109
"CAIZA ""D""",micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,200,200
CALACOTO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,23,23
CALAMARCA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,264,264
CAMARGO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,317,317
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,67,67
CAMIRI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,34,34
CAPINOTA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,261,261
CAQUIAVIRI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,68,68
CARACOLLO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,422,422
CARANAVI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,25,25
CARANGAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,6,6
CARAPARI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,276,276
CARIPUYO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,210,210
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,9,9
CHACARILLA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,20,20
CHALLAPATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,614,614
CHAQUI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,166,166
CHARAGUA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,158,158
CHARAÑA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,19,19
CHAYANTA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,216,216
CHIMORE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,323,323
CHIPAYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,30,30
CHOQUE COTA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,18,18
CHUMA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,143,143
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,254,254
CKOCHAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,343,343
CLIZA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,172,172
COBIJA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,711,711
COCAPATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,476,476
COCHABAMBA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,2903,2903
COIPASA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,2,2
COLCAPIRHUA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,10,10
"COLCHA ""K""",micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,117,117
COLLANA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,36,36
COLOMI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,14,14
COLPA BELGICA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,8,8
COLQUECHACA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,967,967
COLQUENCHA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,202,202
COMARAPA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,187,187
COMBAYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,6,6
CONCEPCION,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,71,71
CORO CORO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,150,150
CORQUE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,112,112
COTAGAITA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,408,408
COTOCA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,281,281
CUATRO CAÑADAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,229,229
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,19,19
CUEVO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,4,4
CULPINA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,471,471
CURAHUARA DE CARANGAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,53,53
CURVA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,20,20
DESAGUADERO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,23,23
EL CHORO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,62,62
EL PUENTE(STC),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,226,226
EL PUENTE(TJA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,7,7
EL VILLAR,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,89,89
ENTRE RIOS TRJ,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,41,41
ENTRE RIOS CBBA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,339,339
ESCARA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,41,41
EXALTACION,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,59,59
FERNANDEZ ALONSO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,103,103
FILADELFIA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,116,116
GENERAL SAAVEDRA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,141,141
GUANAY,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,86,86
GUAQUI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,112,112
GUAYARAMERIN,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,817,817
GUTIERREZ,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,464,464
HUACARETA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,384,384
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,1,1
HUACHACALLA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,9,9
HUANUNI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2012-12-01,280,280
