municipality,group,variable,month,Niños (as) de 1 año a menores de 5 años con 1ra dosis vitamina A,TOTAL
SAN BENITO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,38,38
SAN BORJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,264,264
SAN BUENA VENTURA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,47,47
SAN CARLOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,132,132
SAN IGNACIO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,216,216
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,348,348
SAN JAVIER(BNI),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,15,15
SAN JAVIER(STC),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,54,54
SAN JOAQUIN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,78,78
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,50,50
SAN JULIAN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,292,292
SAN LORENZO(PND),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,47,47
SAN LORENZO(TJA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,68,68
SAN LUCAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,298,298
SAN MATIAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,43,43
SAN MIGUEL DE VELASCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,70,70
SAN PABLO DE LIPEZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,5,5
SAN PEDRO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,100,100
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,151,151
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,14,14
SAN PEDRO DE QUEMES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,3,3
SAN PEDRO DE TIQUINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,23,23
SAN PEDRO(PND),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,16,16
SAN RAFAEL,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,61,61
SAN RAMON BENI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,43,43
SAN RAMON SCZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,48,48
SANTA ANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,39,39
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,3645,3645
SANTA ROSA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,89,89
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,89,89
SANTIAGO DE CALLAPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,11,11
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,42,42
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,58,58
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,16,16
SANTIVAÑES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,31,31
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,7,7
SAPAHAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,29,29
SENA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,9,9
SHINAOTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,82,82
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,133,133
SICAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,22,22
SIPE SIPE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,129,129
SOPACHUY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,35,35
SORACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,41,41
SORATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,116,116
SUCRE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,1074,1074
TACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,8,8
TACACOMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,49,49
TACOBAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,42,42
TACOPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,55,55
TAHUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,2,2
TAPACARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,165,165
TARABUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,137,137
TARACO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,10,10
TARATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,28,28
TARIJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,425,425
TARVITA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,86,86
TEOPONTE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,69,69
TIAWANACU,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,58,58
TINGUIPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,111,111
TIPUANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,56,56
TIQUIPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,292,292
TIRAQUE (CBBA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,90,90
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,9,9
TOCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,39,39
TOLATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,21,21
TOLEDO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,12,12
TOMAVE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,81,81
TOMINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,78,78
TORO TORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,53,53
TOTORA(CBBA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,58,58
TOTORA(ORR),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,21,21
TRIGAL,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,7,7
TRINIDAD,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,345,345
TUPIZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,163,163
TURCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,6,6
UMALA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,30,30
UNCIA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,97,97
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,23,23
URUBICHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,24,24
UYUNI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,26,26
VACAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,52,52
VALLEGRANDE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,57,57
VIACHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,232,232
VILA VILA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,44,44
VILLA CHARCAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,73,73
VILLA MONTES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,207,207
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,18,18
VILLA RIVERO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,44,44
VILLA SERRANO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,84,84
VILLA TUNARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,470,470
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,48,48
VILLAZON,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,241,241
VINTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,177,177
VITICHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,37,37
WALDO BALLIVIAN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,10,10
WARNES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,237,237
YACO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,29,29
YACUIBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,227,227
YAMPARAEZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,39,39
YANACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,28,28
YAPACANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,277,277
YOCALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,53,53
YOTALA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,56,56
YUNCHARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,29,29
YUNGUYO DE LITORAL,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,1,1
ZUDAÑEZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-01-01,40,40
ACACIO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,36,36
ACHACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,311,311
ACHOCALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,31,31
AIQUILE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,125,125
ALALAY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,30,30
ALCALA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,21,21
ALTO BENI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,101,101
ANCORAIMES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,76,76
ANDAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,11,11
ANTEQUERA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,8,8
ANZALDO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,35,35
APOLO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,132,132
ARAMPAMPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,39,39
ARANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,58,58
ARBIETO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,127,127
ARQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,43,43
ASCENCION DE GUARAYOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,101,101
ATOCHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,30,30
AUCAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,23,23
AYATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,31,31
AYO AYO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,40,40
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,154,154
AZURDUY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,79,79
BATALLAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,68,68
BAURES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,31,31
BELEN DE ANDAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,2,2
BELEN DE URMIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,12,12
BELLA FLOR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,16,16
BERMEJO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,93,93
BETANZOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,117,117
BOLIVAR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,79,79
BOLPEBRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,6,6
BOYUIBE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,51,51
BUENA VISTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,73,73
CABEZAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,160,160
CAIROMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,52,52
"CAIZA ""D""",micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,36,36
CAJUATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,51,51
CALACOTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,47,47
CALAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,75,75
CAMARGO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,90,90
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,23,23
CAMIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,391,391
CAPINOTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,78,78
CAQUIAVIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,31,31
CARACOLLO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,83,83
CARANAVI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,486,486
CARANGAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,2,2
CARAPARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,57,57
CARIPUYO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,53,53
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,35,35
CATACORA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,5,5
CHACARILLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,3,3
CHALLAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,189,189
CHAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,16,16
CHARAGUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,220,220
CHARAÑA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,9,9
CHAYANTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,113,113
CHIMORE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,156,156
CHIPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,12,12
CHOQUE COTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,55,55
CHUMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,59,59
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,6,6
CKOCHAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,45,45
CLIZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,96,96
COBIJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,202,202
COCAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,112,112
COCHABAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,1680,1680
COIPASA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,7,7
COLCAPIRHUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,134,134
"COLCHA ""K""",micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,49,49
COLLANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,6,6
COLOMI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,128,128
COLPA BELGICA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,44,44
COLQUECHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,292,292
COLQUENCHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,47,47
COLQUIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2012-02-01,83,83
