municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,97,97
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,140,140
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,218,218
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,141,141
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,79,79
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,85,85
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,12,12
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,9,9
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,381,381
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,100,100
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,54,54
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,11,11
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,149,149
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,323,323
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,11,11
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,18,18
CHUA COCANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,9,9
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,81,81
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,99,99
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,147,147
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,53,53
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,88,88
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,326,326
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,2912,2912
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,3,3
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,247,247
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,133,133
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,3,3
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,268,268
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,23,23
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,196,196
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,104,104
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,152,152
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,18,18
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,99,99
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,8,8
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,35,35
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,65,65
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,93,93
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,57,57
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,33,33
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,42,42
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,215,215
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,347,347
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,268,268
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,30,30
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,24,24
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,199,199
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,23,23
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,27,27
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,33,33
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,2426,2426
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,34,34
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,131,131
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,87,87
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,19,19
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,11,11
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,33,33
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,546,546
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,1,1
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,4,4
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,42,42
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,20,20
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,136,136
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,98,98
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,42,42
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,45,45
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,138,138
GUANAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,119,119
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,47,47
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,2,2
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,7,7
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,19,19
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,6,6
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,194,194
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,55,55
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,32,32
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,36,36
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,38,38
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,53,53
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,143,143
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,7,7
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,88,88
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,84,84
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,90,90
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,16,16
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,827,827
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,46,46
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,2,2
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,5,5
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,126,126
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,25,25
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,27,27
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,207,207
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,27,27
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,75,75
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,32,32
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,74,74
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,27,27
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,25,25
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,158,158
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,64,64
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,31,31
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,237,237
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,7,7
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,58,58
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,233,233
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,15,15
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,93,93
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,22,22
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,157,157
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,25,25
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,6,6
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,2609,2609
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,95,95
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,163,163
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,5,5
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,120,120
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,35,35
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,110,110
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,35,35
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,20,20
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,153,153
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,45,45
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,10,10
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,275,275
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,133,133
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,124,124
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,56,56
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,180,180
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,153,153
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,112,112
PORTACHUELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,60,60
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,93,93
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,2623,2623
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,85,85
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,12,12
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,311,311
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,128,128
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,87,87
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,37,37
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,141,141
PUERTO RICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,15,15
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,81,81
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,170,170
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,311,311
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,17,17
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,1389,1389
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,67,67
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,78,78
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,143,143
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,2,2
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,106,106
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,170,170
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,36,36
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,31,31
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,1554,1554
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,28,28
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,243,243
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,47,47
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,84,84
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,126,126
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,5,5
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,99,99
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,33,33
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,20,20
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,64,64
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,103,103
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,206,206
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,84,84
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,20,20
