municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,9,9
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,48,48
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,18,18
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,21,21
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,37,37
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,12,12
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,259,259
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,15,15
PUCARA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,18,18
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,14,14
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,11,11
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,10,10
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,12,12
PUERTO SILES,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,45,45
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,67,67
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,46,46
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,21,21
QUIABAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,57,57
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,9,9
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,29,29
REYES,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,3,3
RIBERALTA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,24,24
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,13,13
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,172,172
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,53,53
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
SAN AGUSTIN,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,14,14
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,8,8
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,19,19
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,55,55
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,11,11
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,41,41
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,95,95
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,16,16
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,18,18
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,15,15
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,43,43
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,16,16
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,62,62
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,21,21
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,24,24
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,20,20
SAN PEDRO DE QUEMES,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
SAN PEDRO(PND),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,17,17
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,8,8
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,23,23
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1113,1113
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,12,12
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,21,21
SANTIAGO DE CALLAPA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
SANTIAGO DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,3,3
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
SENA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,18,18
SICAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,45,45
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,8,8
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,22,22
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,374,374
TACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,13,13
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,16,16
TAHUA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,36,36
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,43,43
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,192,192
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,27,27
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,9,9
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,25,25
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,39,39
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,18,18
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,74,74
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,73,73
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,23,23
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,15,15
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,13,13
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
TRIGAL,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,105,105
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,56,56
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,12,12
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,28,28
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,11,11
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,14,14
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,29,29
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,15,15
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,60,60
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,8,8
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,54,54
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,3,3
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,16,16
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,95,95
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,10,10
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,59,59
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,30,30
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,16,16
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,40,40
YACO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,96,96
