municipality,group,variable,month,Vaginales,TOTAL
SACABA,atencion de partos en servicio,vaginales,2009-10-01,155,155
SACABAMBA,atencion de partos en servicio,vaginales,2009-10-01,6,6
SACACA,atencion de partos en servicio,vaginales,2009-10-01,15,15
SAIPINA,atencion de partos en servicio,vaginales,2009-10-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,vaginales,2009-10-01,5,5
SAMAIPATA,atencion de partos en servicio,vaginales,2009-10-01,9,9
SAN ANDRES,atencion de partos en servicio,vaginales,2009-10-01,6,6
SAN ANDRES DE MACHACA,atencion de partos en servicio,vaginales,2009-10-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,vaginales,2009-10-01,2,2
SAN BENITO,atencion de partos en servicio,vaginales,2009-10-01,11,11
SAN BORJA,atencion de partos en servicio,vaginales,2009-10-01,46,46
SAN BUENA VENTURA,atencion de partos en servicio,vaginales,2009-10-01,16,16
SAN CARLOS,atencion de partos en servicio,vaginales,2009-10-01,25,25
SAN IGNACIO,atencion de partos en servicio,vaginales,2009-10-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicio,vaginales,2009-10-01,72,72
SAN JAVIER(BNI),atencion de partos en servicio,vaginales,2009-10-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,vaginales,2009-10-01,24,24
SAN JOAQUIN,atencion de partos en servicio,vaginales,2009-10-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,vaginales,2009-10-01,25,25
SAN JUAN DE YAPACANI,atencion de partos en servicio,vaginales,2009-10-01,10,10
SAN JULIAN,atencion de partos en servicio,vaginales,2009-10-01,45,45
SAN LORENZO(PND),atencion de partos en servicio,vaginales,2009-10-01,4,4
SAN LORENZO(TJA),atencion de partos en servicio,vaginales,2009-10-01,11,11
SAN LUCAS,atencion de partos en servicio,vaginales,2009-10-01,40,40
SAN MATIAS,atencion de partos en servicio,vaginales,2009-10-01,9,9
SAN MIGUEL DE VELASCO,atencion de partos en servicio,vaginales,2009-10-01,13,13
SAN PABLO DE LIPEZ,atencion de partos en servicio,vaginales,2009-10-01,1,1
SAN PEDRO,atencion de partos en servicio,vaginales,2009-10-01,10,10
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,vaginales,2009-10-01,10,10
SAN PEDRO DE TIQUINA,atencion de partos en servicio,vaginales,2009-10-01,4,4
SAN RAFAEL,atencion de partos en servicio,vaginales,2009-10-01,14,14
SAN RAMON,atencion de partos en servicio,vaginales,2009-10-01,19,19
SAN RAMON,atencion de partos en servicio,vaginales,2009-10-01,5,5
SANTA ANA,atencion de partos en servicio,vaginales,2009-10-01,26,26
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,vaginales,2009-10-01,1268,1268
SANTA ROSA,atencion de partos en servicio,vaginales,2009-10-01,17,17
SANTA ROSA DEL SARA,atencion de partos en servicio,vaginales,2009-10-01,13,13
SANTIAGO DE CALLAPA,atencion de partos en servicio,vaginales,2009-10-01,8,8
SANTIAGO DE HUARI,atencion de partos en servicio,vaginales,2009-10-01,5,5
SANTIAGO DE MACHACA,atencion de partos en servicio,vaginales,2009-10-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicio,vaginales,2009-10-01,1,1
SAPAHAQUI,atencion de partos en servicio,vaginales,2009-10-01,1,1
SENA,atencion de partos en servicio,vaginales,2009-10-01,5,5
SICA SICA (VILLA AROMA),atencion de partos en servicio,vaginales,2009-10-01,17,17
SICAYA,atencion de partos en servicio,vaginales,2009-10-01,3,3
SIPE SIPE,atencion de partos en servicio,vaginales,2009-10-01,40,40
SOPACHUY,atencion de partos en servicio,vaginales,2009-10-01,9,9
SORACACHI,atencion de partos en servicio,vaginales,2009-10-01,5,5
SORATA,atencion de partos en servicio,vaginales,2009-10-01,14,14
SUCRE,atencion de partos en servicio,vaginales,2009-10-01,368,368
TACACHI,atencion de partos en servicio,vaginales,2009-10-01,4,4
TACACOMA,atencion de partos en servicio,vaginales,2009-10-01,3,3
TACOBAMBA,atencion de partos en servicio,vaginales,2009-10-01,2,2
TACOPAYA,atencion de partos en servicio,vaginales,2009-10-01,1,1
TAPACARI,atencion de partos en servicio,vaginales,2009-10-01,12,12
TARABUCO,atencion de partos en servicio,vaginales,2009-10-01,21,21
TARACO,atencion de partos en servicio,vaginales,2009-10-01,4,4
TARATA,atencion de partos en servicio,vaginales,2009-10-01,3,3
TARIJA,atencion de partos en servicio,vaginales,2009-10-01,217,217
TARVITA,atencion de partos en servicio,vaginales,2009-10-01,18,18
TEOPONTE,atencion de partos en servicio,vaginales,2009-10-01,5,5
TIAWANACU,atencion de partos en servicio,vaginales,2009-10-01,14,14
TINGUIPAYA,atencion de partos en servicio,vaginales,2009-10-01,4,4
TIPUANI,atencion de partos en servicio,vaginales,2009-10-01,17,17
TIQUIPAYA,atencion de partos en servicio,vaginales,2009-10-01,55,55
TIRAQUE (CBBA),atencion de partos en servicio,vaginales,2009-10-01,59,59
TOCO,atencion de partos en servicio,vaginales,2009-10-01,1,1
TOLATA,atencion de partos en servicio,vaginales,2009-10-01,5,5
TOLEDO,atencion de partos en servicio,vaginales,2009-10-01,2,2
TOMAVE,atencion de partos en servicio,vaginales,2009-10-01,3,3
TOMINA,atencion de partos en servicio,vaginales,2009-10-01,10,10
TORO TORO,atencion de partos en servicio,vaginales,2009-10-01,3,3
TOTORA(CBBA),atencion de partos en servicio,vaginales,2009-10-01,25,25
TOTORA(ORR),atencion de partos en servicio,vaginales,2009-10-01,7,7
TRIGAL,atencion de partos en servicio,vaginales,2009-10-01,1,1
TRINIDAD,atencion de partos en servicio,vaginales,2009-10-01,176,176
TUPIZA,atencion de partos en servicio,vaginales,2009-10-01,52,52
TURCO,atencion de partos en servicio,vaginales,2009-10-01,3,3
UMALA,atencion de partos en servicio,vaginales,2009-10-01,4,4
UNCIA,atencion de partos en servicio,vaginales,2009-10-01,26,26
URIONDO (A. CONCEPCION),atencion de partos en servicio,vaginales,2009-10-01,10,10
URUBICHA,atencion de partos en servicio,vaginales,2009-10-01,5,5
UYUNI,atencion de partos en servicio,vaginales,2009-10-01,37,37
VACAS,atencion de partos en servicio,vaginales,2009-10-01,10,10
VALLEGRANDE,atencion de partos en servicio,vaginales,2009-10-01,14,14
VIACHA,atencion de partos en servicio,vaginales,2009-10-01,39,39
VILA VILA,atencion de partos en servicio,vaginales,2009-10-01,1,1
VILLA MONTES,atencion de partos en servicio,vaginales,2009-10-01,37,37
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,vaginales,2009-10-01,1,1
VILLA RIVERO,atencion de partos en servicio,vaginales,2009-10-01,4,4
VILLA SERRANO,atencion de partos en servicio,vaginales,2009-10-01,10,10
VILLA TUNARI,atencion de partos en servicio,vaginales,2009-10-01,84,84
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,vaginales,2009-10-01,7,7
VILLAZON,atencion de partos en servicio,vaginales,2009-10-01,61,61
VINTO,atencion de partos en servicio,vaginales,2009-10-01,42,42
VITICHI,atencion de partos en servicio,vaginales,2009-10-01,12,12
WARNES,atencion de partos en servicio,vaginales,2009-10-01,60,60
YACO,atencion de partos en servicio,vaginales,2009-10-01,1,1
YACUIBA,atencion de partos en servicio,vaginales,2009-10-01,85,85
YAMPARAEZ,atencion de partos en servicio,vaginales,2009-10-01,12,12
YANACACHI,atencion de partos en servicio,vaginales,2009-10-01,3,3
YAPACANI,atencion de partos en servicio,vaginales,2009-10-01,46,46
YOCALLA,atencion de partos en servicio,vaginales,2009-10-01,4,4
YOTALA,atencion de partos en servicio,vaginales,2009-10-01,8,8
YUNCHARA,atencion de partos en servicio,vaginales,2009-10-01,4,4
ZUDAÑEZ,atencion de partos en servicio,vaginales,2009-10-01,4,4
ACACIO,atencion de partos en servicio,vaginales,2009-11-01,3,3
ACHACACHI,atencion de partos en servicio,vaginales,2009-11-01,34,34
ACHOCALLA,atencion de partos en servicio,vaginales,2009-11-01,2,2
AIQUILE,atencion de partos en servicio,vaginales,2009-11-01,34,34
ALALAY,atencion de partos en servicio,vaginales,2009-11-01,2,2
ALCALA,atencion de partos en servicio,vaginales,2009-11-01,2,2
ANCORAIMES,atencion de partos en servicio,vaginales,2009-11-01,9,9
ANTEQUERA,atencion de partos en servicio,vaginales,2009-11-01,1,1
ANZALDO,atencion de partos en servicio,vaginales,2009-11-01,4,4
APOLO,atencion de partos en servicio,vaginales,2009-11-01,14,14
ARAMPAMPA,atencion de partos en servicio,vaginales,2009-11-01,1,1
ARANI,atencion de partos en servicio,vaginales,2009-11-01,15,15
ARBIETO,atencion de partos en servicio,vaginales,2009-11-01,8,8
ARQUE,atencion de partos en servicio,vaginales,2009-11-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicio,vaginales,2009-11-01,46,46
ATOCHA,atencion de partos en servicio,vaginales,2009-11-01,6,6
AYATA,atencion de partos en servicio,vaginales,2009-11-01,2,2
AYO AYO,atencion de partos en servicio,vaginales,2009-11-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,vaginales,2009-11-01,16,16
AZURDUY,atencion de partos en servicio,vaginales,2009-11-01,7,7
BATALLAS,atencion de partos en servicio,vaginales,2009-11-01,3,3
BAURES,atencion de partos en servicio,vaginales,2009-11-01,6,6
BELEN DE ANDAMARCA,atencion de partos en servicio,vaginales,2009-11-01,2,2
BELEN DE URMIRI,atencion de partos en servicio,vaginales,2009-11-01,3,3
BERMEJO,atencion de partos en servicio,vaginales,2009-11-01,35,35
BETANZOS,atencion de partos en servicio,vaginales,2009-11-01,32,32
BOLIVAR,atencion de partos en servicio,vaginales,2009-11-01,1,1
BOYUIBE,atencion de partos en servicio,vaginales,2009-11-01,5,5
BUENA VISTA,atencion de partos en servicio,vaginales,2009-11-01,12,12
CABEZAS,atencion de partos en servicio,vaginales,2009-11-01,14,14
CAIROMA,atencion de partos en servicio,vaginales,2009-11-01,3,3
"CAIZA ""D""",atencion de partos en servicio,vaginales,2009-11-01,10,10
CAJUATA,atencion de partos en servicio,vaginales,2009-11-01,6,6
CALAMARCA,atencion de partos en servicio,vaginales,2009-11-01,7,7
CAMARGO,atencion de partos en servicio,vaginales,2009-11-01,18,18
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,vaginales,2009-11-01,3,3
CAMIRI,atencion de partos en servicio,vaginales,2009-11-01,48,48
CAPINOTA,atencion de partos en servicio,vaginales,2009-11-01,20,20
CAQUIAVIRI,atencion de partos en servicio,vaginales,2009-11-01,1,1
CARACOLLO,atencion de partos en servicio,vaginales,2009-11-01,20,20
CARANAVI,atencion de partos en servicio,vaginales,2009-11-01,61,61
CARAPARI,atencion de partos en servicio,vaginales,2009-11-01,14,14
CARIPUYO,atencion de partos en servicio,vaginales,2009-11-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicio,vaginales,2009-11-01,5,5
CHALLAPATA,atencion de partos en servicio,vaginales,2009-11-01,40,40
CHAQUI,atencion de partos en servicio,vaginales,2009-11-01,9,9
CHARAGUA,atencion de partos en servicio,vaginales,2009-11-01,21,21
CHAYANTA,atencion de partos en servicio,vaginales,2009-11-01,11,11
CHIMORE,atencion de partos en servicio,vaginales,2009-11-01,10,10
CHIPAYA,atencion de partos en servicio,vaginales,2009-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,vaginales,2009-11-01,26,26
CHUMA,atencion de partos en servicio,vaginales,2009-11-01,6,6
CLIZA,atencion de partos en servicio,vaginales,2009-11-01,15,15
COBIJA,atencion de partos en servicio,vaginales,2009-11-01,74,74
COCHABAMBA,atencion de partos en servicio,vaginales,2009-11-01,892,892
COIPASA,atencion de partos en servicio,vaginales,2009-11-01,2,2
COLCAPIRHUA,atencion de partos en servicio,vaginales,2009-11-01,31,31
"COLCHA ""K""",atencion de partos en servicio,vaginales,2009-11-01,2,2
COLLANA,atencion de partos en servicio,vaginales,2009-11-01,2,2
COLOMI,atencion de partos en servicio,vaginales,2009-11-01,31,31
COLPA BELGICA,atencion de partos en servicio,vaginales,2009-11-01,2,2
COLQUECHACA,atencion de partos en servicio,vaginales,2009-11-01,22,22
COLQUENCHA,atencion de partos en servicio,vaginales,2009-11-01,7,7
COLQUIRI,atencion de partos en servicio,vaginales,2009-11-01,7,7
COMANCHE,atencion de partos en servicio,vaginales,2009-11-01,1,1
COMARAPA,atencion de partos en servicio,vaginales,2009-11-01,17,17
COMBAYA,atencion de partos en servicio,vaginales,2009-11-01,1,1
CONCEPCION,atencion de partos en servicio,vaginales,2009-11-01,17,17
COPACABANA,atencion de partos en servicio,vaginales,2009-11-01,13,13
CORIPATA,atencion de partos en servicio,vaginales,2009-11-01,17,17
CORO CORO,atencion de partos en servicio,vaginales,2009-11-01,2,2
COROICO,atencion de partos en servicio,vaginales,2009-11-01,18,18
CORQUE,atencion de partos en servicio,vaginales,2009-11-01,1,1
COTAGAITA,atencion de partos en servicio,vaginales,2009-11-01,17,17
COTOCA,atencion de partos en servicio,vaginales,2009-11-01,50,50
CUATRO CAÑADAS,atencion de partos en servicio,vaginales,2009-11-01,21,21
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,vaginales,2009-11-01,1,1
CULPINA,atencion de partos en servicio,vaginales,2009-11-01,17,17
CURAHUARA DE CARANGAS,atencion de partos en servicio,vaginales,2009-11-01,6,6
DESAGUADERO,atencion de partos en servicio,vaginales,2009-11-01,4,4
EL ALTO,atencion de partos en servicio,vaginales,2009-11-01,987,987
EL CHORO,atencion de partos en servicio,vaginales,2009-11-01,4,4
EL PUENTE(STC),atencion de partos en servicio,vaginales,2009-11-01,8,8
EL PUENTE(TJA),atencion de partos en servicio,vaginales,2009-11-01,6,6
EL TORNO,atencion de partos en servicio,vaginales,2009-11-01,27,27
EL VILLAR,atencion de partos en servicio,vaginales,2009-11-01,8,8
ENTRE RIOS,atencion de partos en servicio,vaginales,2009-11-01,27,27
ENTRE RIOS,atencion de partos en servicio,vaginales,2009-11-01,16,16
EUCALIPTUS,atencion de partos en servicio,vaginales,2009-11-01,7,7
EUREKA (SANTOS MERCADO),atencion de partos en servicio,vaginales,2009-11-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,vaginales,2009-11-01,22,22
GENERAL SAAVEDRA,atencion de partos en servicio,vaginales,2009-11-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,vaginales,2009-11-01,2,2
GUANAY,atencion de partos en servicio,vaginales,2009-11-01,15,15
GUAQUI,atencion de partos en servicio,vaginales,2009-11-01,3,3
GUAYARAMERIN,atencion de partos en servicio,vaginales,2009-11-01,65,65
GUTIERREZ,atencion de partos en servicio,vaginales,2009-11-01,9,9
HUACARETA,atencion de partos en servicio,vaginales,2009-11-01,8,8
HUACHACALLA,atencion de partos en servicio,vaginales,2009-11-01,1,1
HUANUNI,atencion de partos en servicio,vaginales,2009-11-01,27,27
HUARACAJE,atencion de partos en servicio,vaginales,2009-11-01,3,3
HUAYLLAMARCA,atencion de partos en servicio,vaginales,2009-11-01,3,3
ICHOCA,atencion de partos en servicio,vaginales,2009-11-01,2,2
ICLA,atencion de partos en servicio,vaginales,2009-11-01,4,4
INCAHUASI,atencion de partos en servicio,vaginales,2009-11-01,24,24
INGAVI (HUMAITA),atencion de partos en servicio,vaginales,2009-11-01,1,1
INQUISIVI,atencion de partos en servicio,vaginales,2009-11-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,vaginales,2009-11-01,6,6
IXIAMAS,atencion de partos en servicio,vaginales,2009-11-01,8,8
JESUS DE MACHACA,atencion de partos en servicio,vaginales,2009-11-01,9,9
LA ASUNTA,atencion de partos en servicio,vaginales,2009-11-01,34,34
LA GUARDIA,atencion de partos en servicio,vaginales,2009-11-01,50,50
LA PAZ,atencion de partos en servicio,vaginales,2009-11-01,1050,1050
LAGUNILLAS,atencion de partos en servicio,vaginales,2009-11-01,6,6
LAJA,atencion de partos en servicio,vaginales,2009-11-01,7,7
LLALLAGUA,atencion de partos en servicio,vaginales,2009-11-01,55,55
LORETO,atencion de partos en servicio,vaginales,2009-11-01,1,1
LURIBAY,atencion de partos en servicio,vaginales,2009-11-01,3,3
MACHACAMARCA,atencion de partos en servicio,vaginales,2009-11-01,2,2
MACHARETI,atencion de partos en servicio,vaginales,2009-11-01,3,3
MAGDALENA,atencion de partos en servicio,vaginales,2009-11-01,19,19
MAIRANA,atencion de partos en servicio,vaginales,2009-11-01,10,10
MAPIRI,atencion de partos en servicio,vaginales,2009-11-01,13,13
MECAPACA,atencion de partos en servicio,vaginales,2009-11-01,6,6
MINEROS,atencion de partos en servicio,vaginales,2009-11-01,23,23
MIZQUE,atencion de partos en servicio,vaginales,2009-11-01,33,33
MOCOMOCO,atencion de partos en servicio,vaginales,2009-11-01,4,4
MOJOCOYA,atencion de partos en servicio,vaginales,2009-11-01,5,5
MONTEAGUDO,atencion de partos en servicio,vaginales,2009-11-01,39,39
MONTERO,atencion de partos en servicio,vaginales,2009-11-01,139,139
MORO MORO,atencion de partos en servicio,vaginales,2009-11-01,4,4
MOROCHATA,atencion de partos en servicio,vaginales,2009-11-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,vaginales,2009-11-01,2,2
OCURI,atencion de partos en servicio,vaginales,2009-11-01,13,13
OKINAWA,atencion de partos en servicio,vaginales,2009-11-01,16,16
OMEREQUE,atencion de partos en servicio,vaginales,2009-11-01,4,4
ORURO,atencion de partos en servicio,vaginales,2009-11-01,369,369
PADCAYA,atencion de partos en servicio,vaginales,2009-11-01,14,14
PADILLA,atencion de partos en servicio,vaginales,2009-11-01,7,7
PAILON,atencion de partos en servicio,vaginales,2009-11-01,26,26
PALCA,atencion de partos en servicio,vaginales,2009-11-01,4,4
PALOS BLANCOS,atencion de partos en servicio,vaginales,2009-11-01,36,36
PAMPA AULLAGAS,atencion de partos en servicio,vaginales,2009-11-01,4,4
PAMPA GRANDE,atencion de partos en servicio,vaginales,2009-11-01,8,8
PAPEL PAMPA,atencion de partos en servicio,vaginales,2009-11-01,7,7
PASORAPA,atencion de partos en servicio,vaginales,2009-11-01,1,1
PATACAMAYA,atencion de partos en servicio,vaginales,2009-11-01,21,21
PAZÑA,atencion de partos en servicio,vaginales,2009-11-01,5,5
POCOATA,atencion de partos en servicio,vaginales,2009-11-01,10,10
POCONA,atencion de partos en servicio,vaginales,2009-11-01,16,16
POJO (CBBA),atencion de partos en servicio,vaginales,2009-11-01,22,22
PORCO,atencion de partos en servicio,vaginales,2009-11-01,17,17
POROMA,atencion de partos en servicio,vaginales,2009-11-01,21,21
PORONGO,atencion de partos en servicio,vaginales,2009-11-01,5,5
PORTACHUELO,atencion de partos en servicio,vaginales,2009-11-01,12,12
PORVENIR,atencion de partos en servicio,vaginales,2009-11-01,3,3
POSTRER VALLE,atencion de partos en servicio,vaginales,2009-11-01,1,1
POTOSI,atencion de partos en servicio,vaginales,2009-11-01,291,291
PRESTO,atencion de partos en servicio,vaginales,2009-11-01,3,3
PUCARA,atencion de partos en servicio,vaginales,2009-11-01,2,2
PUCARANI,atencion de partos en servicio,vaginales,2009-11-01,7,7
PUERTO ACOSTA,atencion de partos en servicio,vaginales,2009-11-01,12,12
PUERTO GONZALO MORENO,atencion de partos en servicio,vaginales,2009-11-01,7,7
PUERTO PEREZ,atencion de partos en servicio,vaginales,2009-11-01,2,2
PUERTO QUIJARRO,atencion de partos en servicio,vaginales,2009-11-01,9,9
PUERTO RICO,atencion de partos en servicio,vaginales,2009-11-01,2,2
PUERTO SUAREZ,atencion de partos en servicio,vaginales,2009-11-01,19,19
PUERTO VILLARROEL,atencion de partos en servicio,vaginales,2009-11-01,94,94
PUNA,atencion de partos en servicio,vaginales,2009-11-01,28,28
PUNATA,atencion de partos en servicio,vaginales,2009-11-01,37,37
QUILLACOLLO,atencion de partos en servicio,vaginales,2009-11-01,94,94
QUIME,atencion de partos en servicio,vaginales,2009-11-01,3,3
QUIRUSILLAS,atencion de partos en servicio,vaginales,2009-11-01,1,1
RAVELO,atencion de partos en servicio,vaginales,2009-11-01,10,10
REYES,atencion de partos en servicio,vaginales,2009-11-01,14,14
RIBERALTA,atencion de partos en servicio,vaginales,2009-11-01,183,183
ROBORE,atencion de partos en servicio,vaginales,2009-11-01,4,4
RURRENABAQUE,atencion de partos en servicio,vaginales,2009-11-01,20,20
SABAYA,atencion de partos en servicio,vaginales,2009-11-01,2,2
SACABA,atencion de partos en servicio,vaginales,2009-11-01,159,159
SACABAMBA,atencion de partos en servicio,vaginales,2009-11-01,5,5
SACACA,atencion de partos en servicio,vaginales,2009-11-01,13,13
SAIPINA,atencion de partos en servicio,vaginales,2009-11-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,vaginales,2009-11-01,9,9
SAMAIPATA,atencion de partos en servicio,vaginales,2009-11-01,9,9
SAN ANDRES,atencion de partos en servicio,vaginales,2009-11-01,7,7
SAN ANDRES DE MACHACA,atencion de partos en servicio,vaginales,2009-11-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,vaginales,2009-11-01,8,8
SAN BENITO,atencion de partos en servicio,vaginales,2009-11-01,8,8
SAN BORJA,atencion de partos en servicio,vaginales,2009-11-01,55,55
SAN BUENA VENTURA,atencion de partos en servicio,vaginales,2009-11-01,12,12
SAN CARLOS,atencion de partos en servicio,vaginales,2009-11-01,42,42
SAN IGNACIO,atencion de partos en servicio,vaginales,2009-11-01,22,22
SAN IGNACIO DE VELASCO,atencion de partos en servicio,vaginales,2009-11-01,71,71
SAN JAVIER(BNI),atencion de partos en servicio,vaginales,2009-11-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,vaginales,2009-11-01,20,20
SAN JOAQUIN,atencion de partos en servicio,vaginales,2009-11-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,vaginales,2009-11-01,20,20
SAN JUAN DE YAPACANI,atencion de partos en servicio,vaginales,2009-11-01,6,6
SAN JULIAN,atencion de partos en servicio,vaginales,2009-11-01,50,50
SAN LORENZO(PND),atencion de partos en servicio,vaginales,2009-11-01,2,2
SAN LORENZO(TJA),atencion de partos en servicio,vaginales,2009-11-01,12,12
SAN LUCAS,atencion de partos en servicio,vaginales,2009-11-01,37,37
SAN MATIAS,atencion de partos en servicio,vaginales,2009-11-01,15,15
SAN MIGUEL DE VELASCO,atencion de partos en servicio,vaginales,2009-11-01,11,11
SAN PABLO DE LIPEZ,atencion de partos en servicio,vaginales,2009-11-01,1,1
SAN PEDRO,atencion de partos en servicio,vaginales,2009-11-01,11,11
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,vaginales,2009-11-01,12,12
SAN PEDRO DE QUEMES,atencion de partos en servicio,vaginales,2009-11-01,1,1
SAN RAFAEL,atencion de partos en servicio,vaginales,2009-11-01,7,7
SAN RAMON,atencion de partos en servicio,vaginales,2009-11-01,20,20
SAN RAMON,atencion de partos en servicio,vaginales,2009-11-01,6,6
SANTA ANA,atencion de partos en servicio,vaginales,2009-11-01,24,24
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,vaginales,2009-11-01,1271,1271
SANTA ROSA,atencion de partos en servicio,vaginales,2009-11-01,16,16
SANTA ROSA DEL SARA,atencion de partos en servicio,vaginales,2009-11-01,18,18
SANTIAGO DE CALLAPA,atencion de partos en servicio,vaginales,2009-11-01,3,3
SANTIAGO DE HUARI,atencion de partos en servicio,vaginales,2009-11-01,8,8
SANTIAGO DE MACHACA,atencion de partos en servicio,vaginales,2009-11-01,3,3
SANTIVAÑES,atencion de partos en servicio,vaginales,2009-11-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicio,vaginales,2009-11-01,3,3
SAPAHAQUI,atencion de partos en servicio,vaginales,2009-11-01,1,1
SENA,atencion de partos en servicio,vaginales,2009-11-01,15,15
SICA SICA (VILLA AROMA),atencion de partos en servicio,vaginales,2009-11-01,11,11
SICAYA,atencion de partos en servicio,vaginales,2009-11-01,1,1
SIPE SIPE,atencion de partos en servicio,vaginales,2009-11-01,30,30
SOPACHUY,atencion de partos en servicio,vaginales,2009-11-01,7,7
SORACACHI,atencion de partos en servicio,vaginales,2009-11-01,6,6
SORATA,atencion de partos en servicio,vaginales,2009-11-01,8,8
SUCRE,atencion de partos en servicio,vaginales,2009-11-01,361,361
TACACOMA,atencion de partos en servicio,vaginales,2009-11-01,4,4
TACOBAMBA,atencion de partos en servicio,vaginales,2009-11-01,2,2
TACOPAYA,atencion de partos en servicio,vaginales,2009-11-01,3,3
TAPACARI,atencion de partos en servicio,vaginales,2009-11-01,11,11
TARABUCO,atencion de partos en servicio,vaginales,2009-11-01,29,29
TARACO,atencion de partos en servicio,vaginales,2009-11-01,1,1
TARATA,atencion de partos en servicio,vaginales,2009-11-01,8,8
TARIJA,atencion de partos en servicio,vaginales,2009-11-01,254,254
TARVITA,atencion de partos en servicio,vaginales,2009-11-01,14,14
TEOPONTE,atencion de partos en servicio,vaginales,2009-11-01,9,9
TIAWANACU,atencion de partos en servicio,vaginales,2009-11-01,11,11
TINGUIPAYA,atencion de partos en servicio,vaginales,2009-11-01,1,1
TIPUANI,atencion de partos en servicio,vaginales,2009-11-01,20,20
TIQUIPAYA,atencion de partos en servicio,vaginales,2009-11-01,49,49
TIRAQUE (CBBA),atencion de partos en servicio,vaginales,2009-11-01,55,55
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,vaginales,2009-11-01,1,1
TOCO,atencion de partos en servicio,vaginales,2009-11-01,3,3
TOLATA,atencion de partos en servicio,vaginales,2009-11-01,6,6
TOLEDO,atencion de partos en servicio,vaginales,2009-11-01,4,4
TOMAVE,atencion de partos en servicio,vaginales,2009-11-01,6,6
TOMINA,atencion de partos en servicio,vaginales,2009-11-01,7,7
TORO TORO,atencion de partos en servicio,vaginales,2009-11-01,9,9
TOTORA(CBBA),atencion de partos en servicio,vaginales,2009-11-01,17,17
TOTORA(ORR),atencion de partos en servicio,vaginales,2009-11-01,3,3
TRIGAL,atencion de partos en servicio,vaginales,2009-11-01,1,1
TRINIDAD,atencion de partos en servicio,vaginales,2009-11-01,165,165
TUPIZA,atencion de partos en servicio,vaginales,2009-11-01,54,54
TURCO,atencion de partos en servicio,vaginales,2009-11-01,5,5
UMALA,atencion de partos en servicio,vaginales,2009-11-01,8,8
UNCIA,atencion de partos en servicio,vaginales,2009-11-01,29,29
URIONDO (A. CONCEPCION),atencion de partos en servicio,vaginales,2009-11-01,7,7
URUBICHA,atencion de partos en servicio,vaginales,2009-11-01,10,10
UYUNI,atencion de partos en servicio,vaginales,2009-11-01,29,29
VACAS,atencion de partos en servicio,vaginales,2009-11-01,5,5
VALLEGRANDE,atencion de partos en servicio,vaginales,2009-11-01,16,16
VIACHA,atencion de partos en servicio,vaginales,2009-11-01,40,40
VILA VILA,atencion de partos en servicio,vaginales,2009-11-01,2,2
VILLA MONTES,atencion de partos en servicio,vaginales,2009-11-01,40,40
VILLA RIVERO,atencion de partos en servicio,vaginales,2009-11-01,7,7
VILLA SERRANO,atencion de partos en servicio,vaginales,2009-11-01,14,14
VILLA TUNARI,atencion de partos en servicio,vaginales,2009-11-01,88,88
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,vaginales,2009-11-01,4,4
VILLAZON,atencion de partos en servicio,vaginales,2009-11-01,45,45
VINTO,atencion de partos en servicio,vaginales,2009-11-01,59,59
VITICHI,atencion de partos en servicio,vaginales,2009-11-01,13,13
WARNES,atencion de partos en servicio,vaginales,2009-11-01,58,58
YACO,atencion de partos en servicio,vaginales,2009-11-01,2,2
YACUIBA,atencion de partos en servicio,vaginales,2009-11-01,99,99
YAMPARAEZ,atencion de partos en servicio,vaginales,2009-11-01,11,11
