municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,5,5
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,26,26
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,31,31
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,18,18
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,5,5
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,37,37
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,18,18
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,4,4
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,965,965
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,4,4
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,57,57
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,3,3
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,19,19
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,25,25
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,5,5
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,49,49
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,829,829
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,39,39
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,4,4
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,12,12
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,9,9
MECAPACA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,2,2
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,23,23
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,37,37
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,33,33
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1,1
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,7,7
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,348,348
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,16,16
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,24,24
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,2,2
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,31,31
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,8,8
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1,1
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,18,18
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,3,3
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,281,281
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,15,15
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,14,14
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,112,112
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,45,45
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,179,179
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,7,7
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,13,13
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,196,196
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,28,28
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,38,38
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,198,198
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,4,4
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,44,44
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1,1
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,23,23
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,63,63
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,23,23
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,8,8
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,37,37
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,7,7
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,20,20
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,6,6
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,8,8
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,7,7
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,12,12
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1089,1089
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,17,17
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,4,4
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,2,2
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,6,6
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,232,232
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,15,15
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,325,325
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,3,3
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,59,59
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,2,2
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,3,3
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,21,21
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,202,202
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,27,27
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,8,8
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,8,8
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,30,30
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,18,18
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,39,39
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1,1
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,68,68
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,74,74
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,45,45
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,41,41
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,3,3
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,96,96
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,72,72
