,group,variable,month,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS REPETIDO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
MOCOMOCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,10,9,62,63,72,72,144
MOJINETE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,0,4,2,4,2,6
MOJOCOYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,7,3,99,111,106,114,220
MONTEAGUDO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,17,27,306,275,323,302,625
MONTERO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,201,156,482,445,683,601,1284
MORO MORO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,2,14,19,17,21,38
MOROCHATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,25,25,60,70,85,95,180
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,2,7,3,10,5,15
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,2,2,3,2,5,7
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,1,1,12,26,13,27,40
OCURI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,21,18,119,123,140,141,281
OKINAWA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,13,18,60,69,73,87,160
OMEREQUE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,2,11,12,11,14,25
ORURO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,436,307,758,723,1194,1030,2224
PADCAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,43,42,137,138,180,180,360
PADILLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,4,8,233,251,237,259,496
PAILON,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,18,20,106,93,124,113,237
PALCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,31,26,50,56,81,82,163
PALOS BLANCOS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,59,54,202,179,261,233,494
PAMPA AULLAGAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,9,4,16,22,25,26,51
PAMPA GRANDE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,6,5,23,20,29,25,54
PAPEL PAMPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,4,10,18,13,22,35
PASORAPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,1,1,46,45,47,46,93
PATACAMAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,23,25,50,42,73,67,140
PAZÑA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,10,18,93,85,103,103,206
PELECHUCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,1,1,35,23,36,24,60
POCOATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,15,17,120,111,135,128,263
POCONA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,35,25,39,32,74,57,131
POJO (CBBA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,6,13,140,13,146,159
POOPO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,2,2,38,46,40,48,88
PORCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,1,0,47,56,48,56,104
POROMA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,24,20,224,253,248,273,521
PORONGO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,21,24,33,31,54,55,109
PORTACHUELO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,0,91,109,91,109,200
PORVENIR,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,3,46,50,49,53,102
POSTRER VALLE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,2,10,16,13,18,31
POTOSI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,143,150,541,580,684,730,1414
PRESTO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,25,18,114,104,139,122,261
PUCARA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,2,24,12,27,14,41
PUCARANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,22,17,115,112,137,129,266
PUERTO ACOSTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,9,7,15,16,24,23,47
PUERTO CARABUCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,11,6,55,37,66,43,109
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,9,10,60,66,69,76,145
PUERTO PEREZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,2,6,22,22,24,28,52
PUERTO QUIJARRO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,1,3,10,14,11,17,28
PUERTO RICO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,5,7,42,23,47,30,77
PUERTO SILES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,1,1,36,29,37,30,67
PUERTO SUAREZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,30,33,25,14,55,47,102
PUERTO VILLARROEL,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,70,86,328,352,398,438,836
PUNA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,21,7,203,53,224,60,284
PUNATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,36,37,96,81,132,118,250
QUIABAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,23,24,7,8,30,32,62
QUILLACOLLO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,120,105,174,113,294,218,512
QUIME,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,5,0,65,78,70,78,148
QUIRUSILLAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,1,13,15,13,16,29
RAVELO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,4,11,261,242,265,253,518
REYES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,0,81,84,81,84,165
RIBERALTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,139,111,666,574,805,685,1490
ROBORE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,5,6,103,89,108,95,203
RURRENABAQUE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,2,1,89,92,91,93,184
SABAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,2,0,16,16,18,16,34
SACABA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,141,154,405,478,546,632,1178
SACABAMBA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,5,1,38,32,43,33,76
SACACA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,5,3,128,109,133,112,245
SAIPINA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,5,26,38,29,43,72
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,6,10,125,104,131,114,245
SAMAIPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,10,7,32,36,42,43,85
SAN AGUSTIN,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,1,5,10,8,11,19
SAN ANDRES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,25,13,79,71,104,84,188
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,2,3,16,15,18,18,36
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,0,15,17,15,17,32
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,26,0,186,0,212,0,212
SAN BENITO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,15,20,99,109,114,129,243
SAN BORJA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,22,32,333,358,355,390,745
SAN BUENA VENTURA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,4,4,52,57,56,61,117
SAN CARLOS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,5,8,71,52,76,60,136
SAN IGNACIO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,57,50,115,111,172,161,333
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,88,105,504,464,592,569,1161
SAN JAVIER(BNI),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,5,5,16,10,21,15,36
SAN JAVIER(STC),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,32,27,62,77,94,104,198
SAN JOAQUIN,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,0,31,31,31,31,62
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,35,37,52,66,87,103,190
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,4,7,79,81,83,88,171
SAN JULIAN,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,50,55,93,99,143,154,297
SAN LORENZO(PND),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,17,11,25,34,42,45,87
SAN LORENZO(TJA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,45,51,61,72,106,123,229
SAN LUCAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,83,83,678,664,761,747,1508
SAN MATIAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,14,14,33,36,47,50,97
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,8,8,85,220,93,228,321
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,0,21,20,21,20,41
SAN PEDRO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,4,7,123,121,127,128,255
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,15,12,176,135,191,147,338
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,1,1,24,14,25,15,40
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,2,0,0,3,2,3,5
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,4,2,15,10,19,12,31
SAN PEDRO(PND),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,2,5,9,8,11,19
SAN RAFAEL,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,25,20,66,56,91,76,167
SAN RAMON BENI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,5,11,29,28,34,39,73
SAN RAMON SCZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,7,14,17,25,24,39,63
SANTA ANA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,37,37,34,39,71,76,147
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,824,770,1722,1731,2546,2501,5047
SANTA ROSA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,10,6,62,69,72,75,147
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,20,23,131,142,151,165,316
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,11,9,12,20,23,29,52
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,4,86,89,89,93,182
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,5,22,27,22,32,54
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,1,0,12,10,13,10,23
SANTIVAÑES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,4,34,37,34,41,75
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,2,6,42,55,44,61,105
SAPAHAQUI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,5,59,58,62,63,125
SENA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,0,16,18,16,18,34
SHINAOTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,194,154,122,126,316,280,596
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,5,6,112,118,117,124,241
SICAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,0,22,21,22,21,43
SIPE SIPE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,59,78,98,78,157,156,313
SOPACHUY,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,10,11,156,154,166,165,331
SORACACHI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,12,8,89,82,101,90,191
SORATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,26,24,97,94,123,118,241
SUCRE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,569,587,1551,1493,2120,2080,4200
TACACHI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,0,3,2,6,2,8
TACACOMA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,15,8,23,15,38,23,61
TACOBAMBA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,2,42,54,45,56,101
TACOPAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,10,12,85,84,95,96,191
TAHUA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,0,4,7,4,7,11
TAPACARI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,37,36,141,138,178,174,352
TARABUCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,21,26,360,346,381,372,753
TARACO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,1,1,17,17,18,18,36
TARATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,16,12,60,41,76,53,129
TARIJA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,370,352,626,494,996,846,1842
TARVITA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,27,35,309,342,336,377,713
TEOPONTE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,4,11,49,54,53,65,118
TIAWANACU,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,23,20,43,47,66,67,133
TINGUIPAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,6,5,64,73,70,78,148
TIPUANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,9,9,68,72,77,81,158
TIQUIPAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,186,150,232,273,418,423,841
TIRAQUE (CBBA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,75,38,63,45,138,83,221
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,1,0,10,11,11,11,22
TOCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,10,10,85,79,95,89,184
TODOS SANTOS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,0,4,8,6,8,10,18
TOLATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,1,0,21,29,22,29,51
TOLEDO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,1,4,49,51,50,55,105
TOMAVE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,4,6,65,52,69,58,127
TOMINA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,18,19,219,225,237,244,481
TORO TORO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-04-01,3,0,118,103,121,103,224
