,group,variable,month,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS REPETIDO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
COLQUECHACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,23,27,306,307,329,334,663
COLQUENCHA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,4,62,61,64,65,129
COLQUIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,16,15,61,56,77,71,148
COMANCHE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,1,17,14,18,15,33
COMARAPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,1,95,97,97,98,195
COMBAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,1,9,13,11,14,25
CONCEPCION,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,16,9,55,50,71,59,130
COPACABANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,10,13,43,38,53,51,104
CORIPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,21,19,79,70,100,89,189
CORO CORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,6,8,57,58,63,66,129
COROICO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,45,43,44,53,89,96,185
CORQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,6,4,31,44,37,48,85
COTAGAITA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,16,16,154,136,170,152,322
COTOCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,62,56,180,176,242,232,474
CUATRO CAÑADAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,50,39,43,54,93,93,186
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,2,8,10,8,12,20
CUEVO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,29,27,29,27,56
CULPINA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,6,2,167,128,173,130,303
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,4,3,52,39,56,42,98
CURVA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,0,16,7,17,7,24
DESAGUADERO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,4,1,7,18,11,19,30
EL ALTO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,653,658,3144,2992,3797,3650,7447
EL CHORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,4,33,45,33,49,82
EL PUENTE(STC),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,1,85,97,85,98,183
EL PUENTE(TJA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,8,13,100,79,108,92,200
EL TORNO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,39,46,239,106,278,152,430
EL VILLAR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,32,35,32,35,67
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,18,16,159,124,177,140,317
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,181,139,133,79,314,218,532
ESCARA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,1,1,1,1,2
ESCOMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,2,17,28,18,30,48
ESMERALDA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,1,1,1,1,2
EUCALIPTUS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,3,4,52,56,55,60,115
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,2,9,8,10,10,20
EXALTACION,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,21,18,21,18,39
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,2,76,54,78,56,134
FILADELFIA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,12,3,23,16,35,19,54
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,29,32,81,59,110,91,201
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,9,10,45,35,54,45,99
GUANAY,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,9,3,82,104,91,107,198
GUAQUI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,5,6,34,36,39,42,81
GUAYARAMERIN,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,4,3,170,167,174,170,344
GUTIERREZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,1,144,125,145,126,271
HUACARETA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,3,0,52,56,55,56,111
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,2,11,11,12,13,25
HUACHACALLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,5,7,5,7,12
HUANUNI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,19,13,112,127,131,140,271
HUARACAJE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,7,10,7,10,17
HUARINA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,6,7,25,7,31,14,45
HUAYLLAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,3,1,32,36,35,37,72
HUMANATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,11,2,24,20,35,22,57
ICHOCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,3,33,34,35,37,72
ICLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,7,7,77,67,84,74,158
INCAHUASI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,119,127,119,127,246
INGAVI (HUMAITA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,9,11,9,11,20
INQUISIVI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,3,74,54,76,57,133
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,5,7,82,65,87,72,159
IXIAMAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,9,6,52,62,61,68,129
JESUS DE MACHACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,10,7,61,45,71,52,123
LA ASUNTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,57,55,159,124,216,179,395
LA GUARDIA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,38,37,301,280,339,317,656
LA PAZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,552,690,2272,2098,2824,2788,5612
LAGUNILLAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,0,55,56,56,56,112
LAJA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,20,12,76,84,96,96,192
LAS CARRERAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,3,2,26,23,29,25,54
LICOMA PAMPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,1,15,19,17,20,37
LLALLAGUA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,26,24,209,195,235,219,454
LLICA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,1,32,38,32,39,71
LORETO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,10,8,29,15,39,23,62
LURIBAY,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,18,10,53,34,71,44,115
MACHACAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,3,4,44,34,47,38,85
MACHARETI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,3,66,56,67,59,126
MAGDALENA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,3,36,29,37,32,69
MAIRANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,4,11,38,38,42,49,91
MALLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,1,13,13,14,14,28
MAPIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,76,56,76,56,132
MECAPACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,6,18,49,39,55,57,112
MINEROS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,1,18,132,20,133,153
MIZQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,24,27,116,106,140,133,273
MOCOMOCO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,11,6,61,65,72,71,143
MOJINETE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,7,6,7,6,13
MOJOCOYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,0,44,59,46,59,105
MONTEAGUDO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,11,18,168,163,179,181,360
MONTERO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,147,124,576,455,723,579,1302
MORO MORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,1,12,18,12,19,31
MOROCHATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,26,21,78,82,104,103,207
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,4,4,10,8,14,12,26
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,0,3,4,4,4,8
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,3,26,18,27,21,48
OCURI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,20,11,156,120,176,131,307
OKINAWA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,4,80,99,81,103,184
OMEREQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,3,4,41,47,44,51,95
ORURO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,458,238,1413,1407,1871,1645,3516
PADCAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,10,8,123,126,133,134,267
PADILLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,6,4,75,65,81,69,150
PAILON,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,8,5,112,68,120,73,193
PALCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,8,13,55,46,63,59,122
PALOS BLANCOS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,23,24,157,148,180,172,352
PAMPA AULLAGAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,1,13,16,15,17,32
PAMPA GRANDE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,3,6,40,33,43,39,82
PAPEL PAMPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,1,25,21,27,22,49
PASORAPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,8,3,15,9,23,12,35
PATACAMAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,13,14,111,74,124,88,212
PAZÑA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,6,4,39,35,45,39,84
PELECHUCO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,6,2,37,39,43,41,84
POCOATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,13,30,171,184,184,214,398
POCONA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,44,45,77,62,121,107,228
POJO (CBBA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,8,11,72,80,80,91,171
POOPO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,3,2,46,33,49,35,84
PORCO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,5,1,38,45,43,46,89
POROMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,9,11,145,130,154,141,295
PORONGO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,10,13,43,30,53,43,96
PORTACHUELO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,12,11,50,63,62,74,136
PORVENIR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,6,6,34,44,40,50,90
POSTRER VALLE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,2,5,15,5,17,22
POTOSI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,161,129,618,578,779,707,1486
PRESTO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,0,87,72,89,72,161
PUCARA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,2,10,14,12,16,28
PUCARANI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,17,14,188,175,205,189,394
PUERTO ACOSTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,9,3,24,29,33,32,65
PUERTO CARABUCO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,12,7,61,51,73,58,131
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,4,3,83,70,87,73,160
PUERTO PEREZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,3,1,28,29,31,30,61
PUERTO QUIJARRO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,4,6,66,57,70,63,133
PUERTO RICO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,3,6,34,30,37,36,73
PUERTO SILES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,7,21,7,21,28
PUERTO SUAREZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,2,49,45,50,47,97
PUERTO VILLARROEL,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,32,45,402,358,434,403,837
PUNA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,18,15,126,151,144,166,310
PUNATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,23,26,140,169,163,195,358
QUIABAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,1,9,10,9,11,20
QUILLACOLLO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,182,109,366,333,548,442,990
QUIME,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,0,49,32,51,32,83
QUIRUSILLAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,1,11,6,11,7,18
RAVELO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,5,2,147,124,152,126,278
REYES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,73,83,73,83,156
RIBERALTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,98,98,789,671,887,769,1656
ROBORE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,1,3,93,107,94,110,204
RURRENABAQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,76,52,76,52,128
SABAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,7,2,14,9,21,11,32
SACABA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,98,106,804,759,902,865,1767
SACABAMBA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,10,10,18,20,28,30,58
SACACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,12,19,191,196,203,215,418
SAIPINA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,46,36,46,36,82
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,2,1,57,49,59,50,109
SAMAIPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,8,8,34,37,42,45,87
SAN AGUSTIN,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,0,7,7,7,7,14
SAN ANDRES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,12,16,55,36,67,52,119
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,2,10,12,10,14,24
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,0,1,12,9,12,10,22
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-12-01,7,8,44,44,51,52,103
