,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,600,553,38,38,638,591,1229
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,159,130,9,14,168,144,312
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2019-09-01,221,235,31,29,252,264,516
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,334,265,56,43,390,308,698
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,726,666,15,15,741,681,1422
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2019-09-01,32,47,1,2,33,49,82
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2019-09-01,146,134,0,1,146,135,281
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2019-09-01,66,61,5,3,71,64,135
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2019-09-01,199,141,12,6,211,147,358
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,142,150,13,9,155,159,314
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2019-09-01,661,667,66,66,727,733,1460
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2019-09-01,196,201,2,5,198,206,404
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2019-09-01,306,219,12,9,318,228,546
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2019-09-01,403,341,8,8,411,349,760
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2019-09-01,139,142,5,3,144,145,289
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,98,93,5,2,103,95,198
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2019-09-01,44,31,0,1,44,32,76
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,495,397,43,27,538,424,962
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,307,244,1,0,308,244,552
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,66,39,2,1,68,40,108
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2019-09-01,10,3,0,0,10,3,13
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,27,24,7,2,34,26,60
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2019-09-01,57,41,3,0,60,41,101
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2019-09-01,106,120,88,75,194,195,389
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,78,89,4,5,82,94,176
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2019-09-01,128,139,9,9,137,148,285
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,148,139,93,127,241,266,507
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,7880,7502,1613,1551,9493,9053,18546
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,213,164,6,4,219,168,387
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,267,258,18,9,285,267,552
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,17,23,1,1,18,24,42
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,78,78,11,14,89,92,181
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,12,14,4,0,16,14,30
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,18,19,0,0,18,19,37
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2019-09-01,67,64,5,6,72,70,142
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2019-09-01,21,27,3,1,24,28,52
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,86,76,7,6,93,82,175
SENA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,165,161,5,2,170,163,333
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,478,371,15,18,493,389,882
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2019-09-01,182,134,7,5,189,139,328
SICAYA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,33,49,1,3,34,52,86
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2019-09-01,434,420,99,90,533,510,1043
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2019-09-01,142,141,18,18,160,159,319
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,79,71,1,5,80,76,156
SORATA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,183,159,22,12,205,171,376
SUCRE,consulta externa,ninos  de 1 a 4 anos,2019-09-01,2911,2668,450,357,3361,3025,6386
TACACHI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,12,19,0,0,12,19,31
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,104,80,20,22,124,102,226
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,82,59,2,0,84,59,143
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,75,62,3,3,78,65,143
TAHUA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,9,10,0,0,9,10,19
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,237,226,15,19,252,245,497
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,105,90,2,0,107,90,197
TARACO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,20,20,5,4,25,24,49
TARATA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,72,66,12,20,84,86,170
TARIJA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,1907,1703,393,396,2300,2099,4399
TARVITA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,352,333,4,5,356,338,694
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2019-09-01,158,162,6,14,164,176,340
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2019-09-01,35,27,12,12,47,39,86
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,111,105,1,0,112,105,217
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,126,140,25,23,151,163,314
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,829,788,59,73,888,861,1749
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2019-09-01,119,97,39,33,158,130,288
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2019-09-01,5,10,0,0,5,10,15
TOCO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,44,31,64,47,108,78,186
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2019-09-01,3,0,0,0,3,0,3
TOLATA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,84,86,17,29,101,115,216
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,41,38,1,2,42,40,82
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2019-09-01,107,110,2,1,109,111,220
TOMINA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,173,132,2,0,175,132,307
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,102,85,0,1,102,86,188
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2019-09-01,124,107,2,4,126,111,237
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2019-09-01,54,62,2,1,56,63,119
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2019-09-01,22,22,4,1,26,23,49
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2019-09-01,1312,941,348,154,1660,1095,2755
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,605,572,67,44,672,616,1288
TURCO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,38,31,4,4,42,35,77
UMALA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,50,49,0,0,50,49,99
UNCIA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,184,220,9,14,193,234,427
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2019-09-01,210,231,50,55,260,286,546
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,100,95,10,7,110,102,212
UYUNI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,226,227,6,6,232,233,465
VACAS,consulta externa,ninos  de 1 a 4 anos,2019-09-01,112,91,11,8,123,99,222
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2019-09-01,164,168,33,44,197,212,409
VIACHA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,706,667,122,136,828,803,1631
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,27,31,1,1,28,32,60
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2019-09-01,153,129,5,5,158,134,292
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2019-09-01,585,600,36,35,621,635,1256
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2019-09-01,68,54,3,0,71,54,125
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,97,81,18,27,115,108,223
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,205,202,2,0,207,202,409
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,1458,1325,135,109,1593,1434,3027
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2019-09-01,118,123,9,6,127,129,256
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2019-09-01,392,355,44,47,436,402,838
VINTO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,583,497,130,126,713,623,1336
VITICHI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,91,83,0,0,91,83,174
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2019-09-01,12,5,0,0,12,5,17
WARNES,consulta externa,ninos  de 1 a 4 anos,2019-09-01,1451,1382,220,233,1671,1615,3286
YACO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,70,74,12,15,82,89,171
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,1451,1421,206,227,1657,1648,3305
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2019-09-01,57,52,0,0,57,52,109
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,53,47,0,1,53,48,101
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,811,723,76,58,887,781,1668
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,55,48,1,0,56,48,104
YOTALA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,92,85,70,77,162,162,324
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,131,116,2,2,133,118,251
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2019-09-01,1,1,0,0,1,1,2
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2019-09-01,67,80,6,13,73,93,166
ACACIO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,56,41,1,0,57,41,98
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,163,148,26,36,189,184,373
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,128,117,7,6,135,123,258
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2019-10-01,204,181,28,37,232,218,450
ALALAY,consulta externa,ninos  de 1 a 4 anos,2019-10-01,9,18,1,4,10,22,32
ALCALA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,31,34,6,2,37,36,73
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,136,112,2,1,138,113,251
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2019-10-01,31,42,1,5,32,47,79
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,41,32,0,1,41,33,74
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,20,21,9,8,29,29,58
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,67,59,15,27,82,86,168
APOLO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,192,235,87,96,279,331,610
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,41,48,0,1,41,49,90
ARANI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,55,43,10,6,65,49,114
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,267,196,62,61,329,257,586
ARQUE,consulta externa,ninos  de 1 a 4 anos,2019-10-01,101,92,2,3,103,95,198
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,329,255,23,19,352,274,626
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,226,204,29,15,255,219,474
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,65,51,2,1,67,52,119
AYATA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,71,47,0,3,71,50,121
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,64,48,8,7,72,55,127
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2019-10-01,253,247,26,23,279,270,549
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2019-10-01,217,205,7,6,224,211,435
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,56,61,55,55,111,116,227
BAURES,consulta externa,ninos  de 1 a 4 anos,2019-10-01,128,76,4,3,132,79,211
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,5,13,0,0,5,13,18
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,12,8,0,0,12,8,20
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2019-10-01,57,45,20,25,77,70,147
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,871,766,61,52,932,818,1750
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,279,220,3,4,282,224,506
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2019-10-01,35,42,13,1,48,43,91
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,33,19,1,2,34,21,55
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2019-10-01,113,143,6,5,119,148,267
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,220,175,19,19,239,194,433
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,358,337,9,5,367,342,709
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,114,104,11,11,125,115,240
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2019-10-01,126,90,0,0,126,90,216
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,179,145,1,3,180,148,328
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,34,31,3,1,37,32,69
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,94,64,17,17,111,81,192
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,154,127,3,2,157,129,286
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2019-10-01,10,6,1,0,11,6,17
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,515,502,46,25,561,527,1088
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,256,202,31,24,287,226,513
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,56,57,0,4,56,61,117
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,375,356,5,11,380,367,747
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,505,403,239,194,744,597,1341
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,1,1,0,0,1,1,2
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,214,190,33,45,247,235,482
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,36,37,3,4,39,41,80
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2019-10-01,51,41,10,4,61,45,106
CATACORA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,24,26,6,8,30,34,64
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,14,5,0,0,14,5,19
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,295,279,45,39,340,318,658
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,71,58,3,0,74,58,132
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,586,532,58,45,644,577,1221
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,14,17,0,0,14,17,31
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,129,115,0,0,129,115,244
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2019-10-01,557,491,18,11,575,502,1077
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,8,16,0,1,8,17,25
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,10,13,1,0,11,13,24
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,12,8,14,16,26,24,50
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2019-10-01,222,175,51,34,273,209,482
CHUMA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,58,53,1,3,59,56,115
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,67,83,0,0,67,83,150
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,154,122,3,0,157,122,279
CLIZA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,127,129,64,70,191,199,390
COBIJA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,701,682,114,71,815,753,1568
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,299,325,3,6,302,331,633
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,8128,7402,2446,2084,10574,9486,20060
COIPASA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,1,4,0,0,1,4,5
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,426,354,262,234,688,588,1276
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2019-10-01,218,213,43,33,261,246,507
COLLANA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,26,22,0,0,26,22,48
COLOMI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,186,178,20,10,206,188,394
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,57,80,16,16,73,96,169
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,344,296,3,1,347,297,644
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,88,69,9,3,97,72,169
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,106,100,4,4,110,104,214
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2019-10-01,12,8,0,0,12,8,20
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,183,176,18,21,201,197,398
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,9,6,0,0,9,6,15
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2019-10-01,112,103,15,14,127,117,244
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,57,49,18,10,75,59,134
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,158,148,18,12,176,160,336
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,51,45,3,3,54,48,102
COROICO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,177,149,58,49,235,198,433
CORQUE,consulta externa,ninos  de 1 a 4 anos,2019-10-01,52,53,2,8,54,61,115
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,332,331,45,38,377,369,746
COTOCA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,753,699,84,79,837,778,1615
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,3,3,0,0,3,3,6
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,293,256,32,28,325,284,609
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2019-10-01,19,15,6,5,25,20,45
CUEVO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,121,115,35,20,156,135,291
CULPINA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,159,123,8,17,167,140,307
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,26,31,1,3,27,34,61
CURVA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,29,29,2,2,31,31,62
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,35,35,2,2,37,37,74
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,6711,6289,2609,2454,9320,8743,18063
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,23,24,0,0,23,24,47
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2019-10-01,229,207,2,4,231,211,442
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2019-10-01,137,139,7,9,144,148,292
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,1022,950,169,206,1191,1156,2347
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2019-10-01,49,34,0,0,49,34,83
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2019-10-01,286,260,4,3,290,263,553
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,581,551,71,55,652,606,1258
ESCARA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,5,7,0,0,5,7,12
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,51,67,2,0,53,67,120
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,3,4,2,6,5,10,15
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,43,45,0,0,43,45,88
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2019-10-01,20,24,2,1,22,25,47
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2019-10-01,59,50,2,5,61,55,116
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,214,225,51,46,265,271,536
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,117,89,1,5,118,94,212
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,295,307,48,52,343,359,702
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2019-10-01,72,65,19,11,91,76,167
GUANAY,consulta externa,ninos  de 1 a 4 anos,2019-10-01,168,163,25,23,193,186,379
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,31,21,3,1,34,22,56
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2019-10-01,576,513,44,27,620,540,1160
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2019-10-01,382,299,53,54,435,353,788
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,137,135,41,38,178,173,351
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2019-10-01,54,49,11,9,65,58,123
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,9,8,0,0,9,8,17
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,254,202,76,29,330,231,561
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2019-10-01,40,39,2,0,42,39,81
HUARINA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,34,38,17,14,51,52,103
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,8,4,12,10,20,14,34
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,30,26,3,2,33,28,61
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,33,23,0,0,33,23,56
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,38,49,1,0,39,49,88
ICLA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,162,132,44,34,206,166,372
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,180,191,1,0,181,191,372
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2019-10-01,74,50,0,0,74,50,124
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,90,89,17,31,107,120,227
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2019-10-01,198,196,41,43,239,239,478
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,157,158,16,6,173,164,337
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,82,72,28,46,110,118,228
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,451,396,21,29,472,425,897
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,1483,1437,204,194,1687,1631,3318
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2019-10-01,6411,5762,1724,1587,8135,7349,15484
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,4,2,1,0,5,2,7
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,190,173,14,13,204,186,390
LAJA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,105,98,4,8,109,106,215
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,42,36,0,0,42,36,78
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,25,22,1,0,26,22,48
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,624,563,12,12,636,575,1211
LLICA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,25,30,0,0,25,30,55
LORETO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,39,40,3,2,42,42,84
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2019-10-01,90,83,2,3,92,86,178
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,38,44,2,4,40,48,88
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,101,105,4,3,105,108,213
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,150,109,7,9,157,118,275
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,118,105,25,20,143,125,268
MALLA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,6,21,0,0,6,21,27
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2019-10-01,182,176,30,33,212,209,421
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2019-10-01,92,92,2,2,94,94,188
MINEROS,consulta externa,ninos  de 1 a 4 anos,2019-10-01,250,234,29,29,279,263,542
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2019-10-01,246,233,22,27,268,260,528
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2019-10-01,64,67,7,5,71,72,143
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2019-10-01,7,10,2,1,9,11,20
