municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,258,258
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,333,333
CHOQUE COTA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2013-02-01,224,224
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,20,20
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,364,364
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,1136,1136
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,323,323
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,10814,10814
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,384,384
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,364,364
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,112,112
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,242,242
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,140,140
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,112,112
COROICO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,252,252
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,140,140
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,644,644
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,428,428
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2013-02-01,55,55
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,358,358
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
CURVA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,5012,5012
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2013-02-01,168,168
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,504,504
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,336,336
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,144,144
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,336,336
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,112,112
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,289,289
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,50,50
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,112,112
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,224,224
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,562,562
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,146,146
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,315,315
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2013-02-01,52,52
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,76,76
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,224,224
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
HUATAJATA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,53,53
ICLA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,224,224
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,280,280
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,90,90
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2013-02-01,112,112
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,168,168
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,336,336
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,664,664
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,13468,13468
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
LAJA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,102,102
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,280,280
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,338,338
LLICA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,52,52
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,198,198
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,124,124
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,140,140
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,140,140
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,728,728
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,128,128
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,644,644
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,1456,1456
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,90,90
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,224,224
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
OCURI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,224,224
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,168,168
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,258,258
ORURO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,3832,3832
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,336,336
PAILON,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,304,304
PALCA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,168,168
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,308,308
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
POCONA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,476,476
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2013-02-01,224,224
POOPO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
POROMA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,448,448
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,308,308
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,588,588
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,62,62
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,1904,1904
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,186,186
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,140,140
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,390,390
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,119,119
PUERTO SILES,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,27,27
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,340,340
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,1092,1092
PUNA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,112,112
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,591,591
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,448,448
QUIME,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
REYES,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,700,700
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,222,222
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,112,112
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,31,31
SACABA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,1260,1260
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
SACACA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,116,116
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,140,140
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,140,140
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,168,168
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,392,392
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,140,140
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,392,392
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,422,422
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,1232,1232
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2013-02-01,112,112
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,112,112
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,896,896
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,110,110
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,644,644
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2013-02-01,82,82
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,480,480
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,197,197
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,140,140
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,176,176
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,112,112
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,168,168
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,224,224
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,14213,14213
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,84,84
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,364,364
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,113,113
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,140,140
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,50,50
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,124,124
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,56,56
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,28,28
SENA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,79,79
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,448,448
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2013-02-01,168,168
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2013-02-01,54,54
