municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,14,14
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,9,9
SAN ANTONIO DE ESMORUCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,5,5
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,12,12
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,4,4
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,66,66
SAN BUENA VENTURA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,1,1
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,4,4
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,268,268
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,85,85
SAN JAVIER(BNI),actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,2,2
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,15,15
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,2,2
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,65,65
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,2,2
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,44,44
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,119,119
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,14,14
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,18,18
SAN PABLO DE LIPEZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,3,3
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,31,31
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,26,26
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,14,14
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,6,6
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,72,72
SANTA ROSA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,4,4
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,7,7
SANTIAGO DE CALLAPA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,8,8
SANTIAGO DE HUARI,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,2,2
SANTIVAÑES,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,3,3
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,15,15
SAPAHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,18,18
SICA SICA (VILLA AROMA),actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,7,7
SIPE SIPE,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,5,5
SOPACHUY,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,21,21
SORACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,9,9
SORATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,85,85
SUCRE,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,262,262
TACOBAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,5,5
TACOPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,2,2
TAPACARI,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,59,59
TARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,320,320
TARACO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,3,3
TARATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,5,5
TARIJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,1115,1115
TARVITA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,50,50
TEOPONTE,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,15,15
TIAWANACU,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,2,2
TINGUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,29,29
TIPUANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,1,1
TIQUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,432,432
TIRAQUE (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,19,19
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,6,6
TOLATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,8,8
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,22,22
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,2,2
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,27,27
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,63,63
TOTORA(CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,12,12
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,11,11
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,6,6
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,369,369
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,27,27
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,24,24
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,3,3
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,29,29
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,46,46
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,2,2
UYUNI,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,3,3
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,32,32
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,18,18
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,10,10
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,11,11
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,19,19
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,31,31
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,45,45
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,34,34
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,11,11
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,42,42
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,12,12
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,7,7
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,358,358
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,43,43
YANACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,6,6
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,4,4
YOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,3,3
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,84,84
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,66,66
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-07-01,37,37
ACACIO,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,11,11
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,78,78
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,15,15
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,35,35
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,20,20
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,5,5
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,55,55
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,3,3
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,14,14
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,17,17
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,31,31
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,1,1
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,1,1
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,8,8
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,5,5
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,10,10
AUCAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,4,4
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,38,38
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,40,40
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,9,9
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,13,13
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,6,6
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,240,240
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,65,65
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,38,38
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2008-08-01,6,6
