,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,14,11,60,63,74,74,148
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,4,3,44,26,48,29,77
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,2,8,7,8,9,17
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,8,11,110,92,118,103,221
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,79,76,628,598,707,674,1381
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,7,8,47,45,54,53,107
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,63,59,151,164,214,223,437
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,3,0,22,11,25,11,36
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,203,207,649,633,852,840,1692
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,8,7,41,36,49,43,92
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,0,3,8,3,8,11
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,9,12,28,23,37,35,72
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,1,9,3,9,4,13
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,10,4,56,56,66,60,126
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,119,131,713,673,832,804,1636
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,21,9,95,73,116,82,198
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,23,13,164,154,187,167,354
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,2,1,13,20,15,21,36
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,159,141,776,832,935,973,1908
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,3,14,7,14,10,24
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,3,4,51,54,54,58,112
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,7,4,28,27,35,31,66
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,2,31,21,32,23,55
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,4,4,66,43,70,47,117
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,1,7,5,7,6,13
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,16,8,53,49,69,57,126
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,0,12,9,12,9,21
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,0,4,8,5,8,13
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,2,3,41,33,43,36,79
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,11,18,94,58,105,76,181
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,61,54,318,278,379,332,711
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,13,9,56,59,69,68,137
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,12,4,61,65,73,69,142
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,18,43,129,129,147,172,319
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,81,83,386,386,467,469,936
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,7,8,3,10,10,18,28
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,16,7,113,95,129,102,231
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,4,1,27,25,31,26,57
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,17,18,103,106,120,124,244
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,2,9,10,9,12,21
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,26,32,314,342,340,374,714
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,4,31,38,32,42,74
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,18,12,111,105,129,117,246
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,13,12,134,109,147,121,268
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,34,20,82,91,116,111,227
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,11,9,70,87,81,96,177
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,0,6,6,6,6,12
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,14,13,79,84,93,97,190
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,11,12,84,86,95,98,193
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,7,2,19,19,26,21,47
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,2,6,66,65,68,71,139
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,0,1,4,1,4,5
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,0,16,21,16,21,37
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,0,7,5,7,5,12
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,6,3,30,43,36,46,82
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,6,9,19,26,25,35,60
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,8,7,75,63,83,70,153
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,32,27,107,80,139,107,246
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,2141,1928,5020,4753,7161,6681,13842
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,11,4,81,70,92,74,166
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,12,8,91,89,103,97,200
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,3,10,11,11,14,25
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,2,3,16,19,18,22,40
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,0,18,22,18,22,40
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,0,15,6,15,6,21
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,4,49,78,50,82,132
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,1,9,2,9,3,12
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,3,4,38,22,41,26,67
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,6,4,57,55,63,59,122
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,31,23,224,275,255,298,553
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,3,4,50,68,53,72,125
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,2,28,26,29,28,57
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,86,79,449,455,535,534,1069
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,2,2,7,12,9,14,23
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,5,3,44,53,49,56,105
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,4,6,91,65,95,71,166
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,156,135,1198,1202,1354,1337,2691
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,1,3,3,3,4,7
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,3,0,48,45,51,45,96
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,1,23,18,24,19,43
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,2,1,8,17,10,18,28
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,0,5,0,5,0,5
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,25,14,82,92,107,106,213
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,0,34,37,34,37,71
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,2,18,19,19,21,40
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,7,12,55,64,62,76,138
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,601,490,806,747,1407,1237,2644
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,3,2,22,29,25,31,56
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,8,13,51,66,59,79,138
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,4,3,65,61,69,64,133
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,6,21,23,22,29,51
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,3,3,40,41,43,44,87
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,54,76,254,244,308,320,628
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,8,11,101,100,109,111,220
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,0,6,2,6,2,8
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,1,50,36,51,37,88
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,2,0,1,0,3,3
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,16,9,21,21,37,30,67
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,4,5,21,6,25,31
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,1,16,16,16,17,33
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,3,1,25,25,28,26,54
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,6,3,30,31,36,34,70
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,19,19,74,63,93,82,175
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,1,15,10,16,11,27
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,0,1,8,3,8,4,12
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,198,218,519,419,717,637,1354
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,58,71,165,172,223,243,466
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,0,12,5,13,5,18
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,1,24,17,25,18,43
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,52,31,98,85,150,116,266
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,18,14,62,88,80,102,182
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,4,3,41,49,45,52,97
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,58,46,137,167,195,213,408
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,2,1,30,36,32,37,69
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,11,12,99,95,110,107,217
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,148,126,418,375,566,501,1067
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,1,12,12,13,13,26
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,6,4,48,41,54,45,99
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,17,10,222,210,239,220,459
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,2,1,13,7,15,8,23
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,5,6,58,59,63,65,128
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-01-01,1,1,36,20,37,21,58
