,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,3,2,3,2,5
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,0,1,0,1,1
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,24,29,125,131,149,160,309
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,3,4,3,4,7
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,2,1,2,3
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,0,2,3,3,3,6
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,0,1,0,1
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,2,1,2,1,3
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,0,1,0,1,1
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,2,6,2,6,8
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,3,1,3,1,4
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,3,1,3,4
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,2,1,1,2,3,3,6
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,2,2,2,2,4
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,1,15,8,16,9,25
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,5,2,29,21,34,23,57
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,0,1,0,1
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,6,1,6,2,8
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,0,8,4,9,4,13
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,0,1,0,1,1
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,2,24,19,24,21,45
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,5,3,5,3,8
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,0,1,0,1
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,5,4,32,38,37,42,79
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,5,2,5,2,7
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,6,6,71,69,77,75,152
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,0,1,0,1,1
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,5,1,5,6
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,4,10,4,10,14
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,3,5,1,3,4,8,12
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,2,1,5,8,7,9,16
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,2,0,0,0,2,0,2
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,1,2,0,3,1,4
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,3,1,3,2,6,3,9
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,3,3,3,4,6,10
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,1,6,1,7,8
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,0,2,0,2,2
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,13,6,58,59,71,65,136
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,9,1,9,2,11
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,0,2,0,3,0,3
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,5,2,5,3,8
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,3,4,9,8,12,12,24
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,3,4,29,16,32,20,52
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,2,0,3,2,5,2,7
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,0,1,0,1
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,16,13,99,76,115,89,204
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,4,8,15,9,19,28
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,7,7,15,21,22,28,50
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,2,0,5,5,7,5,12
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,3,9,14,10,17,27
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,6,4,6,4,10
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,3,8,9,8,12,20
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,12,6,12,7,19
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,2,2,2,5,4,7,11
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,3,0,7,13,10,13,23
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,3,39,34,39,37,76
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,2,4,36,35,38,39,77
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,6,3,6,3,9
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,13,25,292,279,305,304,609
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,3,3,3,3,6
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,2,0,2,0,2
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,0,5,4,6,4,10
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,2,1,55,52,57,53,110
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,1,1,1,2
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,0,1,0,2,2
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,2,2,2,2,4
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,10,13,148,110,158,123,281
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,2,0,2,1,3
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,7,3,38,45,45,48,93
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,2,4,2,4,6
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,26,15,26,15,41
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,2,0,2,0,2
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,0,0,0,1,0,1
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,3,5,6,6,9,15
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,0,1,4,2,4,6
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,13,10,13,11,24
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,1,1,1,2
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,28,27,49,24,77,51,128
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,3,1,3,4
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,2,1,0,0,2,1,3
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,9,9,21,19,30,28,58
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,1,1,0,2,1,3
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,5,5,0,1,5,6,11
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,10,12,10,13,23
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,4,8,11,8,15,23
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,14,24,14,25,39
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,2,0,7,4,9,4,13
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,5,9,62,56,67,65,132
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,2,10,15,10,17,27
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,0,0,0,1,1
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,1,1,1,2
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,8,11,62,64,70,75,145
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,0,1,0,1
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,3,9,34,35,37,44,81
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,1,1,1,2
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,8,5,8,5,13
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,2,2,2,3,5
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,21,20,71,46,92,66,158
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,2,2,2,3,5
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,3,2,3,2,5
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,3,1,7,15,10,16,26
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,0,2,0,3,3
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,0,1,0,1,1
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,1,5,3,6,4,10
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,1,9,8,10,9,19
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,14,4,14,4,18
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,13,9,13,9,22
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,3,1,7,3,10,4,14
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,2,1,2,3
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,2,3,23,37,25,40,65
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,14,14,14,14,28
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,2,10,2,10,12
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,7,4,22,21,29,25,54
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,7,14,7,15,22
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,2,4,33,26,35,30,65
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,5,7,19,8,24,32
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,1,1,1,2,3
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,11,6,27,26,38,32,70
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,2,19,20,19,22,41
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,0,1,0,1
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,0,1,0,2,0,2
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,6,3,27,37,33,40,73
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,2,36,19,36,21,57
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,1,1,6,4,7,5,12
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,0,1,0,2,2
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,5,4,37,47,42,51,93
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,1,1,1,2,3
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,3,4,58,42,61,46,107
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,4,1,28,24,32,25,57
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,0,1,0,1
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,1,4,1,4,5
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,0,0,0,1,1
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,0,0,1,0,1,1
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,3,1,11,13,14,14,28
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,0,1,6,10,6,11,17
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-04-01,3,1,41,32,44,33,77
