municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,7,7
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,14,14
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,28,28
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,16,16
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,15,15
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,5,5
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,2,2
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,353,353
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,21,21
PUCARA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,4,4
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,48,48
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,39,39
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,23,23
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,11,11
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,11,11
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,9,9
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,9,9
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,23,23
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,101,101
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,63,63
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,30,30
QUIABAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,2,2
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,48,48
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,7,7
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,2,2
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,43,43
REYES,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,18,18
RIBERALTA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,6,6
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,17,17
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,12,12
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,7,7
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,83,83
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,9,9
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,35,35
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,17,17
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,11,11
SAN AGUSTIN,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,3,3
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,15,15
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,5,5
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,7,7
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,17,17
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,63,63
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,16,16
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,16,16
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,55,55
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,65,65
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,23,23
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,12,12
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,31,31
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,11,11
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,53,53
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,7,7
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,26,26
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,75,75
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,13,13
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,19,19
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,8,8
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,28,28
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,44,44
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,4,4
SAN PEDRO DE TIQUINA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,3,3
SAN PEDRO(PND),atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,4,4
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,5,5
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,9,9
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,11,11
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,18,18
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,1560,1560
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,14,14
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,35,35
SANTIAGO DE CALLAPA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,7,7
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,11,11
SANTIAGO DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,1,1
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,3,3
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,13,13
SENA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,6,6
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,32,32
SICAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,7,7
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,30,30
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,17,17
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,11,11
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,23,23
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,390,390
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,2,2
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,8,8
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,25,25
TAHUA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,3,3
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,63,63
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,60,60
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,2,2
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,12,12
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,162,162
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,48,48
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,7,7
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,18,18
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,40,40
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,10,10
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,73,73
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,80,80
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,2,2
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,2,2
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,15,15
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,8,8
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,22,22
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,13,13
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,23,23
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,5,5
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,310,310
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,74,74
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,12,12
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,11,11
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,64,64
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,12,12
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,13,13
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,27,27
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,26,26
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,15,15
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,35,35
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,5,5
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,27,27
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,3,3
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,5,5
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,7,7
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,89,89
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,12,12
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,56,56
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,20,20
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,11,11
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,9,9
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,59,59
YACO,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,13,13
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,22,22
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,14,14
YANACACHI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,5,5
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,73,73
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,4,4
YOTALA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,7,7
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,1,1
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2006-08-01,17,17
