municipality,group,variable,month,Vaginales,TOTAL
BOYUIBE,atencion de partos en servicio,vaginales,2006-10-01,4,4
BUENA VISTA,atencion de partos en servicio,vaginales,2006-10-01,15,15
CABEZAS,atencion de partos en servicio,vaginales,2006-10-01,17,17
CAIROMA,atencion de partos en servicio,vaginales,2006-10-01,4,4
"CAIZA ""D""",atencion de partos en servicio,vaginales,2006-10-01,7,7
CAJUATA,atencion de partos en servicio,vaginales,2006-10-01,13,13
CALACOTO,atencion de partos en servicio,vaginales,2006-10-01,1,1
CALAMARCA,atencion de partos en servicio,vaginales,2006-10-01,5,5
CAMARGO,atencion de partos en servicio,vaginales,2006-10-01,23,23
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,vaginales,2006-10-01,5,5
CAMIRI,atencion de partos en servicio,vaginales,2006-10-01,39,39
CAPINOTA,atencion de partos en servicio,vaginales,2006-10-01,21,21
CAQUIAVIRI,atencion de partos en servicio,vaginales,2006-10-01,2,2
CARACOLLO,atencion de partos en servicio,vaginales,2006-10-01,19,19
CARANAVI,atencion de partos en servicio,vaginales,2006-10-01,76,76
CARAPARI,atencion de partos en servicio,vaginales,2006-10-01,6,6
CARIPUYO,atencion de partos en servicio,vaginales,2006-10-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicio,vaginales,2006-10-01,4,4
CHALLAPATA,atencion de partos en servicio,vaginales,2006-10-01,30,30
CHAQUI,atencion de partos en servicio,vaginales,2006-10-01,2,2
CHARAGUA,atencion de partos en servicio,vaginales,2006-10-01,35,35
CHAYANTA,atencion de partos en servicio,vaginales,2006-10-01,13,13
CHIMORE,atencion de partos en servicio,vaginales,2006-10-01,10,10
CHIPAYA,atencion de partos en servicio,vaginales,2006-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,vaginales,2006-10-01,18,18
CLIZA,atencion de partos en servicio,vaginales,2006-10-01,20,20
COBIJA,atencion de partos en servicio,vaginales,2006-10-01,56,56
COCHABAMBA,atencion de partos en servicio,vaginales,2006-10-01,887,887
COLCAPIRHUA,atencion de partos en servicio,vaginales,2006-10-01,24,24
COLOMI,atencion de partos en servicio,vaginales,2006-10-01,24,24
COLPA BELGICA,atencion de partos en servicio,vaginales,2006-10-01,2,2
COLQUECHACA,atencion de partos en servicio,vaginales,2006-10-01,17,17
COLQUIRI,atencion de partos en servicio,vaginales,2006-10-01,7,7
COMARAPA,atencion de partos en servicio,vaginales,2006-10-01,32,32
CONCEPCION,atencion de partos en servicio,vaginales,2006-10-01,23,23
COPACABANA,atencion de partos en servicio,vaginales,2006-10-01,11,11
CORIPATA,atencion de partos en servicio,vaginales,2006-10-01,10,10
CORO CORO,atencion de partos en servicio,vaginales,2006-10-01,1,1
COROICO,atencion de partos en servicio,vaginales,2006-10-01,13,13
CORQUE,atencion de partos en servicio,vaginales,2006-10-01,2,2
COTAGAITA,atencion de partos en servicio,vaginales,2006-10-01,13,13
COTOCA,atencion de partos en servicio,vaginales,2006-10-01,54,54
CUATRO CAÑADAS,atencion de partos en servicio,vaginales,2006-10-01,11,11
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,vaginales,2006-10-01,4,4
CUEVO,atencion de partos en servicio,vaginales,2006-10-01,3,3
CULPINA,atencion de partos en servicio,vaginales,2006-10-01,23,23
CURAHUARA DE CARANGAS,atencion de partos en servicio,vaginales,2006-10-01,2,2
CURVA,atencion de partos en servicio,vaginales,2006-10-01,1,1
DESAGUADERO,atencion de partos en servicio,vaginales,2006-10-01,2,2
EL ALTO,atencion de partos en servicio,vaginales,2006-10-01,969,969
EL PUENTE(STC),atencion de partos en servicio,vaginales,2006-10-01,13,13
EL PUENTE(TJA),atencion de partos en servicio,vaginales,2006-10-01,10,10
EL TORNO,atencion de partos en servicio,vaginales,2006-10-01,47,47
EL VILLAR,atencion de partos en servicio,vaginales,2006-10-01,3,3
ENTRE RIOS,atencion de partos en servicio,vaginales,2006-10-01,18,18
ENTRE RIOS,atencion de partos en servicio,vaginales,2006-10-01,18,18
EUCALIPTUS,atencion de partos en servicio,vaginales,2006-10-01,8,8
EXALTACION,atencion de partos en servicio,vaginales,2006-10-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicio,vaginales,2006-10-01,20,20
FILADELFIA,atencion de partos en servicio,vaginales,2006-10-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicio,vaginales,2006-10-01,32,32
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,vaginales,2006-10-01,5,5
GUANAY,atencion de partos en servicio,vaginales,2006-10-01,10,10
GUAQUI,atencion de partos en servicio,vaginales,2006-10-01,6,6
GUAYARAMERIN,atencion de partos en servicio,vaginales,2006-10-01,69,69
GUTIERREZ,atencion de partos en servicio,vaginales,2006-10-01,7,7
HUACARETA,atencion de partos en servicio,vaginales,2006-10-01,11,11
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,vaginales,2006-10-01,2,2
HUACHACALLA,atencion de partos en servicio,vaginales,2006-10-01,4,4
HUANUNI,atencion de partos en servicio,vaginales,2006-10-01,25,25
HUARACAJE,atencion de partos en servicio,vaginales,2006-10-01,6,6
HUAYLLAMARCA,atencion de partos en servicio,vaginales,2006-10-01,3,3
ICHOCA,atencion de partos en servicio,vaginales,2006-10-01,4,4
ICLA,atencion de partos en servicio,vaginales,2006-10-01,7,7
INCAHUASI,atencion de partos en servicio,vaginales,2006-10-01,28,28
INQUISIVI,atencion de partos en servicio,vaginales,2006-10-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,vaginales,2006-10-01,10,10
IXIAMAS,atencion de partos en servicio,vaginales,2006-10-01,6,6
JESUS DE MACHACA,atencion de partos en servicio,vaginales,2006-10-01,2,2
LA ASUNTA,atencion de partos en servicio,vaginales,2006-10-01,17,17
LA GUARDIA,atencion de partos en servicio,vaginales,2006-10-01,45,45
LA PAZ,atencion de partos en servicio,vaginales,2006-10-01,1026,1026
LAGUNILLAS,atencion de partos en servicio,vaginales,2006-10-01,2,2
LAJA,atencion de partos en servicio,vaginales,2006-10-01,4,4
LAS CARRERAS,atencion de partos en servicio,vaginales,2006-10-01,6,6
LICOMA PAMPA,atencion de partos en servicio,vaginales,2006-10-01,3,3
LLALLAGUA,atencion de partos en servicio,vaginales,2006-10-01,48,48
LLICA,atencion de partos en servicio,vaginales,2006-10-01,2,2
LORETO,atencion de partos en servicio,vaginales,2006-10-01,6,6
LURIBAY,atencion de partos en servicio,vaginales,2006-10-01,2,2
MACHACAMARCA,atencion de partos en servicio,vaginales,2006-10-01,1,1
MACHARETI,atencion de partos en servicio,vaginales,2006-10-01,5,5
MAGDALENA,atencion de partos en servicio,vaginales,2006-10-01,8,8
MAIRANA,atencion de partos en servicio,vaginales,2006-10-01,12,12
MAPIRI,atencion de partos en servicio,vaginales,2006-10-01,20,20
MECAPACA,atencion de partos en servicio,vaginales,2006-10-01,8,8
MINEROS,atencion de partos en servicio,vaginales,2006-10-01,34,34
MIZQUE,atencion de partos en servicio,vaginales,2006-10-01,24,24
MOCOMOCO,atencion de partos en servicio,vaginales,2006-10-01,7,7
MOJOCOYA,atencion de partos en servicio,vaginales,2006-10-01,7,7
MONTEAGUDO,atencion de partos en servicio,vaginales,2006-10-01,30,30
MONTERO,atencion de partos en servicio,vaginales,2006-10-01,139,139
MOROCHATA,atencion de partos en servicio,vaginales,2006-10-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,vaginales,2006-10-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,vaginales,2006-10-01,1,1
OCURI,atencion de partos en servicio,vaginales,2006-10-01,7,7
OKINAWA,atencion de partos en servicio,vaginales,2006-10-01,18,18
OMEREQUE,atencion de partos en servicio,vaginales,2006-10-01,3,3
ORURO,atencion de partos en servicio,vaginales,2006-10-01,286,286
PADCAYA,atencion de partos en servicio,vaginales,2006-10-01,13,13
PADILLA,atencion de partos en servicio,vaginales,2006-10-01,18,18
PAILON,atencion de partos en servicio,vaginales,2006-10-01,19,19
PALCA,atencion de partos en servicio,vaginales,2006-10-01,9,9
PALOS BLANCOS,atencion de partos en servicio,vaginales,2006-10-01,21,21
PAMPA GRANDE,atencion de partos en servicio,vaginales,2006-10-01,9,9
PAPEL PAMPA,atencion de partos en servicio,vaginales,2006-10-01,1,1
PASORAPA,atencion de partos en servicio,vaginales,2006-10-01,3,3
PATACAMAYA,atencion de partos en servicio,vaginales,2006-10-01,24,24
PAZÑA,atencion de partos en servicio,vaginales,2006-10-01,5,5
POCOATA,atencion de partos en servicio,vaginales,2006-10-01,8,8
POCONA,atencion de partos en servicio,vaginales,2006-10-01,20,20
POJO (CBBA),atencion de partos en servicio,vaginales,2006-10-01,17,17
POOPO,atencion de partos en servicio,vaginales,2006-10-01,4,4
PORCO,atencion de partos en servicio,vaginales,2006-10-01,8,8
POROMA,atencion de partos en servicio,vaginales,2006-10-01,15,15
PORONGO,atencion de partos en servicio,vaginales,2006-10-01,7,7
PORTACHUELO,atencion de partos en servicio,vaginales,2006-10-01,22,22
PORVENIR,atencion de partos en servicio,vaginales,2006-10-01,2,2
POSTRER VALLE,atencion de partos en servicio,vaginales,2006-10-01,1,1
POTOSI,atencion de partos en servicio,vaginales,2006-10-01,292,292
PRESTO,atencion de partos en servicio,vaginales,2006-10-01,2,2
PUCARANI,atencion de partos en servicio,vaginales,2006-10-01,3,3
PUERTO ACOSTA,atencion de partos en servicio,vaginales,2006-10-01,4,4
PUERTO CARABUCO,atencion de partos en servicio,vaginales,2006-10-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicio,vaginales,2006-10-01,5,5
PUERTO QUIJARRO,atencion de partos en servicio,vaginales,2006-10-01,11,11
PUERTO RICO,atencion de partos en servicio,vaginales,2006-10-01,4,4
PUERTO SILES,atencion de partos en servicio,vaginales,2006-10-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,vaginales,2006-10-01,20,20
PUERTO VILLARROEL,atencion de partos en servicio,vaginales,2006-10-01,68,68
PUNA,atencion de partos en servicio,vaginales,2006-10-01,24,24
PUNATA,atencion de partos en servicio,vaginales,2006-10-01,44,44
QUILLACOLLO,atencion de partos en servicio,vaginales,2006-10-01,165,165
QUIME,atencion de partos en servicio,vaginales,2006-10-01,3,3
RAVELO,atencion de partos en servicio,vaginales,2006-10-01,13,13
REYES,atencion de partos en servicio,vaginales,2006-10-01,13,13
RIBERALTA,atencion de partos en servicio,vaginales,2006-10-01,171,171
ROBORE,atencion de partos en servicio,vaginales,2006-10-01,22,22
RURRENABAQUE,atencion de partos en servicio,vaginales,2006-10-01,21,21
SABAYA,atencion de partos en servicio,vaginales,2006-10-01,1,1
SACABA,atencion de partos en servicio,vaginales,2006-10-01,145,145
SACABAMBA,atencion de partos en servicio,vaginales,2006-10-01,1,1
SACACA,atencion de partos en servicio,vaginales,2006-10-01,10,10
SAIPINA,atencion de partos en servicio,vaginales,2006-10-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,vaginales,2006-10-01,3,3
SAMAIPATA,atencion de partos en servicio,vaginales,2006-10-01,5,5
SAN ANDRES,atencion de partos en servicio,vaginales,2006-10-01,6,6
SAN ANDRES DE MACHACA,atencion de partos en servicio,vaginales,2006-10-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,vaginales,2006-10-01,11,11
SAN BENITO,atencion de partos en servicio,vaginales,2006-10-01,10,10
SAN BORJA,atencion de partos en servicio,vaginales,2006-10-01,35,35
SAN BUENA VENTURA,atencion de partos en servicio,vaginales,2006-10-01,12,12
SAN CARLOS,atencion de partos en servicio,vaginales,2006-10-01,27,27
SAN IGNACIO,atencion de partos en servicio,vaginales,2006-10-01,27,27
SAN IGNACIO DE VELASCO,atencion de partos en servicio,vaginales,2006-10-01,60,60
SAN JAVIER(BNI),atencion de partos en servicio,vaginales,2006-10-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,vaginales,2006-10-01,26,26
SAN JOAQUIN,atencion de partos en servicio,vaginales,2006-10-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,vaginales,2006-10-01,23,23
SAN JUAN DE YAPACANI,atencion de partos en servicio,vaginales,2006-10-01,7,7
SAN JULIAN,atencion de partos en servicio,vaginales,2006-10-01,63,63
SAN LORENZO(TJA),atencion de partos en servicio,vaginales,2006-10-01,12,12
SAN LUCAS,atencion de partos en servicio,vaginales,2006-10-01,30,30
SAN MATIAS,atencion de partos en servicio,vaginales,2006-10-01,23,23
SAN MIGUEL DE VELASCO,atencion de partos en servicio,vaginales,2006-10-01,15,15
SAN PABLO DE LIPEZ,atencion de partos en servicio,vaginales,2006-10-01,1,1
SAN PEDRO,atencion de partos en servicio,vaginales,2006-10-01,29,29
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,vaginales,2006-10-01,10,10
SAN RAFAEL,atencion de partos en servicio,vaginales,2006-10-01,3,3
SAN RAMON,atencion de partos en servicio,vaginales,2006-10-01,11,11
SAN RAMON,atencion de partos en servicio,vaginales,2006-10-01,16,16
SANTA ANA,atencion de partos en servicio,vaginales,2006-10-01,28,28
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,vaginales,2006-10-01,1457,1457
SANTA ROSA,atencion de partos en servicio,vaginales,2006-10-01,9,9
SANTA ROSA DEL SARA,atencion de partos en servicio,vaginales,2006-10-01,37,37
SANTIAGO DE CALLAPA,atencion de partos en servicio,vaginales,2006-10-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicio,vaginales,2006-10-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicio,vaginales,2006-10-01,2,2
SANTIVAÑES,atencion de partos en servicio,vaginales,2006-10-01,3,3
SAPAHAQUI,atencion de partos en servicio,vaginales,2006-10-01,7,7
SENA,atencion de partos en servicio,vaginales,2006-10-01,21,21
SICA SICA (VILLA AROMA),atencion de partos en servicio,vaginales,2006-10-01,12,12
SICAYA,atencion de partos en servicio,vaginales,2006-10-01,1,1
SIPE SIPE,atencion de partos en servicio,vaginales,2006-10-01,31,31
SOPACHUY,atencion de partos en servicio,vaginales,2006-10-01,13,13
SORATA,atencion de partos en servicio,vaginales,2006-10-01,16,16
SUCRE,atencion de partos en servicio,vaginales,2006-10-01,333,333
TACACOMA,atencion de partos en servicio,vaginales,2006-10-01,5,5
TACOPAYA,atencion de partos en servicio,vaginales,2006-10-01,3,3
TAPACARI,atencion de partos en servicio,vaginales,2006-10-01,14,14
TARABUCO,atencion de partos en servicio,vaginales,2006-10-01,30,30
TARATA,atencion de partos en servicio,vaginales,2006-10-01,12,12
TARIJA,atencion de partos en servicio,vaginales,2006-10-01,221,221
TARVITA,atencion de partos en servicio,vaginales,2006-10-01,27,27
TEOPONTE,atencion de partos en servicio,vaginales,2006-10-01,8,8
TIAWANACU,atencion de partos en servicio,vaginales,2006-10-01,4,4
TINGUIPAYA,atencion de partos en servicio,vaginales,2006-10-01,1,1
TIPUANI,atencion de partos en servicio,vaginales,2006-10-01,10,10
TIQUIPAYA,atencion de partos en servicio,vaginales,2006-10-01,49,49
TIRAQUE (CBBA),atencion de partos en servicio,vaginales,2006-10-01,74,74
TOCO,atencion de partos en servicio,vaginales,2006-10-01,7,7
TOLATA,atencion de partos en servicio,vaginales,2006-10-01,6,6
TOLEDO,atencion de partos en servicio,vaginales,2006-10-01,4,4
TOMAVE,atencion de partos en servicio,vaginales,2006-10-01,6,6
TOMINA,atencion de partos en servicio,vaginales,2006-10-01,13,13
TORO TORO,atencion de partos en servicio,vaginales,2006-10-01,5,5
TOTORA(CBBA),atencion de partos en servicio,vaginales,2006-10-01,26,26
TOTORA(ORR),atencion de partos en servicio,vaginales,2006-10-01,3,3
TRINIDAD,atencion de partos en servicio,vaginales,2006-10-01,170,170
TUPIZA,atencion de partos en servicio,vaginales,2006-10-01,54,54
UMALA,atencion de partos en servicio,vaginales,2006-10-01,2,2
UNCIA,atencion de partos en servicio,vaginales,2006-10-01,27,27
URIONDO (A. CONCEPCION),atencion de partos en servicio,vaginales,2006-10-01,9,9
URUBICHA,atencion de partos en servicio,vaginales,2006-10-01,12,12
UYUNI,atencion de partos en servicio,vaginales,2006-10-01,31,31
VACAS,atencion de partos en servicio,vaginales,2006-10-01,13,13
VALLEGRANDE,atencion de partos en servicio,vaginales,2006-10-01,15,15
VIACHA,atencion de partos en servicio,vaginales,2006-10-01,16,16
VILA VILA,atencion de partos en servicio,vaginales,2006-10-01,2,2
VILLA MONTES,atencion de partos en servicio,vaginales,2006-10-01,27,27
VILLA RIVERO,atencion de partos en servicio,vaginales,2006-10-01,3,3
VILLA SERRANO,atencion de partos en servicio,vaginales,2006-10-01,11,11
VILLA TUNARI,atencion de partos en servicio,vaginales,2006-10-01,77,77
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,vaginales,2006-10-01,4,4
VILLAZON,atencion de partos en servicio,vaginales,2006-10-01,46,46
VINTO,atencion de partos en servicio,vaginales,2006-10-01,37,37
VITICHI,atencion de partos en servicio,vaginales,2006-10-01,2,2
WARNES,atencion de partos en servicio,vaginales,2006-10-01,53,53
YACUIBA,atencion de partos en servicio,vaginales,2006-10-01,115,115
YAMPARAEZ,atencion de partos en servicio,vaginales,2006-10-01,10,10
YANACACHI,atencion de partos en servicio,vaginales,2006-10-01,1,1
YAPACANI,atencion de partos en servicio,vaginales,2006-10-01,45,45
YOCALLA,atencion de partos en servicio,vaginales,2006-10-01,2,2
YOTALA,atencion de partos en servicio,vaginales,2006-10-01,8,8
YUNCHARA,atencion de partos en servicio,vaginales,2006-10-01,4,4
ZUDAÑEZ,atencion de partos en servicio,vaginales,2006-10-01,10,10
ACACIO,atencion de partos en servicio,vaginales,2006-11-01,1,1
ACHACACHI,atencion de partos en servicio,vaginales,2006-11-01,26,26
ACHOCALLA,atencion de partos en servicio,vaginales,2006-11-01,11,11
AIQUILE,atencion de partos en servicio,vaginales,2006-11-01,34,34
ALCALA,atencion de partos en servicio,vaginales,2006-11-01,7,7
ANCORAIMES,atencion de partos en servicio,vaginales,2006-11-01,6,6
ANDAMARCA,atencion de partos en servicio,vaginales,2006-11-01,1,1
ANTEQUERA,atencion de partos en servicio,vaginales,2006-11-01,6,6
ANZALDO,atencion de partos en servicio,vaginales,2006-11-01,5,5
APOLO,atencion de partos en servicio,vaginales,2006-11-01,5,5
ARAMPAMPA,atencion de partos en servicio,vaginales,2006-11-01,6,6
ARANI,atencion de partos en servicio,vaginales,2006-11-01,5,5
ARQUE,atencion de partos en servicio,vaginales,2006-11-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en servicio,vaginales,2006-11-01,29,29
ATOCHA,atencion de partos en servicio,vaginales,2006-11-01,21,21
AUCAPATA,atencion de partos en servicio,vaginales,2006-11-01,1,1
AYATA,atencion de partos en servicio,vaginales,2006-11-01,3,3
AYO AYO,atencion de partos en servicio,vaginales,2006-11-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,vaginales,2006-11-01,30,30
AZURDUY,atencion de partos en servicio,vaginales,2006-11-01,8,8
BATALLAS,atencion de partos en servicio,vaginales,2006-11-01,5,5
BAURES,atencion de partos en servicio,vaginales,2006-11-01,1,1
BELLA FLOR,atencion de partos en servicio,vaginales,2006-11-01,1,1
BERMEJO,atencion de partos en servicio,vaginales,2006-11-01,37,37
BETANZOS,atencion de partos en servicio,vaginales,2006-11-01,17,17
BOLIVAR,atencion de partos en servicio,vaginales,2006-11-01,5,5
BOYUIBE,atencion de partos en servicio,vaginales,2006-11-01,3,3
BUENA VISTA,atencion de partos en servicio,vaginales,2006-11-01,9,9
CABEZAS,atencion de partos en servicio,vaginales,2006-11-01,13,13
CAIROMA,atencion de partos en servicio,vaginales,2006-11-01,8,8
"CAIZA ""D""",atencion de partos en servicio,vaginales,2006-11-01,6,6
CAJUATA,atencion de partos en servicio,vaginales,2006-11-01,10,10
CALACOTO,atencion de partos en servicio,vaginales,2006-11-01,3,3
CALAMARCA,atencion de partos en servicio,vaginales,2006-11-01,4,4
CAMARGO,atencion de partos en servicio,vaginales,2006-11-01,18,18
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,vaginales,2006-11-01,4,4
CAMIRI,atencion de partos en servicio,vaginales,2006-11-01,57,57
CAPINOTA,atencion de partos en servicio,vaginales,2006-11-01,23,23
CAQUIAVIRI,atencion de partos en servicio,vaginales,2006-11-01,1,1
CARACOLLO,atencion de partos en servicio,vaginales,2006-11-01,27,27
CARANAVI,atencion de partos en servicio,vaginales,2006-11-01,53,53
CARAPARI,atencion de partos en servicio,vaginales,2006-11-01,9,9
CARIPUYO,atencion de partos en servicio,vaginales,2006-11-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicio,vaginales,2006-11-01,10,10
CHALLAPATA,atencion de partos en servicio,vaginales,2006-11-01,25,25
CHAQUI,atencion de partos en servicio,vaginales,2006-11-01,1,1
CHARAGUA,atencion de partos en servicio,vaginales,2006-11-01,52,52
CHARAÑA,atencion de partos en servicio,vaginales,2006-11-01,2,2
CHAYANTA,atencion de partos en servicio,vaginales,2006-11-01,19,19
CHIMORE,atencion de partos en servicio,vaginales,2006-11-01,11,11
CHIPAYA,atencion de partos en servicio,vaginales,2006-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,vaginales,2006-11-01,15,15
CHUMA,atencion de partos en servicio,vaginales,2006-11-01,1,1
CLIZA,atencion de partos en servicio,vaginales,2006-11-01,22,22
COBIJA,atencion de partos en servicio,vaginales,2006-11-01,49,49
COCHABAMBA,atencion de partos en servicio,vaginales,2006-11-01,826,826
COLCAPIRHUA,atencion de partos en servicio,vaginales,2006-11-01,22,22
"COLCHA ""K""",atencion de partos en servicio,vaginales,2006-11-01,3,3
COLLANA,atencion de partos en servicio,vaginales,2006-11-01,3,3
COLOMI,atencion de partos en servicio,vaginales,2006-11-01,36,36
COLPA BELGICA,atencion de partos en servicio,vaginales,2006-11-01,4,4
COLQUECHACA,atencion de partos en servicio,vaginales,2006-11-01,19,19
COLQUENCHA,atencion de partos en servicio,vaginales,2006-11-01,2,2
COLQUIRI,atencion de partos en servicio,vaginales,2006-11-01,6,6
COMARAPA,atencion de partos en servicio,vaginales,2006-11-01,25,25
CONCEPCION,atencion de partos en servicio,vaginales,2006-11-01,16,16
COPACABANA,atencion de partos en servicio,vaginales,2006-11-01,11,11
CORIPATA,atencion de partos en servicio,vaginales,2006-11-01,14,14
CORO CORO,atencion de partos en servicio,vaginales,2006-11-01,2,2
COROICO,atencion de partos en servicio,vaginales,2006-11-01,18,18
COTAGAITA,atencion de partos en servicio,vaginales,2006-11-01,17,17
COTOCA,atencion de partos en servicio,vaginales,2006-11-01,40,40
CUATRO CAÑADAS,atencion de partos en servicio,vaginales,2006-11-01,106,106
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,vaginales,2006-11-01,2,2
CUEVO,atencion de partos en servicio,vaginales,2006-11-01,2,2
CULPINA,atencion de partos en servicio,vaginales,2006-11-01,16,16
CURAHUARA DE CARANGAS,atencion de partos en servicio,vaginales,2006-11-01,3,3
DESAGUADERO,atencion de partos en servicio,vaginales,2006-11-01,9,9
EL ALTO,atencion de partos en servicio,vaginales,2006-11-01,907,907
EL PUENTE(STC),atencion de partos en servicio,vaginales,2006-11-01,9,9
EL PUENTE(TJA),atencion de partos en servicio,vaginales,2006-11-01,11,11
EL TORNO,atencion de partos en servicio,vaginales,2006-11-01,43,43
EL VILLAR,atencion de partos en servicio,vaginales,2006-11-01,9,9
ENTRE RIOS,atencion de partos en servicio,vaginales,2006-11-01,13,13
ENTRE RIOS,atencion de partos en servicio,vaginales,2006-11-01,16,16
EUCALIPTUS,atencion de partos en servicio,vaginales,2006-11-01,5,5
EXALTACION,atencion de partos en servicio,vaginales,2006-11-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,vaginales,2006-11-01,18,18
FILADELFIA,atencion de partos en servicio,vaginales,2006-11-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicio,vaginales,2006-11-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,vaginales,2006-11-01,2,2
GUANAY,atencion de partos en servicio,vaginales,2006-11-01,10,10
GUAYARAMERIN,atencion de partos en servicio,vaginales,2006-11-01,46,46
GUTIERREZ,atencion de partos en servicio,vaginales,2006-11-01,10,10
HUACARETA,atencion de partos en servicio,vaginales,2006-11-01,18,18
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,vaginales,2006-11-01,3,3
HUACHACALLA,atencion de partos en servicio,vaginales,2006-11-01,1,1
HUANUNI,atencion de partos en servicio,vaginales,2006-11-01,23,23
HUARACAJE,atencion de partos en servicio,vaginales,2006-11-01,2,2
HUAYLLAMARCA,atencion de partos en servicio,vaginales,2006-11-01,1,1
ICHOCA,atencion de partos en servicio,vaginales,2006-11-01,2,2
ICLA,atencion de partos en servicio,vaginales,2006-11-01,7,7
INCAHUASI,atencion de partos en servicio,vaginales,2006-11-01,25,25
INQUISIVI,atencion de partos en servicio,vaginales,2006-11-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,vaginales,2006-11-01,7,7
IXIAMAS,atencion de partos en servicio,vaginales,2006-11-01,6,6
JESUS DE MACHACA,atencion de partos en servicio,vaginales,2006-11-01,3,3
LA ASUNTA,atencion de partos en servicio,vaginales,2006-11-01,29,29
LA GUARDIA,atencion de partos en servicio,vaginales,2006-11-01,47,47
LA PAZ,atencion de partos en servicio,vaginales,2006-11-01,1018,1018
LAGUNILLAS,atencion de partos en servicio,vaginales,2006-11-01,3,3
LAJA,atencion de partos en servicio,vaginales,2006-11-01,2,2
LAS CARRERAS,atencion de partos en servicio,vaginales,2006-11-01,2,2
LICOMA PAMPA,atencion de partos en servicio,vaginales,2006-11-01,2,2
LLALLAGUA,atencion de partos en servicio,vaginales,2006-11-01,40,40
LLICA,atencion de partos en servicio,vaginales,2006-11-01,6,6
LURIBAY,atencion de partos en servicio,vaginales,2006-11-01,7,7
MACHARETI,atencion de partos en servicio,vaginales,2006-11-01,6,6
MAGDALENA,atencion de partos en servicio,vaginales,2006-11-01,11,11
MAIRANA,atencion de partos en servicio,vaginales,2006-11-01,12,12
MAPIRI,atencion de partos en servicio,vaginales,2006-11-01,19,19
MECAPACA,atencion de partos en servicio,vaginales,2006-11-01,4,4
MINEROS,atencion de partos en servicio,vaginales,2006-11-01,28,28
MIZQUE,atencion de partos en servicio,vaginales,2006-11-01,26,26
MOCOMOCO,atencion de partos en servicio,vaginales,2006-11-01,2,2
MOJOCOYA,atencion de partos en servicio,vaginales,2006-11-01,3,3
MONTEAGUDO,atencion de partos en servicio,vaginales,2006-11-01,22,22
MONTERO,atencion de partos en servicio,vaginales,2006-11-01,121,121
MORO MORO,atencion de partos en servicio,vaginales,2006-11-01,1,1
MOROCHATA,atencion de partos en servicio,vaginales,2006-11-01,20,20
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,vaginales,2006-11-01,1,1
OCURI,atencion de partos en servicio,vaginales,2006-11-01,9,9
OKINAWA,atencion de partos en servicio,vaginales,2006-11-01,9,9
OMEREQUE,atencion de partos en servicio,vaginales,2006-11-01,2,2
ORURO,atencion de partos en servicio,vaginales,2006-11-01,322,322
PADCAYA,atencion de partos en servicio,vaginales,2006-11-01,13,13
PADILLA,atencion de partos en servicio,vaginales,2006-11-01,25,25
PAILON,atencion de partos en servicio,vaginales,2006-11-01,24,24
PALCA,atencion de partos en servicio,vaginales,2006-11-01,6,6
PALOS BLANCOS,atencion de partos en servicio,vaginales,2006-11-01,24,24
PAMPA AULLAGAS,atencion de partos en servicio,vaginales,2006-11-01,1,1
