municipality,group,variable,month,Egresos,TOTAL
PRESTO,internaciones,egresos,2009-12-01,3,3
PUCARA,internaciones,egresos,2009-12-01,2,2
PUCARANI,internaciones,egresos,2009-12-01,3,3
PUERTO ACOSTA,internaciones,egresos,2009-12-01,59,59
PUERTO CARABUCO,internaciones,egresos,2009-12-01,1,1
PUERTO GONZALO MORENO,internaciones,egresos,2009-12-01,1,1
PUERTO QUIJARRO,internaciones,egresos,2009-12-01,58,58
PUERTO RICO,internaciones,egresos,2009-12-01,30,30
PUERTO SILES,internaciones,egresos,2009-12-01,3,3
PUERTO SUAREZ,internaciones,egresos,2009-12-01,107,107
PUERTO VILLARROEL,internaciones,egresos,2009-12-01,154,154
PUNA,internaciones,egresos,2009-12-01,17,17
PUNATA,internaciones,egresos,2009-12-01,263,263
QUILLACOLLO,internaciones,egresos,2009-12-01,220,220
QUIME,internaciones,egresos,2009-12-01,6,6
QUIRUSILLAS,internaciones,egresos,2009-12-01,3,3
REYES,internaciones,egresos,2009-12-01,55,55
RIBERALTA,internaciones,egresos,2009-12-01,654,654
ROBORE,internaciones,egresos,2009-12-01,94,94
RURRENABAQUE,internaciones,egresos,2009-12-01,108,108
SACABA,internaciones,egresos,2009-12-01,441,441
SACABAMBA,internaciones,egresos,2009-12-01,8,8
SACACA,internaciones,egresos,2009-12-01,17,17
SAIPINA,internaciones,egresos,2009-12-01,12,12
SAMAIPATA,internaciones,egresos,2009-12-01,15,15
SAN ANDRES DE MACHACA,internaciones,egresos,2009-12-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,egresos,2009-12-01,21,21
SAN BENITO,internaciones,egresos,2009-12-01,11,11
SAN BORJA,internaciones,egresos,2009-12-01,128,128
SAN BUENA VENTURA,internaciones,egresos,2009-12-01,54,54
SAN CARLOS,internaciones,egresos,2009-12-01,89,89
SAN IGNACIO,internaciones,egresos,2009-12-01,65,65
SAN IGNACIO DE VELASCO,internaciones,egresos,2009-12-01,382,382
SAN JAVIER(STC),internaciones,egresos,2009-12-01,59,59
SAN JOAQUIN,internaciones,egresos,2009-12-01,32,32
SAN JOSE DE CHIQUITOS,internaciones,egresos,2009-12-01,120,120
SAN JUAN DE YAPACANI,internaciones,egresos,2009-12-01,121,121
SAN JULIAN,internaciones,egresos,2009-12-01,183,183
SAN LORENZO(PND),internaciones,egresos,2009-12-01,4,4
SAN LORENZO(TJA),internaciones,egresos,2009-12-01,9,9
SAN LUCAS,internaciones,egresos,2009-12-01,54,54
SAN MATIAS,internaciones,egresos,2009-12-01,69,69
SAN MIGUEL DE VELASCO,internaciones,egresos,2009-12-01,56,56
SAN PEDRO,internaciones,egresos,2009-12-01,25,25
SAN RAFAEL,internaciones,egresos,2009-12-01,34,34
SAN RAMON,internaciones,egresos,2009-12-01,30,30
SAN RAMON,internaciones,egresos,2009-12-01,42,42
SANTA ANA,internaciones,egresos,2009-12-01,114,114
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2009-12-01,9534,9534
SANTA ROSA,internaciones,egresos,2009-12-01,48,48
SANTA ROSA DEL SARA,internaciones,egresos,2009-12-01,45,45
SANTIAGO DE CALLAPA,internaciones,egresos,2009-12-01,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2009-12-01,2,2
SANTIVAÑES,internaciones,egresos,2009-12-01,4,4
SENA,internaciones,egresos,2009-12-01,15,15
SICA SICA (VILLA AROMA),internaciones,egresos,2009-12-01,14,14
SIPE SIPE,internaciones,egresos,2009-12-01,26,26
SOPACHUY,internaciones,egresos,2009-12-01,24,24
SORACACHI,internaciones,egresos,2009-12-01,1,1
SORATA,internaciones,egresos,2009-12-01,21,21
SUCRE,internaciones,egresos,2009-12-01,3507,3507
TACACOMA,internaciones,egresos,2009-12-01,2,2
TACOPAYA,internaciones,egresos,2009-12-01,2,2
TAPACARI,internaciones,egresos,2009-12-01,1,1
TARABUCO,internaciones,egresos,2009-12-01,49,49
TARACO,internaciones,egresos,2009-12-01,4,4
TARATA,internaciones,egresos,2009-12-01,7,7
TARIJA,internaciones,egresos,2009-12-01,1743,1743
TARVITA,internaciones,egresos,2009-12-01,53,53
TEOPONTE,internaciones,egresos,2009-12-01,12,12
TIAWANACU,internaciones,egresos,2009-12-01,7,7
TIPUANI,internaciones,egresos,2009-12-01,49,49
TIQUIPAYA,internaciones,egresos,2009-12-01,112,112
TIRAQUE (CBBA),internaciones,egresos,2009-12-01,216,216
TOCO,internaciones,egresos,2009-12-01,1,1
TOLATA,internaciones,egresos,2009-12-01,2,2
TOLEDO,internaciones,egresos,2009-12-01,2,2
TOMAVE,internaciones,egresos,2009-12-01,9,9
TOMINA,internaciones,egresos,2009-12-01,16,16
TORO TORO,internaciones,egresos,2009-12-01,4,4
TOTORA(CBBA),internaciones,egresos,2009-12-01,33,33
TOTORA(ORR),internaciones,egresos,2009-12-01,6,6
TRIGAL,internaciones,egresos,2009-12-01,2,2
TRINIDAD,internaciones,egresos,2009-12-01,1258,1258
TUPIZA,internaciones,egresos,2009-12-01,408,408
UMALA,internaciones,egresos,2009-12-01,3,3
UNCIA,internaciones,egresos,2009-12-01,17,17
URUBICHA,internaciones,egresos,2009-12-01,12,12
UYUNI,internaciones,egresos,2009-12-01,43,43
VACAS,internaciones,egresos,2009-12-01,10,10
VALLEGRANDE,internaciones,egresos,2009-12-01,128,128
VIACHA,internaciones,egresos,2009-12-01,125,125
VILLA MONTES,internaciones,egresos,2009-12-01,237,237
VILLA RIVERO,internaciones,egresos,2009-12-01,40,40
VILLA SERRANO,internaciones,egresos,2009-12-01,20,20
VILLA TUNARI,internaciones,egresos,2009-12-01,290,290
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2009-12-01,21,21
VILLAZON,internaciones,egresos,2009-12-01,252,252
VINTO,internaciones,egresos,2009-12-01,129,129
VITICHI,internaciones,egresos,2009-12-01,3,3
WARNES,internaciones,egresos,2009-12-01,618,618
YACUIBA,internaciones,egresos,2009-12-01,801,801
YAMPARAEZ,internaciones,egresos,2009-12-01,13,13
YAPACANI,internaciones,egresos,2009-12-01,498,498
YOTALA,internaciones,egresos,2009-12-01,18,18
ZUDAÑEZ,internaciones,egresos,2009-12-01,40,40
