municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2009-02-01,139,139
MONTERO,internaciones,dias camas ocupadas maternidad,2009-02-01,464,464
MORO MORO,internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
MOROCHATA,internaciones,dias camas ocupadas maternidad,2009-02-01,4,4
OCURI,internaciones,dias camas ocupadas maternidad,2009-02-01,53,53
OKINAWA,internaciones,dias camas ocupadas maternidad,2009-02-01,14,14
OMEREQUE,internaciones,dias camas ocupadas maternidad,2009-02-01,7,7
ORURO,internaciones,dias camas ocupadas maternidad,2009-02-01,1327,1327
PADILLA,internaciones,dias camas ocupadas maternidad,2009-02-01,66,66
PAILON,internaciones,dias camas ocupadas maternidad,2009-02-01,32,32
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2009-02-01,54,54
PAMPA AULLAGAS,internaciones,dias camas ocupadas maternidad,2009-02-01,30,30
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2009-02-01,15,15
PASORAPA,internaciones,dias camas ocupadas maternidad,2009-02-01,1,1
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2009-02-01,58,58
PAZÑA,internaciones,dias camas ocupadas maternidad,2009-02-01,6,6
POCOATA,internaciones,dias camas ocupadas maternidad,2009-02-01,10,10
POCONA,internaciones,dias camas ocupadas maternidad,2009-02-01,22,22
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2009-02-01,32,32
POOPO,internaciones,dias camas ocupadas maternidad,2009-02-01,10,10
PORCO,internaciones,dias camas ocupadas maternidad,2009-02-01,9,9
POROMA,internaciones,dias camas ocupadas maternidad,2009-02-01,24,24
PORONGO,internaciones,dias camas ocupadas maternidad,2009-02-01,10,10
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2009-02-01,119,119
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
POTOSI,internaciones,dias camas ocupadas maternidad,2009-02-01,1331,1331
PRESTO,internaciones,dias camas ocupadas maternidad,2009-02-01,4,4
PUCARA,internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
PUCARANI,internaciones,dias camas ocupadas maternidad,2009-02-01,13,13
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2009-02-01,57,57
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2009-02-01,24,24
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2009-02-01,6,6
PUERTO SILES,internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2009-02-01,115,115
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2009-02-01,142,142
PUNA,internaciones,dias camas ocupadas maternidad,2009-02-01,31,31
PUNATA,internaciones,dias camas ocupadas maternidad,2009-02-01,221,221
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2009-02-01,239,239
QUIME,internaciones,dias camas ocupadas maternidad,2009-02-01,5,5
REYES,internaciones,dias camas ocupadas maternidad,2009-02-01,31,31
RIBERALTA,internaciones,dias camas ocupadas maternidad,2009-02-01,389,389
ROBORE,internaciones,dias camas ocupadas maternidad,2009-02-01,75,75
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2009-02-01,108,108
SACABA,internaciones,dias camas ocupadas maternidad,2009-02-01,300,300
SACABAMBA,internaciones,dias camas ocupadas maternidad,2009-02-01,11,11
SACACA,internaciones,dias camas ocupadas maternidad,2009-02-01,36,36
SAIPINA,internaciones,dias camas ocupadas maternidad,2009-02-01,8,8
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2009-02-01,5,5
SAN AGUSTIN,internaciones,dias camas ocupadas maternidad,2009-02-01,6,6
SAN ANDRES,internaciones,dias camas ocupadas maternidad,2009-02-01,8,8
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-02-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2009-02-01,5,5
SAN BENITO,internaciones,dias camas ocupadas maternidad,2009-02-01,5,5
SAN BORJA,internaciones,dias camas ocupadas maternidad,2009-02-01,97,97
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2009-02-01,38,38
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2009-02-01,116,116
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2009-02-01,98,98
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2009-02-01,244,244
SAN JAVIER(BNI),internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2009-02-01,25,25
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2009-02-01,25,25
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2009-02-01,245,245
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2009-02-01,22,22
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2009-02-01,130,130
SAN LORENZO(PND),internaciones,dias camas ocupadas maternidad,2009-02-01,4,4
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2009-02-01,21,21
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2009-02-01,126,126
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2009-02-01,42,42
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2009-02-01,45,45
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2009-02-01,18,18
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2009-02-01,9,9
SAN PEDRO DE TIQUINA,internaciones,dias camas ocupadas maternidad,2009-02-01,1,1
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2009-02-01,18,18
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-02-01,28,28
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-02-01,45,45
SANTA ANA,internaciones,dias camas ocupadas maternidad,2009-02-01,80,80
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2009-02-01,7244,7244
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2009-02-01,48,48
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2009-02-01,40,40
SANTIAGO DE CALLAPA,internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2009-02-01,5,5
SANTIAGO DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
SENA,internaciones,dias camas ocupadas maternidad,2009-02-01,9,9
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2009-02-01,7,7
SICAYA,internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
SOPACHUY,internaciones,dias camas ocupadas maternidad,2009-02-01,13,13
SORACACHI,internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
SORATA,internaciones,dias camas ocupadas maternidad,2009-02-01,30,30
SUCRE,internaciones,dias camas ocupadas maternidad,2009-02-01,1505,1505
TACACOMA,internaciones,dias camas ocupadas maternidad,2009-02-01,8,8
TACOPAYA,internaciones,dias camas ocupadas maternidad,2009-02-01,5,5
TARABUCO,internaciones,dias camas ocupadas maternidad,2009-02-01,93,93
TARATA,internaciones,dias camas ocupadas maternidad,2009-02-01,14,14
TARIJA,internaciones,dias camas ocupadas maternidad,2009-02-01,727,727
TARVITA,internaciones,dias camas ocupadas maternidad,2009-02-01,49,49
TEOPONTE,internaciones,dias camas ocupadas maternidad,2009-02-01,3,3
TIAWANACU,internaciones,dias camas ocupadas maternidad,2009-02-01,8,8
TIPUANI,internaciones,dias camas ocupadas maternidad,2009-02-01,17,17
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2009-02-01,101,101
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2009-02-01,157,157
TOCO,internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
TOLATA,internaciones,dias camas ocupadas maternidad,2009-02-01,4,4
TOLEDO,internaciones,dias camas ocupadas maternidad,2009-02-01,13,13
TOMAVE,internaciones,dias camas ocupadas maternidad,2009-02-01,3,3
TOMINA,internaciones,dias camas ocupadas maternidad,2009-02-01,12,12
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2009-02-01,41,41
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2009-02-01,4,4
TRINIDAD,internaciones,dias camas ocupadas maternidad,2009-02-01,709,709
TUPIZA,internaciones,dias camas ocupadas maternidad,2009-02-01,120,120
UMALA,internaciones,dias camas ocupadas maternidad,2009-02-01,1,1
UNCIA,internaciones,dias camas ocupadas maternidad,2009-02-01,97,97
URUBICHA,internaciones,dias camas ocupadas maternidad,2009-02-01,12,12
UYUNI,internaciones,dias camas ocupadas maternidad,2009-02-01,120,120
VACAS,internaciones,dias camas ocupadas maternidad,2009-02-01,10,10
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2009-02-01,103,103
VIACHA,internaciones,dias camas ocupadas maternidad,2009-02-01,59,59
VILA VILA,internaciones,dias camas ocupadas maternidad,2009-02-01,4,4
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2009-02-01,130,130
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2009-02-01,6,6
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2009-02-01,60,60
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2009-02-01,362,362
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2009-02-01,4,4
VILLAZON,internaciones,dias camas ocupadas maternidad,2009-02-01,178,178
VINTO,internaciones,dias camas ocupadas maternidad,2009-02-01,76,76
VITICHI,internaciones,dias camas ocupadas maternidad,2009-02-01,3,3
WARNES,internaciones,dias camas ocupadas maternidad,2009-02-01,162,162
YACUIBA,internaciones,dias camas ocupadas maternidad,2009-02-01,287,287
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2009-02-01,14,14
YANACACHI,internaciones,dias camas ocupadas maternidad,2009-02-01,5,5
YAPACANI,internaciones,dias camas ocupadas maternidad,2009-02-01,94,94
YOCALLA,internaciones,dias camas ocupadas maternidad,2009-02-01,2,2
YOTALA,internaciones,dias camas ocupadas maternidad,2009-02-01,34,34
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2009-02-01,17,17
ACACIO,internaciones,dias camas ocupadas maternidad,2009-03-01,26,26
ACHACACHI,internaciones,dias camas ocupadas maternidad,2009-03-01,24,24
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2009-03-01,3,3
AIQUILE,internaciones,dias camas ocupadas maternidad,2009-03-01,82,82
ALALAY,internaciones,dias camas ocupadas maternidad,2009-03-01,3,3
ALCALA,internaciones,dias camas ocupadas maternidad,2009-03-01,11,11
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2009-03-01,9,9
ANDAMARCA,internaciones,dias camas ocupadas maternidad,2009-03-01,8,8
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2009-03-01,2,2
ANZALDO,internaciones,dias camas ocupadas maternidad,2009-03-01,3,3
APOLO,internaciones,dias camas ocupadas maternidad,2009-03-01,35,35
ARAMPAMPA,internaciones,dias camas ocupadas maternidad,2009-03-01,3,3
ARANI,internaciones,dias camas ocupadas maternidad,2009-03-01,12,12
ARBIETO,internaciones,dias camas ocupadas maternidad,2009-03-01,16,16
ARQUE,internaciones,dias camas ocupadas maternidad,2009-03-01,4,4
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2009-03-01,211,211
ATOCHA,internaciones,dias camas ocupadas maternidad,2009-03-01,21,21
AUCAPATA,internaciones,dias camas ocupadas maternidad,2009-03-01,2,2
AYATA,internaciones,dias camas ocupadas maternidad,2009-03-01,2,2
AYO AYO,internaciones,dias camas ocupadas maternidad,2009-03-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2009-03-01,52,52
AZURDUY,internaciones,dias camas ocupadas maternidad,2009-03-01,19,19
BATALLAS,internaciones,dias camas ocupadas maternidad,2009-03-01,15,15
BAURES,internaciones,dias camas ocupadas maternidad,2009-03-01,13,13
BERMEJO,internaciones,dias camas ocupadas maternidad,2009-03-01,129,129
BETANZOS,internaciones,dias camas ocupadas maternidad,2009-03-01,58,58
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2009-03-01,17,17
CABEZAS,internaciones,dias camas ocupadas maternidad,2009-03-01,19,19
CAIROMA,internaciones,dias camas ocupadas maternidad,2009-03-01,8,8
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2009-03-01,17,17
CAJUATA,internaciones,dias camas ocupadas maternidad,2009-03-01,10,10
CALAMARCA,internaciones,dias camas ocupadas maternidad,2009-03-01,3,3
CAMARGO,internaciones,dias camas ocupadas maternidad,2009-03-01,94,94
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2009-03-01,2,2
CAMIRI,internaciones,dias camas ocupadas maternidad,2009-03-01,264,264
CAPINOTA,internaciones,dias camas ocupadas maternidad,2009-03-01,29,29
CARACOLLO,internaciones,dias camas ocupadas maternidad,2009-03-01,33,33
CARANAVI,internaciones,dias camas ocupadas maternidad,2009-03-01,118,118
CARIPUYO,internaciones,dias camas ocupadas maternidad,2009-03-01,2,2
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2009-03-01,14,14
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2009-03-01,122,122
CHAQUI,internaciones,dias camas ocupadas maternidad,2009-03-01,4,4
CHARAGUA,internaciones,dias camas ocupadas maternidad,2009-03-01,53,53
CHAYANTA,internaciones,dias camas ocupadas maternidad,2009-03-01,44,44
CHIMORE,internaciones,dias camas ocupadas maternidad,2009-03-01,15,15
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2009-03-01,47,47
CHUMA,internaciones,dias camas ocupadas maternidad,2009-03-01,1,1
CLIZA,internaciones,dias camas ocupadas maternidad,2009-03-01,27,27
COBIJA,internaciones,dias camas ocupadas maternidad,2009-03-01,481,481
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2009-03-01,4817,4817
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2009-03-01,148,148
"COLCHA ""K""",internaciones,dias camas ocupadas maternidad,2009-03-01,3,3
COLOMI,internaciones,dias camas ocupadas maternidad,2009-03-01,30,30
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2009-03-01,14,14
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2009-03-01,8,8
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2009-03-01,1,1
COLQUIRI,internaciones,dias camas ocupadas maternidad,2009-03-01,20,20
COMANCHE,internaciones,dias camas ocupadas maternidad,2009-03-01,2,2
COMARAPA,internaciones,dias camas ocupadas maternidad,2009-03-01,141,141
COMBAYA,internaciones,dias camas ocupadas maternidad,2009-03-01,1,1
CONCEPCION,internaciones,dias camas ocupadas maternidad,2009-03-01,115,115
COPACABANA,internaciones,dias camas ocupadas maternidad,2009-03-01,26,26
CORIPATA,internaciones,dias camas ocupadas maternidad,2009-03-01,14,14
CORO CORO,internaciones,dias camas ocupadas maternidad,2009-03-01,2,2
COROICO,internaciones,dias camas ocupadas maternidad,2009-03-01,93,93
COTAGAITA,internaciones,dias camas ocupadas maternidad,2009-03-01,38,38
COTOCA,internaciones,dias camas ocupadas maternidad,2009-03-01,103,103
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2009-03-01,37,37
CUEVO,internaciones,dias camas ocupadas maternidad,2009-03-01,11,11
CULPINA,internaciones,dias camas ocupadas maternidad,2009-03-01,51,51
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2009-03-01,16,16
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2009-03-01,4,4
EL ALTO,internaciones,dias camas ocupadas maternidad,2009-03-01,3094,3094
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2009-03-01,18,18
EL TORNO,internaciones,dias camas ocupadas maternidad,2009-03-01,162,162
EL VILLAR,internaciones,dias camas ocupadas maternidad,2009-03-01,23,23
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2009-03-01,20,20
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2009-03-01,25,25
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2009-03-01,4,4
EXALTACION,internaciones,dias camas ocupadas maternidad,2009-03-01,1,1
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2009-03-01,620,620
FILADELFIA,internaciones,dias camas ocupadas maternidad,2009-03-01,2,2
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2009-03-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2009-03-01,1,1
GUANAY,internaciones,dias camas ocupadas maternidad,2009-03-01,2,2
GUAQUI,internaciones,dias camas ocupadas maternidad,2009-03-01,6,6
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2009-03-01,388,388
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2009-03-01,18,18
HUACARETA,internaciones,dias camas ocupadas maternidad,2009-03-01,15,15
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2009-03-01,5,5
HUACHACALLA,internaciones,dias camas ocupadas maternidad,2009-03-01,3,3
HUANUNI,internaciones,dias camas ocupadas maternidad,2009-03-01,35,35
HUARACAJE,internaciones,dias camas ocupadas maternidad,2009-03-01,6,6
ICLA,internaciones,dias camas ocupadas maternidad,2009-03-01,3,3
INCAHUASI,internaciones,dias camas ocupadas maternidad,2009-03-01,35,35
INQUISIVI,internaciones,dias camas ocupadas maternidad,2009-03-01,6,6
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2009-03-01,10,10
IXIAMAS,internaciones,dias camas ocupadas maternidad,2009-03-01,13,13
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-03-01,11,11
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2009-03-01,94,94
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2009-03-01,98,98
LA PAZ,internaciones,dias camas ocupadas maternidad,2009-03-01,4703,4703
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2009-03-01,6,6
LAJA,internaciones,dias camas ocupadas maternidad,2009-03-01,6,6
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2009-03-01,10,10
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2009-03-01,2,2
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2009-03-01,187,187
LURIBAY,internaciones,dias camas ocupadas maternidad,2009-03-01,17,17
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2009-03-01,2,2
MACHARETI,internaciones,dias camas ocupadas maternidad,2009-03-01,14,14
MAGDALENA,internaciones,dias camas ocupadas maternidad,2009-03-01,114,114
MAIRANA,internaciones,dias camas ocupadas maternidad,2009-03-01,43,43
MAPIRI,internaciones,dias camas ocupadas maternidad,2009-03-01,16,16
MECAPACA,internaciones,dias camas ocupadas maternidad,2009-03-01,4,4
MINEROS,internaciones,dias camas ocupadas maternidad,2009-03-01,56,56
MIZQUE,internaciones,dias camas ocupadas maternidad,2009-03-01,61,61
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2009-03-01,23,23
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2009-03-01,197,197
MONTERO,internaciones,dias camas ocupadas maternidad,2009-03-01,540,540
MOROCHATA,internaciones,dias camas ocupadas maternidad,2009-03-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas maternidad,2009-03-01,2,2
OCURI,internaciones,dias camas ocupadas maternidad,2009-03-01,30,30
OKINAWA,internaciones,dias camas ocupadas maternidad,2009-03-01,28,28
OMEREQUE,internaciones,dias camas ocupadas maternidad,2009-03-01,10,10
ORURO,internaciones,dias camas ocupadas maternidad,2009-03-01,1521,1521
PADILLA,internaciones,dias camas ocupadas maternidad,2009-03-01,105,105
