municipality,group,variable,month,Ingresos espontáneos,TOTAL
PUNA,internaciones,ingresos espontaneos,2009-11-01,16,16
PUNATA,internaciones,ingresos espontaneos,2009-11-01,245,245
QUILLACOLLO,internaciones,ingresos espontaneos,2009-11-01,139,139
QUIME,internaciones,ingresos espontaneos,2009-11-01,3,3
QUIRUSILLAS,internaciones,ingresos espontaneos,2009-11-01,4,4
REYES,internaciones,ingresos espontaneos,2009-11-01,33,33
RIBERALTA,internaciones,ingresos espontaneos,2009-11-01,569,569
ROBORE,internaciones,ingresos espontaneos,2009-11-01,93,93
RURRENABAQUE,internaciones,ingresos espontaneos,2009-11-01,84,84
SACABA,internaciones,ingresos espontaneos,2009-11-01,552,552
SACABAMBA,internaciones,ingresos espontaneos,2009-11-01,17,17
SACACA,internaciones,ingresos espontaneos,2009-11-01,24,24
SAIPINA,internaciones,ingresos espontaneos,2009-11-01,24,24
SAMAIPATA,internaciones,ingresos espontaneos,2009-11-01,21,21
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2009-11-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2009-11-01,14,14
SAN BENITO,internaciones,ingresos espontaneos,2009-11-01,7,7
SAN BORJA,internaciones,ingresos espontaneos,2009-11-01,113,113
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2009-11-01,48,48
SAN CARLOS,internaciones,ingresos espontaneos,2009-11-01,94,94
SAN IGNACIO,internaciones,ingresos espontaneos,2009-11-01,60,60
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2009-11-01,422,422
SAN JAVIER(STC),internaciones,ingresos espontaneos,2009-11-01,68,68
SAN JOAQUIN,internaciones,ingresos espontaneos,2009-11-01,33,33
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2009-11-01,134,134
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2009-11-01,93,93
SAN JULIAN,internaciones,ingresos espontaneos,2009-11-01,199,199
SAN LORENZO(PND),internaciones,ingresos espontaneos,2009-11-01,4,4
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2009-11-01,14,14
SAN LUCAS,internaciones,ingresos espontaneos,2009-11-01,72,72
SAN MATIAS,internaciones,ingresos espontaneos,2009-11-01,87,87
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2009-11-01,51,51
SAN PEDRO,internaciones,ingresos espontaneos,2009-11-01,26,26
SAN RAFAEL,internaciones,ingresos espontaneos,2009-11-01,43,43
SAN RAMON,internaciones,ingresos espontaneos,2009-11-01,51,51
SAN RAMON,internaciones,ingresos espontaneos,2009-11-01,27,27
SANTA ANA,internaciones,ingresos espontaneos,2009-11-01,129,129
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2009-11-01,10275,10275
SANTA ROSA,internaciones,ingresos espontaneos,2009-11-01,43,43
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2009-11-01,56,56
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2009-11-01,3,3
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2009-11-01,7,7
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2009-11-01,3,3
SANTIVAÑES,internaciones,ingresos espontaneos,2009-11-01,3,3
SAPAHAQUI,internaciones,ingresos espontaneos,2009-11-01,1,1
SENA,internaciones,ingresos espontaneos,2009-11-01,18,18
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2009-11-01,9,9
SIPE SIPE,internaciones,ingresos espontaneos,2009-11-01,30,30
SOPACHUY,internaciones,ingresos espontaneos,2009-11-01,29,29
SORACACHI,internaciones,ingresos espontaneos,2009-11-01,4,4
SORATA,internaciones,ingresos espontaneos,2009-11-01,37,37
SUCRE,internaciones,ingresos espontaneos,2009-11-01,2975,2975
TACACOMA,internaciones,ingresos espontaneos,2009-11-01,5,5
TACOBAMBA,internaciones,ingresos espontaneos,2009-11-01,1,1
TACOPAYA,internaciones,ingresos espontaneos,2009-11-01,3,3
TAPACARI,internaciones,ingresos espontaneos,2009-11-01,8,8
TARABUCO,internaciones,ingresos espontaneos,2009-11-01,84,84
TARACO,internaciones,ingresos espontaneos,2009-11-01,1,1
TARATA,internaciones,ingresos espontaneos,2009-11-01,9,9
TARIJA,internaciones,ingresos espontaneos,2009-11-01,1812,1812
TARVITA,internaciones,ingresos espontaneos,2009-11-01,48,48
TEOPONTE,internaciones,ingresos espontaneos,2009-11-01,13,13
TIAWANACU,internaciones,ingresos espontaneos,2009-11-01,15,15
TIPUANI,internaciones,ingresos espontaneos,2009-11-01,56,56
TIQUIPAYA,internaciones,ingresos espontaneos,2009-11-01,128,128
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2009-11-01,200,200
TOCO,internaciones,ingresos espontaneos,2009-11-01,1,1
TOLATA,internaciones,ingresos espontaneos,2009-11-01,8,8
TOMAVE,internaciones,ingresos espontaneos,2009-11-01,10,10
TOMINA,internaciones,ingresos espontaneos,2009-11-01,9,9
TORO TORO,internaciones,ingresos espontaneos,2009-11-01,3,3
TOTORA(CBBA),internaciones,ingresos espontaneos,2009-11-01,29,29
TOTORA(ORR),internaciones,ingresos espontaneos,2009-11-01,1,1
TRIGAL,internaciones,ingresos espontaneos,2009-11-01,8,8
TRINIDAD,internaciones,ingresos espontaneos,2009-11-01,1168,1168
TUPIZA,internaciones,ingresos espontaneos,2009-11-01,185,185
UMALA,internaciones,ingresos espontaneos,2009-11-01,1,1
UNCIA,internaciones,ingresos espontaneos,2009-11-01,49,49
URUBICHA,internaciones,ingresos espontaneos,2009-11-01,21,21
UYUNI,internaciones,ingresos espontaneos,2009-11-01,134,134
VACAS,internaciones,ingresos espontaneos,2009-11-01,13,13
VALLEGRANDE,internaciones,ingresos espontaneos,2009-11-01,153,153
VIACHA,internaciones,ingresos espontaneos,2009-11-01,140,140
VILLA MONTES,internaciones,ingresos espontaneos,2009-11-01,225,225
VILLA RIVERO,internaciones,ingresos espontaneos,2009-11-01,2,2
VILLA SERRANO,internaciones,ingresos espontaneos,2009-11-01,28,28
VILLA TUNARI,internaciones,ingresos espontaneos,2009-11-01,314,314
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2009-11-01,20,20
VILLAZON,internaciones,ingresos espontaneos,2009-11-01,185,185
VINTO,internaciones,ingresos espontaneos,2009-11-01,147,147
VITICHI,internaciones,ingresos espontaneos,2009-11-01,7,7
WARNES,internaciones,ingresos espontaneos,2009-11-01,170,170
YACO,internaciones,ingresos espontaneos,2009-11-01,2,2
YACUIBA,internaciones,ingresos espontaneos,2009-11-01,845,845
YAMPARAEZ,internaciones,ingresos espontaneos,2009-11-01,22,22
YANACACHI,internaciones,ingresos espontaneos,2009-11-01,8,8
YAPACANI,internaciones,ingresos espontaneos,2009-11-01,581,581
YOTALA,internaciones,ingresos espontaneos,2009-11-01,21,21
ZUDAÑEZ,internaciones,ingresos espontaneos,2009-11-01,46,46
ACACIO,internaciones,ingresos espontaneos,2009-12-01,10,10
ACHACACHI,internaciones,ingresos espontaneos,2009-12-01,52,52
ACHOCALLA,internaciones,ingresos espontaneos,2009-12-01,3,3
AIQUILE,internaciones,ingresos espontaneos,2009-12-01,107,107
ALCALA,internaciones,ingresos espontaneos,2009-12-01,3,3
ANCORAIMES,internaciones,ingresos espontaneos,2009-12-01,7,7
ANDAMARCA,internaciones,ingresos espontaneos,2009-12-01,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2009-12-01,4,4
ANZALDO,internaciones,ingresos espontaneos,2009-12-01,5,5
APOLO,internaciones,ingresos espontaneos,2009-12-01,27,27
ARANI,internaciones,ingresos espontaneos,2009-12-01,31,31
ARBIETO,internaciones,ingresos espontaneos,2009-12-01,8,8
ARQUE,internaciones,ingresos espontaneos,2009-12-01,3,3
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2009-12-01,185,185
ATOCHA,internaciones,ingresos espontaneos,2009-12-01,44,44
AYATA,internaciones,ingresos espontaneos,2009-12-01,6,6
AYO AYO,internaciones,ingresos espontaneos,2009-12-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2009-12-01,37,37
AZURDUY,internaciones,ingresos espontaneos,2009-12-01,25,25
BATALLAS,internaciones,ingresos espontaneos,2009-12-01,16,16
BAURES,internaciones,ingresos espontaneos,2009-12-01,25,25
BERMEJO,internaciones,ingresos espontaneos,2009-12-01,218,218
BETANZOS,internaciones,ingresos espontaneos,2009-12-01,33,33
BOLIVAR,internaciones,ingresos espontaneos,2009-12-01,1,1
BOYUIBE,internaciones,ingresos espontaneos,2009-12-01,23,23
BUENA VISTA,internaciones,ingresos espontaneos,2009-12-01,14,14
CABEZAS,internaciones,ingresos espontaneos,2009-12-01,20,20
CAIROMA,internaciones,ingresos espontaneos,2009-12-01,8,8
"CAIZA ""D""",internaciones,ingresos espontaneos,2009-12-01,16,16
CAJUATA,internaciones,ingresos espontaneos,2009-12-01,7,7
CALAMARCA,internaciones,ingresos espontaneos,2009-12-01,7,7
CAMARGO,internaciones,ingresos espontaneos,2009-12-01,199,199
CAMIRI,internaciones,ingresos espontaneos,2009-12-01,447,447
CAPINOTA,internaciones,ingresos espontaneos,2009-12-01,54,54
CAQUIAVIRI,internaciones,ingresos espontaneos,2009-12-01,1,1
CARACOLLO,internaciones,ingresos espontaneos,2009-12-01,28,28
CARANAVI,internaciones,ingresos espontaneos,2009-12-01,166,166
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2009-12-01,23,23
CHALLAPATA,internaciones,ingresos espontaneos,2009-12-01,98,98
CHAQUI,internaciones,ingresos espontaneos,2009-12-01,6,6
CHARAGUA,internaciones,ingresos espontaneos,2009-12-01,115,115
CHAYANTA,internaciones,ingresos espontaneos,2009-12-01,25,25
CHIMORE,internaciones,ingresos espontaneos,2009-12-01,10,10
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2009-12-01,66,66
CHUMA,internaciones,ingresos espontaneos,2009-12-01,6,6
CLIZA,internaciones,ingresos espontaneos,2009-12-01,46,46
COBIJA,internaciones,ingresos espontaneos,2009-12-01,348,348
COCHABAMBA,internaciones,ingresos espontaneos,2009-12-01,6576,6576
COLCAPIRHUA,internaciones,ingresos espontaneos,2009-12-01,176,176
"COLCHA ""K""",internaciones,ingresos espontaneos,2009-12-01,1,1
COLOMI,internaciones,ingresos espontaneos,2009-12-01,18,18
COLPA BELGICA,internaciones,ingresos espontaneos,2009-12-01,4,4
COLQUECHACA,internaciones,ingresos espontaneos,2009-12-01,8,8
COLQUENCHA,internaciones,ingresos espontaneos,2009-12-01,1,1
COLQUIRI,internaciones,ingresos espontaneos,2009-12-01,16,16
COMARAPA,internaciones,ingresos espontaneos,2009-12-01,46,46
CONCEPCION,internaciones,ingresos espontaneos,2009-12-01,71,71
COPACABANA,internaciones,ingresos espontaneos,2009-12-01,13,13
CORIPATA,internaciones,ingresos espontaneos,2009-12-01,16,16
CORO CORO,internaciones,ingresos espontaneos,2009-12-01,2,2
COROICO,internaciones,ingresos espontaneos,2009-12-01,79,79
COTAGAITA,internaciones,ingresos espontaneos,2009-12-01,24,24
COTOCA,internaciones,ingresos espontaneos,2009-12-01,65,65
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2009-12-01,30,30
CUEVO,internaciones,ingresos espontaneos,2009-12-01,13,13
CULPINA,internaciones,ingresos espontaneos,2009-12-01,47,47
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2009-12-01,16,16
DESAGUADERO,internaciones,ingresos espontaneos,2009-12-01,4,4
EL ALTO,internaciones,ingresos espontaneos,2009-12-01,2705,2705
EL PUENTE(STC),internaciones,ingresos espontaneos,2009-12-01,20,20
EL TORNO,internaciones,ingresos espontaneos,2009-12-01,247,247
ENTRE RIOS,internaciones,ingresos espontaneos,2009-12-01,45,45
EUCALIPTUS,internaciones,ingresos espontaneos,2009-12-01,5,5
EXALTACION,internaciones,ingresos espontaneos,2009-12-01,8,8
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2009-12-01,50,50
FILADELFIA,internaciones,ingresos espontaneos,2009-12-01,5,5
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2009-12-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2009-12-01,8,8
GUANAY,internaciones,ingresos espontaneos,2009-12-01,28,28
GUAQUI,internaciones,ingresos espontaneos,2009-12-01,5,5
GUAYARAMERIN,internaciones,ingresos espontaneos,2009-12-01,528,528
GUTIERREZ,internaciones,ingresos espontaneos,2009-12-01,23,23
HUACARETA,internaciones,ingresos espontaneos,2009-12-01,20,20
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2009-12-01,2,2
HUANUNI,internaciones,ingresos espontaneos,2009-12-01,77,77
HUARACAJE,internaciones,ingresos espontaneos,2009-12-01,8,8
HUAYLLAMARCA,internaciones,ingresos espontaneos,2009-12-01,3,3
ICHOCA,internaciones,ingresos espontaneos,2009-12-01,3,3
ICLA,internaciones,ingresos espontaneos,2009-12-01,1,1
INCAHUASI,internaciones,ingresos espontaneos,2009-12-01,20,20
INQUISIVI,internaciones,ingresos espontaneos,2009-12-01,6,6
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2009-12-01,19,19
IXIAMAS,internaciones,ingresos espontaneos,2009-12-01,26,26
JESUS DE MACHACA,internaciones,ingresos espontaneos,2009-12-01,6,6
LA ASUNTA,internaciones,ingresos espontaneos,2009-12-01,55,55
LA GUARDIA,internaciones,ingresos espontaneos,2009-12-01,129,129
LA PAZ,internaciones,ingresos espontaneos,2009-12-01,5710,5710
LAGUNILLAS,internaciones,ingresos espontaneos,2009-12-01,5,5
LAJA,internaciones,ingresos espontaneos,2009-12-01,7,7
LLALLAGUA,internaciones,ingresos espontaneos,2009-12-01,269,269
LURIBAY,internaciones,ingresos espontaneos,2009-12-01,6,6
MACHARETI,internaciones,ingresos espontaneos,2009-12-01,11,11
MAGDALENA,internaciones,ingresos espontaneos,2009-12-01,54,54
MAIRANA,internaciones,ingresos espontaneos,2009-12-01,41,41
MAPIRI,internaciones,ingresos espontaneos,2009-12-01,21,21
MECAPACA,internaciones,ingresos espontaneos,2009-12-01,5,5
MINEROS,internaciones,ingresos espontaneos,2009-12-01,20,20
MIZQUE,internaciones,ingresos espontaneos,2009-12-01,56,56
MOCOMOCO,internaciones,ingresos espontaneos,2009-12-01,5,5
MOJOCOYA,internaciones,ingresos espontaneos,2009-12-01,8,8
MONTEAGUDO,internaciones,ingresos espontaneos,2009-12-01,143,143
MONTERO,internaciones,ingresos espontaneos,2009-12-01,461,461
MOROCHATA,internaciones,ingresos espontaneos,2009-12-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2009-12-01,5,5
OKINAWA,internaciones,ingresos espontaneos,2009-12-01,4,4
OMEREQUE,internaciones,ingresos espontaneos,2009-12-01,9,9
ORURO,internaciones,ingresos espontaneos,2009-12-01,2213,2213
PADILLA,internaciones,ingresos espontaneos,2009-12-01,58,58
PAILON,internaciones,ingresos espontaneos,2009-12-01,39,39
PALOS BLANCOS,internaciones,ingresos espontaneos,2009-12-01,67,67
PAMPA GRANDE,internaciones,ingresos espontaneos,2009-12-01,11,11
PAPEL PAMPA,internaciones,ingresos espontaneos,2009-12-01,6,6
PATACAMAYA,internaciones,ingresos espontaneos,2009-12-01,44,44
PAZÑA,internaciones,ingresos espontaneos,2009-12-01,2,2
POCOATA,internaciones,ingresos espontaneos,2009-12-01,9,9
POCONA,internaciones,ingresos espontaneos,2009-12-01,7,7
POJO (CBBA),internaciones,ingresos espontaneos,2009-12-01,13,13
POOPO,internaciones,ingresos espontaneos,2009-12-01,4,4
PORCO,internaciones,ingresos espontaneos,2009-12-01,7,7
POROMA,internaciones,ingresos espontaneos,2009-12-01,17,17
PORONGO,internaciones,ingresos espontaneos,2009-12-01,5,5
PORTACHUELO,internaciones,ingresos espontaneos,2009-12-01,198,198
PORVENIR,internaciones,ingresos espontaneos,2009-12-01,3,3
POTOSI,internaciones,ingresos espontaneos,2009-12-01,1776,1776
PRESTO,internaciones,ingresos espontaneos,2009-12-01,3,3
PUCARA,internaciones,ingresos espontaneos,2009-12-01,2,2
PUCARANI,internaciones,ingresos espontaneos,2009-12-01,2,2
PUERTO ACOSTA,internaciones,ingresos espontaneos,2009-12-01,55,55
PUERTO CARABUCO,internaciones,ingresos espontaneos,2009-12-01,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2009-12-01,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2009-12-01,60,60
PUERTO RICO,internaciones,ingresos espontaneos,2009-12-01,25,25
PUERTO SILES,internaciones,ingresos espontaneos,2009-12-01,3,3
PUERTO SUAREZ,internaciones,ingresos espontaneos,2009-12-01,95,95
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2009-12-01,131,131
PUNA,internaciones,ingresos espontaneos,2009-12-01,16,16
PUNATA,internaciones,ingresos espontaneos,2009-12-01,221,221
QUILLACOLLO,internaciones,ingresos espontaneos,2009-12-01,222,222
QUIME,internaciones,ingresos espontaneos,2009-12-01,6,6
QUIRUSILLAS,internaciones,ingresos espontaneos,2009-12-01,3,3
REYES,internaciones,ingresos espontaneos,2009-12-01,48,48
RIBERALTA,internaciones,ingresos espontaneos,2009-12-01,568,568
ROBORE,internaciones,ingresos espontaneos,2009-12-01,93,93
RURRENABAQUE,internaciones,ingresos espontaneos,2009-12-01,97,97
SACABA,internaciones,ingresos espontaneos,2009-12-01,431,431
SACABAMBA,internaciones,ingresos espontaneos,2009-12-01,9,9
SACACA,internaciones,ingresos espontaneos,2009-12-01,15,15
SAIPINA,internaciones,ingresos espontaneos,2009-12-01,11,11
SAMAIPATA,internaciones,ingresos espontaneos,2009-12-01,15,15
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2009-12-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2009-12-01,21,21
SAN BENITO,internaciones,ingresos espontaneos,2009-12-01,11,11
SAN BORJA,internaciones,ingresos espontaneos,2009-12-01,133,133
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2009-12-01,46,46
SAN CARLOS,internaciones,ingresos espontaneos,2009-12-01,80,80
SAN IGNACIO,internaciones,ingresos espontaneos,2009-12-01,74,74
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2009-12-01,374,374
SAN JAVIER(STC),internaciones,ingresos espontaneos,2009-12-01,57,57
SAN JOAQUIN,internaciones,ingresos espontaneos,2009-12-01,32,32
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2009-12-01,120,120
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2009-12-01,118,118
SAN JULIAN,internaciones,ingresos espontaneos,2009-12-01,179,179
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2009-12-01,9,9
SAN LUCAS,internaciones,ingresos espontaneos,2009-12-01,56,56
SAN MATIAS,internaciones,ingresos espontaneos,2009-12-01,69,69
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2009-12-01,57,57
SAN PEDRO,internaciones,ingresos espontaneos,2009-12-01,25,25
SAN RAFAEL,internaciones,ingresos espontaneos,2009-12-01,33,33
SAN RAMON,internaciones,ingresos espontaneos,2009-12-01,30,30
SAN RAMON,internaciones,ingresos espontaneos,2009-12-01,44,44
SANTA ANA,internaciones,ingresos espontaneos,2009-12-01,109,109
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2009-12-01,9945,9945
SANTA ROSA,internaciones,ingresos espontaneos,2009-12-01,42,42
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2009-12-01,45,45
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2009-12-01,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2009-12-01,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2009-12-01,4,4
SENA,internaciones,ingresos espontaneos,2009-12-01,15,15
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2009-12-01,14,14
SIPE SIPE,internaciones,ingresos espontaneos,2009-12-01,26,26
SOPACHUY,internaciones,ingresos espontaneos,2009-12-01,22,22
SORACACHI,internaciones,ingresos espontaneos,2009-12-01,2,2
SORATA,internaciones,ingresos espontaneos,2009-12-01,18,18
SUCRE,internaciones,ingresos espontaneos,2009-12-01,3315,3315
TACACOMA,internaciones,ingresos espontaneos,2009-12-01,2,2
TACOPAYA,internaciones,ingresos espontaneos,2009-12-01,2,2
TAPACARI,internaciones,ingresos espontaneos,2009-12-01,1,1
TARABUCO,internaciones,ingresos espontaneos,2009-12-01,60,60
TARACO,internaciones,ingresos espontaneos,2009-12-01,4,4
TARATA,internaciones,ingresos espontaneos,2009-12-01,7,7
TARIJA,internaciones,ingresos espontaneos,2009-12-01,1640,1640
TARVITA,internaciones,ingresos espontaneos,2009-12-01,48,48
TEOPONTE,internaciones,ingresos espontaneos,2009-12-01,12,12
TIAWANACU,internaciones,ingresos espontaneos,2009-12-01,7,7
TIPUANI,internaciones,ingresos espontaneos,2009-12-01,49,49
TIQUIPAYA,internaciones,ingresos espontaneos,2009-12-01,112,112
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2009-12-01,212,212
TOCO,internaciones,ingresos espontaneos,2009-12-01,1,1
TOLATA,internaciones,ingresos espontaneos,2009-12-01,2,2
TOLEDO,internaciones,ingresos espontaneos,2009-12-01,2,2
TOMAVE,internaciones,ingresos espontaneos,2009-12-01,9,9
TOMINA,internaciones,ingresos espontaneos,2009-12-01,12,12
TORO TORO,internaciones,ingresos espontaneos,2009-12-01,4,4
TOTORA(CBBA),internaciones,ingresos espontaneos,2009-12-01,33,33
TOTORA(ORR),internaciones,ingresos espontaneos,2009-12-01,6,6
TRIGAL,internaciones,ingresos espontaneos,2009-12-01,2,2
TRINIDAD,internaciones,ingresos espontaneos,2009-12-01,1195,1195
TUPIZA,internaciones,ingresos espontaneos,2009-12-01,197,197
UNCIA,internaciones,ingresos espontaneos,2009-12-01,25,25
