municipality,group,variable,month,Egresos,TOTAL
SAN JOSE DE CHIQUITOS,internaciones,egresos,2008-10-01,167,167
SAN JUAN DE YAPACANI,internaciones,egresos,2008-10-01,133,133
SAN JULIAN,internaciones,egresos,2008-10-01,155,155
SAN LORENZO(TJA),internaciones,egresos,2008-10-01,15,15
SAN LUCAS,internaciones,egresos,2008-10-01,38,38
SAN MATIAS,internaciones,egresos,2008-10-01,78,78
SAN MIGUEL DE VELASCO,internaciones,egresos,2008-10-01,91,91
SAN PEDRO,internaciones,egresos,2008-10-01,11,11
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2008-10-01,10,10
SAN PEDRO DE TIQUINA,internaciones,egresos,2008-10-01,2,2
SAN RAFAEL,internaciones,egresos,2008-10-01,54,54
SAN RAMON,internaciones,egresos,2008-10-01,29,29
SANTA ANA,internaciones,egresos,2008-10-01,90,90
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2008-10-01,7920,7920
SANTA ROSA,internaciones,egresos,2008-10-01,57,57
SANTA ROSA DEL SARA,internaciones,egresos,2008-10-01,50,50
SANTIAGO DE CALLAPA,internaciones,egresos,2008-10-01,4,4
SANTIAGO DE HUARI,internaciones,egresos,2008-10-01,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2008-10-01,2,2
SANTIVAÑES,internaciones,egresos,2008-10-01,2,2
SAPAHAQUI,internaciones,egresos,2008-10-01,1,1
SENA,internaciones,egresos,2008-10-01,19,19
SICA SICA (VILLA AROMA),internaciones,egresos,2008-10-01,15,15
SIPE SIPE,internaciones,egresos,2008-10-01,51,51
SOPACHUY,internaciones,egresos,2008-10-01,20,20
SORACACHI,internaciones,egresos,2008-10-01,2,2
SORATA,internaciones,egresos,2008-10-01,38,38
SUCRE,internaciones,egresos,2008-10-01,3385,3385
TACACHI,internaciones,egresos,2008-10-01,2,2
TACACOMA,internaciones,egresos,2008-10-01,11,11
TACOPAYA,internaciones,egresos,2008-10-01,2,2
TAPACARI,internaciones,egresos,2008-10-01,1,1
TARABUCO,internaciones,egresos,2008-10-01,62,62
TARATA,internaciones,egresos,2008-10-01,11,11
TARIJA,internaciones,egresos,2008-10-01,1813,1813
TARVITA,internaciones,egresos,2008-10-01,50,50
TEOPONTE,internaciones,egresos,2008-10-01,4,4
TIAWANACU,internaciones,egresos,2008-10-01,11,11
TIPUANI,internaciones,egresos,2008-10-01,32,32
TIQUIPAYA,internaciones,egresos,2008-10-01,94,94
TIRAQUE (CBBA),internaciones,egresos,2008-10-01,128,128
TOCO,internaciones,egresos,2008-10-01,4,4
TOLATA,internaciones,egresos,2008-10-01,7,7
TOLEDO,internaciones,egresos,2008-10-01,2,2
TOMINA,internaciones,egresos,2008-10-01,18,18
TORO TORO,internaciones,egresos,2008-10-01,34,34
TOTORA(CBBA),internaciones,egresos,2008-10-01,26,26
TOTORA(ORR),internaciones,egresos,2008-10-01,1,1
TRIGAL,internaciones,egresos,2008-10-01,3,3
TRINIDAD,internaciones,egresos,2008-10-01,1459,1459
TUPIZA,internaciones,egresos,2008-10-01,330,330
UNCIA,internaciones,egresos,2008-10-01,21,21
URUBICHA,internaciones,egresos,2008-10-01,36,36
UYUNI,internaciones,egresos,2008-10-01,145,145
VACAS,internaciones,egresos,2008-10-01,15,15
VALLEGRANDE,internaciones,egresos,2008-10-01,132,132
VIACHA,internaciones,egresos,2008-10-01,87,87
VILA VILA,internaciones,egresos,2008-10-01,2,2
VILLA MONTES,internaciones,egresos,2008-10-01,277,277
VILLA RIVERO,internaciones,egresos,2008-10-01,11,11
VILLA SERRANO,internaciones,egresos,2008-10-01,30,30
VILLA TUNARI,internaciones,egresos,2008-10-01,340,340
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2008-10-01,19,19
VILLAZON,internaciones,egresos,2008-10-01,190,190
VINTO,internaciones,egresos,2008-10-01,139,139
VITICHI,internaciones,egresos,2008-10-01,4,4
WARNES,internaciones,egresos,2008-10-01,120,120
YACO,internaciones,egresos,2008-10-01,2,2
YACUIBA,internaciones,egresos,2008-10-01,733,733
YAMPARAEZ,internaciones,egresos,2008-10-01,14,14
YANACACHI,internaciones,egresos,2008-10-01,3,3
YAPACANI,internaciones,egresos,2008-10-01,435,435
YOTALA,internaciones,egresos,2008-10-01,28,28
ZUDAÑEZ,internaciones,egresos,2008-10-01,34,34
ACACIO,internaciones,egresos,2008-11-01,4,4
ACHACACHI,internaciones,egresos,2008-11-01,56,56
ACHOCALLA,internaciones,egresos,2008-11-01,6,6
AIQUILE,internaciones,egresos,2008-11-01,121,121
ALCALA,internaciones,egresos,2008-11-01,4,4
ANCORAIMES,internaciones,egresos,2008-11-01,10,10
ANDAMARCA,internaciones,egresos,2008-11-01,1,1
ANTEQUERA,internaciones,egresos,2008-11-01,1,1
ANZALDO,internaciones,egresos,2008-11-01,5,5
APOLO,internaciones,egresos,2008-11-01,21,21
ARAMPAMPA,internaciones,egresos,2008-11-01,2,2
ARANI,internaciones,egresos,2008-11-01,32,32
ARQUE,internaciones,egresos,2008-11-01,5,5
ASCENCION DE GUARAYOS,internaciones,egresos,2008-11-01,201,201
ATOCHA,internaciones,egresos,2008-11-01,163,163
AYO AYO,internaciones,egresos,2008-11-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2008-11-01,63,63
BATALLAS,internaciones,egresos,2008-11-01,23,23
BAURES,internaciones,egresos,2008-11-01,14,14
BELEN DE ANDAMARCA,internaciones,egresos,2008-11-01,1,1
BERMEJO,internaciones,egresos,2008-11-01,234,234
BETANZOS,internaciones,egresos,2008-11-01,43,43
BOLIVAR,internaciones,egresos,2008-11-01,1,1
BOYUIBE,internaciones,egresos,2008-11-01,21,21
BUENA VISTA,internaciones,egresos,2008-11-01,16,16
CABEZAS,internaciones,egresos,2008-11-01,31,31
CAIROMA,internaciones,egresos,2008-11-01,8,8
"CAIZA ""D""",internaciones,egresos,2008-11-01,7,7
CAJUATA,internaciones,egresos,2008-11-01,27,27
CALACOTO,internaciones,egresos,2008-11-01,1,1
CALAMARCA,internaciones,egresos,2008-11-01,3,3
CAMARGO,internaciones,egresos,2008-11-01,245,245
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2008-11-01,6,6
CAMIRI,internaciones,egresos,2008-11-01,366,366
CAPINOTA,internaciones,egresos,2008-11-01,56,56
CARACOLLO,internaciones,egresos,2008-11-01,25,25
CARANAVI,internaciones,egresos,2008-11-01,228,228
CARMEN RIVERO TORREZ,internaciones,egresos,2008-11-01,24,24
CHACARILLA,internaciones,egresos,2008-11-01,1,1
CHALLAPATA,internaciones,egresos,2008-11-01,78,78
CHAQUI,internaciones,egresos,2008-11-01,2,2
CHARAGUA,internaciones,egresos,2008-11-01,131,131
CHARAÑA,internaciones,egresos,2008-11-01,1,1
CHAYANTA,internaciones,egresos,2008-11-01,15,15
CHIMORE,internaciones,egresos,2008-11-01,7,7
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2008-11-01,91,91
CHUMA,internaciones,egresos,2008-11-01,7,7
CLIZA,internaciones,egresos,2008-11-01,48,48
COBIJA,internaciones,egresos,2008-11-01,418,418
COCHABAMBA,internaciones,egresos,2008-11-01,6749,6749
COLCAPIRHUA,internaciones,egresos,2008-11-01,141,141
"COLCHA ""K""",internaciones,egresos,2008-11-01,2,2
COLLANA,internaciones,egresos,2008-11-01,2,2
COLOMI,internaciones,egresos,2008-11-01,26,26
COLPA BELGICA,internaciones,egresos,2008-11-01,26,26
COLQUENCHA,internaciones,egresos,2008-11-01,3,3
COLQUIRI,internaciones,egresos,2008-11-01,23,23
COMARAPA,internaciones,egresos,2008-11-01,67,67
CONCEPCION,internaciones,egresos,2008-11-01,70,70
COPACABANA,internaciones,egresos,2008-11-01,19,19
CORIPATA,internaciones,egresos,2008-11-01,20,20
CORO CORO,internaciones,egresos,2008-11-01,5,5
COROICO,internaciones,egresos,2008-11-01,103,103
CORQUE,internaciones,egresos,2008-11-01,2,2
COTAGAITA,internaciones,egresos,2008-11-01,27,27
COTOCA,internaciones,egresos,2008-11-01,120,120
CUATRO CAÑADAS,internaciones,egresos,2008-11-01,57,57
CUEVO,internaciones,egresos,2008-11-01,13,13
CULPINA,internaciones,egresos,2008-11-01,47,47
CURAHUARA DE CARANGAS,internaciones,egresos,2008-11-01,21,21
DESAGUADERO,internaciones,egresos,2008-11-01,4,4
EL ALTO,internaciones,egresos,2008-11-01,2893,2893
EL PUENTE(STC),internaciones,egresos,2008-11-01,24,24
EL PUENTE(TJA),internaciones,egresos,2008-11-01,9,9
EL TORNO,internaciones,egresos,2008-11-01,174,174
EL VILLAR,internaciones,egresos,2008-11-01,10,10
ENTRE RIOS,internaciones,egresos,2008-11-01,22,22
ENTRE RIOS,internaciones,egresos,2008-11-01,39,39
EUCALIPTUS,internaciones,egresos,2008-11-01,7,7
EXALTACION,internaciones,egresos,2008-11-01,5,5
FERNANDEZ ALONSO,internaciones,egresos,2008-11-01,47,47
GENERAL SAAVEDRA,internaciones,egresos,2008-11-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2008-11-01,1,1
GUANAY,internaciones,egresos,2008-11-01,27,27
GUAQUI,internaciones,egresos,2008-11-01,2,2
GUAYARAMERIN,internaciones,egresos,2008-11-01,348,348
GUTIERREZ,internaciones,egresos,2008-11-01,15,15
HUACARETA,internaciones,egresos,2008-11-01,15,15
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2008-11-01,7,7
HUACHACALLA,internaciones,egresos,2008-11-01,3,3
HUANUNI,internaciones,egresos,2008-11-01,20,20
HUARACAJE,internaciones,egresos,2008-11-01,12,12
HUAYLLAMARCA,internaciones,egresos,2008-11-01,1,1
INCAHUASI,internaciones,egresos,2008-11-01,23,23
INQUISIVI,internaciones,egresos,2008-11-01,4,4
IRUPANA (VILLA DE LANZA),internaciones,egresos,2008-11-01,35,35
IXIAMAS,internaciones,egresos,2008-11-01,22,22
JESUS DE MACHACA,internaciones,egresos,2008-11-01,19,19
LA ASUNTA,internaciones,egresos,2008-11-01,72,72
LA GUARDIA,internaciones,egresos,2008-11-01,155,155
LA PAZ,internaciones,egresos,2008-11-01,6764,6764
LAGUNILLAS,internaciones,egresos,2008-11-01,18,18
LAJA,internaciones,egresos,2008-11-01,7,7
LAS CARRERAS,internaciones,egresos,2008-11-01,5,5
LLALLAGUA,internaciones,egresos,2008-11-01,209,209
LLICA,internaciones,egresos,2008-11-01,5,5
LURIBAY,internaciones,egresos,2008-11-01,7,7
MACHACAMARCA,internaciones,egresos,2008-11-01,4,4
MACHARETI,internaciones,egresos,2008-11-01,16,16
MAGDALENA,internaciones,egresos,2008-11-01,71,71
MAIRANA,internaciones,egresos,2008-11-01,33,33
MAPIRI,internaciones,egresos,2008-11-01,38,38
MECAPACA,internaciones,egresos,2008-11-01,4,4
MINEROS,internaciones,egresos,2008-11-01,13,13
MIZQUE,internaciones,egresos,2008-11-01,52,52
MOCOMOCO,internaciones,egresos,2008-11-01,1,1
MOJOCOYA,internaciones,egresos,2008-11-01,17,17
MONTEAGUDO,internaciones,egresos,2008-11-01,127,127
MONTERO,internaciones,egresos,2008-11-01,576,576
MOROCHATA,internaciones,egresos,2008-11-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2008-11-01,1,1
OCURI,internaciones,egresos,2008-11-01,23,23
OMEREQUE,internaciones,egresos,2008-11-01,5,5
ORURO,internaciones,egresos,2008-11-01,1895,1895
PADILLA,internaciones,egresos,2008-11-01,98,98
PAILON,internaciones,egresos,2008-11-01,30,30
PALOS BLANCOS,internaciones,egresos,2008-11-01,80,80
PAMPA GRANDE,internaciones,egresos,2008-11-01,21,21
PASORAPA,internaciones,egresos,2008-11-01,4,4
PATACAMAYA,internaciones,egresos,2008-11-01,43,43
POCOATA,internaciones,egresos,2008-11-01,7,7
POCONA,internaciones,egresos,2008-11-01,13,13
POJO (CBBA),internaciones,egresos,2008-11-01,10,10
POOPO,internaciones,egresos,2008-11-01,11,11
POROMA,internaciones,egresos,2008-11-01,14,14
PORONGO,internaciones,egresos,2008-11-01,28,28
PORTACHUELO,internaciones,egresos,2008-11-01,237,237
PORVENIR,internaciones,egresos,2008-11-01,5,5
POSTRER VALLE,internaciones,egresos,2008-11-01,4,4
POTOSI,internaciones,egresos,2008-11-01,1613,1613
PRESTO,internaciones,egresos,2008-11-01,6,6
PUCARA,internaciones,egresos,2008-11-01,1,1
PUCARANI,internaciones,egresos,2008-11-01,9,9
PUERTO ACOSTA,internaciones,egresos,2008-11-01,53,53
PUERTO CARABUCO,internaciones,egresos,2008-11-01,1,1
PUERTO GONZALO MORENO,internaciones,egresos,2008-11-01,1,1
PUERTO PEREZ,internaciones,egresos,2008-11-01,1,1
PUERTO QUIJARRO,internaciones,egresos,2008-11-01,50,50
PUERTO RICO,internaciones,egresos,2008-11-01,38,38
PUERTO SUAREZ,internaciones,egresos,2008-11-01,130,130
PUERTO VILLARROEL,internaciones,egresos,2008-11-01,161,161
PUNA,internaciones,egresos,2008-11-01,16,16
PUNATA,internaciones,egresos,2008-11-01,224,224
QUILLACOLLO,internaciones,egresos,2008-11-01,236,236
QUIME,internaciones,egresos,2008-11-01,9,9
QUIRUSILLAS,internaciones,egresos,2008-11-01,1,1
RAVELO,internaciones,egresos,2008-11-01,6,6
REYES,internaciones,egresos,2008-11-01,36,36
RIBERALTA,internaciones,egresos,2008-11-01,761,761
ROBORE,internaciones,egresos,2008-11-01,111,111
RURRENABAQUE,internaciones,egresos,2008-11-01,153,153
SACABA,internaciones,egresos,2008-11-01,469,469
SACABAMBA,internaciones,egresos,2008-11-01,15,15
SACACA,internaciones,egresos,2008-11-01,18,18
SAIPINA,internaciones,egresos,2008-11-01,3,3
SAMAIPATA,internaciones,egresos,2008-11-01,29,29
SAN ANDRES,internaciones,egresos,2008-11-01,2,2
SAN ANDRES DE MACHACA,internaciones,egresos,2008-11-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2008-11-01,20,20
SAN BENITO,internaciones,egresos,2008-11-01,4,4
SAN BORJA,internaciones,egresos,2008-11-01,171,171
SAN BUENA VENTURA,internaciones,egresos,2008-11-01,57,57
SAN CARLOS,internaciones,egresos,2008-11-01,158,158
SAN IGNACIO,internaciones,egresos,2008-11-01,56,56
SAN IGNACIO DE VELASCO,internaciones,egresos,2008-11-01,387,387
SAN JAVIER(STC),internaciones,egresos,2008-11-01,47,47
SAN JOAQUIN,internaciones,egresos,2008-11-01,31,31
SAN JOSE DE CHIQUITOS,internaciones,egresos,2008-11-01,139,139
SAN JUAN DE YAPACANI,internaciones,egresos,2008-11-01,156,156
SAN JULIAN,internaciones,egresos,2008-11-01,149,149
SAN LORENZO(TJA),internaciones,egresos,2008-11-01,16,16
SAN LUCAS,internaciones,egresos,2008-11-01,32,32
SAN MATIAS,internaciones,egresos,2008-11-01,65,65
SAN MIGUEL DE VELASCO,internaciones,egresos,2008-11-01,64,64
SAN PEDRO,internaciones,egresos,2008-11-01,15,15
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2008-11-01,8,8
SAN RAFAEL,internaciones,egresos,2008-11-01,33,33
SAN RAMON,internaciones,egresos,2008-11-01,40,40
SAN RAMON,internaciones,egresos,2008-11-01,33,33
SANTA ANA,internaciones,egresos,2008-11-01,88,88
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2008-11-01,7745,7745
SANTA ROSA,internaciones,egresos,2008-11-01,41,41
SANTA ROSA DEL SARA,internaciones,egresos,2008-11-01,53,53
SANTIAGO DE CALLAPA,internaciones,egresos,2008-11-01,2,2
SANTIAGO DE MACHACA,internaciones,egresos,2008-11-01,1,1
SANTIVAÑES,internaciones,egresos,2008-11-01,3,3
SAPAHAQUI,internaciones,egresos,2008-11-01,4,4
SENA,internaciones,egresos,2008-11-01,15,15
SICA SICA (VILLA AROMA),internaciones,egresos,2008-11-01,20,20
SIPE SIPE,internaciones,egresos,2008-11-01,42,42
SOPACHUY,internaciones,egresos,2008-11-01,38,38
SORACACHI,internaciones,egresos,2008-11-01,4,4
SORATA,internaciones,egresos,2008-11-01,30,30
SUCRE,internaciones,egresos,2008-11-01,3068,3068
TACACOMA,internaciones,egresos,2008-11-01,5,5
TACOPAYA,internaciones,egresos,2008-11-01,5,5
TAPACARI,internaciones,egresos,2008-11-01,8,8
TARABUCO,internaciones,egresos,2008-11-01,66,66
TARACO,internaciones,egresos,2008-11-01,3,3
TARATA,internaciones,egresos,2008-11-01,4,4
TARIJA,internaciones,egresos,2008-11-01,1678,1678
TARVITA,internaciones,egresos,2008-11-01,58,58
TEOPONTE,internaciones,egresos,2008-11-01,7,7
TIAWANACU,internaciones,egresos,2008-11-01,7,7
TIPUANI,internaciones,egresos,2008-11-01,28,28
TIQUIPAYA,internaciones,egresos,2008-11-01,93,93
TIRAQUE (CBBA),internaciones,egresos,2008-11-01,156,156
TOCO,internaciones,egresos,2008-11-01,3,3
TOLATA,internaciones,egresos,2008-11-01,2,2
TOLEDO,internaciones,egresos,2008-11-01,6,6
TOMAVE,internaciones,egresos,2008-11-01,20,20
TOMINA,internaciones,egresos,2008-11-01,25,25
TORO TORO,internaciones,egresos,2008-11-01,2,2
TOTORA(CBBA),internaciones,egresos,2008-11-01,37,37
TOTORA(ORR),internaciones,egresos,2008-11-01,2,2
TRIGAL,internaciones,egresos,2008-11-01,5,5
TRINIDAD,internaciones,egresos,2008-11-01,1369,1369
TUPIZA,internaciones,egresos,2008-11-01,319,319
UNCIA,internaciones,egresos,2008-11-01,26,26
URUBICHA,internaciones,egresos,2008-11-01,25,25
UYUNI,internaciones,egresos,2008-11-01,152,152
VACAS,internaciones,egresos,2008-11-01,17,17
VALLEGRANDE,internaciones,egresos,2008-11-01,100,100
VIACHA,internaciones,egresos,2008-11-01,70,70
VILLA MONTES,internaciones,egresos,2008-11-01,242,242
VILLA RIVERO,internaciones,egresos,2008-11-01,5,5
VILLA SERRANO,internaciones,egresos,2008-11-01,20,20
VILLA TUNARI,internaciones,egresos,2008-11-01,375,375
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2008-11-01,3,3
VILLAZON,internaciones,egresos,2008-11-01,193,193
VINTO,internaciones,egresos,2008-11-01,133,133
VITICHI,internaciones,egresos,2008-11-01,6,6
WARNES,internaciones,egresos,2008-11-01,108,108
YACO,internaciones,egresos,2008-11-01,1,1
YACUIBA,internaciones,egresos,2008-11-01,650,650
YAMPARAEZ,internaciones,egresos,2008-11-01,22,22
YANACACHI,internaciones,egresos,2008-11-01,4,4
YAPACANI,internaciones,egresos,2008-11-01,286,286
YOCALLA,internaciones,egresos,2008-11-01,1,1
YOTALA,internaciones,egresos,2008-11-01,28,28
ZUDAÑEZ,internaciones,egresos,2008-11-01,34,34
ACACIO,internaciones,egresos,2008-12-01,4,4
ACHACACHI,internaciones,egresos,2008-12-01,110,110
ACHOCALLA,internaciones,egresos,2008-12-01,5,5
AIQUILE,internaciones,egresos,2008-12-01,145,145
ALALAY,internaciones,egresos,2008-12-01,3,3
ALCALA,internaciones,egresos,2008-12-01,1,1
ANCORAIMES,internaciones,egresos,2008-12-01,6,6
ANTEQUERA,internaciones,egresos,2008-12-01,1,1
APOLO,internaciones,egresos,2008-12-01,28,28
ARANI,internaciones,egresos,2008-12-01,24,24
ARBIETO,internaciones,egresos,2008-12-01,6,6
ARQUE,internaciones,egresos,2008-12-01,6,6
ASCENCION DE GUARAYOS,internaciones,egresos,2008-12-01,137,137
ATOCHA,internaciones,egresos,2008-12-01,171,171
AYO AYO,internaciones,egresos,2008-12-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2008-12-01,43,43
AZURDUY,internaciones,egresos,2008-12-01,16,16
BATALLAS,internaciones,egresos,2008-12-01,14,14
BAURES,internaciones,egresos,2008-12-01,6,6
BERMEJO,internaciones,egresos,2008-12-01,275,275
BETANZOS,internaciones,egresos,2008-12-01,28,28
BOLIVAR,internaciones,egresos,2008-12-01,1,1
BOYUIBE,internaciones,egresos,2008-12-01,35,35
BUENA VISTA,internaciones,egresos,2008-12-01,58,58
CABEZAS,internaciones,egresos,2008-12-01,27,27
CAIROMA,internaciones,egresos,2008-12-01,3,3
"CAIZA ""D""",internaciones,egresos,2008-12-01,5,5
CAJUATA,internaciones,egresos,2008-12-01,7,7
CALAMARCA,internaciones,egresos,2008-12-01,3,3
CAMARGO,internaciones,egresos,2008-12-01,257,257
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2008-12-01,7,7
CAMIRI,internaciones,egresos,2008-12-01,305,305
CAPINOTA,internaciones,egresos,2008-12-01,52,52
CAQUIAVIRI,internaciones,egresos,2008-12-01,1,1
CARACOLLO,internaciones,egresos,2008-12-01,39,39
CARANAVI,internaciones,egresos,2008-12-01,205,205
CARIPUYO,internaciones,egresos,2008-12-01,7,7
CARMEN RIVERO TORREZ,internaciones,egresos,2008-12-01,17,17
CHALLAPATA,internaciones,egresos,2008-12-01,81,81
CHAQUI,internaciones,egresos,2008-12-01,2,2
CHARAGUA,internaciones,egresos,2008-12-01,132,132
CHARAÑA,internaciones,egresos,2008-12-01,1,1
CHAYANTA,internaciones,egresos,2008-12-01,19,19
CHIMORE,internaciones,egresos,2008-12-01,46,46
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2008-12-01,94,94
CHUMA,internaciones,egresos,2008-12-01,1,1
CLIZA,internaciones,egresos,2008-12-01,39,39
COBIJA,internaciones,egresos,2008-12-01,447,447
COCHABAMBA,internaciones,egresos,2008-12-01,7202,7202
COLCAPIRHUA,internaciones,egresos,2008-12-01,156,156
COLLANA,internaciones,egresos,2008-12-01,4,4
COLOMI,internaciones,egresos,2008-12-01,28,28
COLPA BELGICA,internaciones,egresos,2008-12-01,9,9
COLQUIRI,internaciones,egresos,2008-12-01,18,18
COMARAPA,internaciones,egresos,2008-12-01,81,81
CONCEPCION,internaciones,egresos,2008-12-01,103,103
COPACABANA,internaciones,egresos,2008-12-01,15,15
CORIPATA,internaciones,egresos,2008-12-01,20,20
CORO CORO,internaciones,egresos,2008-12-01,4,4
COROICO,internaciones,egresos,2008-12-01,96,96
COTAGAITA,internaciones,egresos,2008-12-01,24,24
COTOCA,internaciones,egresos,2008-12-01,102,102
CUATRO CAÑADAS,internaciones,egresos,2008-12-01,76,76
CUEVO,internaciones,egresos,2008-12-01,7,7
CULPINA,internaciones,egresos,2008-12-01,55,55
CURAHUARA DE CARANGAS,internaciones,egresos,2008-12-01,14,14
CURVA,internaciones,egresos,2008-12-01,1,1
DESAGUADERO,internaciones,egresos,2008-12-01,5,5
EL ALTO,internaciones,egresos,2008-12-01,2822,2822
EL PUENTE(STC),internaciones,egresos,2008-12-01,30,30
EL PUENTE(TJA),internaciones,egresos,2008-12-01,2,2
EL TORNO,internaciones,egresos,2008-12-01,152,152
EL VILLAR,internaciones,egresos,2008-12-01,8,8
ENTRE RIOS,internaciones,egresos,2008-12-01,16,16
ENTRE RIOS,internaciones,egresos,2008-12-01,32,32
EUCALIPTUS,internaciones,egresos,2008-12-01,4,4
FERNANDEZ ALONSO,internaciones,egresos,2008-12-01,45,45
GENERAL SAAVEDRA,internaciones,egresos,2008-12-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2008-12-01,3,3
GUANAY,internaciones,egresos,2008-12-01,21,21
GUAQUI,internaciones,egresos,2008-12-01,1,1
GUAYARAMERIN,internaciones,egresos,2008-12-01,507,507
GUTIERREZ,internaciones,egresos,2008-12-01,21,21
HUACARETA,internaciones,egresos,2008-12-01,10,10
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2008-12-01,4,4
HUACHACALLA,internaciones,egresos,2008-12-01,8,8
HUANUNI,internaciones,egresos,2008-12-01,32,32
HUARACAJE,internaciones,egresos,2008-12-01,7,7
HUAYLLAMARCA,internaciones,egresos,2008-12-01,2,2
ICLA,internaciones,egresos,2008-12-01,5,5
INCAHUASI,internaciones,egresos,2008-12-01,21,21
INQUISIVI,internaciones,egresos,2008-12-01,3,3
IRUPANA (VILLA DE LANZA),internaciones,egresos,2008-12-01,40,40
IXIAMAS,internaciones,egresos,2008-12-01,21,21
JESUS DE MACHACA,internaciones,egresos,2008-12-01,8,8
LA ASUNTA,internaciones,egresos,2008-12-01,65,65
LA GUARDIA,internaciones,egresos,2008-12-01,197,197
LA PAZ,internaciones,egresos,2008-12-01,6803,6803
LAGUNILLAS,internaciones,egresos,2008-12-01,18,18
LAJA,internaciones,egresos,2008-12-01,6,6
LAS CARRERAS,internaciones,egresos,2008-12-01,2,2
LLALLAGUA,internaciones,egresos,2008-12-01,220,220
LLICA,internaciones,egresos,2008-12-01,7,7
LURIBAY,internaciones,egresos,2008-12-01,7,7
MACHACAMARCA,internaciones,egresos,2008-12-01,2,2
MACHARETI,internaciones,egresos,2008-12-01,10,10
MAGDALENA,internaciones,egresos,2008-12-01,74,74
MAIRANA,internaciones,egresos,2008-12-01,61,61
MAPIRI,internaciones,egresos,2008-12-01,29,29
MECAPACA,internaciones,egresos,2008-12-01,2,2
MINEROS,internaciones,egresos,2008-12-01,15,15
MIZQUE,internaciones,egresos,2008-12-01,45,45
MOJOCOYA,internaciones,egresos,2008-12-01,5,5
MONTEAGUDO,internaciones,egresos,2008-12-01,143,143
MONTERO,internaciones,egresos,2008-12-01,691,691
MORO MORO,internaciones,egresos,2008-12-01,1,1
MOROCHATA,internaciones,egresos,2008-12-01,3,3
OCURI,internaciones,egresos,2008-12-01,13,13
OKINAWA,internaciones,egresos,2008-12-01,11,11
OMEREQUE,internaciones,egresos,2008-12-01,2,2
ORURO,internaciones,egresos,2008-12-01,2337,2337
PADILLA,internaciones,egresos,2008-12-01,68,68
PAILON,internaciones,egresos,2008-12-01,70,70
PALCA,internaciones,egresos,2008-12-01,1,1
PALOS BLANCOS,internaciones,egresos,2008-12-01,78,78
PAMPA AULLAGAS,internaciones,egresos,2008-12-01,1,1
PAMPA GRANDE,internaciones,egresos,2008-12-01,18,18
PAPEL PAMPA,internaciones,egresos,2008-12-01,4,4
PASORAPA,internaciones,egresos,2008-12-01,3,3
PATACAMAYA,internaciones,egresos,2008-12-01,47,47
POCOATA,internaciones,egresos,2008-12-01,5,5
POCONA,internaciones,egresos,2008-12-01,15,15
POJO (CBBA),internaciones,egresos,2008-12-01,12,12
POOPO,internaciones,egresos,2008-12-01,9,9
POROMA,internaciones,egresos,2008-12-01,6,6
PORONGO,internaciones,egresos,2008-12-01,10,10
PORTACHUELO,internaciones,egresos,2008-12-01,250,250
PORVENIR,internaciones,egresos,2008-12-01,5,5
POSTRER VALLE,internaciones,egresos,2008-12-01,3,3
POTOSI,internaciones,egresos,2008-12-01,742,742
PRESTO,internaciones,egresos,2008-12-01,1,1
PUCARA,internaciones,egresos,2008-12-01,3,3
PUCARANI,internaciones,egresos,2008-12-01,5,5
PUERTO ACOSTA,internaciones,egresos,2008-12-01,46,46
PUERTO CARABUCO,internaciones,egresos,2008-12-01,1,1
PUERTO QUIJARRO,internaciones,egresos,2008-12-01,55,55
PUERTO RICO,internaciones,egresos,2008-12-01,40,40
PUERTO SUAREZ,internaciones,egresos,2008-12-01,95,95
PUERTO VILLARROEL,internaciones,egresos,2008-12-01,175,175
PUNA,internaciones,egresos,2008-12-01,19,19
PUNATA,internaciones,egresos,2008-12-01,256,256
QUILLACOLLO,internaciones,egresos,2008-12-01,174,174
QUIME,internaciones,egresos,2008-12-01,8,8
QUIRUSILLAS,internaciones,egresos,2008-12-01,3,3
RAVELO,internaciones,egresos,2008-12-01,5,5
REYES,internaciones,egresos,2008-12-01,39,39
RIBERALTA,internaciones,egresos,2008-12-01,897,897
ROBORE,internaciones,egresos,2008-12-01,99,99
