municipality,group,variable,month,Ingresos espontáneos,TOTAL
SAN ANDRES,internaciones,ingresos espontaneos,2008-11-01,2,2
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2008-11-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2008-11-01,23,23
SAN BENITO,internaciones,ingresos espontaneos,2008-11-01,4,4
SAN BORJA,internaciones,ingresos espontaneos,2008-11-01,168,168
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2008-11-01,47,47
SAN CARLOS,internaciones,ingresos espontaneos,2008-11-01,148,148
SAN IGNACIO,internaciones,ingresos espontaneos,2008-11-01,64,64
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2008-11-01,385,385
SAN JAVIER(STC),internaciones,ingresos espontaneos,2008-11-01,51,51
SAN JOAQUIN,internaciones,ingresos espontaneos,2008-11-01,31,31
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2008-11-01,140,140
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2008-11-01,154,154
SAN JULIAN,internaciones,ingresos espontaneos,2008-11-01,142,142
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2008-11-01,15,15
SAN LUCAS,internaciones,ingresos espontaneos,2008-11-01,41,41
SAN MATIAS,internaciones,ingresos espontaneos,2008-11-01,65,65
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2008-11-01,64,64
SAN PEDRO,internaciones,ingresos espontaneos,2008-11-01,16,16
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2008-11-01,8,8
SAN RAFAEL,internaciones,ingresos espontaneos,2008-11-01,33,33
SAN RAMON,internaciones,ingresos espontaneos,2008-11-01,42,42
SAN RAMON,internaciones,ingresos espontaneos,2008-11-01,37,37
SANTA ANA,internaciones,ingresos espontaneos,2008-11-01,83,83
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2008-11-01,7994,7994
SANTA ROSA,internaciones,ingresos espontaneos,2008-11-01,39,39
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2008-11-01,53,53
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2008-11-01,2,2
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2008-11-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2008-11-01,3,3
SAPAHAQUI,internaciones,ingresos espontaneos,2008-11-01,4,4
SENA,internaciones,ingresos espontaneos,2008-11-01,12,12
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2008-11-01,20,20
SIPE SIPE,internaciones,ingresos espontaneos,2008-11-01,42,42
SOPACHUY,internaciones,ingresos espontaneos,2008-11-01,32,32
SORACACHI,internaciones,ingresos espontaneos,2008-11-01,4,4
SORATA,internaciones,ingresos espontaneos,2008-11-01,30,30
SUCRE,internaciones,ingresos espontaneos,2008-11-01,2989,2989
TACACOMA,internaciones,ingresos espontaneos,2008-11-01,5,5
TACOPAYA,internaciones,ingresos espontaneos,2008-11-01,5,5
TAPACARI,internaciones,ingresos espontaneos,2008-11-01,8,8
TARABUCO,internaciones,ingresos espontaneos,2008-11-01,65,65
TARACO,internaciones,ingresos espontaneos,2008-11-01,3,3
TARATA,internaciones,ingresos espontaneos,2008-11-01,4,4
TARIJA,internaciones,ingresos espontaneos,2008-11-01,1631,1631
TARVITA,internaciones,ingresos espontaneos,2008-11-01,56,56
TEOPONTE,internaciones,ingresos espontaneos,2008-11-01,7,7
TIAWANACU,internaciones,ingresos espontaneos,2008-11-01,7,7
TIPUANI,internaciones,ingresos espontaneos,2008-11-01,29,29
TIQUIPAYA,internaciones,ingresos espontaneos,2008-11-01,93,93
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2008-11-01,162,162
TOCO,internaciones,ingresos espontaneos,2008-11-01,3,3
TOLATA,internaciones,ingresos espontaneos,2008-11-01,2,2
TOLEDO,internaciones,ingresos espontaneos,2008-11-01,6,6
TOMAVE,internaciones,ingresos espontaneos,2008-11-01,20,20
TOMINA,internaciones,ingresos espontaneos,2008-11-01,25,25
TORO TORO,internaciones,ingresos espontaneos,2008-11-01,2,2
TOTORA(CBBA),internaciones,ingresos espontaneos,2008-11-01,37,37
TOTORA(ORR),internaciones,ingresos espontaneos,2008-11-01,2,2
TRIGAL,internaciones,ingresos espontaneos,2008-11-01,5,5
TRINIDAD,internaciones,ingresos espontaneos,2008-11-01,1321,1321
TUPIZA,internaciones,ingresos espontaneos,2008-11-01,321,321
UNCIA,internaciones,ingresos espontaneos,2008-11-01,29,29
URUBICHA,internaciones,ingresos espontaneos,2008-11-01,25,25
UYUNI,internaciones,ingresos espontaneos,2008-11-01,160,160
VACAS,internaciones,ingresos espontaneos,2008-11-01,13,13
VALLEGRANDE,internaciones,ingresos espontaneos,2008-11-01,100,100
VIACHA,internaciones,ingresos espontaneos,2008-11-01,70,70
VILLA MONTES,internaciones,ingresos espontaneos,2008-11-01,188,188
VILLA RIVERO,internaciones,ingresos espontaneos,2008-11-01,5,5
VILLA SERRANO,internaciones,ingresos espontaneos,2008-11-01,20,20
VILLA TUNARI,internaciones,ingresos espontaneos,2008-11-01,329,329
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2008-11-01,19,19
VILLAZON,internaciones,ingresos espontaneos,2008-11-01,173,173
VINTO,internaciones,ingresos espontaneos,2008-11-01,132,132
VITICHI,internaciones,ingresos espontaneos,2008-11-01,4,4
WARNES,internaciones,ingresos espontaneos,2008-11-01,109,109
YACO,internaciones,ingresos espontaneos,2008-11-01,1,1
YACUIBA,internaciones,ingresos espontaneos,2008-11-01,646,646
YAMPARAEZ,internaciones,ingresos espontaneos,2008-11-01,18,18
YANACACHI,internaciones,ingresos espontaneos,2008-11-01,4,4
YAPACANI,internaciones,ingresos espontaneos,2008-11-01,286,286
YOCALLA,internaciones,ingresos espontaneos,2008-11-01,1,1
YOTALA,internaciones,ingresos espontaneos,2008-11-01,29,29
ZUDAÑEZ,internaciones,ingresos espontaneos,2008-11-01,38,38
ACACIO,internaciones,ingresos espontaneos,2008-12-01,4,4
ACHACACHI,internaciones,ingresos espontaneos,2008-12-01,111,111
ACHOCALLA,internaciones,ingresos espontaneos,2008-12-01,5,5
AIQUILE,internaciones,ingresos espontaneos,2008-12-01,136,136
ALALAY,internaciones,ingresos espontaneos,2008-12-01,3,3
ALCALA,internaciones,ingresos espontaneos,2008-12-01,1,1
ANCORAIMES,internaciones,ingresos espontaneos,2008-12-01,6,6
ANTEQUERA,internaciones,ingresos espontaneos,2008-12-01,1,1
APOLO,internaciones,ingresos espontaneos,2008-12-01,29,29
ARANI,internaciones,ingresos espontaneos,2008-12-01,24,24
ARBIETO,internaciones,ingresos espontaneos,2008-12-01,6,6
ARQUE,internaciones,ingresos espontaneos,2008-12-01,6,6
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2008-12-01,147,147
ATOCHA,internaciones,ingresos espontaneos,2008-12-01,146,146
AYO AYO,internaciones,ingresos espontaneos,2008-12-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2008-12-01,40,40
AZURDUY,internaciones,ingresos espontaneos,2008-12-01,16,16
BATALLAS,internaciones,ingresos espontaneos,2008-12-01,14,14
BAURES,internaciones,ingresos espontaneos,2008-12-01,9,9
BERMEJO,internaciones,ingresos espontaneos,2008-12-01,257,257
BETANZOS,internaciones,ingresos espontaneos,2008-12-01,27,27
BOLIVAR,internaciones,ingresos espontaneos,2008-12-01,1,1
BOYUIBE,internaciones,ingresos espontaneos,2008-12-01,36,36
BUENA VISTA,internaciones,ingresos espontaneos,2008-12-01,58,58
CABEZAS,internaciones,ingresos espontaneos,2008-12-01,27,27
CAIROMA,internaciones,ingresos espontaneos,2008-12-01,3,3
"CAIZA ""D""",internaciones,ingresos espontaneos,2008-12-01,5,5
CAJUATA,internaciones,ingresos espontaneos,2008-12-01,7,7
CALAMARCA,internaciones,ingresos espontaneos,2008-12-01,3,3
CAMARGO,internaciones,ingresos espontaneos,2008-12-01,269,269
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2008-12-01,6,6
CAMIRI,internaciones,ingresos espontaneos,2008-12-01,291,291
CAPINOTA,internaciones,ingresos espontaneos,2008-12-01,50,50
CAQUIAVIRI,internaciones,ingresos espontaneos,2008-12-01,1,1
CARACOLLO,internaciones,ingresos espontaneos,2008-12-01,38,38
CARANAVI,internaciones,ingresos espontaneos,2008-12-01,207,207
CARIPUYO,internaciones,ingresos espontaneos,2008-12-01,7,7
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2008-12-01,18,18
CHALLAPATA,internaciones,ingresos espontaneos,2008-12-01,76,76
CHAQUI,internaciones,ingresos espontaneos,2008-12-01,2,2
CHARAGUA,internaciones,ingresos espontaneos,2008-12-01,127,127
CHARAÑA,internaciones,ingresos espontaneos,2008-12-01,1,1
CHAYANTA,internaciones,ingresos espontaneos,2008-12-01,19,19
CHIMORE,internaciones,ingresos espontaneos,2008-12-01,45,45
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2008-12-01,91,91
CHUMA,internaciones,ingresos espontaneos,2008-12-01,1,1
CLIZA,internaciones,ingresos espontaneos,2008-12-01,39,39
COBIJA,internaciones,ingresos espontaneos,2008-12-01,365,365
COCHABAMBA,internaciones,ingresos espontaneos,2008-12-01,7062,7062
COLCAPIRHUA,internaciones,ingresos espontaneos,2008-12-01,155,155
COLLANA,internaciones,ingresos espontaneos,2008-12-01,4,4
COLOMI,internaciones,ingresos espontaneos,2008-12-01,29,29
COLPA BELGICA,internaciones,ingresos espontaneos,2008-12-01,9,9
COLQUIRI,internaciones,ingresos espontaneos,2008-12-01,18,18
COMARAPA,internaciones,ingresos espontaneos,2008-12-01,81,81
CONCEPCION,internaciones,ingresos espontaneos,2008-12-01,92,92
COPACABANA,internaciones,ingresos espontaneos,2008-12-01,14,14
CORIPATA,internaciones,ingresos espontaneos,2008-12-01,20,20
CORO CORO,internaciones,ingresos espontaneos,2008-12-01,3,3
COROICO,internaciones,ingresos espontaneos,2008-12-01,84,84
COTAGAITA,internaciones,ingresos espontaneos,2008-12-01,19,19
COTOCA,internaciones,ingresos espontaneos,2008-12-01,102,102
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2008-12-01,86,86
CUEVO,internaciones,ingresos espontaneos,2008-12-01,7,7
CULPINA,internaciones,ingresos espontaneos,2008-12-01,51,51
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2008-12-01,14,14
CURVA,internaciones,ingresos espontaneos,2008-12-01,1,1
DESAGUADERO,internaciones,ingresos espontaneos,2008-12-01,5,5
EL ALTO,internaciones,ingresos espontaneos,2008-12-01,2462,2462
EL PUENTE(STC),internaciones,ingresos espontaneos,2008-12-01,30,30
EL PUENTE(TJA),internaciones,ingresos espontaneos,2008-12-01,2,2
EL TORNO,internaciones,ingresos espontaneos,2008-12-01,151,151
EL VILLAR,internaciones,ingresos espontaneos,2008-12-01,8,8
ENTRE RIOS,internaciones,ingresos espontaneos,2008-12-01,16,16
ENTRE RIOS,internaciones,ingresos espontaneos,2008-12-01,34,34
EUCALIPTUS,internaciones,ingresos espontaneos,2008-12-01,4,4
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2008-12-01,45,45
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2008-12-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2008-12-01,3,3
GUANAY,internaciones,ingresos espontaneos,2008-12-01,20,20
GUAQUI,internaciones,ingresos espontaneos,2008-12-01,1,1
GUAYARAMERIN,internaciones,ingresos espontaneos,2008-12-01,486,486
GUTIERREZ,internaciones,ingresos espontaneos,2008-12-01,21,21
HUACARETA,internaciones,ingresos espontaneos,2008-12-01,10,10
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2008-12-01,4,4
HUACHACALLA,internaciones,ingresos espontaneos,2008-12-01,8,8
HUANUNI,internaciones,ingresos espontaneos,2008-12-01,33,33
HUARACAJE,internaciones,ingresos espontaneos,2008-12-01,7,7
HUAYLLAMARCA,internaciones,ingresos espontaneos,2008-12-01,2,2
ICLA,internaciones,ingresos espontaneos,2008-12-01,6,6
INCAHUASI,internaciones,ingresos espontaneos,2008-12-01,21,21
INQUISIVI,internaciones,ingresos espontaneos,2008-12-01,3,3
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2008-12-01,40,40
IXIAMAS,internaciones,ingresos espontaneos,2008-12-01,21,21
JESUS DE MACHACA,internaciones,ingresos espontaneos,2008-12-01,8,8
LA ASUNTA,internaciones,ingresos espontaneos,2008-12-01,69,69
LA GUARDIA,internaciones,ingresos espontaneos,2008-12-01,190,190
LA PAZ,internaciones,ingresos espontaneos,2008-12-01,5575,5575
LAGUNILLAS,internaciones,ingresos espontaneos,2008-12-01,18,18
LAJA,internaciones,ingresos espontaneos,2008-12-01,6,6
LAS CARRERAS,internaciones,ingresos espontaneos,2008-12-01,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2008-12-01,201,201
LLICA,internaciones,ingresos espontaneos,2008-12-01,7,7
LURIBAY,internaciones,ingresos espontaneos,2008-12-01,7,7
MACHACAMARCA,internaciones,ingresos espontaneos,2008-12-01,2,2
MACHARETI,internaciones,ingresos espontaneos,2008-12-01,14,14
MAGDALENA,internaciones,ingresos espontaneos,2008-12-01,61,61
MAIRANA,internaciones,ingresos espontaneos,2008-12-01,57,57
MAPIRI,internaciones,ingresos espontaneos,2008-12-01,29,29
MECAPACA,internaciones,ingresos espontaneos,2008-12-01,2,2
MINEROS,internaciones,ingresos espontaneos,2008-12-01,15,15
MIZQUE,internaciones,ingresos espontaneos,2008-12-01,44,44
MOJOCOYA,internaciones,ingresos espontaneos,2008-12-01,5,5
MONTEAGUDO,internaciones,ingresos espontaneos,2008-12-01,120,120
MONTERO,internaciones,ingresos espontaneos,2008-12-01,627,627
MORO MORO,internaciones,ingresos espontaneos,2008-12-01,1,1
MOROCHATA,internaciones,ingresos espontaneos,2008-12-01,3,3
OCURI,internaciones,ingresos espontaneos,2008-12-01,12,12
OKINAWA,internaciones,ingresos espontaneos,2008-12-01,11,11
OMEREQUE,internaciones,ingresos espontaneos,2008-12-01,2,2
ORURO,internaciones,ingresos espontaneos,2008-12-01,2231,2231
PADILLA,internaciones,ingresos espontaneos,2008-12-01,56,56
PAILON,internaciones,ingresos espontaneos,2008-12-01,70,70
PALCA,internaciones,ingresos espontaneos,2008-12-01,1,1
PALOS BLANCOS,internaciones,ingresos espontaneos,2008-12-01,72,72
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2008-12-01,1,1
PAMPA GRANDE,internaciones,ingresos espontaneos,2008-12-01,18,18
PAPEL PAMPA,internaciones,ingresos espontaneos,2008-12-01,4,4
PASORAPA,internaciones,ingresos espontaneos,2008-12-01,3,3
PATACAMAYA,internaciones,ingresos espontaneos,2008-12-01,47,47
POCOATA,internaciones,ingresos espontaneos,2008-12-01,5,5
POCONA,internaciones,ingresos espontaneos,2008-12-01,15,15
POJO (CBBA),internaciones,ingresos espontaneos,2008-12-01,10,10
POOPO,internaciones,ingresos espontaneos,2008-12-01,9,9
POROMA,internaciones,ingresos espontaneos,2008-12-01,6,6
PORONGO,internaciones,ingresos espontaneos,2008-12-01,10,10
PORTACHUELO,internaciones,ingresos espontaneos,2008-12-01,251,251
PORVENIR,internaciones,ingresos espontaneos,2008-12-01,6,6
POSTRER VALLE,internaciones,ingresos espontaneos,2008-12-01,3,3
POTOSI,internaciones,ingresos espontaneos,2008-12-01,756,756
PRESTO,internaciones,ingresos espontaneos,2008-12-01,1,1
PUCARA,internaciones,ingresos espontaneos,2008-12-01,3,3
PUCARANI,internaciones,ingresos espontaneos,2008-12-01,5,5
PUERTO ACOSTA,internaciones,ingresos espontaneos,2008-12-01,35,35
PUERTO CARABUCO,internaciones,ingresos espontaneos,2008-12-01,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2008-12-01,47,47
PUERTO RICO,internaciones,ingresos espontaneos,2008-12-01,40,40
PUERTO SUAREZ,internaciones,ingresos espontaneos,2008-12-01,93,93
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2008-12-01,163,163
PUNA,internaciones,ingresos espontaneos,2008-12-01,19,19
PUNATA,internaciones,ingresos espontaneos,2008-12-01,178,178
QUILLACOLLO,internaciones,ingresos espontaneos,2008-12-01,178,178
QUIME,internaciones,ingresos espontaneos,2008-12-01,8,8
QUIRUSILLAS,internaciones,ingresos espontaneos,2008-12-01,3,3
RAVELO,internaciones,ingresos espontaneos,2008-12-01,5,5
REYES,internaciones,ingresos espontaneos,2008-12-01,32,32
RIBERALTA,internaciones,ingresos espontaneos,2008-12-01,827,827
ROBORE,internaciones,ingresos espontaneos,2008-12-01,103,103
RURRENABAQUE,internaciones,ingresos espontaneos,2008-12-01,131,131
SACABA,internaciones,ingresos espontaneos,2008-12-01,400,400
SACABAMBA,internaciones,ingresos espontaneos,2008-12-01,7,7
SACACA,internaciones,ingresos espontaneos,2008-12-01,18,18
SAIPINA,internaciones,ingresos espontaneos,2008-12-01,12,12
SAMAIPATA,internaciones,ingresos espontaneos,2008-12-01,26,26
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2008-12-01,25,25
SAN BENITO,internaciones,ingresos espontaneos,2008-12-01,17,17
SAN BORJA,internaciones,ingresos espontaneos,2008-12-01,165,165
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2008-12-01,41,41
SAN CARLOS,internaciones,ingresos espontaneos,2008-12-01,139,139
SAN IGNACIO,internaciones,ingresos espontaneos,2008-12-01,71,71
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2008-12-01,431,431
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2008-12-01,8,8
SAN JAVIER(STC),internaciones,ingresos espontaneos,2008-12-01,44,44
SAN JOAQUIN,internaciones,ingresos espontaneos,2008-12-01,35,35
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2008-12-01,172,172
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2008-12-01,181,181
SAN JULIAN,internaciones,ingresos espontaneos,2008-12-01,79,79
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2008-12-01,15,15
SAN LUCAS,internaciones,ingresos espontaneos,2008-12-01,47,47
SAN MATIAS,internaciones,ingresos espontaneos,2008-12-01,75,75
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2008-12-01,74,74
SAN PEDRO,internaciones,ingresos espontaneos,2008-12-01,25,25
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2008-12-01,7,7
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2008-12-01,1,1
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2008-12-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2008-12-01,41,41
SAN RAMON,internaciones,ingresos espontaneos,2008-12-01,41,41
SAN RAMON,internaciones,ingresos espontaneos,2008-12-01,18,18
SANTA ANA,internaciones,ingresos espontaneos,2008-12-01,77,77
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2008-12-01,8320,8320
SANTA ROSA,internaciones,ingresos espontaneos,2008-12-01,52,52
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2008-12-01,109,109
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2008-12-01,1,1
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2008-12-01,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2008-12-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2008-12-01,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2008-12-01,3,3
SENA,internaciones,ingresos espontaneos,2008-12-01,3,3
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2008-12-01,16,16
SIPE SIPE,internaciones,ingresos espontaneos,2008-12-01,31,31
SOPACHUY,internaciones,ingresos espontaneos,2008-12-01,31,31
SORACACHI,internaciones,ingresos espontaneos,2008-12-01,1,1
SORATA,internaciones,ingresos espontaneos,2008-12-01,38,38
SUCRE,internaciones,ingresos espontaneos,2008-12-01,3177,3177
TACACHI,internaciones,ingresos espontaneos,2008-12-01,1,1
TACACOMA,internaciones,ingresos espontaneos,2008-12-01,3,3
TACOPAYA,internaciones,ingresos espontaneos,2008-12-01,6,6
TAPACARI,internaciones,ingresos espontaneos,2008-12-01,8,8
TARABUCO,internaciones,ingresos espontaneos,2008-12-01,38,38
TARACO,internaciones,ingresos espontaneos,2008-12-01,3,3
TARATA,internaciones,ingresos espontaneos,2008-12-01,6,6
TARIJA,internaciones,ingresos espontaneos,2008-12-01,1726,1726
TARVITA,internaciones,ingresos espontaneos,2008-12-01,25,25
TEOPONTE,internaciones,ingresos espontaneos,2008-12-01,4,4
TIAWANACU,internaciones,ingresos espontaneos,2008-12-01,15,15
TIPUANI,internaciones,ingresos espontaneos,2008-12-01,33,33
TIQUIPAYA,internaciones,ingresos espontaneos,2008-12-01,89,89
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2008-12-01,165,165
TOCO,internaciones,ingresos espontaneos,2008-12-01,5,5
TOLATA,internaciones,ingresos espontaneos,2008-12-01,9,9
TOLEDO,internaciones,ingresos espontaneos,2008-12-01,4,4
TOMINA,internaciones,ingresos espontaneos,2008-12-01,28,28
TORO TORO,internaciones,ingresos espontaneos,2008-12-01,6,6
TOTORA(CBBA),internaciones,ingresos espontaneos,2008-12-01,16,16
TOTORA(ORR),internaciones,ingresos espontaneos,2008-12-01,1,1
TRINIDAD,internaciones,ingresos espontaneos,2008-12-01,1340,1340
TUPIZA,internaciones,ingresos espontaneos,2008-12-01,317,317
UNCIA,internaciones,ingresos espontaneos,2008-12-01,23,23
URUBICHA,internaciones,ingresos espontaneos,2008-12-01,30,30
UYUNI,internaciones,ingresos espontaneos,2008-12-01,125,125
VACAS,internaciones,ingresos espontaneos,2008-12-01,10,10
VALLEGRANDE,internaciones,ingresos espontaneos,2008-12-01,133,133
