municipality,group,variable,month,Niños 1 a 4 años con 2da dosis de vitamina A,TOTAL
COLLANA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,22,22
COLOMI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,92,92
COLPA BELGICA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,62,62
COLQUECHACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,535,535
COLQUENCHA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,73,73
COLQUIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,241,241
COMANCHE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,19,19
COMARAPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,187,187
COMBAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,11,11
CONCEPCION,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,33,33
COPACABANA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,144,144
CORIPATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,18,18
CORO CORO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,57,57
COROICO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,49,49
CORQUE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,59,59
COTAGAITA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,108,108
COTOCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,244,244
CUATRO CAÑADAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,89,89
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,3,3
CUEVO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,78,78
CULPINA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,232,232
CURAHUARA DE CARANGAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,29,29
CURVA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,17,17
DESAGUADERO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,24,24
EL ALTO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,2898,2898
EL CHORO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,14,14
EL PUENTE(STC),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,74,74
EL PUENTE(TJA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,70,70
EL TORNO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,389,389
EL VILLAR,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,6,6
ENTRE RIOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,170,170
ENTRE RIOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,55,55
ESMERALDA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,5,5
EUCALIPTUS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,64,64
EUREKA (SANTOS MERCADO),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,14,14
EXALTACION,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,50,50
FERNANDEZ ALONSO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,136,136
FILADELFIA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,13,13
GENERAL SAAVEDRA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,224,224
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,197,197
GUANAY,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,46,46
GUAQUI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,22,22
GUAYARAMERIN,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,107,107
GUTIERREZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,81,81
HUACARETA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,148,148
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,30,30
HUACHACALLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,7,7
HUANUNI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,122,122
HUARACAJE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,15,15
HUAYLLAMARCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,45,45
ICHOCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,68,68
ICLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,40,40
INCAHUASI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,349,349
INQUISIVI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,162,162
IRUPANA (VILLA DE LANZA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,119,119
IXIAMAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,25,25
JESUS DE MACHACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,173,173
LA ASUNTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,126,126
LA GUARDIA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,184,184
LA PAZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,6926,6926
LAGUNILLAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,65,65
LAJA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,46,46
LAS CARRERAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,32,32
LICOMA PAMPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,42,42
LLALLAGUA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,296,296
LLICA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,10,10
LORETO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,141,141
LURIBAY,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,139,139
MACHACAMARCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,13,13
MACHARETI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,108,108
MAGDALENA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,61,61
MAIRANA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,32,32
MALLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,19,19
MAPIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,69,69
MECAPACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,27,27
MINEROS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,224,224
MIZQUE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,195,195
MOCOMOCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,54,54
MOJINETE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,15,15
MOJOCOYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,54,54
MONTEAGUDO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,387,387
MONTERO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,432,432
MORO MORO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,12,12
MOROCHATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,236,236
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,28,28
OCURI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,241,241
OKINAWA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,112,112
OMEREQUE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,12,12
ORURO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,898,898
PADCAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,254,254
PADILLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,227,227
PAILON,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,19,19
PALCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,17,17
PALOS BLANCOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,177,177
PAMPA AULLAGAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,14,14
PAMPA GRANDE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,127,127
PAPEL PAMPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,7,7
PASORAPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,23,23
PATACAMAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,83,83
PAZÑA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,22,22
PELECHUCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,22,22
POCOATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,355,355
POCONA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,113,113
POJO (CBBA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,91,91
POOPO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,20,20
PORCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,26,26
POROMA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,195,195
PORONGO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,45,45
PORTACHUELO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,111,111
PORVENIR,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,6,6
POSTRER VALLE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,14,14
POTOSI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,830,830
PRESTO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,46,46
PUCARANI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,90,90
PUERTO ACOSTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,84,84
PUERTO CARABUCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,87,87
PUERTO GONZALO MORENO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,10,10
PUERTO PEREZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,80,80
PUERTO QUIJARRO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,272,272
PUERTO RICO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,13,13
PUERTO SILES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,40,40
PUERTO SUAREZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,59,59
PUERTO VILLARROEL,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,324,324
PUNA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,377,377
PUNATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,583,583
QUIABAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,16,16
QUILLACOLLO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,572,572
QUIME,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,52,52
QUIRUSILLAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,8,8
RAVELO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,396,396
REYES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,88,88
RIBERALTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,351,351
ROBORE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,218,218
RURRENABAQUE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,10,10
SABAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,56,56
SACABA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,389,389
SACABAMBA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,62,62
SACACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,311,311
SAIPINA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,71,71
SALINAS DE GARCI MENDOZA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,99,99
SAMAIPATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,50,50
SAN ANDRES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,87,87
SAN ANDRES DE MACHACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,24,24
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,76,76
SAN BENITO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,67,67
SAN BORJA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,162,162
SAN BUENA VENTURA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,24,24
SAN CARLOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,114,114
SAN IGNACIO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,553,553
SAN IGNACIO DE VELASCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,426,426
SAN JAVIER(BNI),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,59,59
SAN JAVIER(STC),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,122,122
SAN JOAQUIN,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,35,35
SAN JOSE DE CHIQUITOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,67,67
SAN JUAN DE YAPACANI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,83,83
SAN JULIAN,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,553,553
SAN LORENZO(PND),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,21,21
SAN LORENZO(TJA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,162,162
SAN LUCAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,668,668
SAN MATIAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,143,143
SAN MIGUEL DE VELASCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,70,70
SAN PABLO DE LIPEZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,21,21
SAN PEDRO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,122,122
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,569,569
SAN PEDRO DE CURAHUARA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,22,22
SAN PEDRO DE QUEMES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,25,25
SAN PEDRO(PND),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,2,2
SAN RAFAEL,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,17,17
SAN RAMON,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,5,5
SAN RAMON,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,52,52
SANTA ANA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,184,184
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,5314,5314
SANTA ROSA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,82,82
SANTA ROSA DEL SARA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,190,190
SANTIAGO DE CALLAPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,44,44
SANTIAGO DE HUARI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,62,62
SANTIAGO DE MACHACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,19,19
SANTIVAÑES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,188,188
SANTUARIO DE QUILLACAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,57,57
SAPAHAQUI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,99,99
SENA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,13,13
SICA SICA (VILLA AROMA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,91,91
SICAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,28,28
SIPE SIPE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,194,194
SOPACHUY,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,77,77
SORACACHI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,141,141
SORATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,124,124
SUCRE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,3223,3223
TACACHI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,10,10
TACACOMA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,74,74
TACOBAMBA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,125,125
TACOPAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,200,200
TAHUA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,4,4
TAPACARI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,237,237
TARABUCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,178,178
TARACO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,23,23
TARATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,19,19
TARIJA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,538,538
TARVITA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,336,336
TEOPONTE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,19,19
TIAWANACU,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,53,53
TINGUIPAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,297,297
TIPUANI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,12,12
TIQUIPAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,267,267
TIRAQUE (CBBA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,138,138
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,4,4
TOCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,11,11
TOLATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,14,14
TOLEDO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,60,60
TOMAVE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,86,86
TOMINA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,73,73
TORO TORO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,331,331
TOTORA(CBBA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,66,66
TOTORA(ORR),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,29,29
TRIGAL,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,6,6
TRINIDAD,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,261,261
TUPIZA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,448,448
TURCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,29,29
UMALA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,50,50
UNCIA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,120,120
URIONDO (A. CONCEPCION),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,136,136
URUBICHA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,4,4
UYUNI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,198,198
VACAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,56,56
VALLEGRANDE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,114,114
VIACHA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,72,72
VILA VILA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,21,21
VILLA MONTES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,1007,1007
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,42,42
VILLA RIVERO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,15,15
VILLA SERRANO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,268,268
VILLA TUNARI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,175,175
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,228,228
VILLAZON,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,336,336
VINTO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-09-01,300,300
