municipality,group,variable,month,Niños menores de 5 años con 3ra dosis de hier,TOTAL
TRINIDAD,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,299,299
TUPIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,20,20
UNCIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,35,35
URIONDO (A. CONCEPCION),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,25,25
UYUNI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,2,2
VACAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,13,13
VIACHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,33,33
VILLA MONTES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,54,54
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,15,15
VILLA RIVERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,3,3
VILLA SERRANO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,15,15
VILLA TUNARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,46,46
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,218,218
VILLAZON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,6,6
VINTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,2,2
VITICHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,2,2
WARNES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,71,71
YACO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,4,4
YACUIBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,31,31
YAMPARAEZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,85,85
YANACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,3,3
YAPACANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,245,245
YOTALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,72,72
YUNCHARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,37,37
ZUDAÑEZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-05-01,78,78
ACHOCALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,2,2
AIQUILE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,48,48
ALALAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,1,1
ALCALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,45,45
ANCORAIMES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,39,39
ANZALDO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,4,4
APOLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,7,7
ARANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,2,2
ARBIETO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,5,5
ARQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,28,28
ASCENCION DE GUARAYOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,140,140
ATOCHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,2,2
AUCAPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,3,3
AYATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,21,21
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,94,94
AZURDUY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,281,281
BATALLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,7,7
BAURES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,17,17
BELLA FLOR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,5,5
BERMEJO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,181,181
BETANZOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,8,8
BOLIVAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,50,50
BOLPEBRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,7,7
BOYUIBE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,6,6
BUENA VISTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,26,26
CABEZAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,9,9
CAIROMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,125,125
"CAIZA ""D""",micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,20,20
CAJUATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,6,6
CAMARGO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,183,183
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,33,33
CAMIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,48,48
CAPINOTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,139,139
CAQUIAVIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,32,32
CARANAVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,40,40
CARAPARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,18,18
CARMEN RIVERO TORREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,24,24
CHALLAPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,11,11
CHAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,21,21
CHARAGUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,92,92
CHAYANTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,47,47
CHIMORE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,13,13
CHIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,3,3
CHOQUE COTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,16,16
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,6,6
CHUMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,3,3
CLIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,4,4
COBIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,88,88
COCHABAMBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,197,197
COLCAPIRHUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,15,15
"COLCHA ""K""",micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,1,1
COLOMI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,67,67
COLQUECHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,117,117
COLQUIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,7,7
COMANCHE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,35,35
CORIPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,5,5
CORO CORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,38,38
COROICO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,55,55
CORQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,12,12
COTAGAITA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,85,85
CUEVO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,9,9
CULPINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,90,90
CURVA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,1,1
DESAGUADERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,8,8
EL ALTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,1023,1023
EL CHORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,19,19
EL PUENTE(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,44,44
EL TORNO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,200,200
EL VILLAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,10,10
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,24,24
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,31,31
EUREKA (SANTOS MERCADO),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,10,10
EXALTACION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,13,13
FERNANDEZ ALONSO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,79,79
FILADELFIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,11,11
GENERAL SAAVEDRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,40,40
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,43,43
GUANAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,22,22
GUAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,22,22
GUAYARAMERIN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,176,176
GUTIERREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,31,31
HUACARETA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,181,181
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,20,20
ICLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,163,163
INCAHUASI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,265,265
INGAVI (HUMAITA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,3,3
IRUPANA (VILLA DE LANZA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,12,12
JESUS DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,91,91
LA ASUNTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,12,12
LA PAZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,1437,1437
LAGUNILLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,7,7
LAJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,32,32
LAS CARRERAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,142,142
LICOMA PAMPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,85,85
LLICA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,16,16
LORETO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,21,21
LURIBAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,89,89
MACHARETI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,133,133
MAGDALENA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,76,76
MAIRANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,12,12
MALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,30,30
MAPIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,27,27
MECAPACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,11,11
MINEROS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,11,11
MIZQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,6,6
MOCOMOCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,47,47
MOJOCOYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,124,124
MONTEAGUDO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,180,180
MONTERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,63,63
MOROCHATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,32,32
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,29,29
NAZACARA DE PACAJES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,1,1
OKINAWA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,33,33
OMEREQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,10,10
ORURO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,46,46
PADCAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,106,106
PADILLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,169,169
PAILON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,101,101
PALCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,3,3
PALOS BLANCOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,34,34
PAMPA AULLAGAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,4,4
PAMPA GRANDE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,16,16
PASORAPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,20,20
PATACAMAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,13,13
PELECHUCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,14,14
POCONA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,13,13
POJO (CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,5,5
POOPO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,12,12
PORCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,2,2
POROMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,53,53
PORTACHUELO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,7,7
PORVENIR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,8,8
POTOSI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,52,52
PRESTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,108,108
PUCARANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,19,19
PUERTO ACOSTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,29,29
PUERTO CARABUCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,42,42
PUERTO GONZALO MORENO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,14,14
PUERTO PEREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,4,4
PUERTO QUIJARRO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,9,9
PUERTO RICO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,13,13
PUERTO SILES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,6,6
PUERTO SUAREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,4,4
PUERTO VILLARROEL,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,68,68
PUNA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,38,38
PUNATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,14,14
QUILLACOLLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,105,105
QUIME,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,7,7
QUIRUSILLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,5,5
RAVELO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,22,22
REYES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,83,83
RIBERALTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,151,151
ROBORE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,12,12
RURRENABAQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,25,25
SABAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,6,6
SACABA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,157,157
SAMAIPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,48,48
SAN ANDRES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,70,70
SAN ANDRES DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,38,38
SAN BENITO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,10,10
SAN BORJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,138,138
SAN BUENA VENTURA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,6,6
SAN CARLOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,2,2
SAN IGNACIO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,85,85
SAN IGNACIO DE VELASCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,32,32
SAN JAVIER(BNI),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,2,2
SAN JOAQUIN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,9,9
SAN JOSE DE CHIQUITOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,8,8
SAN LORENZO(PND),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,34,34
SAN LORENZO(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,99,99
SAN LUCAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,271,271
SAN PABLO DE LIPEZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,2,2
SAN PEDRO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,41,41
SAN PEDRO DE CURAHUARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,22,22
SAN PEDRO DE TIQUINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,5,5
SAN PEDRO(PND),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,12,12
SAN RAFAEL,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,24,24
SAN RAMON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,15,15
SANTA ANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,32,32
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,1259,1259
SANTA ROSA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,11,11
SANTA ROSA DEL SARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,36,36
SANTIAGO DE CALLAPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,7,7
SANTIAGO DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,7,7
SANTIVAÑES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,41,41
SENA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,12,12
SICAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,10,10
SIPE SIPE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,10,10
SOPACHUY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,35,35
SORACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,3,3
SORATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,44,44
SUCRE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,726,726
TACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-06-01,3,3
