municipality,group,variable,month,Niños de 1 a 4 años con 1ra dosis vitamina A,TOTAL
LA GUARDIA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,328,328
LA PAZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,2313,2313
LAGUNILLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,28,28
LAJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,38,38
LLALLAGUA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,9,9
LORETO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,14,14
LURIBAY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,30,30
MACHACAMARCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,3,3
MACHARETI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,2,2
MAGDALENA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,14,14
MAIRANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,31,31
MALLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,13,13
MAPIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,40,40
MECAPACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,45,45
MINEROS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,109,109
MIZQUE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,62,62
MOCOMOCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,62,62
MOJOCOYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,4,4
MONTEAGUDO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,8,8
MONTERO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,472,472
MOROCHATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,171,171
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,1,1
OKINAWA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,72,72
ORURO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,29,29
PADCAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,40,40
PALCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,49,49
PALOS BLANCOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,123,123
PAMPA GRANDE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,25,25
PAPEL PAMPA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,29,29
PATACAMAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,40,40
PELECHUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,26,26
POCOATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,17,17
POCONA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,9,9
POJO (CBBA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,95,95
POOPO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,7,7
PORCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,8,8
POROMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,34,34
PORONGO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,36,36
PORVENIR,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,14,14
POTOSI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,282,282
PRESTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,14,14
PUCARANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,95,95
PUERTO ACOSTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,135,135
PUERTO CARABUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,86,86
PUERTO GONZALO MORENO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,35,35
PUERTO PEREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,32,32
PUERTO QUIJARRO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,95,95
PUERTO RICO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,28,28
PUERTO SILES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,7,7
PUERTO SUAREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,25,25
PUERTO VILLARROEL,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,73,73
PUNA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,52,52
PUNATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,76,76
QUIABAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,14,14
QUILLACOLLO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,554,554
QUIME,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,8,8
QUIRUSILLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,2,2
RAVELO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,12,12
REYES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,49,49
RIBERALTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,159,159
ROBORE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,1,1
RURRENABAQUE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,21,21
SACABA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,340,340
SACABAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,16,16
SACACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,3,3
SAMAIPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,14,14
SAN AGUSTIN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,11,11
SAN ANDRES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,36,36
SAN ANDRES DE MACHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,25,25
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,17,17
SAN ANTONIO DE LOMERIO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,2,2
SAN BENITO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,5,5
SAN BORJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,44,44
SAN BUENA VENTURA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,96,96
SAN CARLOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,59,59
SAN IGNACIO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,66,66
SAN IGNACIO DE VELASCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,99,99
SAN JAVIER(BNI),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,11,11
SAN JOSE DE CHIQUITOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,107,107
SAN JUAN DE YAPACANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,16,16
SAN JULIAN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,311,311
SAN LORENZO(PND),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,6,6
SAN LORENZO(TJA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,33,33
SAN LUCAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,70,70
SAN MATIAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,12,12
SAN MIGUEL DE VELASCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,16,16
SAN PEDRO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,60,60
SAN PEDRO DE CURAHUARA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,26,26
SAN PEDRO DE TIQUINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,2,2
SAN RAFAEL,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,39,39
SAN RAMON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,41,41
SAN RAMON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,44,44
SANTA ANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,37,37
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,2892,2892
SANTA ROSA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,38,38
SANTIAGO DE CALLAPA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,1,1
SANTIAGO DE MACHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,2,2
SAPAHAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,40,40
SENA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,15,15
SICA SICA (VILLA AROMA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,88,88
SICAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,32,32
SIPE SIPE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,114,114
SORACACHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,5,5
SORATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,49,49
SUCRE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,182,182
TACACHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,2,2
TACACOMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,10,10
TACOBAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,27,27
TACOPAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,33,33
TAPACARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,75,75
TARABUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,27,27
TARACO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,13,13
TARATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,9,9
TARIJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,483,483
TEOPONTE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,19,19
TIAWANACU,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,29,29
TINGUIPAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,35,35
TIPUANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,32,32
TIQUIPAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,257,257
TIRAQUE (CBBA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,118,118
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,3,3
TOCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,13,13
TOLATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,11,11
TOMAVE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,8,8
TOTORA(CBBA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,48,48
TOTORA(ORR),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,9,9
TRIGAL,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,1,1
TRINIDAD,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,245,245
TUPIZA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,54,54
UMALA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,14,14
UNCIA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,5,5
URIONDO (A. CONCEPCION),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,60,60
UYUNI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,2,2
VACAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,31,31
VIACHA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,198,198
VILA VILA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,3,3
VILLA MONTES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,115,115
VILLA RIVERO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,20,20
VILLA TUNARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,313,313
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,17,17
VILLAZON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,27,27
VINTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,50,50
VITICHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,8,8
WALDO BALLIVIAN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,8,8
WARNES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,82,82
YACO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,26,26
YACUIBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,442,442
YAMPARAEZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,13,13
YANACACHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,18,18
YAPACANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,24,24
YOCALLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,4,4
YOTALA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,6,6
YUNCHARA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,3,3
ZUDAÑEZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-11-01,1,1
ACHACACHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,53,53
ACHOCALLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,7,7
AIQUILE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,5,5
ALCALA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,3,3
ANCORAIMES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,8,8
ANTEQUERA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,28,28
ANZALDO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,32,32
APOLO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,74,74
ARBIETO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,27,27
ARQUE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,8,8
ASCENCION DE GUARAYOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,109,109
ATOCHA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,11,11
AUCAPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,11,11
AYATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,29,29
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,67,67
BATALLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,24,24
BAURES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,6,6
BELEN DE ANDAMARCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,2,2
BELEN DE URMIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,5,5
BELLA FLOR,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,19,19
BERMEJO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,50,50
BETANZOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,6,6
BOLIVAR,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,9,9
BOLPEBRA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,8,8
BOYUIBE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,9,9
BUENA VISTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,12,12
CABEZAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,23,23
CAIROMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,19,19
"CAIZA ""D""",micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,47,47
CAJUATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,12,12
CALACOTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,6,6
CALAMARCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,20,20
CAMARGO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,2,2
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,1,1
CAMIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,141,141
CAPINOTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,57,57
CAQUIAVIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,5,5
CARACOLLO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,2,2
CARANAVI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,101,101
CARAPARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,14,14
CARMEN RIVERO TORREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,8,8
CHAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,9,9
CHARAGUA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,40,40
CHARAÑA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,4,4
CHAYANTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,8,8
CHIMORE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,100,100
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,15,15
CHUMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,26,26
CLIZA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,295,295
COBIJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,107,107
COCHABAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,1257,1257
COLCAPIRHUA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,57,57
COLLANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,2,2
COLOMI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,59,59
COLQUECHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,35,35
COLQUENCHA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,13,13
COLQUIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,21,21
COMANCHE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,1,1
CONCEPCION,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,38,38
COPACABANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,16,16
CORIPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,57,57
COROICO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,8,8
COTAGAITA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,1,1
COTOCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,53,53
CUATRO CAÑADAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,49,49
CUEVO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,7,7
CULPINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,13,13
CURAHUARA DE CARANGAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,5,5
CURVA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,3,3
DESAGUADERO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,18,18
EL ALTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,1405,1405
EL PUENTE(STC),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,35,35
EL PUENTE(TJA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,32,32
EL TORNO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,30,30
ENTRE RIOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,36,36
ENTRE RIOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,80,80
EUREKA (SANTOS MERCADO),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,1,1
EXALTACION,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,6,6
FERNANDEZ ALONSO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,45,45
FILADELFIA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,8,8
GENERAL SAAVEDRA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,29,29
GUANAY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,19,19
GUAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,18,18
GUAYARAMERIN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,53,53
GUTIERREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,32,32
HUACARETA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,2,2
HUARACAJE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,9,9
ICLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,3,3
INCAHUASI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,3,3
INGAVI (HUMAITA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,1,1
INQUISIVI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,1,1
IRUPANA (VILLA DE LANZA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,24,24
IXIAMAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-12-01,44,44
