,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,3,5,9,6,12,18
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,5,1,28,17,33,18,51
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,3,1,3,1,4
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,1,4,1,7,2,9
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,2,2,2,2,4
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,84,98,1812,1653,1896,1751,3647
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,0,5,7,7,7,14
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,2,3,2,4,4,8
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,1,9,7,12,8,20
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,10,5,40,27,50,32,82
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,3,6,3,6,9
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,2,16,16,16,18,34
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,2,8,11,8,13,21
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,1,6,1,6,7
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,1,2,1,2,3
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,2,2,2,2,4
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,1,8,6,8,7,15
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,1,2,1,3,2,5
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,4,4,4,4,8
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,2,5,13,8,15,23
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,3,22,30,24,33,57
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,6,7,6,7,13
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,1,0,1,2,2,4
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,1,4,4,6,5,11
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,1,14,18,14,19,33
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,13,8,13,8,21
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,2,14,5,15,7,22
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,4,2,4,4,8,12
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,1,4,1,4,5
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,7,6,7,6,13
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,4,3,3,6,7,13
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,5,1,20,18,25,19,44
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,7,9,42,42,49,51,100
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,9,4,26,26,35,30,65
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,2,11,5,11,7,18
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,0,5,0,5,5
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,2,8,9,11,11,22
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,5,3,5,3,8
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,3,0,12,1,15,16
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,4,10,6,12,10,22
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,1,3,9,3,10,13
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,4,1,3,5,7,6,13
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,3,2,3,2,5
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,2,4,2,4,6
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,27,31,150,143,177,174,351
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,4,2,4,2,6
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,2,2,1,3,3,6
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,1,9,3,10,4,14
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,2,2,2,2,4
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,1,6,7,6,8,14
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,0,0,0,1,0,1
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,0,4,2,5,2,7
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,2,12,11,14,13,27
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,1,8,10,9,11,20
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,1,5,2,6,3,9
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,0,2,7,4,7,11
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,0,52,57,55,57,112
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,9,5,7,15,16,20,36
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,1,16,19,17,20,37
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,1,11,8,12,9,21
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,3,3,3,5,6,11
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,7,4,7,4,11
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,3,50,49,53,52,105
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,2,5,1,5,3,8
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,0,2,0,2,2
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,10,8,54,50,64,58,122
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,14,9,14,9,23
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,22,21,128,98,150,119,269
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,6,1,6,1,7
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,1,12,9,12,10,22
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,7,1,19,20,26,21,47
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,5,14,14,14,19,33
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,1,8,7,11,8,19
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,2,3,2,3,4,7
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,4,10,9,12,13,25
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,0,6,6,7,6,13
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,1,0,1,0,2,2
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,4,3,9,10,13,13,26
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,15,9,124,82,139,91,230
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,2,9,9,9,11,20
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,2,10,4,11,6,17
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,1,2,3,2,4,6
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,1,12,10,15,11,26
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,6,44,37,46,43,89
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,0,1,4,2,4,6
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,1,4,5,4,6,10
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,0,5,2,6,2,8
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,29,26,158,125,187,151,338
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,4,19,22,21,26,47
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,5,6,21,23,26,29,55
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,3,10,11,12,14,26
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,5,6,15,18,20,24,44
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,2,12,11,13,13,26
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,2,10,21,13,23,36
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,4,3,18,18,22,21,43
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,1,51,61,54,62,116
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,2,14,21,14,23,37
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,70,82,186,254,256,336,592
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,2,6,9,6,11,17
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,3,65,56,68,59,127
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,8,12,8,12,20
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,46,1,203,0,249,1,250
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,2,2,2,2,4
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,6,7,6,7,13
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,0,4,0,4,4
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,11,6,101,114,112,120,232
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,0,1,3,2,3,5
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,10,6,76,85,86,91,177
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,3,4,3,4,7
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,1,24,26,24,27,51
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,1,3,4,3,5,8
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,0,1,0,1,1
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,1,0,0,1,1,1,2
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,0,7,5,9,5,14
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,1,0,1,0,1
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,3,0,18,16,21,16,37
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,9,8,20,23,29,31,60
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,0,13,5,15,5,20
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,7,2,7,2,9
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,2,35,38,37,40,77
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,2,1,2,1,3
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,2,1,2,1,3
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,17,20,13,14,30,34,64
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,5,0,2,2,7,2,9
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,9,9,22,10,31,19,50
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,1,19,12,19,13,32
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,1,12,12,12,13,25
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,6,9,114,93,120,102,222
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,2,2,4,5,6,7,13
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-05-01,8,10,99,105,107,115,222
