,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,3,6,65,69,68,75,143
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,10,8,0,0,10,8,18
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,129,126,0,0,129,126,255
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,39,49,587,560,626,609,1235
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,6,3,47,53,53,56,109
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,119,120,273,256,392,376,768
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,1,3,16,20,17,23,40
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,400,385,949,841,1349,1226,2575
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,1,1,42,45,43,46,89
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,0,0,7,9,7,9,16
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,5,1,40,26,45,27,72
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,21,16,81,82,102,98,200
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,159,103,744,578,903,681,1584
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,14,14,110,103,124,117,241
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,20,12,149,147,169,159,328
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,3,33,30,35,33,68
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,189,200,1216,1111,1405,1311,2716
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,3,3,36,27,39,30,69
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,10,12,109,94,119,106,225
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,8,7,34,14,42,21,63
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,3,54,62,56,65,121
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,5,12,66,73,71,85,156
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,3,2,12,5,15,7,22
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,9,5,74,72,83,77,160
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,0,0,12,12,12,12,24
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,0,9,8,11,8,19
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,2,34,27,36,29,65
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,14,13,85,95,99,108,207
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,56,64,349,318,405,382,787
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,9,10,86,85,95,95,190
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,25,29,169,165,194,194,388
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,64,45,176,205,240,250,490
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,77,73,293,271,370,344,714
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,8,13,18,10,26,23,49
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,14,15,87,92,101,107,208
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,1,5,34,25,35,30,65
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,28,23,85,112,113,135,248
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,10,4,56,48,66,52,118
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,31,30,370,340,401,370,771
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,4,3,50,57,54,60,114
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,31,16,209,158,240,174,414
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,16,15,141,92,157,107,264
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,21,16,103,99,124,115,239
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,11,5,112,96,123,101,224
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,1,20,13,22,14,36
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,12,15,120,105,132,120,252
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,14,9,133,121,147,130,277
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,2,28,35,30,37,67
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,0,0,3,1,3,1,4
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,3,0,17,19,20,19,39
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,0,9,4,11,4,15
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,9,8,42,41,51,49,100
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,10,4,29,37,39,41,80
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,12,16,73,55,85,71,156
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,108,130,50,41,158,171,329
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,3044,2653,5736,5255,8780,7908,16688
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,7,4,100,82,107,86,193
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,9,8,103,95,112,103,215
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,4,5,17,12,21,17,38
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,5,6,63,56,68,62,130
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,2,23,29,25,31,56
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,7,1,26,28,33,29,62
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,4,3,66,68,70,71,141
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,3,25,31,27,34,61
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,1,9,44,43,45,52,97
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,5,2,68,68,73,70,143
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,34,32,301,289,335,321,656
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,7,10,84,103,91,113,204
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,4,4,44,32,48,36,84
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,40,34,557,530,597,564,1161
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,4,0,13,17,17,17,34
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,1,3,79,57,80,60,140
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,71,58,43,35,114,93,207
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,455,385,2289,2038,2744,2423,5167
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,0,0,2,4,2,4,6
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,13,12,32,26,45,38,83
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,0,1,32,43,32,44,76
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,3,3,43,34,46,37,83
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,0,2,9,2,9,4,13
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,14,23,130,165,144,188,332
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,14,6,52,44,66,50,116
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,2,10,25,12,27,39
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,5,7,97,77,102,84,186
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,676,642,1169,1091,1845,1733,3578
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,5,9,42,51,47,60,107
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,5,17,95,87,100,104,204
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,5,100,76,102,81,183
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,4,5,64,47,68,52,120
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,11,7,71,100,82,107,189
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,154,162,369,327,523,489,1012
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,9,9,133,131,142,140,282
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,1,0,4,3,5,3,8
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,8,6,50,69,58,75,133
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,0,0,3,1,3,1,4
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,13,10,62,50,75,60,135
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,4,4,18,18,22,22,44
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,6,9,52,56,58,65,123
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,9,5,28,25,37,30,67
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,4,30,27,32,31,63
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,39,21,114,96,153,117,270
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,5,2,25,41,30,43,73
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,1,0,16,12,17,12,29
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,237,229,709,614,946,843,1789
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,46,45,330,268,376,313,689
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,0,1,22,24,22,25,47
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,5,0,29,21,34,21,55
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,18,18,128,116,146,134,280
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,14,30,88,78,102,108,210
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,6,6,63,43,69,49,118
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,51,59,123,117,174,176,350
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,7,2,67,67,74,69,143
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,15,14,143,123,158,137,295
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,90,94,602,548,692,642,1334
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,5,2,20,28,25,30,55
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,11,11,78,60,89,71,160
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,53,59,301,273,354,332,686
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,2,2,21,27,23,29,52
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,7,41,95,99,102,140,242
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,7,5,35,44,42,49,91
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-01-01,224,199,846,809,1070,1008,2078
