municipality,group,variable,month,Nº de familias nuevas carpetizadas durante el periódo,TOTAL
SANTA ROSA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,87,87
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,59,59
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,8,8
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,10,10
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,9,9
SHINAOTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,190,190
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,45,45
SIPE SIPE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,4,4
SORACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,86,86
SORATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,17,17
SUCRE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,42,42
TACACOMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,10,10
TAPACARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,10,10
TARATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,9,9
TARIJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,320,320
TEOPONTE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,13,13
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,10,10
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,235,235
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,14,14
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,9,9
TOLEDO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,7,7
TOMAVE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,2,2
TORO TORO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,3,3
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,8,8
TRINIDAD,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,105,105
TUPIZA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,45,45
TURCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,20,20
UNCIA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,26,26
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,4,4
URUBICHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,17,17
VACAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,20,20
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,34,34
VIACHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,63,63
VILLA MONTES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,8,8
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,97,97
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,3,3
VILLAZON,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,184,184
VINTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,33,33
VITICHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,88,88
YACUIBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,44,44
YAPACANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,58,58
YOTALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-08-01,5,5
ACACIO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,7,7
ACHACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,64,64
ACHOCALLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,15,15
AIQUILE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,17,17
ALTO BENI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,19,19
ANDAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,7,7
ANTEQUERA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,11,11
ANZALDO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,80,80
APOLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,14,14
ARANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,17,17
ARQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,212,212
ATOCHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,12,12
AUCAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,20,20
AYO AYO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,6,6
BATALLAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,5,5
BAURES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,5,5
BERMEJO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,176,176
BETANZOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,8,8
BOLPEBRA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,31,31
BOYUIBE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,71,71
CABEZAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,154,154
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,3,3
CAJUATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,78,78
CALACOTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,10,10
CALAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,10,10
CAMARGO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,10,10
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,1,1
CAMIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,68,68
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,3,3
CARACOLLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,11,11
CARANAVI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,131,131
CARAPARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,15,15
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,14,14
CHAQUI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,5,5
CHARAGUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,65,65
CHAYANTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,26,26
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,4,4
CLIZA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,3,3
COBIJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,91,91
COCAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,15,15
COCHABAMBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,10,10
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,31,31
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,61,61
COLOMI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,4,4
COLQUECHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,40,40
COLQUENCHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,3,3
COLQUIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2018-09-01,5,5
