,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,406,388,1927,1830,2333,2218,4551
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,3,1,6,5,9,6,15
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,6,3,49,35,55,38,93
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,1,5,28,15,29,20,49
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,2,2,34,30,36,32,68
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,3,0,3,8,6,8,14
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,9,9,139,162,148,171,319
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,5,10,51,40,56,50,106
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,2,2,17,20,19,22,41
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,6,4,81,99,87,103,190
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,725,688,1123,1097,1848,1785,3633
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,7,1,30,46,37,47,84
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,7,12,106,100,113,112,225
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,5,3,71,80,76,83,159
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,7,8,43,34,50,42,92
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,17,16,54,49,71,65,136
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,80,107,472,428,552,535,1087
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,7,7,125,167,132,174,306
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,0,0,3,6,3,6,9
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,12,6,75,63,87,69,156
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,0,0,0,1,0,1,1
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,20,16,32,40,52,56,108
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,4,0,19,22,23,22,45
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,3,7,47,35,50,42,92
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,4,2,50,36,54,38,92
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,5,3,46,40,51,43,94
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,13,6,112,88,125,94,219
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,7,2,41,36,48,38,86
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,2,1,5,6,7,7,14
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,260,246,732,650,992,896,1888
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,70,51,332,290,402,341,743
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,0,0,27,25,27,25,52
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,4,2,27,21,31,23,54
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,14,22,86,102,100,124,224
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,18,24,89,99,107,123,230
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,1,8,57,61,58,69,127
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,38,27,152,186,190,213,403
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,5,3,66,58,71,61,132
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,11,16,106,116,117,132,249
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,150,132,537,485,687,617,1304
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,2,1,18,14,20,15,35
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,7,5,66,66,73,71,144
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,47,40,328,308,375,348,723
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,2,1,12,5,14,6,20
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,4,3,99,69,103,72,175
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,9,8,43,40,52,48,100
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,178,165,925,791,1103,956,2059
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,10,7,65,54,75,61,136
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,42,45,294,315,336,360,696
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,181,146,325,325,506,471,977
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,3,3,44,41,47,44,91
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,2,0,15,15,17,15,32
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,230,195,874,862,1104,1057,2161
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,6,10,37,34,43,44,87
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,114,98,820,731,934,829,1763
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,7,4,26,24,33,28,61
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,1,1,26,42,27,43,70
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,45,56,342,275,387,331,718
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,4,2,61,32,65,34,99
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,5,1,18,20,23,21,44
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,1,2,6,9,7,11,18
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,0,0,1,1,1,1,2
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-03-01,4,3,15,16,19,19,38
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,2,0,15,22,17,22,39
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,32,43,183,154,215,197,412
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,17,22,142,138,159,160,319
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,18,18,134,97,152,115,267
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,0,1,13,5,13,6,19
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,1,3,9,9,10,12,22
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,3,6,68,63,71,69,140
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,3,4,56,62,59,66,125
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,1,5,14,37,15,42,57
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,6,1,15,13,21,14,35
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,2,2,25,26,27,28,55
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,1,7,96,105,97,112,209
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,2,1,10,11,12,12,24
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,2,7,95,95,97,102,199
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,8,13,147,157,155,170,325
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,5,6,63,64,68,70,138
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,96,75,204,188,300,263,563
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,11,10,81,75,92,85,177
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,1,2,31,24,32,26,58
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,0,5,43,36,43,41,84
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,2,3,57,40,59,43,102
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,11,11,164,170,175,181,356
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,2,9,38,36,40,45,85
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,10,7,120,98,130,105,235
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,0,8,41,50,41,58,99
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,0,0,5,3,5,3,8
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,1,1,2,1,3,2,5
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,0,1,15,23,15,24,39
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,127,85,126,114,253,199,452
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,13,21,133,124,146,145,291
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,4,4,19,23,23,27,50
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,1,2,5,8,6,10,16
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,2,9,32,25,34,34,68
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,13,6,109,72,122,78,200
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,20,12,168,133,188,145,333
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,13,8,72,44,85,52,137
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,5,5,63,36,68,41,109
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,1,8,121,110,122,118,240
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,0,4,14,11,14,15,29
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,2,2,74,60,76,62,138
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,16,7,83,75,99,82,181
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,1,2,4,9,5,11,16
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,53,67,256,192,309,259,568
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,13,11,276,243,289,254,543
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,2,7,53,73,55,80,135
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,14,11,135,106,149,117,266
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,50,51,144,289,194,340,534
CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,1,0,1,1,2,1,3
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,16,14,106,94,122,108,230
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,2,4,53,34,55,38,93
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,14,11,38,22,52,33,85
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,0,0,3,6,3,6,9
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,3,3,5,1,8,4,12
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,69,66,218,222,287,288,575
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,6,4,38,35,44,39,83
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,32,36,121,113,153,149,302
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,0,1,11,7,11,8,19
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,10,8,71,51,81,59,140
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-04-01,24,37,333,290,357,327,684
