,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,1,9,7,11,8,19
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,3,0,6,2,9,2,11
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,2,10,6,11,8,19
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,5,8,16,25,21,33,54
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,0,3,1,3,4
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,0,5,7,7,7,14
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,1,11,13,11,14,25
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,8,7,9,7,16
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,2,1,2,1,3
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,3,38,41,39,44,83
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,3,7,3,7,10
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,0,1,0,1,1
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,3,3,35,43,38,46,84
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,6,1,14,9,20,10,30
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,8,8,91,73,99,81,180
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,2,6,4,7,6,13
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,10,11,10,11,21
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,6,8,22,14,28,22,50
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,6,1,24,17,30,18,48
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,2,11,10,13,12,25
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,1,4,4,5,5,10
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,2,2,2,2,4
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,4,3,6,8,10,11,21
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,3,4,3,4,7
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,6,2,6,2,8
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,3,3,3,3,6
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,2,8,3,10,5,15
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,8,6,88,81,96,87,183
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,7,10,7,10,17
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,1,2,2,2,3,5
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,1,4,3,4,4,8
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,2,11,11,12,13,25
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,3,6,39,34,42,40,82
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,2,8,10,8,12,20
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,11,10,11,10,21
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,2,3,2,3,5
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,19,30,210,182,229,212,441
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,5,1,15,19,20,20,40
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,0,1,0,1,1
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,24,7,30,33,54,40,94
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,8,2,8,11,16,13,29
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,6,5,20,17,26,22,48
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,4,12,13,13,17,30
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,3,12,17,13,20,33
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,4,7,3,7,7,14
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,13,11,13,11,24
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,3,40,42,42,45,87
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,3,26,15,28,18,46
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,30,28,111,99,141,127,268
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,2,0,2,0,2
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,1,0,2,0,2
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,6,4,61,41,67,45,112
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,1,0,0,0,1,1
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,2,5,6,7,8,15
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,1,5,2,7,3,10
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,1,2,1,2,3
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,10,8,109,127,119,135,254
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,2,4,2,4,6
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,9,9,57,55,66,64,130
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,2,2,2,2,4
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,2,26,18,26,20,46
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,0,1,5,3,5,8
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,0,0,1,0,1
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,1,0,1,0,2,2
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,3,4,1,6,4,10
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,1,0,1,0,1
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,2,29,17,30,19,49
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,7,2,8,2,10
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,2,5,2,5,7
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,1,1,1,1,2,3
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,3,7,5,9,8,17
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,3,3,4,3,7
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,2,34,38,34,40,74
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,19,16,7,7,26,23,49
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,4,3,5,3,8
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,4,3,30,17,34,20,54
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,12,8,12,8,20
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,9,8,10,8,18
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,12,4,110,118,122,122,244
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,11,7,12,7,19
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,0,2,0,2,2
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,0,2,0,2,2
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,23,23,63,77,86,100,186
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,1,1,0,2,1,3
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,0,2,0,2,2
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,3,5,3,5,8
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,6,8,6,8,14
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,0,1,0,1,1
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,1,0,0,0,1,1
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,3,6,3,6,9
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,3,0,0,1,3,4
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,3,1,9,9,12,10,22
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,3,3,3,3,6
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,0,3,6,5,6,11
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,0,6,17,8,17,25
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,3,1,3,5,6,6,12
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,1,2,1,2,3
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,1,3,1,3,4
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,2,4,2,4,6
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,4,18,18,19,22,41
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,4,4,4,4,8
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,15,5,18,17,33,22,55
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,1,14,12,16,13,29
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,1,2,6,4,7,11
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,5,6,7,9,12,15,27
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,31,34,32,34,66
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,5,13,13,14,18,32
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,12,8,60,41,72,49,121
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,1,29,41,31,42,73
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,3,1,27,13,30,14,44
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,3,32,23,33,26,59
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,1,3,1,3,2,5
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,10,8,47,46,57,54,111
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,1,53,42,55,43,98
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,1,1,1,1,2
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,5,2,6,2,8
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,12,24,154,172,166,196,362
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,50,37,51,37,88
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,4,8,4,8,12
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,1,4,2,6,3,9
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,19,7,90,89,109,96,205
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,0,0,1,0,1
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,4,6,63,59,67,65,132
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,2,51,38,51,40,91
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,1,0,0,0,1,1
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,3,4,3,4,7
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,3,2,3,2,5
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,0,0,4,3,4,3,7
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,2,2,28,37,30,39,69
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,5,2,12,11,17,13,30
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,3,7,54,43,57,50,107
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,6,3,29,24,35,27,62
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-03-01,1,0,1,1,2,1,3
