municipality,group,variable,month,Ingresos espontáneos,TOTAL
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2006-08-01,201,201
PUNA,internaciones,ingresos espontaneos,2006-08-01,32,32
PUNATA,internaciones,ingresos espontaneos,2006-08-01,169,169
QUILLACOLLO,internaciones,ingresos espontaneos,2006-08-01,304,304
QUIME,internaciones,ingresos espontaneos,2006-08-01,10,10
QUIRUSILLAS,internaciones,ingresos espontaneos,2006-08-01,1,1
RAVELO,internaciones,ingresos espontaneos,2006-08-01,6,6
REYES,internaciones,ingresos espontaneos,2006-08-01,30,30
RIBERALTA,internaciones,ingresos espontaneos,2006-08-01,638,638
ROBORE,internaciones,ingresos espontaneos,2006-08-01,82,82
RURRENABAQUE,internaciones,ingresos espontaneos,2006-08-01,104,104
SABAYA,internaciones,ingresos espontaneos,2006-08-01,2,2
SACABA,internaciones,ingresos espontaneos,2006-08-01,377,377
SACABAMBA,internaciones,ingresos espontaneos,2006-08-01,13,13
SACACA,internaciones,ingresos espontaneos,2006-08-01,30,30
SAIPINA,internaciones,ingresos espontaneos,2006-08-01,4,4
SAMAIPATA,internaciones,ingresos espontaneos,2006-08-01,32,32
SAN ANDRES,internaciones,ingresos espontaneos,2006-08-01,4,4
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2006-08-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2006-08-01,33,33
SAN BENITO,internaciones,ingresos espontaneos,2006-08-01,10,10
SAN BORJA,internaciones,ingresos espontaneos,2006-08-01,166,166
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2006-08-01,60,60
SAN CARLOS,internaciones,ingresos espontaneos,2006-08-01,138,138
SAN IGNACIO,internaciones,ingresos espontaneos,2006-08-01,121,121
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2006-08-01,423,423
SAN JAVIER(STC),internaciones,ingresos espontaneos,2006-08-01,50,50
SAN JOAQUIN,internaciones,ingresos espontaneos,2006-08-01,49,49
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2006-08-01,106,106
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2006-08-01,108,108
SAN JULIAN,internaciones,ingresos espontaneos,2006-08-01,145,145
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2006-08-01,13,13
SAN LUCAS,internaciones,ingresos espontaneos,2006-08-01,51,51
SAN MATIAS,internaciones,ingresos espontaneos,2006-08-01,49,49
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2006-08-01,80,80
SAN PEDRO,internaciones,ingresos espontaneos,2006-08-01,12,12
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2006-08-01,14,14
SAN RAFAEL,internaciones,ingresos espontaneos,2006-08-01,14,14
SAN RAMON,internaciones,ingresos espontaneos,2006-08-01,44,44
SAN RAMON,internaciones,ingresos espontaneos,2006-08-01,62,62
SANTA ANA,internaciones,ingresos espontaneos,2006-08-01,130,130
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2006-08-01,6769,6769
SANTA ROSA,internaciones,ingresos espontaneos,2006-08-01,54,54
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2006-08-01,87,87
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2006-08-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2006-08-01,5,5
SAPAHAQUI,internaciones,ingresos espontaneos,2006-08-01,1,1
SENA,internaciones,ingresos espontaneos,2006-08-01,12,12
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2006-08-01,11,11
SICAYA,internaciones,ingresos espontaneos,2006-08-01,3,3
SIPE SIPE,internaciones,ingresos espontaneos,2006-08-01,54,54
SOPACHUY,internaciones,ingresos espontaneos,2006-08-01,64,64
SORATA,internaciones,ingresos espontaneos,2006-08-01,41,41
SUCRE,internaciones,ingresos espontaneos,2006-08-01,2913,2913
TACACHI,internaciones,ingresos espontaneos,2006-08-01,2,2
TACACOMA,internaciones,ingresos espontaneos,2006-08-01,4,4
TACOPAYA,internaciones,ingresos espontaneos,2006-08-01,3,3
TAPACARI,internaciones,ingresos espontaneos,2006-08-01,18,18
TARABUCO,internaciones,ingresos espontaneos,2006-08-01,60,60
TARACO,internaciones,ingresos espontaneos,2006-08-01,1,1
TARATA,internaciones,ingresos espontaneos,2006-08-01,14,14
TARIJA,internaciones,ingresos espontaneos,2006-08-01,989,989
TARVITA,internaciones,ingresos espontaneos,2006-08-01,45,45
TEOPONTE,internaciones,ingresos espontaneos,2006-08-01,14,14
TIAWANACU,internaciones,ingresos espontaneos,2006-08-01,12,12
TINGUIPAYA,internaciones,ingresos espontaneos,2006-08-01,16,16
TIPUANI,internaciones,ingresos espontaneos,2006-08-01,29,29
TIQUIPAYA,internaciones,ingresos espontaneos,2006-08-01,82,82
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2006-08-01,154,154
TOCO,internaciones,ingresos espontaneos,2006-08-01,1,1
TOLATA,internaciones,ingresos espontaneos,2006-08-01,3,3
TOLEDO,internaciones,ingresos espontaneos,2006-08-01,13,13
TOMAVE,internaciones,ingresos espontaneos,2006-08-01,3,3
TOMINA,internaciones,ingresos espontaneos,2006-08-01,28,28
TORO TORO,internaciones,ingresos espontaneos,2006-08-01,2,2
TOTORA(CBBA),internaciones,ingresos espontaneos,2006-08-01,34,34
TOTORA(ORR),internaciones,ingresos espontaneos,2006-08-01,4,4
TRIGAL,internaciones,ingresos espontaneos,2006-08-01,3,3
TRINIDAD,internaciones,ingresos espontaneos,2006-08-01,1291,1291
TUPIZA,internaciones,ingresos espontaneos,2006-08-01,291,291
TURCO,internaciones,ingresos espontaneos,2006-08-01,1,1
UNCIA,internaciones,ingresos espontaneos,2006-08-01,164,164
URUBICHA,internaciones,ingresos espontaneos,2006-08-01,26,26
UYUNI,internaciones,ingresos espontaneos,2006-08-01,144,144
VACAS,internaciones,ingresos espontaneos,2006-08-01,8,8
VALLEGRANDE,internaciones,ingresos espontaneos,2006-08-01,131,131
VIACHA,internaciones,ingresos espontaneos,2006-08-01,19,19
VILA VILA,internaciones,ingresos espontaneos,2006-08-01,4,4
VILLA MONTES,internaciones,ingresos espontaneos,2006-08-01,211,211
VILLA RIVERO,internaciones,ingresos espontaneos,2006-08-01,4,4
VILLA SERRANO,internaciones,ingresos espontaneos,2006-08-01,18,18
VILLA TUNARI,internaciones,ingresos espontaneos,2006-08-01,291,291
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2006-08-01,11,11
VILLAZON,internaciones,ingresos espontaneos,2006-08-01,217,217
VINTO,internaciones,ingresos espontaneos,2006-08-01,72,72
WARNES,internaciones,ingresos espontaneos,2006-08-01,113,113
YACUIBA,internaciones,ingresos espontaneos,2006-08-01,586,586
YAMPARAEZ,internaciones,ingresos espontaneos,2006-08-01,17,17
YANACACHI,internaciones,ingresos espontaneos,2006-08-01,5,5
YAPACANI,internaciones,ingresos espontaneos,2006-08-01,490,490
YOCALLA,internaciones,ingresos espontaneos,2006-08-01,1,1
YOTALA,internaciones,ingresos espontaneos,2006-08-01,18,18
ZUDAÑEZ,internaciones,ingresos espontaneos,2006-08-01,26,26
ACHACACHI,internaciones,ingresos espontaneos,2006-09-01,66,66
ACHOCALLA,internaciones,ingresos espontaneos,2006-09-01,10,10
AIQUILE,internaciones,ingresos espontaneos,2006-09-01,82,82
ALCALA,internaciones,ingresos espontaneos,2006-09-01,5,5
ANCORAIMES,internaciones,ingresos espontaneos,2006-09-01,5,5
ANTEQUERA,internaciones,ingresos espontaneos,2006-09-01,3,3
ANZALDO,internaciones,ingresos espontaneos,2006-09-01,2,2
APOLO,internaciones,ingresos espontaneos,2006-09-01,27,27
ARANI,internaciones,ingresos espontaneos,2006-09-01,5,5
ARBIETO,internaciones,ingresos espontaneos,2006-09-01,3,3
ARQUE,internaciones,ingresos espontaneos,2006-09-01,9,9
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2006-09-01,186,186
ATOCHA,internaciones,ingresos espontaneos,2006-09-01,88,88
AYATA,internaciones,ingresos espontaneos,2006-09-01,6,6
AYO AYO,internaciones,ingresos espontaneos,2006-09-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2006-09-01,36,36
AZURDUY,internaciones,ingresos espontaneos,2006-09-01,25,25
BATALLAS,internaciones,ingresos espontaneos,2006-09-01,38,38
BAURES,internaciones,ingresos espontaneos,2006-09-01,8,8
BERMEJO,internaciones,ingresos espontaneos,2006-09-01,161,161
BETANZOS,internaciones,ingresos espontaneos,2006-09-01,38,38
BOLIVAR,internaciones,ingresos espontaneos,2006-09-01,2,2
BOYUIBE,internaciones,ingresos espontaneos,2006-09-01,19,19
BUENA VISTA,internaciones,ingresos espontaneos,2006-09-01,16,16
CABEZAS,internaciones,ingresos espontaneos,2006-09-01,31,31
CAIROMA,internaciones,ingresos espontaneos,2006-09-01,8,8
CAJUATA,internaciones,ingresos espontaneos,2006-09-01,11,11
CALACOTO,internaciones,ingresos espontaneos,2006-09-01,1,1
CALAMARCA,internaciones,ingresos espontaneos,2006-09-01,6,6
CAMARGO,internaciones,ingresos espontaneos,2006-09-01,131,131
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2006-09-01,8,8
CAMIRI,internaciones,ingresos espontaneos,2006-09-01,293,293
CAPINOTA,internaciones,ingresos espontaneos,2006-09-01,60,60
CAQUIAVIRI,internaciones,ingresos espontaneos,2006-09-01,2,2
CARACOLLO,internaciones,ingresos espontaneos,2006-09-01,35,35
CARANAVI,internaciones,ingresos espontaneos,2006-09-01,156,156
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2006-09-01,16,16
CHALLAPATA,internaciones,ingresos espontaneos,2006-09-01,71,71
CHAQUI,internaciones,ingresos espontaneos,2006-09-01,5,5
CHARAGUA,internaciones,ingresos espontaneos,2006-09-01,87,87
CHARAÑA,internaciones,ingresos espontaneos,2006-09-01,2,2
CHAYANTA,internaciones,ingresos espontaneos,2006-09-01,8,8
CHIMORE,internaciones,ingresos espontaneos,2006-09-01,15,15
CHIPAYA,internaciones,ingresos espontaneos,2006-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2006-09-01,89,89
CHUMA,internaciones,ingresos espontaneos,2006-09-01,9,9
CLIZA,internaciones,ingresos espontaneos,2006-09-01,29,29
COBIJA,internaciones,ingresos espontaneos,2006-09-01,320,320
COCHABAMBA,internaciones,ingresos espontaneos,2006-09-01,5841,5841
COLCAPIRHUA,internaciones,ingresos espontaneos,2006-09-01,119,119
"COLCHA ""K""",internaciones,ingresos espontaneos,2006-09-01,4,4
COLLANA,internaciones,ingresos espontaneos,2006-09-01,3,3
COLOMI,internaciones,ingresos espontaneos,2006-09-01,33,33
COLPA BELGICA,internaciones,ingresos espontaneos,2006-09-01,11,11
COLQUECHACA,internaciones,ingresos espontaneos,2006-09-01,3,3
COLQUENCHA,internaciones,ingresos espontaneos,2006-09-01,1,1
COLQUIRI,internaciones,ingresos espontaneos,2006-09-01,10,10
COMARAPA,internaciones,ingresos espontaneos,2006-09-01,70,70
CONCEPCION,internaciones,ingresos espontaneos,2006-09-01,58,58
COPACABANA,internaciones,ingresos espontaneos,2006-09-01,23,23
CORIPATA,internaciones,ingresos espontaneos,2006-09-01,18,18
CORO CORO,internaciones,ingresos espontaneos,2006-09-01,4,4
COROICO,internaciones,ingresos espontaneos,2006-09-01,75,75
COTAGAITA,internaciones,ingresos espontaneos,2006-09-01,28,28
COTOCA,internaciones,ingresos espontaneos,2006-09-01,119,119
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2006-09-01,56,56
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2006-09-01,3,3
CUEVO,internaciones,ingresos espontaneos,2006-09-01,7,7
CULPINA,internaciones,ingresos espontaneos,2006-09-01,36,36
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2006-09-01,8,8
DESAGUADERO,internaciones,ingresos espontaneos,2006-09-01,6,6
EL ALTO,internaciones,ingresos espontaneos,2006-09-01,2427,2427
EL PUENTE(STC),internaciones,ingresos espontaneos,2006-09-01,8,8
EL TORNO,internaciones,ingresos espontaneos,2006-09-01,153,153
EL VILLAR,internaciones,ingresos espontaneos,2006-09-01,21,21
ENTRE RIOS,internaciones,ingresos espontaneos,2006-09-01,16,16
ENTRE RIOS,internaciones,ingresos espontaneos,2006-09-01,17,17
EUCALIPTUS,internaciones,ingresos espontaneos,2006-09-01,4,4
EXALTACION,internaciones,ingresos espontaneos,2006-09-01,4,4
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2006-09-01,26,26
FILADELFIA,internaciones,ingresos espontaneos,2006-09-01,2,2
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2006-09-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2006-09-01,1,1
GUANAY,internaciones,ingresos espontaneos,2006-09-01,29,29
GUAQUI,internaciones,ingresos espontaneos,2006-09-01,1,1
GUAYARAMERIN,internaciones,ingresos espontaneos,2006-09-01,472,472
GUTIERREZ,internaciones,ingresos espontaneos,2006-09-01,25,25
HUACARETA,internaciones,ingresos espontaneos,2006-09-01,16,16
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2006-09-01,2,2
HUACHACALLA,internaciones,ingresos espontaneos,2006-09-01,8,8
HUANUNI,internaciones,ingresos espontaneos,2006-09-01,76,76
HUARACAJE,internaciones,ingresos espontaneos,2006-09-01,6,6
HUAYLLAMARCA,internaciones,ingresos espontaneos,2006-09-01,1,1
ICHOCA,internaciones,ingresos espontaneos,2006-09-01,1,1
ICLA,internaciones,ingresos espontaneos,2006-09-01,4,4
INCAHUASI,internaciones,ingresos espontaneos,2006-09-01,36,36
INQUISIVI,internaciones,ingresos espontaneos,2006-09-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2006-09-01,28,28
IXIAMAS,internaciones,ingresos espontaneos,2006-09-01,23,23
JESUS DE MACHACA,internaciones,ingresos espontaneos,2006-09-01,6,6
LA ASUNTA,internaciones,ingresos espontaneos,2006-09-01,59,59
LA GUARDIA,internaciones,ingresos espontaneos,2006-09-01,107,107
LA PAZ,internaciones,ingresos espontaneos,2006-09-01,5973,5973
LAGUNILLAS,internaciones,ingresos espontaneos,2006-09-01,4,4
LAJA,internaciones,ingresos espontaneos,2006-09-01,2,2
LAS CARRERAS,internaciones,ingresos espontaneos,2006-09-01,3,3
LICOMA PAMPA,internaciones,ingresos espontaneos,2006-09-01,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2006-09-01,213,213
LLICA,internaciones,ingresos espontaneos,2006-09-01,6,6
LURIBAY,internaciones,ingresos espontaneos,2006-09-01,13,13
MACHACAMARCA,internaciones,ingresos espontaneos,2006-09-01,5,5
MACHARETI,internaciones,ingresos espontaneos,2006-09-01,17,17
MAGDALENA,internaciones,ingresos espontaneos,2006-09-01,75,75
MAIRANA,internaciones,ingresos espontaneos,2006-09-01,35,35
MAPIRI,internaciones,ingresos espontaneos,2006-09-01,24,24
MECAPACA,internaciones,ingresos espontaneos,2006-09-01,4,4
MINEROS,internaciones,ingresos espontaneos,2006-09-01,32,32
MIZQUE,internaciones,ingresos espontaneos,2006-09-01,52,52
MOCOMOCO,internaciones,ingresos espontaneos,2006-09-01,5,5
MOJOCOYA,internaciones,ingresos espontaneos,2006-09-01,15,15
MONTEAGUDO,internaciones,ingresos espontaneos,2006-09-01,134,134
MONTERO,internaciones,ingresos espontaneos,2006-09-01,551,551
MORO MORO,internaciones,ingresos espontaneos,2006-09-01,6,6
MOROCHATA,internaciones,ingresos espontaneos,2006-09-01,5,5
OCURI,internaciones,ingresos espontaneos,2006-09-01,12,12
OKINAWA,internaciones,ingresos espontaneos,2006-09-01,17,17
OMEREQUE,internaciones,ingresos espontaneos,2006-09-01,6,6
ORURO,internaciones,ingresos espontaneos,2006-09-01,1849,1849
PADILLA,internaciones,ingresos espontaneos,2006-09-01,57,57
PAILON,internaciones,ingresos espontaneos,2006-09-01,44,44
PALCA,internaciones,ingresos espontaneos,2006-09-01,7,7
PALOS BLANCOS,internaciones,ingresos espontaneos,2006-09-01,48,48
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2006-09-01,1,1
PAMPA GRANDE,internaciones,ingresos espontaneos,2006-09-01,25,25
PAPEL PAMPA,internaciones,ingresos espontaneos,2006-09-01,1,1
PASORAPA,internaciones,ingresos espontaneos,2006-09-01,3,3
PATACAMAYA,internaciones,ingresos espontaneos,2006-09-01,27,27
PAZÑA,internaciones,ingresos espontaneos,2006-09-01,5,5
POCOATA,internaciones,ingresos espontaneos,2006-09-01,15,15
POCONA,internaciones,ingresos espontaneos,2006-09-01,11,11
POJO (CBBA),internaciones,ingresos espontaneos,2006-09-01,18,18
PORCO,internaciones,ingresos espontaneos,2006-09-01,6,6
POROMA,internaciones,ingresos espontaneos,2006-09-01,15,15
PORONGO,internaciones,ingresos espontaneos,2006-09-01,11,11
PORTACHUELO,internaciones,ingresos espontaneos,2006-09-01,162,162
PORVENIR,internaciones,ingresos espontaneos,2006-09-01,11,11
POTOSI,internaciones,ingresos espontaneos,2006-09-01,1770,1770
PRESTO,internaciones,ingresos espontaneos,2006-09-01,1,1
PUCARA,internaciones,ingresos espontaneos,2006-09-01,1,1
PUCARANI,internaciones,ingresos espontaneos,2006-09-01,18,18
PUERTO ACOSTA,internaciones,ingresos espontaneos,2006-09-01,85,85
PUERTO CARABUCO,internaciones,ingresos espontaneos,2006-09-01,4,4
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2006-09-01,82,82
PUERTO RICO,internaciones,ingresos espontaneos,2006-09-01,7,7
PUERTO SUAREZ,internaciones,ingresos espontaneos,2006-09-01,85,85
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2006-09-01,198,198
PUNA,internaciones,ingresos espontaneos,2006-09-01,21,21
PUNATA,internaciones,ingresos espontaneos,2006-09-01,174,174
QUILLACOLLO,internaciones,ingresos espontaneos,2006-09-01,328,328
QUIME,internaciones,ingresos espontaneos,2006-09-01,12,12
QUIRUSILLAS,internaciones,ingresos espontaneos,2006-09-01,1,1
RAVELO,internaciones,ingresos espontaneos,2006-09-01,6,6
REYES,internaciones,ingresos espontaneos,2006-09-01,32,32
RIBERALTA,internaciones,ingresos espontaneos,2006-09-01,531,531
ROBORE,internaciones,ingresos espontaneos,2006-09-01,100,100
RURRENABAQUE,internaciones,ingresos espontaneos,2006-09-01,105,105
SABAYA,internaciones,ingresos espontaneos,2006-09-01,1,1
SACABA,internaciones,ingresos espontaneos,2006-09-01,446,446
SACABAMBA,internaciones,ingresos espontaneos,2006-09-01,5,5
SACACA,internaciones,ingresos espontaneos,2006-09-01,16,16
SAIPINA,internaciones,ingresos espontaneos,2006-09-01,12,12
SAMAIPATA,internaciones,ingresos espontaneos,2006-09-01,26,26
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2006-09-01,34,34
SAN BENITO,internaciones,ingresos espontaneos,2006-09-01,13,13
SAN BORJA,internaciones,ingresos espontaneos,2006-09-01,146,146
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2006-09-01,45,45
SAN CARLOS,internaciones,ingresos espontaneos,2006-09-01,118,118
SAN IGNACIO,internaciones,ingresos espontaneos,2006-09-01,77,77
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2006-09-01,377,377
SAN JAVIER(STC),internaciones,ingresos espontaneos,2006-09-01,76,76
SAN JOAQUIN,internaciones,ingresos espontaneos,2006-09-01,55,55
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2006-09-01,86,86
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2006-09-01,12,12
SAN JULIAN,internaciones,ingresos espontaneos,2006-09-01,131,131
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2006-09-01,4,4
SAN LUCAS,internaciones,ingresos espontaneos,2006-09-01,43,43
SAN MATIAS,internaciones,ingresos espontaneos,2006-09-01,65,65
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2006-09-01,64,64
SAN PEDRO,internaciones,ingresos espontaneos,2006-09-01,31,31
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2006-09-01,15,15
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2006-09-01,2,2
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2006-09-01,2,2
SAN RAFAEL,internaciones,ingresos espontaneos,2006-09-01,23,23
SAN RAMON,internaciones,ingresos espontaneos,2006-09-01,38,38
SAN RAMON,internaciones,ingresos espontaneos,2006-09-01,54,54
SANTA ANA,internaciones,ingresos espontaneos,2006-09-01,99,99
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2006-09-01,6998,6998
SANTA ROSA,internaciones,ingresos espontaneos,2006-09-01,33,33
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2006-09-01,56,56
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2006-09-01,8,8
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2006-09-01,4,4
SANTIVAÑES,internaciones,ingresos espontaneos,2006-09-01,4,4
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2006-09-01,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2006-09-01,1,1
SENA,internaciones,ingresos espontaneos,2006-09-01,10,10
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2006-09-01,12,12
SICAYA,internaciones,ingresos espontaneos,2006-09-01,4,4
SIPE SIPE,internaciones,ingresos espontaneos,2006-09-01,58,58
SOPACHUY,internaciones,ingresos espontaneos,2006-09-01,46,46
SORATA,internaciones,ingresos espontaneos,2006-09-01,34,34
SUCRE,internaciones,ingresos espontaneos,2006-09-01,3075,3075
TACACOMA,internaciones,ingresos espontaneos,2006-09-01,5,5
TACOPAYA,internaciones,ingresos espontaneos,2006-09-01,4,4
TAPACARI,internaciones,ingresos espontaneos,2006-09-01,18,18
TARABUCO,internaciones,ingresos espontaneos,2006-09-01,39,39
