municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
COMARAPA,internaciones,dias camas ocupadas maternidad,2006-08-01,107,107
COPACABANA,internaciones,dias camas ocupadas maternidad,2006-08-01,21,21
CORIPATA,internaciones,dias camas ocupadas maternidad,2006-08-01,19,19
CORO CORO,internaciones,dias camas ocupadas maternidad,2006-08-01,3,3
COROICO,internaciones,dias camas ocupadas maternidad,2006-08-01,61,61
CORQUE,internaciones,dias camas ocupadas maternidad,2006-08-01,4,4
COTAGAITA,internaciones,dias camas ocupadas maternidad,2006-08-01,39,39
COTOCA,internaciones,dias camas ocupadas maternidad,2006-08-01,92,92
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2006-08-01,29,29
CUEVO,internaciones,dias camas ocupadas maternidad,2006-08-01,8,8
CULPINA,internaciones,dias camas ocupadas maternidad,2006-08-01,74,74
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2006-08-01,5,5
EL ALTO,internaciones,dias camas ocupadas maternidad,2006-08-01,2716,2716
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2006-08-01,6,6
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2006-08-01,14,14
EL TORNO,internaciones,dias camas ocupadas maternidad,2006-08-01,140,140
EL VILLAR,internaciones,dias camas ocupadas maternidad,2006-08-01,9,9
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2006-08-01,35,35
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2006-08-01,24,24
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2006-08-01,9,9
EXALTACION,internaciones,dias camas ocupadas maternidad,2006-08-01,3,3
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2006-08-01,392,392
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2006-08-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2006-08-01,4,4
GUANAY,internaciones,dias camas ocupadas maternidad,2006-08-01,28,28
GUAQUI,internaciones,dias camas ocupadas maternidad,2006-08-01,4,4
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2006-08-01,300,300
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2006-08-01,13,13
HUACARETA,internaciones,dias camas ocupadas maternidad,2006-08-01,22,22
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2006-08-01,3,3
HUANUNI,internaciones,dias camas ocupadas maternidad,2006-08-01,31,31
HUARACAJE,internaciones,dias camas ocupadas maternidad,2006-08-01,3,3
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2006-08-01,6,6
ICLA,internaciones,dias camas ocupadas maternidad,2006-08-01,15,15
INCAHUASI,internaciones,dias camas ocupadas maternidad,2006-08-01,51,51
INQUISIVI,internaciones,dias camas ocupadas maternidad,2006-08-01,1,1
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2006-08-01,9,9
IXIAMAS,internaciones,dias camas ocupadas maternidad,2006-08-01,27,27
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2006-08-01,1,1
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2006-08-01,43,43
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2006-08-01,70,70
LA PAZ,internaciones,dias camas ocupadas maternidad,2006-08-01,5010,5010
LAJA,internaciones,dias camas ocupadas maternidad,2006-08-01,5,5
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2006-08-01,24,24
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2006-08-01,333,333
LLICA,internaciones,dias camas ocupadas maternidad,2006-08-01,10,10
LURIBAY,internaciones,dias camas ocupadas maternidad,2006-08-01,7,7
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
MACHARETI,internaciones,dias camas ocupadas maternidad,2006-08-01,8,8
MAGDALENA,internaciones,dias camas ocupadas maternidad,2006-08-01,89,89
MAIRANA,internaciones,dias camas ocupadas maternidad,2006-08-01,41,41
MAPIRI,internaciones,dias camas ocupadas maternidad,2006-08-01,20,20
MECAPACA,internaciones,dias camas ocupadas maternidad,2006-08-01,7,7
MINEROS,internaciones,dias camas ocupadas maternidad,2006-08-01,62,62
MIZQUE,internaciones,dias camas ocupadas maternidad,2006-08-01,59,59
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2006-08-01,19,19
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2006-08-01,145,145
MONTERO,internaciones,dias camas ocupadas maternidad,2006-08-01,728,728
MORO MORO,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
MOROCHATA,internaciones,dias camas ocupadas maternidad,2006-08-01,13,13
OCURI,internaciones,dias camas ocupadas maternidad,2006-08-01,12,12
OKINAWA,internaciones,dias camas ocupadas maternidad,2006-08-01,34,34
OMEREQUE,internaciones,dias camas ocupadas maternidad,2006-08-01,12,12
ORURO,internaciones,dias camas ocupadas maternidad,2006-08-01,1348,1348
PADCAYA,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
PADILLA,internaciones,dias camas ocupadas maternidad,2006-08-01,163,163
PAILON,internaciones,dias camas ocupadas maternidad,2006-08-01,46,46
PALCA,internaciones,dias camas ocupadas maternidad,2006-08-01,6,6
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2006-08-01,39,39
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2006-08-01,18,18
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
PASORAPA,internaciones,dias camas ocupadas maternidad,2006-08-01,6,6
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2006-08-01,47,47
PELECHUCO,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
POCOATA,internaciones,dias camas ocupadas maternidad,2006-08-01,14,14
POCONA,internaciones,dias camas ocupadas maternidad,2006-08-01,22,22
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2006-08-01,36,36
POOPO,internaciones,dias camas ocupadas maternidad,2006-08-01,14,14
PORCO,internaciones,dias camas ocupadas maternidad,2006-08-01,4,4
POROMA,internaciones,dias camas ocupadas maternidad,2006-08-01,31,31
PORONGO,internaciones,dias camas ocupadas maternidad,2006-08-01,9,9
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2006-08-01,133,133
PORVENIR,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2006-08-01,4,4
POTOSI,internaciones,dias camas ocupadas maternidad,2006-08-01,1091,1091
PRESTO,internaciones,dias camas ocupadas maternidad,2006-08-01,10,10
PUCARA,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
PUCARANI,internaciones,dias camas ocupadas maternidad,2006-08-01,16,16
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2006-08-01,93,93
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2006-08-01,5,5
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2006-08-01,22,22
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2006-08-01,17,17
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2006-08-01,67,67
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2006-08-01,241,241
PUNA,internaciones,dias camas ocupadas maternidad,2006-08-01,60,60
PUNATA,internaciones,dias camas ocupadas maternidad,2006-08-01,217,217
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2006-08-01,340,340
QUIME,internaciones,dias camas ocupadas maternidad,2006-08-01,11,11
QUIRUSILLAS,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
RAVELO,internaciones,dias camas ocupadas maternidad,2006-08-01,18,18
REYES,internaciones,dias camas ocupadas maternidad,2006-08-01,41,41
RIBERALTA,internaciones,dias camas ocupadas maternidad,2006-08-01,352,352
ROBORE,internaciones,dias camas ocupadas maternidad,2006-08-01,49,49
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2006-08-01,64,64
SABAYA,internaciones,dias camas ocupadas maternidad,2006-08-01,1,1
SACABA,internaciones,dias camas ocupadas maternidad,2006-08-01,304,304
SACABAMBA,internaciones,dias camas ocupadas maternidad,2006-08-01,14,14
SACACA,internaciones,dias camas ocupadas maternidad,2006-08-01,47,47
SAIPINA,internaciones,dias camas ocupadas maternidad,2006-08-01,9,9
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2006-08-01,17,17
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2006-08-01,33,33
SAN ANDRES,internaciones,dias camas ocupadas maternidad,2006-08-01,6,6
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2006-08-01,9,9
SAN BENITO,internaciones,dias camas ocupadas maternidad,2006-08-01,35,35
SAN BORJA,internaciones,dias camas ocupadas maternidad,2006-08-01,80,80
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2006-08-01,16,16
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2006-08-01,110,110
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2006-08-01,71,71
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2006-08-01,289,289
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2006-08-01,46,46
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2006-08-01,22,22
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2006-08-01,76,76
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2006-08-01,39,39
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2006-08-01,210,210
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2006-08-01,77,77
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2006-08-01,18,18
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2006-08-01,76,76
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2006-08-01,175,175
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2006-08-01,21,21
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2006-08-01,13,13
SAN RAMON,internaciones,dias camas ocupadas maternidad,2006-08-01,29,29
SAN RAMON,internaciones,dias camas ocupadas maternidad,2006-08-01,59,59
SANTA ANA,internaciones,dias camas ocupadas maternidad,2006-08-01,68,68
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2006-08-01,6532,6532
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2006-08-01,42,42
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2006-08-01,59,59
SANTIAGO DE CALLAPA,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2006-08-01,9,9
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2006-08-01,4,4
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2006-08-01,1,1
SENA,internaciones,dias camas ocupadas maternidad,2006-08-01,3,3
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2006-08-01,12,12
SICAYA,internaciones,dias camas ocupadas maternidad,2006-08-01,3,3
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2006-08-01,82,82
SOPACHUY,internaciones,dias camas ocupadas maternidad,2006-08-01,38,38
SORATA,internaciones,dias camas ocupadas maternidad,2006-08-01,45,45
SUCRE,internaciones,dias camas ocupadas maternidad,2006-08-01,1494,1494
TACACHI,internaciones,dias camas ocupadas maternidad,2006-08-01,4,4
TACACOMA,internaciones,dias camas ocupadas maternidad,2006-08-01,4,4
TACOPAYA,internaciones,dias camas ocupadas maternidad,2006-08-01,7,7
TAPACARI,internaciones,dias camas ocupadas maternidad,2006-08-01,21,21
TARABUCO,internaciones,dias camas ocupadas maternidad,2006-08-01,140,140
TARACO,internaciones,dias camas ocupadas maternidad,2006-08-01,1,1
TARATA,internaciones,dias camas ocupadas maternidad,2006-08-01,28,28
TARIJA,internaciones,dias camas ocupadas maternidad,2006-08-01,698,698
TARVITA,internaciones,dias camas ocupadas maternidad,2006-08-01,100,100
TEOPONTE,internaciones,dias camas ocupadas maternidad,2006-08-01,9,9
TIAWANACU,internaciones,dias camas ocupadas maternidad,2006-08-01,12,12
TINGUIPAYA,internaciones,dias camas ocupadas maternidad,2006-08-01,3,3
TIPUANI,internaciones,dias camas ocupadas maternidad,2006-08-01,18,18
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2006-08-01,86,86
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2006-08-01,91,91
TOCO,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
TOLATA,internaciones,dias camas ocupadas maternidad,2006-08-01,4,4
TOLEDO,internaciones,dias camas ocupadas maternidad,2006-08-01,20,20
TOMAVE,internaciones,dias camas ocupadas maternidad,2006-08-01,3,3
TOMINA,internaciones,dias camas ocupadas maternidad,2006-08-01,23,23
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2006-08-01,42,42
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2006-08-01,4,4
TRINIDAD,internaciones,dias camas ocupadas maternidad,2006-08-01,1027,1027
TUPIZA,internaciones,dias camas ocupadas maternidad,2006-08-01,155,155
TURCO,internaciones,dias camas ocupadas maternidad,2006-08-01,2,2
UNCIA,internaciones,dias camas ocupadas maternidad,2006-08-01,130,130
URUBICHA,internaciones,dias camas ocupadas maternidad,2006-08-01,36,36
UYUNI,internaciones,dias camas ocupadas maternidad,2006-08-01,131,131
VACAS,internaciones,dias camas ocupadas maternidad,2006-08-01,4,4
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2006-08-01,116,116
VIACHA,internaciones,dias camas ocupadas maternidad,2006-08-01,21,21
VILA VILA,internaciones,dias camas ocupadas maternidad,2006-08-01,5,5
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2006-08-01,48,48
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2006-08-01,6,6
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2006-08-01,18,18
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2006-08-01,320,320
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2006-08-01,18,18
VILLAZON,internaciones,dias camas ocupadas maternidad,2006-08-01,192,192
VINTO,internaciones,dias camas ocupadas maternidad,2006-08-01,80,80
VITICHI,internaciones,dias camas ocupadas maternidad,2006-08-01,7,7
WARNES,internaciones,dias camas ocupadas maternidad,2006-08-01,266,266
YACUIBA,internaciones,dias camas ocupadas maternidad,2006-08-01,408,408
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2006-08-01,18,18
YANACACHI,internaciones,dias camas ocupadas maternidad,2006-08-01,7,7
YAPACANI,internaciones,dias camas ocupadas maternidad,2006-08-01,166,166
YOCALLA,internaciones,dias camas ocupadas maternidad,2006-08-01,3,3
YOTALA,internaciones,dias camas ocupadas maternidad,2006-08-01,29,29
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2006-08-01,18,18
ACHACACHI,internaciones,dias camas ocupadas maternidad,2006-09-01,66,66
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2006-09-01,10,10
AIQUILE,internaciones,dias camas ocupadas maternidad,2006-09-01,68,68
ALCALA,internaciones,dias camas ocupadas maternidad,2006-09-01,15,15
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2006-09-01,4,4
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2006-09-01,2,2
ANZALDO,internaciones,dias camas ocupadas maternidad,2006-09-01,4,4
APOLO,internaciones,dias camas ocupadas maternidad,2006-09-01,34,34
ARANI,internaciones,dias camas ocupadas maternidad,2006-09-01,10,10
ARBIETO,internaciones,dias camas ocupadas maternidad,2006-09-01,7,7
ARQUE,internaciones,dias camas ocupadas maternidad,2006-09-01,6,6
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2006-09-01,85,85
ATOCHA,internaciones,dias camas ocupadas maternidad,2006-09-01,118,118
AYATA,internaciones,dias camas ocupadas maternidad,2006-09-01,17,17
AYO AYO,internaciones,dias camas ocupadas maternidad,2006-09-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2006-09-01,54,54
AZURDUY,internaciones,dias camas ocupadas maternidad,2006-09-01,66,66
BATALLAS,internaciones,dias camas ocupadas maternidad,2006-09-01,21,21
BAURES,internaciones,dias camas ocupadas maternidad,2006-09-01,12,12
BERMEJO,internaciones,dias camas ocupadas maternidad,2006-09-01,149,149
BETANZOS,internaciones,dias camas ocupadas maternidad,2006-09-01,53,53
BOLIVAR,internaciones,dias camas ocupadas maternidad,2006-09-01,2,2
BOYUIBE,internaciones,dias camas ocupadas maternidad,2006-09-01,12,12
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2006-09-01,342,342
CABEZAS,internaciones,dias camas ocupadas maternidad,2006-09-01,27,27
CAIROMA,internaciones,dias camas ocupadas maternidad,2006-09-01,7,7
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2006-09-01,2,2
CAJUATA,internaciones,dias camas ocupadas maternidad,2006-09-01,11,11
CALACOTO,internaciones,dias camas ocupadas maternidad,2006-09-01,1,1
CALAMARCA,internaciones,dias camas ocupadas maternidad,2006-09-01,4,4
CAMARGO,internaciones,dias camas ocupadas maternidad,2006-09-01,171,171
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2006-09-01,8,8
CAMIRI,internaciones,dias camas ocupadas maternidad,2006-09-01,226,226
CAPINOTA,internaciones,dias camas ocupadas maternidad,2006-09-01,52,52
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2006-09-01,2,2
CARACOLLO,internaciones,dias camas ocupadas maternidad,2006-09-01,42,42
CARANAVI,internaciones,dias camas ocupadas maternidad,2006-09-01,170,170
CARAPARI,internaciones,dias camas ocupadas maternidad,2006-09-01,1,1
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2006-09-01,12,12
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2006-09-01,60,60
CHAQUI,internaciones,dias camas ocupadas maternidad,2006-09-01,12,12
CHARAGUA,internaciones,dias camas ocupadas maternidad,2006-09-01,99,99
CHARAÑA,internaciones,dias camas ocupadas maternidad,2006-09-01,2,2
CHAYANTA,internaciones,dias camas ocupadas maternidad,2006-09-01,23,23
CHIMORE,internaciones,dias camas ocupadas maternidad,2006-09-01,25,25
CHIPAYA,internaciones,dias camas ocupadas maternidad,2006-09-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2006-09-01,46,46
CHUMA,internaciones,dias camas ocupadas maternidad,2006-09-01,10,10
CLIZA,internaciones,dias camas ocupadas maternidad,2006-09-01,46,46
COBIJA,internaciones,dias camas ocupadas maternidad,2006-09-01,392,392
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2006-09-01,4448,4448
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2006-09-01,71,71
"COLCHA ""K""",internaciones,dias camas ocupadas maternidad,2006-09-01,6,6
COLLANA,internaciones,dias camas ocupadas maternidad,2006-09-01,6,6
COLOMI,internaciones,dias camas ocupadas maternidad,2006-09-01,44,44
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2006-09-01,12,12
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2006-09-01,6,6
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2006-09-01,1,1
COLQUIRI,internaciones,dias camas ocupadas maternidad,2006-09-01,10,10
COMARAPA,internaciones,dias camas ocupadas maternidad,2006-09-01,94,94
CONCEPCION,internaciones,dias camas ocupadas maternidad,2006-09-01,37,37
COPACABANA,internaciones,dias camas ocupadas maternidad,2006-09-01,22,22
CORIPATA,internaciones,dias camas ocupadas maternidad,2006-09-01,20,20
