municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,69,69
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,2,2
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,1,1
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,5,5
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,13,13
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,6,6
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,6,6
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,56,56
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,11,11
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,6,6
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,9,9
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,554,554
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,15,15
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,10,10
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,19,19
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,5,5
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,22,22
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,29,29
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,67,67
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,3,3
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,43,43
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,2,2
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,1,1
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,18,18
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,13,13
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,5,5
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,17,17
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,18,18
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,43,43
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,11,11
HUACHACALLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,1,1
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,76,76
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,9,9
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,23,23
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,29,29
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,62,62
INGAVI (HUMAITA),actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,4,4
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,38,38
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,4,4
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,6,6
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,100,100
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,318,318
LA RIVERA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,1,1
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,7,7
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,12,12
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,15,15
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,5,5
LLALLAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,1,1
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,4,4
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,10,10
MACHACAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,2,2
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,17,17
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,33,33
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,4,4
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,1,1
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,8,8
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,3,3
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,3,3
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,18,18
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,32,32
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,57,57
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,36,36
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,10,10
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,15,15
NACEBE (SANTA ROSA DEL ABUNA),actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,1,1
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,7,7
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,4,4
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,6,6
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,462,462
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,296,296
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,43,43
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,44,44
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,4,4
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,27,27
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,3,3
PAMPA GRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,5,5
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,1,1
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,20,20
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,10,10
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,16,16
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,7,7
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,3,3
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,56,56
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,5,5
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,139,139
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,5,5
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,22,22
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,24,24
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,7,7
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,1,1
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,7,7
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,9,9
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,3,3
PUERTO RICO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,10,10
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,20,20
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,7,7
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,21,21
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,146,146
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,13,13
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,28,28
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,18,18
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,26,26
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,1,1
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,745,745
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,5,5
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,2,2
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,16,16
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,1,1
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,39,39
SAIPINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,2,2
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,12,12
SAMAIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,6,6
SAN AGUSTIN,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,1,1
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,34,34
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,4,4
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,6,6
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,30,30
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,11,11
SAN BUENA VENTURA,actividades con la comunidad,no de actividades realizadas con participacion,2005-02-01,6,6
