municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,3,3
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,20,20
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,9,9
COMANCHE,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,124,124
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,28,28
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,16,16
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,15,15
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,4,4
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,77,77
CORQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,6,6
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,38,38
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,122,122
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,49,49
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,51,51
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,6,6
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,8,8
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2778,2778
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,18,18
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,7,7
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,20,20
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,25,25
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,39,39
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,8,8
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,18,18
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,47,47
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,8,8
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,488,488
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,32,32
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,23,23
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
HUACHACALLA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,7,7
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,57,57
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,10,10
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,3,3
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,19,19
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,33,33
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,12,12
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,15,15
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,34,34
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,76,76
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,5235,5235
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,9,9
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,5,5
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,173,173
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,6,6
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,6,6
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,42,42
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,26,26
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,14,14
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,12,12
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,52,52
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,90,90
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,1,1
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,15,15
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,166,166
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,582,582
MORO MORO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,9,9
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,30,30
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,24,24
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,8,8
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,1536,1536
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,97,97
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,117,117
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,51,51
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,15,15
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,3,3
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,140,140
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,12,12
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,10,10
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,8,8
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,25,25
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,3,3
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,14,14
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,44,44
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,171,171
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,6,6
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,1229,1229
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,11,11
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,8,8
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,1,1
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,34,34
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,5,5
PUERTO SILES,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,112,112
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,156,156
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,37,37
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,315,315
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,229,229
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,5,5
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,36,36
REYES,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,20,20
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,305,305
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,73,73
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,132,132
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,365,365
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,18,18
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,10,10
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,17,17
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,25,25
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,4,4
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,12,12
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,10,10
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,137,137
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,40,40
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,101,101
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,99,99
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,231,231
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,28,28
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,35,35
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,128,128
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,39,39
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,91,91
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,66,66
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,42,42
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,60,60
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,102,102
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,8,8
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,1,1
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,12,12
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,19,19
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,54,54
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,125,125
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,7611,7611
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,74,74
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,19,19
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,6,6
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,4,4
SENA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,3,3
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,124,124
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,13,13
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,44,44
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,18,18
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,9,9
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,15,15
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,1617,1617
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,7,7
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,146,146
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,30,30
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,1283,1283
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,66,66
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,8,8
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,14,14
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,15,15
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,169,169
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,43,43
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,4,4
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,9,9
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,27,27
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,3,3
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,72,72
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,3,3
TRIGAL,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,844,844
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,165,165
TURCO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,7,7
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,40,40
URIONDO (A. CONCEPCION),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,12,12
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,119,119
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,8,8
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,129,129
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,34,34
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,5,5
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,24,24
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,163,163
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,6,6
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,21,21
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,222,222
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,23,23
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,181,181
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,63,63
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,14,14
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,189,189
YACO,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,8,8
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,470,470
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,20,20
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,2,2
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,569,569
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,4,4
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,40,40
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2010-02-01,28,28
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-03-01,41,41
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2010-03-01,105,105
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2010-03-01,3,3
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2010-03-01,14,14
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2010-03-01,6,6
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2010-03-01,6,6
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2010-03-01,1,1
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2010-03-01,28,28
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2010-03-01,15,15
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2010-03-01,14,14
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-03-01,2,2
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2010-03-01,181,181
