municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
PORCO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,73,73
POROMA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,496,496
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,341,341
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,434,434
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,90,90
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,31,31
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,1470,1470
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,155,155
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,31,31
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,124,124
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,31,31
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,152,152
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,93,93
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,143,143
PUERTO SILES,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,30,30
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,620,620
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,1116,1116
PUNA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,341,341
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,713,713
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,310,310
QUIME,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,62,62
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,31,31
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,93,93
REYES,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,581,581
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,335,335
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,124,124
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,31,31
SACABA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,1519,1519
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,124,124
SACACA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,93,93
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,124,124
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,94,94
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,217,217
SAN ANDRES,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,31,31
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,62,62
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,341,341
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,217,217
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,403,403
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,498,498
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,1395,1395
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2010-05-01,90,90
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2010-05-01,124,124
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,651,651
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,187,187
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,589,589
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2010-05-01,25,25
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,423,423
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,336,336
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,425,425
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,31,31
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,93,93
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,93,93
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,124,124
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,155,155
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,9954,9954
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,93,93
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,434,434
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,93,93
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,124,124
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,31,31
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,62,62
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,248,248
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,92,92
SENA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,87,87
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,341,341
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2010-05-01,155,155
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,93,93
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,403,403
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,155,155
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,124,124
SORATA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,155,155
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,4185,4185
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,61,61
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,62,62
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,25,25
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,278,278
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,861,861
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,372,372
TARACO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,31,31
TARATA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,248,248
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,1446,1446
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,651,651
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,62,62
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,91,91
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,248,248
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,540,540
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-05-01,496,496
TOCO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,155,155
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,62,62
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,59,59
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,60,60
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,620,620
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,31,31
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-05-01,341,341
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2010-05-01,60,60
TRIGAL,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,31,31
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,1643,1643
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,430,430
TURCO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,55,55
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,124,124
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,31,31
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,341,341
VACAS,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,217,217
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,341,341
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,806,806
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,186,186
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,186,186
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,295,295
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,62,62
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,465,465
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,1301,1301
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2010-05-01,217,217
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,372,372
VINTO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,341,341
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,122,122
WARNES,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,1240,1240
YACO,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,62,62
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,526,526
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,124,124
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,62,62
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,644,644
YOCALLA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,62,62
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,93,93
YUNCHARA,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,2,2
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2010-05-01,279,279
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,240,240
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,270,270
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,180,180
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,150,150
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,120,120
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,90,90
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,86,86
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,28,28
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
APOLO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,180,180
ARANI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,210,210
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,180,180
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,180,180
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,390,390
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,178,178
AYATA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,120,120
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2010-06-01,630,630
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
BAURES,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,385,385
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,450,450
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,122,122
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,120,120
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,812,812
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,120,120
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,120,120
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2010-06-01,240,240
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
CALACOTO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,120,120
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,510,510
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2010-06-01,90,90
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,630,630
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,270,270
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,180,180
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,450,450
CARAPARI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,47,47
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,360,360
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,90,90
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,180,180
CHARAÑA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
