municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,4,4
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,4,4
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,16,16
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,29,29
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,9,9
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,14,14
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,42,42
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,41,41
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,3,3
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,25,25
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,10,10
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,6,6
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,6,6
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,5,5
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,13,13
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,24,24
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,24,24
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,13,13
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,7,7
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,26,26
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,73,73
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,7,7
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,8,8
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,4,4
CHACARILLA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,48,48
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,9,9
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,31,31
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,1,1
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,13,13
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,7,7
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
CHOQUE COTA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
CHUA COCANI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,10,10
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,8,8
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,20,20
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,21,21
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,73,73
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,12,12
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,565,565
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,31,31
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,8,8
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,19,19
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,6,6
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,44,44
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,17,17
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,20,20
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,3,3
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,19,19
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,3,3
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,11,11
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,12,12
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,14,14
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,6,6
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,15,15
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,4,4
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,15,15
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,97,97
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,7,7
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,3,3
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,4,4
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,8,8
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,6,6
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,1,1
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,10,10
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,673,673
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,9,9
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,9,9
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,36,36
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,28,28
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,12,12
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,6,6
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,1,1
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,7,7
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,12,12
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,17,17
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,13,13
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,19,19
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,14,14
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,6,6
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,8,8
HUACHACALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,20,20
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,8,8
HUATAJATA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,4,4
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,5,5
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,3,3
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,13,13
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,10,10
INGAVI (HUMAITA),atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,16,16
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,18,18
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,9,9
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,17,17
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,42,42
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,56,56
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,1088,1088
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,9,9
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,16,16
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
LICOMA PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,31,31
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,1,1
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,3,3
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,5,5
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,4,4
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,17,17
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,15,15
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,4,4
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,18,18
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,7,7
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,47,47
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,26,26
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,6,6
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,25,25
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,70,70
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,1,1
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,19,19
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,14,14
OMEREQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,2,2
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2013-02-01,516,516
