municipality,group,variable,month,Nº de CAI de sector realizados,TOTAL
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2009-09-01,5,5
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2009-09-01,5,5
SAN MATIAS,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,9,9
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SAN PEDRO DE QUEMES,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2009-09-01,11,11
SANTA ANA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,23,23
SANTA ROSA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SANTIVAÑES,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
SAPAHAQUI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
SICAYA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SORATA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
SUCRE,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
TACOBAMBA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
TARIJA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,15,15
TARVITA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
TINGUIPAYA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
TIPUANI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
TIQUIPAYA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,4,4
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
TOCO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
TOLATA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
TORO TORO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
TOTORA(CBBA),actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
TOTORA(ORR),actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
TRINIDAD,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
TURCO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
UNCIA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
URIONDO (A. CONCEPCION),actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
URUBICHA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
UYUNI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
VIACHA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,8,8
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
VILLA MONTES,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
VILLA SERRANO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,8,8
VILLA TUNARI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
VINTO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,5,5
WALDO BALLIVIAN,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2009-09-01,10,10
YACUIBA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,7,7
YANACACHI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
YOTALA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
ZUDAÑEZ,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,7,7
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
ANDAMARCA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
APOLO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
ARANI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
ASCENCION DE GUARAYOS,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
ATOCHA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
BERMEJO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,8,8
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2009-10-01,9,9
BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
CAMARGO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
CARACOLLO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,6,6
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
CARAPARI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
CHARAGUA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
CHUMA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
CLIZA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
COBIJA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
COLCAPIRHUA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
COLLANA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
COPACABANA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
COTAGAITA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
COTOCA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
CUATRO CAÑADAS,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
CURVA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,36,36
EL PUENTE(TJA),actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
EL TORNO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
EXALTACION,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
GUAYARAMERIN,actividades con la comunidad,no de cai de sector realizados,2009-10-01,5,5
HUACARETA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
HUARACAJE,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
LA GUARDIA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2009-10-01,66,66
LAGUNILLAS,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
LICOMA PAMPA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
LLALLAGUA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
MACHARETI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
MECAPACA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
MINEROS,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
MIZQUE,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
MOJOCOYA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
MONTERO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,9,9
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
OCURI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
ORURO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
PADCAYA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
PAILON,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
PALCA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
PAPEL PAMPA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
POCONA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,8,8
POJO (CBBA),actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
PORCO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
PORONGO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,5,5
POSTRER VALLE,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
POTOSI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,5,5
PUCARA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,5,5
PUERTO PEREZ,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
PUERTO QUIJARRO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
PUERTO RICO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
PUERTO SILES,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
PUNA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,16,16
PUNATA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,5,5
QUIABAYA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
RAVELO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,9,9
REYES,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
RIBERALTA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
ROBORE,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
RURRENABAQUE,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
SACABA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
SACACA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SAN ANDRES DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
SAN BENITO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SAN BORJA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
SAN BUENA VENTURA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SAN IGNACIO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2009-10-01,13,13
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2009-10-01,10,10
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
SAN RAFAEL,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,27,27
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
SAPAHAQUI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
SICAYA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
SORATA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
SUCRE,actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
TEOPONTE,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
TINGUIPAYA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
TIQUIPAYA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
TOCO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
TOTORA(CBBA),actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
TRINIDAD,actividades con la comunidad,no de cai de sector realizados,2009-10-01,22,22
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
UMALA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
UNCIA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
URIONDO (A. CONCEPCION),actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
UYUNI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
VIACHA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,9,9
VILLA NUEVA (LOMA ALTA),actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
VILLA SERRANO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
VILLAZON,actividades con la comunidad,no de cai de sector realizados,2009-10-01,2,2
VINTO,actividades con la comunidad,no de cai de sector realizados,2009-10-01,4,4
WALDO BALLIVIAN,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
WARNES,actividades con la comunidad,no de cai de sector realizados,2009-10-01,9,9
YAMPARAEZ,actividades con la comunidad,no de cai de sector realizados,2009-10-01,7,7
YANACACHI,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
YOTALA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2009-10-01,3,3
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,7,7
ALCALA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2009-11-01,5,5
ANDAMARCA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
ANTEQUERA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
APOLO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
ARANI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
ARQUE,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
ASCENCION DE GUARAYOS,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
ATOCHA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
AUCAPATA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
BELEN DE URMIRI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
BOYUIBE,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
"CAIZA ""D""",actividades con la comunidad,no de cai de sector realizados,2009-11-01,5,5
CALACOTO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
CAMIRI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
CAPINOTA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,5,5
CARAPARI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
CHARAGUA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
CHUMA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,5,5
CLIZA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
COBIJA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,4,4
COLCAPIRHUA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
COLLANA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,4,4
CONCEPCION,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
COPACABANA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
CORIPATA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
CORQUE,actividades con la comunidad,no de cai de sector realizados,2009-11-01,4,4
COTOCA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
CULPINA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
CURVA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,36,36
EL PUENTE(STC),actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
EL PUENTE(TJA),actividades con la comunidad,no de cai de sector realizados,2009-11-01,7,7
EL TORNO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
EUCALIPTUS,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
GUAYARAMERIN,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
HUACARETA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
ICLA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
INGAVI (HUMAITA),actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
LA GUARDIA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2009-11-01,54,54
LAGUNILLAS,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
LAS CARRERAS,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
LICOMA PAMPA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
LORETO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
MINEROS,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
MIZQUE,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
MOJOCOYA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
MONTEAGUDO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
MONTERO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,7,7
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
OCURI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
ORURO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
PALCA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
PAPEL PAMPA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
PASORAPA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
PELECHUCO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
POCONA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,4,4
POJO (CBBA),actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
POROMA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,5,5
PORONGO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
PORTACHUELO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
POSTRER VALLE,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
POTOSI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,4,4
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,5,5
PUERTO PEREZ,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
PUERTO QUIJARRO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
PUERTO SUAREZ,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
PUNA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,24,24
PUNATA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
RAVELO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
REYES,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
ROBORE,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
RURRENABAQUE,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
SACABA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
SACACA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
SAN ANDRES,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
SAN BENITO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SAN BORJA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SAN BUENA VENTURA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
SAN JAVIER(BNI),actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2009-11-01,13,13
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2009-11-01,4,4
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,4,4
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SAN PEDRO DE QUEMES,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,31,31
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SAPAHAQUI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SENA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
SORATA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
SUCRE,actividades con la comunidad,no de cai de sector realizados,2009-11-01,5,5
TACOBAMBA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,4,4
TACOPAYA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
TARIJA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,5,5
