municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,12,12
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,8,8
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,5,5
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,8,8
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,15,15
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,5,5
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,371,371
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,10,10
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,46,46
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,15,15
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,1,1
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,8,8
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,7,7
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,65,65
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,5,5
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,7,7
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,15,15
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,65,65
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,12,12
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,622,622
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,41,41
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,6,6
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,51,51
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,26,26
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,19,19
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,172,172
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,36,36
ESMERALDA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,3,3
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,4,4
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,15,15
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,3,3
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,6,6
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,3,3
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,12,12
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,25,25
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,52,52
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,23,23
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,15,15
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,8,8
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,48,48
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,40,40
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,51,51
INGAVI (HUMAITA),actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,41,41
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,5,5
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,5,5
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,16,16
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,1,1
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,55,55
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,417,417
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,19,19
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,15,15
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,18,18
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,5,5
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,4,4
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,15,15
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,6,6
MACHACAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,1,1
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,29,29
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,25,25
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,1,1
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,3,3
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,31,31
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,1,1
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,12,12
MOJINETE,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,1,1
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,18,18
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,73,73
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,69,69
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,10,10
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,32,32
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,25,25
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,1,1
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,6,6
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,83,83
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,98,98
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,42,42
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,3,3
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,5,5
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,21,21
PAMPA GRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,6,6
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,17,17
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,5,5
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,10,10
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,9,9
POCONA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,5,5
POJO (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,9,9
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,29,29
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,6,6
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,48,48
PORVENIR,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,16,16
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,3,3
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,41,41
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,22,22
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,11,11
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,5,5
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,3,3
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,9,9
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,2,2
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,13,13
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,37,37
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,67,67
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,92,92
QUIABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,20,20
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,174,174
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,6,6
QUIRUSILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,1,1
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2009-02-01,16,16
