municipality,group,variable,month,Restauraciones,TOTAL
GUTIERREZ,atenciones odontologicas,restauraciones,2008-11-01,67,67
HUACARETA,atenciones odontologicas,restauraciones,2008-11-01,26,26
HUACHACALLA,atenciones odontologicas,restauraciones,2008-11-01,15,15
HUANUNI,atenciones odontologicas,restauraciones,2008-11-01,132,132
HUARACAJE,atenciones odontologicas,restauraciones,2008-11-01,35,35
HUAYLLAMARCA,atenciones odontologicas,restauraciones,2008-11-01,49,49
ICLA,atenciones odontologicas,restauraciones,2008-11-01,64,64
INCAHUASI,atenciones odontologicas,restauraciones,2008-11-01,40,40
INQUISIVI,atenciones odontologicas,restauraciones,2008-11-01,3,3
IRUPANA (VILLA DE LANZA),atenciones odontologicas,restauraciones,2008-11-01,79,79
IXIAMAS,atenciones odontologicas,restauraciones,2008-11-01,85,85
JESUS DE MACHACA,atenciones odontologicas,restauraciones,2008-11-01,11,11
LA ASUNTA,atenciones odontologicas,restauraciones,2008-11-01,38,38
LA GUARDIA,atenciones odontologicas,restauraciones,2008-11-01,246,246
LA PAZ,atenciones odontologicas,restauraciones,2008-11-01,12297,12297
LAGUNILLAS,atenciones odontologicas,restauraciones,2008-11-01,51,51
LAJA,atenciones odontologicas,restauraciones,2008-11-01,36,36
LAS CARRERAS,atenciones odontologicas,restauraciones,2008-11-01,40,40
LICOMA PAMPA,atenciones odontologicas,restauraciones,2008-11-01,10,10
LLALLAGUA,atenciones odontologicas,restauraciones,2008-11-01,282,282
LLICA,atenciones odontologicas,restauraciones,2008-11-01,14,14
LURIBAY,atenciones odontologicas,restauraciones,2008-11-01,2,2
MACHACAMARCA,atenciones odontologicas,restauraciones,2008-11-01,51,51
MACHARETI,atenciones odontologicas,restauraciones,2008-11-01,57,57
MAGDALENA,atenciones odontologicas,restauraciones,2008-11-01,129,129
MAIRANA,atenciones odontologicas,restauraciones,2008-11-01,95,95
MAPIRI,atenciones odontologicas,restauraciones,2008-11-01,190,190
MECAPACA,atenciones odontologicas,restauraciones,2008-11-01,12,12
MINEROS,atenciones odontologicas,restauraciones,2008-11-01,15,15
MIZQUE,atenciones odontologicas,restauraciones,2008-11-01,80,80
MOCOMOCO,atenciones odontologicas,restauraciones,2008-11-01,27,27
MOJOCOYA,atenciones odontologicas,restauraciones,2008-11-01,5,5
MONTEAGUDO,atenciones odontologicas,restauraciones,2008-11-01,215,215
MONTERO,atenciones odontologicas,restauraciones,2008-11-01,569,569
MORO MORO,atenciones odontologicas,restauraciones,2008-11-01,10,10
MOROCHATA,atenciones odontologicas,restauraciones,2008-11-01,63,63
OCURI,atenciones odontologicas,restauraciones,2008-11-01,21,21
OKINAWA,atenciones odontologicas,restauraciones,2008-11-01,16,16
OMEREQUE,atenciones odontologicas,restauraciones,2008-11-01,51,51
ORURO,atenciones odontologicas,restauraciones,2008-11-01,1437,1437
PADCAYA,atenciones odontologicas,restauraciones,2008-11-01,239,239
PADILLA,atenciones odontologicas,restauraciones,2008-11-01,44,44
PAILON,atenciones odontologicas,restauraciones,2008-11-01,124,124
PALCA,atenciones odontologicas,restauraciones,2008-11-01,25,25
PALOS BLANCOS,atenciones odontologicas,restauraciones,2008-11-01,72,72
PAMPA AULLAGAS,atenciones odontologicas,restauraciones,2008-11-01,60,60
PAMPA GRANDE,atenciones odontologicas,restauraciones,2008-11-01,27,27
PAPEL PAMPA,atenciones odontologicas,restauraciones,2008-11-01,42,42
PASORAPA,atenciones odontologicas,restauraciones,2008-11-01,17,17
PATACAMAYA,atenciones odontologicas,restauraciones,2008-11-01,15,15
PAZÑA,atenciones odontologicas,restauraciones,2008-11-01,54,54
PELECHUCO,atenciones odontologicas,restauraciones,2008-11-01,3,3
POCOATA,atenciones odontologicas,restauraciones,2008-11-01,25,25
POCONA,atenciones odontologicas,restauraciones,2008-11-01,23,23
POJO (CBBA),atenciones odontologicas,restauraciones,2008-11-01,69,69
POOPO,atenciones odontologicas,restauraciones,2008-11-01,37,37
PORCO,atenciones odontologicas,restauraciones,2008-11-01,36,36
POROMA,atenciones odontologicas,restauraciones,2008-11-01,24,24
PORONGO,atenciones odontologicas,restauraciones,2008-11-01,19,19
PORTACHUELO,atenciones odontologicas,restauraciones,2008-11-01,109,109
PORVENIR,atenciones odontologicas,restauraciones,2008-11-01,19,19
POSTRER VALLE,atenciones odontologicas,restauraciones,2008-11-01,34,34
POTOSI,atenciones odontologicas,restauraciones,2008-11-01,1189,1189
PRESTO,atenciones odontologicas,restauraciones,2008-11-01,27,27
PUCARA,atenciones odontologicas,restauraciones,2008-11-01,23,23
PUCARANI,atenciones odontologicas,restauraciones,2008-11-01,51,51
PUERTO ACOSTA,atenciones odontologicas,restauraciones,2008-11-01,132,132
PUERTO CARABUCO,atenciones odontologicas,restauraciones,2008-11-01,105,105
PUERTO GONZALO MORENO,atenciones odontologicas,restauraciones,2008-11-01,10,10
PUERTO QUIJARRO,atenciones odontologicas,restauraciones,2008-11-01,60,60
PUERTO RICO,atenciones odontologicas,restauraciones,2008-11-01,49,49
PUERTO SILES,atenciones odontologicas,restauraciones,2008-11-01,54,54
PUERTO SUAREZ,atenciones odontologicas,restauraciones,2008-11-01,108,108
PUERTO VILLARROEL,atenciones odontologicas,restauraciones,2008-11-01,155,155
PUNA,atenciones odontologicas,restauraciones,2008-11-01,62,62
PUNATA,atenciones odontologicas,restauraciones,2008-11-01,220,220
QUIABAYA,atenciones odontologicas,restauraciones,2008-11-01,11,11
QUILLACOLLO,atenciones odontologicas,restauraciones,2008-11-01,416,416
QUIME,atenciones odontologicas,restauraciones,2008-11-01,95,95
QUIRUSILLAS,atenciones odontologicas,restauraciones,2008-11-01,12,12
RAVELO,atenciones odontologicas,restauraciones,2008-11-01,10,10
REYES,atenciones odontologicas,restauraciones,2008-11-01,73,73
RIBERALTA,atenciones odontologicas,restauraciones,2008-11-01,245,245
ROBORE,atenciones odontologicas,restauraciones,2008-11-01,40,40
RURRENABAQUE,atenciones odontologicas,restauraciones,2008-11-01,66,66
SABAYA,atenciones odontologicas,restauraciones,2008-11-01,14,14
SACABA,atenciones odontologicas,restauraciones,2008-11-01,624,624
SACABAMBA,atenciones odontologicas,restauraciones,2008-11-01,8,8
SACACA,atenciones odontologicas,restauraciones,2008-11-01,166,166
SAIPINA,atenciones odontologicas,restauraciones,2008-11-01,15,15
SALINAS DE GARCI MENDOZA,atenciones odontologicas,restauraciones,2008-11-01,29,29
SAMAIPATA,atenciones odontologicas,restauraciones,2008-11-01,124,124
SAN AGUSTIN,atenciones odontologicas,restauraciones,2008-11-01,6,6
SAN ANDRES DE MACHACA,atenciones odontologicas,restauraciones,2008-11-01,134,134
SAN ANTONIO DE LOMERIO,atenciones odontologicas,restauraciones,2008-11-01,42,42
SAN BENITO,atenciones odontologicas,restauraciones,2008-11-01,76,76
SAN BORJA,atenciones odontologicas,restauraciones,2008-11-01,80,80
SAN BUENA VENTURA,atenciones odontologicas,restauraciones,2008-11-01,23,23
SAN CARLOS,atenciones odontologicas,restauraciones,2008-11-01,116,116
SAN IGNACIO,atenciones odontologicas,restauraciones,2008-11-01,74,74
SAN IGNACIO DE VELASCO,atenciones odontologicas,restauraciones,2008-11-01,139,139
SAN JAVIER(STC),atenciones odontologicas,restauraciones,2008-11-01,33,33
SAN JOAQUIN,atenciones odontologicas,restauraciones,2008-11-01,19,19
SAN JUAN DE YAPACANI,atenciones odontologicas,restauraciones,2008-11-01,55,55
SAN LORENZO(TJA),atenciones odontologicas,restauraciones,2008-11-01,192,192
SAN LUCAS,atenciones odontologicas,restauraciones,2008-11-01,105,105
SAN MATIAS,atenciones odontologicas,restauraciones,2008-11-01,69,69
SAN MIGUEL DE VELASCO,atenciones odontologicas,restauraciones,2008-11-01,27,27
SAN PEDRO,atenciones odontologicas,restauraciones,2008-11-01,63,63
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,restauraciones,2008-11-01,62,62
SAN PEDRO DE CURAHUARA,atenciones odontologicas,restauraciones,2008-11-01,55,55
SAN PEDRO DE TIQUINA,atenciones odontologicas,restauraciones,2008-11-01,14,14
SAN RAFAEL,atenciones odontologicas,restauraciones,2008-11-01,22,22
SAN RAMON,atenciones odontologicas,restauraciones,2008-11-01,38,38
SAN RAMON,atenciones odontologicas,restauraciones,2008-11-01,50,50
SANTA ANA,atenciones odontologicas,restauraciones,2008-11-01,130,130
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,restauraciones,2008-11-01,7360,7360
SANTA ROSA,atenciones odontologicas,restauraciones,2008-11-01,137,137
SANTA ROSA DEL SARA,atenciones odontologicas,restauraciones,2008-11-01,162,162
SANTIAGO DE HUARI,atenciones odontologicas,restauraciones,2008-11-01,32,32
SANTIAGO DE MACHACA,atenciones odontologicas,restauraciones,2008-11-01,30,30
SANTIVAÑES,atenciones odontologicas,restauraciones,2008-11-01,28,28
SANTUARIO DE QUILLACAS,atenciones odontologicas,restauraciones,2008-11-01,19,19
SAPAHAQUI,atenciones odontologicas,restauraciones,2008-11-01,20,20
SENA,atenciones odontologicas,restauraciones,2008-11-01,11,11
SICA SICA (VILLA AROMA),atenciones odontologicas,restauraciones,2008-11-01,59,59
SICAYA,atenciones odontologicas,restauraciones,2008-11-01,25,25
SIPE SIPE,atenciones odontologicas,restauraciones,2008-11-01,346,346
SOPACHUY,atenciones odontologicas,restauraciones,2008-11-01,37,37
SORACACHI,atenciones odontologicas,restauraciones,2008-11-01,37,37
SORATA,atenciones odontologicas,restauraciones,2008-11-01,55,55
SUCRE,atenciones odontologicas,restauraciones,2008-11-01,2819,2819
TACACOMA,atenciones odontologicas,restauraciones,2008-11-01,28,28
TACOPAYA,atenciones odontologicas,restauraciones,2008-11-01,12,12
TAHUA,atenciones odontologicas,restauraciones,2008-11-01,8,8
TAPACARI,atenciones odontologicas,restauraciones,2008-11-01,56,56
TARABUCO,atenciones odontologicas,restauraciones,2008-11-01,61,61
TARACO,atenciones odontologicas,restauraciones,2008-11-01,19,19
TARATA,atenciones odontologicas,restauraciones,2008-11-01,68,68
TARIJA,atenciones odontologicas,restauraciones,2008-11-01,2058,2058
TARVITA,atenciones odontologicas,restauraciones,2008-11-01,125,125
TEOPONTE,atenciones odontologicas,restauraciones,2008-11-01,34,34
TIAWANACU,atenciones odontologicas,restauraciones,2008-11-01,13,13
TINGUIPAYA,atenciones odontologicas,restauraciones,2008-11-01,9,9
TIPUANI,atenciones odontologicas,restauraciones,2008-11-01,33,33
TIQUIPAYA,atenciones odontologicas,restauraciones,2008-11-01,611,611
TIRAQUE (CBBA),atenciones odontologicas,restauraciones,2008-11-01,654,654
TOCO,atenciones odontologicas,restauraciones,2008-11-01,133,133
TOLATA,atenciones odontologicas,restauraciones,2008-11-01,41,41
TOLEDO,atenciones odontologicas,restauraciones,2008-11-01,81,81
TOMAVE,atenciones odontologicas,restauraciones,2008-11-01,73,73
TOMINA,atenciones odontologicas,restauraciones,2008-11-01,90,90
TORO TORO,atenciones odontologicas,restauraciones,2008-11-01,61,61
TOTORA(CBBA),atenciones odontologicas,restauraciones,2008-11-01,39,39
TOTORA(ORR),atenciones odontologicas,restauraciones,2008-11-01,11,11
TRIGAL,atenciones odontologicas,restauraciones,2008-11-01,25,25
TRINIDAD,atenciones odontologicas,restauraciones,2008-11-01,296,296
TUPIZA,atenciones odontologicas,restauraciones,2008-11-01,113,113
TURCO,atenciones odontologicas,restauraciones,2008-11-01,18,18
UNCIA,atenciones odontologicas,restauraciones,2008-11-01,145,145
URIONDO (A. CONCEPCION),atenciones odontologicas,restauraciones,2008-11-01,244,244
URUBICHA,atenciones odontologicas,restauraciones,2008-11-01,29,29
UYUNI,atenciones odontologicas,restauraciones,2008-11-01,2,2
VACAS,atenciones odontologicas,restauraciones,2008-11-01,8,8
VALLEGRANDE,atenciones odontologicas,restauraciones,2008-11-01,95,95
VIACHA,atenciones odontologicas,restauraciones,2008-11-01,192,192
VILA VILA,atenciones odontologicas,restauraciones,2008-11-01,18,18
VILLA MONTES,atenciones odontologicas,restauraciones,2008-11-01,340,340
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,restauraciones,2008-11-01,33,33
VILLA RIVERO,atenciones odontologicas,restauraciones,2008-11-01,28,28
VILLA SERRANO,atenciones odontologicas,restauraciones,2008-11-01,171,171
VILLA TUNARI,atenciones odontologicas,restauraciones,2008-11-01,573,573
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,restauraciones,2008-11-01,98,98
VILLAZON,atenciones odontologicas,restauraciones,2008-11-01,134,134
VINTO,atenciones odontologicas,restauraciones,2008-11-01,80,80
VITICHI,atenciones odontologicas,restauraciones,2008-11-01,2,2
WARNES,atenciones odontologicas,restauraciones,2008-11-01,393,393
YACO,atenciones odontologicas,restauraciones,2008-11-01,13,13
YACUIBA,atenciones odontologicas,restauraciones,2008-11-01,852,852
YAMPARAEZ,atenciones odontologicas,restauraciones,2008-11-01,34,34
YANACACHI,atenciones odontologicas,restauraciones,2008-11-01,26,26
YAPACANI,atenciones odontologicas,restauraciones,2008-11-01,115,115
YOCALLA,atenciones odontologicas,restauraciones,2008-11-01,10,10
YOTALA,atenciones odontologicas,restauraciones,2008-11-01,52,52
YUNCHARA,atenciones odontologicas,restauraciones,2008-11-01,56,56
ZUDAÑEZ,atenciones odontologicas,restauraciones,2008-11-01,44,44
ACHACACHI,atenciones odontologicas,restauraciones,2008-12-01,67,67
ACHOCALLA,atenciones odontologicas,restauraciones,2008-12-01,24,24
AIQUILE,atenciones odontologicas,restauraciones,2008-12-01,127,127
ALCALA,atenciones odontologicas,restauraciones,2008-12-01,41,41
ANCORAIMES,atenciones odontologicas,restauraciones,2008-12-01,16,16
ANDAMARCA,atenciones odontologicas,restauraciones,2008-12-01,46,46
ANTEQUERA,atenciones odontologicas,restauraciones,2008-12-01,54,54
ANZALDO,atenciones odontologicas,restauraciones,2008-12-01,30,30
APOLO,atenciones odontologicas,restauraciones,2008-12-01,48,48
ARAMPAMPA,atenciones odontologicas,restauraciones,2008-12-01,11,11
ARANI,atenciones odontologicas,restauraciones,2008-12-01,121,121
ARBIETO,atenciones odontologicas,restauraciones,2008-12-01,49,49
ARQUE,atenciones odontologicas,restauraciones,2008-12-01,47,47
ASCENCION DE GUARAYOS,atenciones odontologicas,restauraciones,2008-12-01,39,39
ATOCHA,atenciones odontologicas,restauraciones,2008-12-01,273,273
AYATA,atenciones odontologicas,restauraciones,2008-12-01,17,17
AYO AYO,atenciones odontologicas,restauraciones,2008-12-01,30,30
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,restauraciones,2008-12-01,174,174
AZURDUY,atenciones odontologicas,restauraciones,2008-12-01,7,7
BAURES,atenciones odontologicas,restauraciones,2008-12-01,74,74
BELEN DE URMIRI,atenciones odontologicas,restauraciones,2008-12-01,4,4
BERMEJO,atenciones odontologicas,restauraciones,2008-12-01,377,377
BETANZOS,atenciones odontologicas,restauraciones,2008-12-01,77,77
BOLIVAR,atenciones odontologicas,restauraciones,2008-12-01,34,34
BOLPEBRA,atenciones odontologicas,restauraciones,2008-12-01,20,20
BOYUIBE,atenciones odontologicas,restauraciones,2008-12-01,48,48
BUENA VISTA,atenciones odontologicas,restauraciones,2008-12-01,17,17
CABEZAS,atenciones odontologicas,restauraciones,2008-12-01,35,35
CAIROMA,atenciones odontologicas,restauraciones,2008-12-01,6,6
"CAIZA ""D""",atenciones odontologicas,restauraciones,2008-12-01,7,7
CALACOTO,atenciones odontologicas,restauraciones,2008-12-01,21,21
CALAMARCA,atenciones odontologicas,restauraciones,2008-12-01,39,39
CAMARGO,atenciones odontologicas,restauraciones,2008-12-01,127,127
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,restauraciones,2008-12-01,18,18
CAMIRI,atenciones odontologicas,restauraciones,2008-12-01,433,433
CAPINOTA,atenciones odontologicas,restauraciones,2008-12-01,193,193
CAQUIAVIRI,atenciones odontologicas,restauraciones,2008-12-01,4,4
CARACOLLO,atenciones odontologicas,restauraciones,2008-12-01,90,90
CARANAVI,atenciones odontologicas,restauraciones,2008-12-01,155,155
CARAPARI,atenciones odontologicas,restauraciones,2008-12-01,186,186
CARIPUYO,atenciones odontologicas,restauraciones,2008-12-01,58,58
CARMEN RIVERO TORREZ,atenciones odontologicas,restauraciones,2008-12-01,6,6
CHACARILLA,atenciones odontologicas,restauraciones,2008-12-01,4,4
CHALLAPATA,atenciones odontologicas,restauraciones,2008-12-01,175,175
CHAQUI,atenciones odontologicas,restauraciones,2008-12-01,10,10
CHARAGUA,atenciones odontologicas,restauraciones,2008-12-01,35,35
CHAYANTA,atenciones odontologicas,restauraciones,2008-12-01,141,141
CHIMORE,atenciones odontologicas,restauraciones,2008-12-01,111,111
CHOQUE COTA,atenciones odontologicas,restauraciones,2008-12-01,12,12
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,restauraciones,2008-12-01,102,102
CLIZA,atenciones odontologicas,restauraciones,2008-12-01,376,376
COBIJA,atenciones odontologicas,restauraciones,2008-12-01,175,175
COCHABAMBA,atenciones odontologicas,restauraciones,2008-12-01,13578,13578
COLCAPIRHUA,atenciones odontologicas,restauraciones,2008-12-01,229,229
"COLCHA ""K""",atenciones odontologicas,restauraciones,2008-12-01,29,29
COLOMI,atenciones odontologicas,restauraciones,2008-12-01,44,44
COLPA BELGICA,atenciones odontologicas,restauraciones,2008-12-01,69,69
COLQUECHACA,atenciones odontologicas,restauraciones,2008-12-01,30,30
COLQUIRI,atenciones odontologicas,restauraciones,2008-12-01,112,112
COMANCHE,atenciones odontologicas,restauraciones,2008-12-01,9,9
COMARAPA,atenciones odontologicas,restauraciones,2008-12-01,342,342
CONCEPCION,atenciones odontologicas,restauraciones,2008-12-01,3,3
COPACABANA,atenciones odontologicas,restauraciones,2008-12-01,31,31
CORIPATA,atenciones odontologicas,restauraciones,2008-12-01,12,12
CORO CORO,atenciones odontologicas,restauraciones,2008-12-01,16,16
COROICO,atenciones odontologicas,restauraciones,2008-12-01,273,273
CORQUE,atenciones odontologicas,restauraciones,2008-12-01,22,22
COTAGAITA,atenciones odontologicas,restauraciones,2008-12-01,56,56
COTOCA,atenciones odontologicas,restauraciones,2008-12-01,80,80
CUATRO CAÑADAS,atenciones odontologicas,restauraciones,2008-12-01,124,124
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,restauraciones,2008-12-01,11,11
CUEVO,atenciones odontologicas,restauraciones,2008-12-01,9,9
CULPINA,atenciones odontologicas,restauraciones,2008-12-01,38,38
CURAHUARA DE CARANGAS,atenciones odontologicas,restauraciones,2008-12-01,2,2
DESAGUADERO,atenciones odontologicas,restauraciones,2008-12-01,11,11
EL ALTO,atenciones odontologicas,restauraciones,2008-12-01,4868,4868
EL CHORO,atenciones odontologicas,restauraciones,2008-12-01,3,3
EL PUENTE(STC),atenciones odontologicas,restauraciones,2008-12-01,76,76
EL PUENTE(TJA),atenciones odontologicas,restauraciones,2008-12-01,146,146
EL TORNO,atenciones odontologicas,restauraciones,2008-12-01,144,144
EL VILLAR,atenciones odontologicas,restauraciones,2008-12-01,10,10
ENTRE RIOS,atenciones odontologicas,restauraciones,2008-12-01,77,77
ENTRE RIOS,atenciones odontologicas,restauraciones,2008-12-01,75,75
EUCALIPTUS,atenciones odontologicas,restauraciones,2008-12-01,7,7
