,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,9,3,65,70,74,73,147
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,13,15,53,37,66,52,118
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,9,13,37,34,46,47,93
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,3,7,53,54,56,61,117
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,41,43,220,206,261,249,510
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,79,85,570,520,649,605,1254
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,1031,1068,1910,1869,2941,2937,5878
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,2,4,22,31,24,35,59
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,8,7,89,100,97,107,204
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,3,0,17,22,20,22,42
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,0,4,6,12,6,16,22
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,21,21,117,98,138,119,257
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,1,3,11,14,12,17,29
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,2,4,14,11,16,15,31
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,8,6,37,43,45,49,94
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,1,0,9,19,10,19,29
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,3,5,32,26,35,31,66
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,16,8,88,86,104,94,198
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,14,14,87,97,101,111,212
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,0,0,5,1,5,1,6
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,51,59,64,74,115,133,248
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,12,8,55,53,67,61,128
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,19,16,114,101,133,117,250
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,16,14,74,74,90,88,178
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,1,0,60,49,61,49,110
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,0,1,2,3,2,4,6
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,5,0,36,26,41,26,67
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,32,23,115,124,147,147,294
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,123,101,731,692,854,793,1647
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,0,1,8,9,8,10,18
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,7,4,21,23,28,27,55
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,3,0,24,10,27,10,37
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,1,0,6,7,7,7,14
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,2,0,9,8,11,8,19
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,4,5,51,38,55,43,98
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,4,1,66,57,70,58,128
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,4,2,36,29,40,31,71
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,366,355,1340,1276,1706,1631,3337
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,14,5,89,93,103,98,201
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,7,10,51,57,58,67,125
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,26,17,119,83,145,100,245
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,13,27,79,106,92,133,225
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,31,28,115,135,146,163,309
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,0,1,5,12,5,13,18
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,3,5,38,43,41,48,89
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,4,3,21,17,25,20,45
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,1,1,8,9,9,10,19
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,69,43,95,86,164,129,293
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,5,1,29,24,34,25,59
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,3,3,42,38,45,41,86
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,7,12,51,44,58,56,114
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,8,6,57,60,65,66,131
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,4,8,86,72,90,80,170
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,4,4,16,34,20,38,58
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,4,8,86,73,90,81,171
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,7,5,50,51,57,56,113
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,9,6,52,44,61,50,111
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,11,3,29,39,40,42,82
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,9,2,45,26,54,28,82
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,1,1,5,4,6,5,11
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,171,171,1013,1080,1184,1251,2435
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,1,1,21,24,22,25,47
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,0,2,7,8,7,10,17
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,9,7,153,152,162,159,321
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,5,1,26,33,31,34,65
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,2,0,44,44,46,44,90
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,10,8,41,29,51,37,88
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,1,1,16,28,17,29,46
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,10,7,60,67,70,74,144
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,9,3,55,47,64,50,114
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,0,1,1,5,1,6,7
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,13,17,75,86,88,103,191
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,94,92,567,548,661,640,1301
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,10,5,42,47,52,52,104
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,51,62,209,185,260,247,507
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,3,2,9,9,12,11,23
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,113,124,545,482,658,606,1264
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,4,4,36,29,40,33,73
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,0,0,6,9,6,9,15
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,14,19,48,46,62,65,127
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,8,3,41,42,49,45,94
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,13,6,60,71,73,77,150
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,138,125,685,664,823,789,1612
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,14,8,82,81,96,89,185
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,14,11,128,125,142,136,278
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,3,1,26,11,29,12,41
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,73,77,750,610,823,687,1510
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,2,4,9,27,11,31,42
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,8,5,57,72,65,77,142
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,8,5,45,37,53,42,95
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,3,6,49,42,52,48,100
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,4,7,64,51,68,58,126
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,0,0,8,11,8,11,19
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,17,29,45,43,62,72,134
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,2,2,8,10,10,12,22
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,1,1,11,4,12,5,17
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,2,7,38,44,40,51,91
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,7,4,67,56,74,60,134
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,63,71,253,254,316,325,641
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,10,11,39,37,49,48,97
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,22,18,162,143,184,161,345
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,41,35,127,94,168,129,297
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,39,54,381,366,420,420,840
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,6,10,4,5,10,15,25
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,24,16,109,92,133,108,241
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,8,4,17,10,25,14,39
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,26,22,79,82,105,104,209
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,3,10,30,30,33,40,73
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,16,10,291,261,307,271,578
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,4,8,36,35,40,43,83
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,38,27,56,70,94,97,191
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,16,11,138,139,154,150,304
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,12,15,86,67,98,82,180
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,12,10,84,74,96,84,180
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,5,2,13,7,18,9,27
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,8,7,54,77,62,84,146
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,8,8,115,101,123,109,232
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,3,3,27,21,30,24,54
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,9,6,86,95,95,101,196
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,2,1,1,2,3,3,6
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-06-01,0,1,26,19,26,20,46
