,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,1,6,4,7,5,12
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,3,71,52,74,55,129
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,41,39,189,144,230,183,413
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,9,10,91,74,100,84,184
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,64,45,231,210,295,255,550
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,16,9,61,52,77,61,138
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,2,3,24,30,26,33,59
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,1,24,35,27,36,63
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,2,55,44,56,46,102
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,11,13,120,136,131,149,280
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,2,3,44,33,46,36,82
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,4,1,99,107,103,108,211
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,4,35,40,38,44,82
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,2,1,2,4,4,5,9
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,0,1,2,1,2,3
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,7,2,20,12,27,14,41
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,128,116,129,123,257,239,496
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,12,12,124,139,136,151,287
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,1,23,17,26,18,44
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,1,5,7,5,8,13
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,1,29,37,30,38,68
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,15,8,118,75,133,83,216
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,32,30,129,131,161,161,322
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,13,7,49,57,62,64,126
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,5,7,48,55,53,62,115
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,8,8,111,136,119,144,263
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,2,1,8,6,10,7,17
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,4,4,67,61,71,65,136
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,10,17,63,67,73,84,157
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,0,12,10,15,10,25
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,43,34,195,204,238,238,476
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,24,25,193,226,217,251,468
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,2,2,59,48,61,50,111
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,10,8,88,92,98,100,198
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,54,41,311,290,365,331,696
CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,0,1,2,1,2,3
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,4,11,97,90,101,101,202
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,2,30,33,31,35,66
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,11,7,34,36,45,43,88
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,1,6,3,6,4,10
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,2,5,6,5,8,13
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,37,40,205,176,242,216,458
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,4,47,43,50,47,97
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,21,19,117,100,138,119,257
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,0,9,12,9,12,21
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,8,1,62,62,70,63,133
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,106,107,266,201,372,308,680
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,3,4,11,5,14,19
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,1,4,6,4,7,11
CHUA COCANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,2,16,9,19,11,30
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,18,19,115,84,133,103,236
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,2,50,30,53,32,85
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,5,31,29,34,34,68
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,8,9,47,50,55,59,114
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,76,45,82,76,158,121,279
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,62,55,454,429,516,484,1000
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,25,19,39,27,64,46,110
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1512,1555,3119,3102,4631,4657,9288
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,0,1,6,1,6,7
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,174,109,242,206,416,315,731
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,5,6,78,67,83,73,156
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,0,21,21,21,21,42
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,18,11,226,171,244,182,426
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,8,3,22,24,30,27,57
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,19,15,191,173,210,188,398
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,4,7,62,80,66,87,153
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,7,13,75,86,82,99,181
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,1,12,15,13,16,29
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,15,13,143,111,158,124,282
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,0,3,4,3,4,7
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,30,18,174,136,204,154,358
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,5,3,40,45,45,48,93
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,7,7,93,109,100,116,216
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,8,6,44,38,52,44,96
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,14,12,88,112,102,124,226
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,5,25,22,28,27,55
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,11,14,139,114,150,128,278
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,95,88,513,488,608,576,1184
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,23,5,156,158,179,163,342
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,1,4,9,5,10,15
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,4,1,22,29,26,30,56
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,9,7,95,79,104,86,190
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,1,19,27,19,28,47
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,6,2,12,6,18,8,26
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,5,3,27,32,32,35,67
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1375,1303,4199,3965,5574,5268,10842
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,5,3,20,8,25,11,36
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,6,8,81,58,87,66,153
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,5,4,48,47,53,51,104
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,36,38,373,380,409,418,827
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,4,14,8,17,12,29
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,7,11,128,139,135,150,285
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,71,74,469,431,540,505,1045
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,1,3,1,3,2,5
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,4,3,24,16,28,19,47
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,0,2,2,3,2,5
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,1,23,16,23,17,40
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,2,10,11,11,13,24
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,5,4,14,5,19,9,28
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,11,16,80,63,91,79,170
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,2,0,49,26,51,26,77
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,18,14,92,136,110,150,260
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,7,8,23,28,30,36,66
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,19,18,135,112,154,130,284
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,1,25,23,28,24,52
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,44,46,251,226,295,272,567
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,37,21,90,111,127,132,259
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,4,9,32,33,36,42,78
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,1,11,7,12,8,20
HUACHACALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,2,7,6,8,8,16
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,29,25,75,293,104,318,422
HUARACAJE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,6,22,24,25,30,55
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,0,31,20,32,20,52
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,2,0,8,5,10,5,15
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,3,2,25,9,28,11,39
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,2,0,13,8,15,8,23
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,2,6,15,15,17,21,38
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,7,5,22,8,29,13,42
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,0,2,45,39,45,41,86
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,1,2,18,15,19,17,36
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,4,2,58,51,62,53,115
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-03-01,19,26,71,57,90,83,173
