,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-09-01,1,3,23,28,24,31,55
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,8,10,9,11,20
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,7,6,19,10,26,16,42
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,1,4,3,6,4,10
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,3,1,33,22,36,23,59
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,3,5,4,6,7,13
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,10,5,10,6,16
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,11,5,1,3,12,8,20
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,6,10,7,10,17
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,3,1,3,1,4
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,20,13,21,13,34
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,15,26,16,27,43
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,2,15,27,16,29,45
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,3,3,2,3,5,8
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,3,5,5,5,8,13
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,9,10,10,11,21
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,2,2,2,3,5
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,2,0,0,0,2,2
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,1,2,8,6,9,15
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,5,1,5,1,10,2,12
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,12,2,26,40,38,42,80
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,4,27,29,31,33,64
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,4,3,1,5,5,10
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,3,0,3,0,3
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,2,1,2,3
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,2,2,2,2,4
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,5,5,6,6,12
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,2,0,2,4,4,8
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,5,5,55,59,60,64,124
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,3,0,19,20,22,20,42
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,1,1,1,2
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,6,8,7,8,15
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,2,0,2,0,2
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,25,9,28,32,53,41,94
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,3,11,13,12,16,28
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,5,3,28,26,33,29,62
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,10,11,11,12,23
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,4,6,9,7,13,20
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,3,33,16,34,19,53
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,3,3,3,4,7
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,1,8,7,10,8,18
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,0,3,0,3,3
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,3,0,1,0,4,4
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,2,5,7,9,9,18
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,2,6,3,7,5,12
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,1,1,1,2
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,4,3,2,4,6,10
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,3,2,1,0,4,2,6
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,2,1,2,3
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,0,0,1,0,1
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,9,4,43,37,52,41,93
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,2,10,7,11,9,20
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,13,13,13,13,26
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,0,0,1,2,1,3
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,5,5,18,16,23,21,44
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,5,14,10,16,15,31
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,2,0,2,1,3
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,4,1,4,1,5
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,1,23,21,25,22,47
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,6,12,4,13,10,23
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,3,5,39,46,42,51,93
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,3,9,3,9,12
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,4,1,4,1,5
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,11,6,42,45,53,51,104
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,8,6,1,4,9,10,19
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,2,3,3,4,7
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,9,5,10,15,19,20,39
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,3,1,23,23,26,24,50
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,5,11,5,11,16
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,12,12,83,96,95,108,203
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,0,0,0,2,0,2
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,6,13,19,14,25,27,52
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,2,2,2,2,4
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,3,1,3,4
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,1,39,34,43,35,78
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,3,3,20,26,23,29,52
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,0,0,1,0,1
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,5,6,8,6,13,19
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,8,3,8,3,11
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,0,1,0,1
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,1,20,20,22,21,43
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,17,17,18,18,36
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,3,15,6,15,9,24
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,2,6,2,7,9
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,4,1,5,2,7
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,6,21,20,25,26,51
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,3,1,3,4
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,4,4,5,4,9,13
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,2,1,0,2,2,4
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,105,123,1709,1653,1814,1776,3590
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,2,1,2,3
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,0,1,0,1
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,5,5,5,6,11
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,2,0,1,0,3,3
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,6,2,6,2,8
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,12,4,13,4,17
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,0,1,0,1
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,1,0,1,1,2
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,0,3,0,3,3
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,3,0,12,7,15,7,22
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,6,8,6,9,15
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,2,11,10,12,12,24
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,0,4,3,6,3,9
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,8,12,9,13,22
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,2,0,2,0,2
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,4,5,4,5,9
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,13,10,13,10,23
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,7,5,7,5,12
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,4,19,20,23,24,47
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,3,1,8,3,11,14
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,0,1,0,1
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,2,15,16,15,18,33
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,3,12,11,16,14,30
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,13,8,13,9,22
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,6,5,24,31,30,36,66
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,0,1,0,1,1
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,20,25,21,25,46
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,6,6,11,10,17,16,33
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,0,1,0,2,2
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,2,4,3,4,5,9
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,8,9,9,10,19
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,0,1,0,1
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,7,3,2,5,9,14
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,3,22,13,26,16,42
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,6,4,8,5,14,19
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,3,1,3,4
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,35,31,141,150,176,181,357
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,2,3,2,3,5
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,3,5,2,5,5,10
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,0,2,3,4,3,7
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,0,0,1,0,1
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,6,6,6,6,12
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,2,14,13,14,15,29
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,0,1,0,1
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,3,1,6,15,9,16,25
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,0,1,4,3,4,7
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,1,5,8,7,9,16
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,13,5,34,25,47,30,77
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,0,2,0,2,2
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,7,5,7,6,13
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,4,4,4,4,8
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,2,0,0,0,2,2
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,14,9,15,9,24
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,2,35,21,39,23,62
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,2,0,2,0,2
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,6,4,37,40,43,44,87
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,0,1,0,1,1
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,0,7,10,9,10,19
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,11,5,29,20,40,25,65
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,2,4,4,4,6,10
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,6,7,6,7,13
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,19,17,24,33,43,50,93
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,10,6,16,10,26,16,42
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,2,3,3,3,6
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,0,1,0,1,1
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,7,7,8,7,15
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,1,1,1,2
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,2,2,2,2,4
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,2,7,9,7,11,18
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,0,1,0,3,0,3
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,13,11,75,62,88,73,161
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,6,5,7,5,12
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,3,0,3,0,3
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,2,7,11,11,13,24
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,7,3,39,30,46,33,79
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,14,5,15,6,21
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,0,1,0,1,1
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,29,29,51,51,80,80,160
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,1,19,18,23,19,42
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,1,0,1,1,2
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,11,15,22,22,33,37,70
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,5,3,12,11,17,14,31
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,7,21,14,25,21,46
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,2,2,2,2,4
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,2,9,7,13,9,22
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,2,4,2,4,6
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,3,2,6,4,9,6,15
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,2,13,7,13,9,22
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,5,65,63,67,68,135
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,27,29,28,29,57
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,19,31,263,261,282,292,574
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,2,1,3,1,4
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,2,1,3,2,5
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,5,56,55,60,60,120
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,1,4,2,5,7
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,2,11,16,12,18,30
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,9,5,10,5,15
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,4,0,4,0,4
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,2,1,2,1,3
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,4,47,38,51,42,93
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,1,3,2,3,3,6
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,8,9,69,43,77,52,129
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,4,8,5,8,13
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,7,6,8,6,14
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,2,2,9,4,11,15
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,1,1,1,2
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,5,2,5,2,7
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,1,2,1,2,3
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,2,8,6,10,8,18
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,0,4,0,5,0,5
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,25,21,9,4,34,25,59
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,4,2,29,34,33,36,69
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,25,26,18,15,43,41,84
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,0,2,1,2,1,3
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,1,1,8,14,9,15,24
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,2,3,14,15,16,18,34
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-10-01,0,5,6,7,6,12,18
