,group,variable,month,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,1,16,21,17,22,39
SANTIVAÑES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,4,4,40,47,44,51,95
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,8,3,21,12,29,15,44
SAPAHAQUI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,6,5,27,28,33,33,66
SENA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,7,4,36,33,43,37,80
SHINAOTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,25,30,208,161,233,191,424
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,4,6,60,59,64,65,129
SICAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,3,5,25,26,28,31,59
SIPE SIPE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,25,25,290,295,315,320,635
SOPACHUY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,3,1,10,19,13,20,33
SORACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,1,36,39,37,40,77
SORATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,6,7,59,40,65,47,112
SUCRE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,205,250,1195,1172,1400,1422,2822
TACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,0,4,5,5,5,10
TACACOMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,3,5,30,51,33,56,89
TACOBAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,4,6,19,12,23,18,41
TACOPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,1,27,17,28,18,46
TAHUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,0,2,1,3,1,4
TAPACARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,30,15,119,101,149,116,265
TARABUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,5,1,39,35,44,36,80
TARACO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,2,17,17,18,19,37
TARATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,10,10,50,48,60,58,118
TARIJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,212,205,464,421,676,626,1302
TARVITA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,2,4,39,25,41,29,70
TEOPONTE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,9,6,56,54,65,60,125
TIAHUANACU,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,10,6,44,37,54,43,97
TINGUIPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,4,3,36,46,40,49,89
TIPUANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,1,47,23,48,24,72
TIQUIPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,77,74,239,203,316,277,593
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,8,13,116,69,124,82,206
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,1,1,1,2,2,4
TOCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,2,38,39,39,41,80
TOLATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,22,15,20,11,42,26,68
TOLEDO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,0,0,21,26,21,26,47
TOMAVE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,7,3,37,32,44,35,79
TOMINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,6,32,31,33,37,70
TORO TORO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,2,2,26,24,28,26,54
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,19,19,59,48,78,67,145
TOTORA(ORR),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,3,0,17,11,20,11,31
TRIGAL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,0,5,5,6,5,11
TRINIDAD,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,101,73,352,265,453,338,791
TUPIZA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,50,45,161,138,211,183,394
TURCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,3,2,12,9,15,11,26
UMALA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,2,13,21,14,23,37
UNCIA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,7,2,105,87,112,89,201
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,9,7,89,59,98,66,164
URUBICHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,5,3,44,45,49,48,97
UYUNI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,18,10,128,147,146,157,303
VACAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,3,7,54,34,57,41,98
VALLEGRANDE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,11,10,79,77,90,87,177
VIACHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,103,87,239,237,342,324,666
VILA VILA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,2,0,11,12,13,12,25
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,7,2,48,42,55,44,99
VILLA MONTES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,28,41,162,210,190,251,441
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,4,4,11,7,15,11,26
VILLA RIVERO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,4,5,40,58,44,63,107
VILLA SERRANO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,7,5,26,36,33,41,74
VILLA TUNARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,93,97,579,526,672,623,1295
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,5,5,42,32,47,37,84
VILLAZON,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,37,30,255,244,292,274,566
VINTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,33,35,234,210,267,245,512
VITICHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,7,4,34,45,41,49,90
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,0,0,18,11,18,11,29
WARNES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,83,77,528,501,611,578,1189
YACO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,0,25,27,26,27,53
YACUIBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,52,63,477,513,529,576,1105
YAMPARAEZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,0,1,25,19,25,20,45
YANACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,2,1,19,12,21,13,34
YAPACANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,39,21,182,195,221,216,437
YOCALLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,0,2,37,28,37,30,67
YOTALA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,0,2,18,24,18,26,44
YUNCHARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,1,1,6,6,7,7,14
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,0,0,0,1,0,1,1
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-02-01,2,0,11,15,13,15,28
ACACIO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,1,2,16,9,17,11,28
ACHACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,10,11,61,78,71,89,160
ACHOCALLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,14,5,87,84,101,89,190
AIQUILE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,6,6,59,77,65,83,148
ALALAY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,0,3,8,10,8,13,21
ALCALA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,0,1,1,2,1,3,4
ALTO BENI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,5,4,58,50,63,54,117
ANCORAIMES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,6,6,33,39,39,45,84
ANDAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,0,0,14,8,14,8,22
ANTEQUERA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,1,0,14,7,15,7,22
ANZALDO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,1,0,14,25,15,25,40
APOLO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,11,11,39,43,50,54,104
ARAMPAMPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,1,2,4,2,5,4,9
ARANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,2,1,40,29,42,30,72
ARBIETO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,19,21,127,125,146,146,292
ARQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,8,4,102,71,110,75,185
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,33,24,127,104,160,128,288
ATOCHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,11,7,50,39,61,46,107
AUCAPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,4,3,26,33,30,36,66
AYATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,3,1,18,23,21,24,45
AYO AYO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,0,0,28,26,28,26,54
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,14,11,100,110,114,121,235
AZURDUY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,5,5,37,29,42,34,76
BATALLAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,7,5,48,62,55,67,122
BAURES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,1,2,31,31,32,33,65
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,1,1,4,3,5,4,9
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,1,0,0,1,1,1,2
BELLA FLOR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,2,1,11,9,13,10,23
BERMEJO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,44,30,40,53,84,83,167
BETANZOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,19,13,104,108,123,121,244
BOLIVAR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,0,3,26,17,26,20,46
BOLPEBRA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,1,0,3,6,4,6,10
BOYUIBE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,2,3,18,31,20,34,54
BUENA VISTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,8,5,52,37,60,42,102
CABEZAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,9,11,45,54,54,65,119
CAIROMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,0,1,39,43,39,44,83
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,9,4,43,49,52,53,105
CAJUATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,0,2,63,62,63,64,127
CALACOTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,0,1,8,5,8,6,14
CALAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,0,2,39,35,39,37,76
CAMARGO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,3,7,44,44,47,51,98
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,2,0,12,12,14,12,26
CAMIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,21,17,132,123,153,140,293
CAPINOTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-03-01,1,2,88,111,89,113,202
