municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,5,5
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,16,16
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,2,2
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,22,22
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,20,20
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,7,7
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,45,45
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,141,141
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,586,586
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,10,10
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,20,20
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,6,6
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,67,67
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,1,1
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,9,9
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,6,6
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,5,5
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,28,28
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,11,11
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,25,25
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,14,14
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,26,26
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,29,29
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,11,11
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,14,14
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,36,36
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,179,179
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,7,7
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,8,8
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,22,22
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,15,15
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,1,1
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,326,326
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,41,41
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,15,15
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,32,32
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,12,12
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,35,35
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,11,11
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,6,6
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,3,3
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,23,23
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,9,9
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,32,32
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,7,7
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,10,10
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,22,22
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,20,20
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,17,17
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,34,34
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,9,9
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,300,300
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,10,10
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,26,26
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,14,14
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,14,14
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,8,8
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,8,8
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,10,10
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,34,34
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,52,52
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,15,15
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,21,21
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,121,121
QUIME,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,10,10
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,3,3
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,13,13
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,12,12
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,21,21
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,112,112
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,42,42
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,22,22
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,5,5
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,145,145
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,1,1
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,24,24
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,16,16
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,15,15
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,10,10
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,12,12
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,14,14
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,53,53
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,18,18
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,25,25
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,35,35
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,103,103
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,13,13
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,13,13
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,3,3
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,27,27
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,15,15
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,60,60
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,10,10
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,42,42
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,43,43
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,8,8
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,13,13
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,32,32
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,30,30
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,7,7
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,12,12
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,8,8
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,1,1
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,24,24
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,1421,1421
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,9,9
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,24,24
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,12,12
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,12,12
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,14,14
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,37,37
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,18,18
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,3,3
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,69,69
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,11,11
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,12,12
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,26,26
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,408,408
TACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,3,3
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,18,18
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,12,12
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,7,7
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,25,25
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,16,16
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,1,1
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,13,13
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,366,366
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,12,12
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,6,6
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,12,12
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,17,17
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,9,9
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,76,76
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,22,22
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,8,8
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,6,6
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,9,9
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,20,20
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,9,9
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,12,12
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,9,9
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,47,47
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,32,32
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,33,33
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,33,33
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,7,7
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,43,43
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,6,6
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,10,10
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,63,63
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,23,23
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,70,70
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,16,16
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,8,8
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,108,108
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,9,9
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,51,51
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,70,70
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,3,3
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,5,5
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,171,171
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,2,2
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,128,128
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,7,7
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,4,4
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,89,89
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,8,8
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,8,8
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,8,8
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-11-01,7,7
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,4,4
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,24,24
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,18,18
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,16,16
ALALAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,2,2
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,3,3
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,12,12
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,13,13
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,4,4
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,3,3
ANZALDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,5,5
APOLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,13,13
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,7,7
ARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,11,11
ARBIETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,33,33
ARQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,15,15
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,36,36
ATOCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,13,13
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,5,5
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,5,5
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,23,23
AZURDUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,13,13
BATALLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,18,18
BAURES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,2,2
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,2,2
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,4,4
BERMEJO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,30,30
BETANZOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,39,39
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,3,3
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,4,4
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,11,11
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,20,20
CABEZAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,36,36
CAIROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,8,8
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,12,12
CAJUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,11,11
CALACOTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,5,5
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,17,17
CAMARGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,18,18
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,3,3
CAMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,29,29
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,20,20
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,10,10
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,21,21
CARANAVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,36,36
CARAPARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,17,17
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,3,3
CATACORA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,44,44
CHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,12,12
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,32,32
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,18,18
CHIMORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-12-01,27,27
