,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,4,4,4,5,9
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,0,2,1,2,3
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,1,0,2,2,3,5
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,16,8,16,9,25
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,4,9,4,9,13
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,0,1,0,1,1
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,3,1,9,15,12,16,28
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,2,1,2,1,3
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,1,1,1,2
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,8,3,36,33,44,36,80
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,2,12,18,12,20,32
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,27,31,27,31,58
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,2,0,2,0,2
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,4,4,10,19,14,23,37
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,3,18,11,20,14,34
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,4,1,5,1,6
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,0,1,0,1,1
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,3,1,12,14,15,15,30
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,3,0,8,13,11,13,24
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,3,4,30,34,33,38,71
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,13,10,13,10,23
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,0,1,1,3,1,4
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,23,9,62,54,85,63,148
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,1,15,14,16,15,31
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,0,17,10,19,10,29
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,2,10,7,11,9,20
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,5,4,5,5,10
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,1,1,1,2
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,3,42,33,44,36,80
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,6,2,25,21,31,23,54
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,2,1,2,1,3
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,1,3,1,4,5
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,4,1,4,5
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,4,1,45,36,49,37,86
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,3,0,9,17,12,17,29
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,2,5,11,7,13,20
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,4,4,8,5,12,17
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,3,14,11,15,14,29
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,5,0,15,5,20,5,25
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,4,5,8,13,12,18,30
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,6,10,6,10,16
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,9,6,9,6,15
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,3,3,20,24,23,27,50
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,0,6,0,6,6
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,5,2,5,3,8
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,3,0,3,1,4
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,128,74,1489,1390,1617,1464,3081
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,5,2,5,3,8
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,0,1,0,1
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,3,1,3,1,4
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,8,3,9,3,12
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,3,3,3,3,6
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,2,2,2,3,5
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,5,3,5,3,8
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,5,23,22,24,27,51
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,0,21,20,23,20,43
GAIOC JATUN AYLLU YURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,9,4,9,4,13
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,1,1,3,3,4,7
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,7,5,10,10,17,15,32
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,2,3,2,3,4,7
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,0,1,0,1
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,1,1,1,2
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,2,2,2,2,4
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,1,8,12,10,13,23
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,4,7,4,7,11
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,4,22,29,23,33,56
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,1,2,1,3,2,5
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,0,1,1,1,2
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,1,5,5,6,6,12
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,3,11,7,12,10,22
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,3,1,10,11,13,12,25
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,6,26,33,28,39,67
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,4,20,22,22,26,48
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,5,0,10,21,15,21,36
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,6,7,1,6,7,13,20
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,1,5,2,6,3,9
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,12,18,12,18,30
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,6,3,6,3,9
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,1,3,1,4,5
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,2,10,13,10,15,25
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,2,0,0,2,2,4
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,2,0,2,0,2
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,2,1,2,1,3
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,32,35,158,148,190,183,373
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,1,2,1,3,2,5
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,4,0,1,0,5,0,5
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,4,4,4,4,8
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,2,3,2,3,5
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,2,2,2,2,4
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,7,6,7,6,13
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,7,4,7,5,12
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,1,1,1,2
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,0,4,4,6,4,10
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,6,1,6,7
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,25,20,26,20,46
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,6,18,16,20,22,42
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,3,1,3,1,4
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,7,2,7,2,9
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,3,1,0,2,3,5
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,2,1,2,2,4
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,4,17,14,18,18,36
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,1,1,1,2
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,0,0,1,0,1
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,7,3,29,35,36,38,74
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,10,4,10,4,14
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,7,6,61,53,68,59,127
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,0,0,0,2,0,2
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,4,7,4,7,11
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,4,2,0,4,4,6,10
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,6,7,15,12,21,19,40
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,1,4,11,6,12,18
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,4,8,4,8,12
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,1,4,1,5,2,7
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,1,1,1,2
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,1,0,3,1,4,5
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,2,4,2,4,6
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,1,6,2,7,3,10
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,6,4,47,54,53,58,111
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,6,0,6,0,6
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,4,0,4,0,4
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,3,3,3,3,6
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,13,7,13,7,20
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,4,0,25,24,29,24,53
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,3,8,3,8,11
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,0,1,0,1
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,0,1,0,1
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,2,0,3,0,3
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,16,38,71,102,87,140,227
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,11,18,11,19,30
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,9,9,12,17,21,26,47
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,2,2,1,2,3,5
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,3,2,6,6,9,8,17
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,2,1,2,3
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,3,0,3,0,6,6
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,3,1,3,1,4
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,3,1,3,1,4
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,5,2,5,2,7
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,6,32,40,34,46,80
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,6,4,45,42,51,46,97
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,1,2,2,2,4
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,12,21,338,302,350,323,673
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,2,0,2,0,2
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,0,1,0,1
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,6,4,6,4,10
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,4,2,56,43,60,45,105
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,3,2,6,2,9,4,13
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,7,12,7,12,19
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,1,1,1,2
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,13,7,150,144,163,151,314
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,0,1,1,3,1,4
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,6,4,49,47,55,51,106
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,0,3,4,5,4,9
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,15,19,15,19,34
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,5,2,5,2,7
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,2,0,0,1,2,3
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,1,6,10,8,11,19
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,0,2,0,2,2
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,2,4,7,4,9,13
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,2,1,2,3
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,24,12,23,34,47,46,93
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,2,1,0,1,2,3
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,11,2,11,2,13
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,7,10,3,0,10,10,20
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,10,5,39,37,49,42,91
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,3,1,3,4
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,1,1,0,2,1,3
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,8,6,16,7,24,13,37
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,9,10,10,10,20
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,3,5,3,7,6,13
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,2,17,13,18,15,33
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,9,6,9,7,16
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,6,5,74,60,80,65,145
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,19,9,19,10,29
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,0,0,1,0,1
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,13,15,98,84,111,99,210
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,1,1,1,2
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,7,30,34,31,41,72
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,0,3,0,4,4
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,1,0,2,0,2
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,9,7,9,7,16
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,19,18,40,23,59,41,100
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,9,1,10,1,11
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,0,1,1,1,2
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,3,12,16,12,19,31
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,3,1,1,2,4,3,7
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,3,4,3,4,7
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,1,1,2,1,3
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,3,3,4,3,7
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,12,6,13,6,19
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,8,7,8,7,15
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,8,24,8,25,33
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,0,0,5,2,5,7
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,0,1,0,2,2
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,6,6,38,35,44,41,85
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,13,17,13,18,31
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,6,5,9,6,15,21
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,6,1,17,22,23,23,46
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,1,16,31,17,32,49
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,2,1,2,1,3
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,2,4,28,15,30,19,49
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,1,12,16,12,17,29
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,0,0,1,0,1,0,1
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,6,6,29,19,35,25,60
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,3,3,23,27,26,30,56
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-10-01,1,0,0,0,1,0,1
