,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,3,1,12,12,15,13,28
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,2,1,20,18,22,19,41
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,3,3,41,39,44,42,86
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,1,0,10,9,11,9,20
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,1,3,29,39,30,42,72
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,7,18,83,80,90,98,188
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,7,9,84,102,91,111,202
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,0,4,7,4,7,11
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,14,26,147,141,161,167,328
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,7,10,50,34,57,44,101
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,12,24,148,154,160,178,338
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,22,18,93,92,115,110,225
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,0,44,36,44,36,80
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,1,0,3,1,4,1,5
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,3,1,15,23,18,24,42
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,18,19,124,120,142,139,281
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,128,123,815,812,943,935,1878
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,2,4,7,13,9,17,26
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,3,3,31,25,34,28,62
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,1,1,10,7,11,8,19
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,0,4,2,4,2,6
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,2,0,11,16,13,16,29
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,5,3,35,32,40,35,75
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,1,6,80,87,81,93,174
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,4,4,55,44,59,48,107
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,353,349,1565,1508,1918,1857,3775
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,10,8,100,61,110,69,179
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,11,12,41,47,52,59,111
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,19,25,169,130,188,155,343
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,36,38,115,101,151,139,290
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,77,65,130,102,207,167,374
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,1,1,4,10,5,11,16
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,9,7,55,49,64,56,120
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,4,1,7,12,11,13,24
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,1,11,12,11,13,24
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,12,16,89,72,101,88,189
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,3,4,20,20,23,24,47
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,2,3,29,36,31,39,70
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,9,11,60,67,69,78,147
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,11,7,54,66,65,73,138
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,20,16,57,52,77,68,145
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,7,3,21,26,28,29,57
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,14,13,83,82,97,95,192
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,6,4,48,39,54,43,97
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,14,13,70,61,84,74,158
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,10,14,140,89,150,103,253
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,9,6,24,29,33,35,68
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,1,0,1,5,2,5,7
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,308,346,1361,1207,1669,1553,3222
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,4,3,27,26,31,29,60
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,2,0,5,4,7,4,11
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,13,11,156,151,169,162,331
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,3,1,26,23,29,24,53
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,4,0,34,37,38,37,75
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,9,5,35,36,44,41,85
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,2,12,17,12,19,31
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,18,15,73,83,91,98,189
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,8,5,42,38,50,43,93
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,0,10,10,10,10,20
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,16,14,106,85,122,99,221
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,146,135,592,608,738,743,1481
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,5,4,38,44,43,48,91
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,65,79,176,175,241,254,495
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,3,0,15,15,18,15,33
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,189,154,646,641,835,795,1630
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,5,11,32,32,37,43,80
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,0,2,9,2,9,11
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,3,4,30,32,33,36,69
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,2,0,6,6,8,6,14
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,14,10,89,63,103,73,176
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,135,175,831,788,966,963,1929
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,9,16,103,84,112,100,212
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,31,23,125,137,156,160,316
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,0,16,15,16,15,31
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,189,165,848,922,1037,1087,2124
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,1,1,9,10,10,11,21
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,5,5,63,57,68,62,130
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,2,2,41,40,43,42,85
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,5,2,31,27,36,29,65
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,8,6,77,45,85,51,136
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,1,5,8,5,9,14
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,13,17,55,64,68,81,149
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,0,7,11,7,11,18
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,1,0,8,7,9,7,16
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,5,0,34,20,39,20,59
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,30,26,83,61,113,87,200
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,63,54,343,325,406,379,785
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,12,9,59,57,71,66,137
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,15,13,144,146,159,159,318
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,39,53,131,118,170,171,341
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,73,59,404,368,477,427,904
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,8,1,11,15,19,16,35
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,9,10,141,101,150,111,261
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,36,27,5,2,41,29,70
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,21,31,123,118,144,149,293
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,10,8,47,46,57,54,111
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,20,29,361,304,381,333,714
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,6,4,39,34,45,38,83
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,22,21,120,90,142,111,253
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,17,20,135,114,152,134,286
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,22,18,114,117,136,135,271
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,6,7,84,76,90,83,173
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,2,0,10,6,12,6,18
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,8,18,97,90,105,108,213
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,11,16,98,88,109,104,213
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,1,6,20,16,21,22,43
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,10,4,65,62,75,66,141
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,0,1,6,1,6,7
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,0,13,13,13,13,26
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,1,5,5,5,6,11
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,12,4,49,48,61,52,113
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,12,8,2,5,14,13,27
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,6,7,77,63,83,70,153
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,51,42,66,73,117,115,232
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,1968,1823,5754,5300,7722,7123,14845
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,6,6,90,82,96,88,184
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,6,10,81,92,87,102,189
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,1,11,14,11,15,26
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,1,2,20,14,21,16,37
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-07-01,0,0,26,20,26,20,46
