municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,395,395
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,394,394
TARACO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
TARATA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,217,217
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,1395,1395
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,740,740
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,122,122
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,154,154
TINGUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,588,588
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,558,558
TOCO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,620,620
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,403,403
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
TRIGAL,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,1426,1426
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,465,465
TURCO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
UMALA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,403,403
VACAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,186,186
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,217,217
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,775,775
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,186,186
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,270,270
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,493,493
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,1453,1453
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,341,341
VINTO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,310,310
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
WARNES,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,1113,1113
YACO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,496,496
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,178,178
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,90,90
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,557,557
YOCALLA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,240,240
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,510,510
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,180,180
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,210,210
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
APOLO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,180,180
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
ARANI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,210,210
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,180,180
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,180,180
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,270,270
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,478,478
AYATA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,150,150
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2011-11-01,1170,1170
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,138,138
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
BAURES,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,358,358
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,240,240
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,61,61
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,273,273
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,90,90
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,632,632
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2011-11-01,90,90
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,583,583
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,270,270
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,89,89
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,360,360
CARAPARI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,171,171
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,360,360
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,270,270
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,300,300
CHIPAYA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,54,54
CHOQUE COTA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2011-11-01,240,240
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,150,150
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,210,210
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,650,650
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,390,390
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,11620,11620
COIPASA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,58,58
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,420,420
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,390,390
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,180,180
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,90,90
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,274,274
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,150,150
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,90,90
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,117,117
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
COROICO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,270,270
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,90,90
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,690,690
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,270,270
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2011-11-01,89,89
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,360,360
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,150,150
CURVA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,5474,5474
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,150,150
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2011-11-01,150,150
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,420,420
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,300,300
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,180,180
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,420,420
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,184,184
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,26,26
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,452,452
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,150,150
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,450,450
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2011-11-01,150,150
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,90,90
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,360,360
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
ICLA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,181,181
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,289,289
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2011-11-01,90,90
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,178,178
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,420,420
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,570,570
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,15380,15380
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
LAJA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,150,150
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,360,360
LLICA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,30,30
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,90,90
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,60,60
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,150,150
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,90,90
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,180,180
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2011-11-01,120,120
