municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,82,82
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,5,5
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,65,65
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,562,562
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,13,13
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,5120,5120
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,130,130
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,47,47
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,18,18
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,6,6
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,173,173
COMBAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2,2
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,81,81
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,10,10
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,9,9
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,3,3
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,40,40
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,21,21
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,166,166
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,43,43
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,1,1
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,85,85
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,8,8
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,3391,3391
EL CHORO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,6,6
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,40,40
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,14,14
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,173,173
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,45,45
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,45,45
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,21,21
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,16,16
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,3,3
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,29,29
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,9,9
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,13,13
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,3,3
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,430,430
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,38,38
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,23,23
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,3,3
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,21,21
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,18,18
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,1,1
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,6,6
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,1,1
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,44,44
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,29,29
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,8,8
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,47,47
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,8,8
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,71,71
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,91,91
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4294,4294
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,12,12
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,5,5
LICOMA PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,158,158
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,8,8
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,12,12
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,3,3
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,20,20
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,57,57
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,54,54
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,21,21
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,5,5
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,48,48
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,155,155
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,8,8
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,40,40
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,219,219
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,757,757
MORO MORO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,10,10
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,246,246
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,20,20
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,12,12
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2038,2038
PADCAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,6,6
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,137,137
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,43,43
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2,2
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,67,67
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,16,16
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,6,6
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,56,56
PELECHUCO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2,2
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,20,20
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,32,32
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,37,37
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,18,18
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,15,15
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,13,13
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,233,233
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,14,14
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,1165,1165
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
PUCARA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,6,6
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,1,1
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,1,1
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,3,3
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,74,74
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,13,13
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,231,231
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,175,175
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,7,7
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,302,302
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,276,276
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,5,5
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,8,8
REYES,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,63,63
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,428,428
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,100,100
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,159,159
SABAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,1,1
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,378,378
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,7,7
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,28,28
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,15,15
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2,2
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,90,90
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,1,1
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,12,12
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,15,15
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,179,179
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,61,61
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,139,139
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,82,82
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,396,396
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,38,38
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,30,30
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,171,171
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,37,37
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,169,169
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,10,10
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,34,34
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,40,40
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,39,39
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,158,158
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,8,8
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,7,7
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,23,23
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,43,43
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,115,115
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,8162,8162
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,61,61
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,31,31
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,3,3
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,8,8
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2,2
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,6,6
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2,2
SENA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,197,197
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,19,19
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,27,27
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,63,63
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,11,11
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2017,2017
TACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,8,8
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2,2
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,9,9
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,12,12
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,1217,1217
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,40,40
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,5,5
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,5,5
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,22,22
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,245,245
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,27,27
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,8,8
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,4,4
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,35,35
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2,2
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,27,27
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2,2
TRIGAL,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,5,5
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,1107,1107
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,217,217
TURCO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,1,1
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,7,7
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,32,32
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,29,29
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,146,146
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,6,6
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,38,38
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,62,62
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,7,7
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,33,33
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,212,212
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,8,8
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,50,50
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,319,319
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,17,17
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,187,187
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,96,96
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,5,5
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,163,163
YACO,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,2,2
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2011-02-01,467,467
