municipality,group,variable,month,Nacidos vivos,TOTAL
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2008-10-01,108,108
QUIME,atencion de partos en servicio,nacidos vivos,2008-10-01,8,8
RAVELO,atencion de partos en servicio,nacidos vivos,2008-10-01,9,9
REYES,atencion de partos en servicio,nacidos vivos,2008-10-01,14,14
RIBERALTA,atencion de partos en servicio,nacidos vivos,2008-10-01,216,216
ROBORE,atencion de partos en servicio,nacidos vivos,2008-10-01,27,27
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2008-10-01,39,39
SACABA,atencion de partos en servicio,nacidos vivos,2008-10-01,161,161
SACABAMBA,atencion de partos en servicio,nacidos vivos,2008-10-01,3,3
SACACA,atencion de partos en servicio,nacidos vivos,2008-10-01,12,12
SAIPINA,atencion de partos en servicio,nacidos vivos,2008-10-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2008-10-01,6,6
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2008-10-01,5,5
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2008-10-01,7,7
SAN ANDRES DE MACHACA,atencion de partos en servicio,nacidos vivos,2008-10-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2008-10-01,7,7
SAN BENITO,atencion de partos en servicio,nacidos vivos,2008-10-01,10,10
SAN BORJA,atencion de partos en servicio,nacidos vivos,2008-10-01,35,35
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2008-10-01,17,17
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2008-10-01,40,40
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2008-10-01,20,20
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2008-10-01,96,96
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2008-10-01,21,21
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2008-10-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2008-10-01,28,28
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2008-10-01,11,11
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2008-10-01,81,81
SAN LORENZO(PND),atencion de partos en servicio,nacidos vivos,2008-10-01,2,2
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2008-10-01,8,8
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2008-10-01,32,32
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2008-10-01,28,28
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2008-10-01,13,13
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2008-10-01,13,13
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos,2008-10-01,11,11
SAN PEDRO DE TIQUINA,atencion de partos en servicio,nacidos vivos,2008-10-01,2,2
SAN RAFAEL,atencion de partos en servicio,nacidos vivos,2008-10-01,5,5
SAN RAMON,atencion de partos en servicio,nacidos vivos,2008-10-01,17,17
SAN RAMON,atencion de partos en servicio,nacidos vivos,2008-10-01,10,10
SANTA ANA,atencion de partos en servicio,nacidos vivos,2008-10-01,29,29
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos,2008-10-01,2528,2528
SANTA ROSA,atencion de partos en servicio,nacidos vivos,2008-10-01,26,26
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos,2008-10-01,23,23
SANTIAGO DE CALLAPA,atencion de partos en servicio,nacidos vivos,2008-10-01,4,4
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos vivos,2008-10-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos,2008-10-01,2,2
SANTIVAÑES,atencion de partos en servicio,nacidos vivos,2008-10-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicio,nacidos vivos,2008-10-01,2,2
SAPAHAQUI,atencion de partos en servicio,nacidos vivos,2008-10-01,1,1
SENA,atencion de partos en servicio,nacidos vivos,2008-10-01,5,5
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2008-10-01,13,13
SICAYA,atencion de partos en servicio,nacidos vivos,2008-10-01,2,2
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2008-10-01,31,31
SOPACHUY,atencion de partos en servicio,nacidos vivos,2008-10-01,3,3
SORACACHI,atencion de partos en servicio,nacidos vivos,2008-10-01,2,2
SORATA,atencion de partos en servicio,nacidos vivos,2008-10-01,7,7
SUCRE,atencion de partos en servicio,nacidos vivos,2008-10-01,487,487
TACACHI,atencion de partos en servicio,nacidos vivos,2008-10-01,2,2
TACACOMA,atencion de partos en servicio,nacidos vivos,2008-10-01,6,6
TACOPAYA,atencion de partos en servicio,nacidos vivos,2008-10-01,2,2
TAPACARI,atencion de partos en servicio,nacidos vivos,2008-10-01,10,10
TARABUCO,atencion de partos en servicio,nacidos vivos,2008-10-01,14,14
TARATA,atencion de partos en servicio,nacidos vivos,2008-10-01,9,9
TARIJA,atencion de partos en servicio,nacidos vivos,2008-10-01,351,351
TARVITA,atencion de partos en servicio,nacidos vivos,2008-10-01,17,17
TEOPONTE,atencion de partos en servicio,nacidos vivos,2008-10-01,3,3
TIAWANACU,atencion de partos en servicio,nacidos vivos,2008-10-01,11,11
TINGUIPAYA,atencion de partos en servicio,nacidos vivos,2008-10-01,5,5
TIPUANI,atencion de partos en servicio,nacidos vivos,2008-10-01,16,16
TIQUIPAYA,atencion de partos en servicio,nacidos vivos,2008-10-01,62,62
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos,2008-10-01,60,60
TOCO,atencion de partos en servicio,nacidos vivos,2008-10-01,4,4
TOLATA,atencion de partos en servicio,nacidos vivos,2008-10-01,6,6
TOLEDO,atencion de partos en servicio,nacidos vivos,2008-10-01,3,3
TOMAVE,atencion de partos en servicio,nacidos vivos,2008-10-01,5,5
TOMINA,atencion de partos en servicio,nacidos vivos,2008-10-01,12,12
TORO TORO,atencion de partos en servicio,nacidos vivos,2008-10-01,5,5
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2008-10-01,18,18
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2008-10-01,3,3
TRIGAL,atencion de partos en servicio,nacidos vivos,2008-10-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos vivos,2008-10-01,235,235
TUPIZA,atencion de partos en servicio,nacidos vivos,2008-10-01,68,68
TURCO,atencion de partos en servicio,nacidos vivos,2008-10-01,5,5
UNCIA,atencion de partos en servicio,nacidos vivos,2008-10-01,26,26
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2008-10-01,7,7
URUBICHA,atencion de partos en servicio,nacidos vivos,2008-10-01,10,10
UYUNI,atencion de partos en servicio,nacidos vivos,2008-10-01,35,35
VACAS,atencion de partos en servicio,nacidos vivos,2008-10-01,7,7
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2008-10-01,33,33
VIACHA,atencion de partos en servicio,nacidos vivos,2008-10-01,26,26
VILA VILA,atencion de partos en servicio,nacidos vivos,2008-10-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2008-10-01,75,75
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2008-10-01,4,4
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2008-10-01,15,15
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2008-10-01,108,108
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2008-10-01,6,6
VILLAZON,atencion de partos en servicio,nacidos vivos,2008-10-01,53,53
VINTO,atencion de partos en servicio,nacidos vivos,2008-10-01,45,45
VITICHI,atencion de partos en servicio,nacidos vivos,2008-10-01,4,4
WARNES,atencion de partos en servicio,nacidos vivos,2008-10-01,74,74
YACO,atencion de partos en servicio,nacidos vivos,2008-10-01,2,2
YACUIBA,atencion de partos en servicio,nacidos vivos,2008-10-01,105,105
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2008-10-01,7,7
YANACACHI,atencion de partos en servicio,nacidos vivos,2008-10-01,1,1
YAPACANI,atencion de partos en servicio,nacidos vivos,2008-10-01,62,62
YOCALLA,atencion de partos en servicio,nacidos vivos,2008-10-01,2,2
YOTALA,atencion de partos en servicio,nacidos vivos,2008-10-01,11,11
YUNCHARA,atencion de partos en servicio,nacidos vivos,2008-10-01,5,5
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2008-10-01,13,13
ACACIO,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
ACHACACHI,atencion de partos en servicio,nacidos vivos,2008-11-01,24,24
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
AIQUILE,atencion de partos en servicio,nacidos vivos,2008-11-01,32,32
ALALAY,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
ALCALA,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
ANCORAIMES,atencion de partos en servicio,nacidos vivos,2008-11-01,8,8
ANDAMARCA,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
ANZALDO,atencion de partos en servicio,nacidos vivos,2008-11-01,5,5
APOLO,atencion de partos en servicio,nacidos vivos,2008-11-01,10,10
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
ARANI,atencion de partos en servicio,nacidos vivos,2008-11-01,15,15
ARBIETO,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
ARQUE,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2008-11-01,40,40
ATOCHA,atencion de partos en servicio,nacidos vivos,2008-11-01,9,9
AYO AYO,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2008-11-01,17,17
BATALLAS,atencion de partos en servicio,nacidos vivos,2008-11-01,7,7
BAURES,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
BELEN DE ANDAMARCA,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos,2008-11-01,57,57
BETANZOS,atencion de partos en servicio,nacidos vivos,2008-11-01,19,19
BOLIVAR,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
BOYUIBE,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2008-11-01,11,11
CABEZAS,atencion de partos en servicio,nacidos vivos,2008-11-01,14,14
CAIROMA,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
CAJUATA,atencion de partos en servicio,nacidos vivos,2008-11-01,8,8
CALACOTO,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
CALAMARCA,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
CAMARGO,atencion de partos en servicio,nacidos vivos,2008-11-01,19,19
CAMIRI,atencion de partos en servicio,nacidos vivos,2008-11-01,78,78
CAPINOTA,atencion de partos en servicio,nacidos vivos,2008-11-01,20,20
CARACOLLO,atencion de partos en servicio,nacidos vivos,2008-11-01,8,8
CARANAVI,atencion de partos en servicio,nacidos vivos,2008-11-01,102,102
CARAPARI,atencion de partos en servicio,nacidos vivos,2008-11-01,14,14
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2008-11-01,41,41
CHAQUI,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
CHARAGUA,atencion de partos en servicio,nacidos vivos,2008-11-01,53,53
CHARAÑA,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
CHAYANTA,atencion de partos en servicio,nacidos vivos,2008-11-01,5,5
CHIMORE,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
CHIPAYA,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2008-11-01,19,19
CHUMA,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
CLIZA,atencion de partos en servicio,nacidos vivos,2008-11-01,15,15
COBIJA,atencion de partos en servicio,nacidos vivos,2008-11-01,124,124
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2008-11-01,1487,1487
COIPASA,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2008-11-01,42,42
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
COLLANA,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
COLOMI,atencion de partos en servicio,nacidos vivos,2008-11-01,24,24
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2008-11-01,13,13
COLQUENCHA,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
COLQUIRI,atencion de partos en servicio,nacidos vivos,2008-11-01,7,7
COMARAPA,atencion de partos en servicio,nacidos vivos,2008-11-01,27,27
CONCEPCION,atencion de partos en servicio,nacidos vivos,2008-11-01,24,24
COPACABANA,atencion de partos en servicio,nacidos vivos,2008-11-01,12,12
CORIPATA,atencion de partos en servicio,nacidos vivos,2008-11-01,14,14
CORO CORO,atencion de partos en servicio,nacidos vivos,2008-11-01,5,5
COROICO,atencion de partos en servicio,nacidos vivos,2008-11-01,18,18
CORQUE,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
COTAGAITA,atencion de partos en servicio,nacidos vivos,2008-11-01,11,11
COTOCA,atencion de partos en servicio,nacidos vivos,2008-11-01,51,51
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2008-11-01,21,21
CUEVO,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
CULPINA,atencion de partos en servicio,nacidos vivos,2008-11-01,13,13
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2008-11-01,7,7
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
EL ALTO,atencion de partos en servicio,nacidos vivos,2008-11-01,1008,1008
EL CHORO,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2008-11-01,7,7
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
EL TORNO,atencion de partos en servicio,nacidos vivos,2008-11-01,43,43
EL VILLAR,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2008-11-01,16,16
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2008-11-01,12,12
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2008-11-01,5,5
EXALTACION,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2008-11-01,16,16
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
GUANAY,atencion de partos en servicio,nacidos vivos,2008-11-01,10,10
GUAQUI,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2008-11-01,83,83
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2008-11-01,9,9
HUACARETA,atencion de partos en servicio,nacidos vivos,2008-11-01,10,10
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
HUANUNI,atencion de partos en servicio,nacidos vivos,2008-11-01,13,13
HUARACAJE,atencion de partos en servicio,nacidos vivos,2008-11-01,5,5
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
ICLA,atencion de partos en servicio,nacidos vivos,2008-11-01,8,8
INCAHUASI,atencion de partos en servicio,nacidos vivos,2008-11-01,27,27
INQUISIVI,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2008-11-01,11,11
IXIAMAS,atencion de partos en servicio,nacidos vivos,2008-11-01,5,5
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2008-11-01,24,24
LA GUARDIA,atencion de partos en servicio,nacidos vivos,2008-11-01,40,40
LA PAZ,atencion de partos en servicio,nacidos vivos,2008-11-01,1399,1399
LAGUNILLAS,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
LAJA,atencion de partos en servicio,nacidos vivos,2008-11-01,7,7
LAS CARRERAS,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
LLALLAGUA,atencion de partos en servicio,nacidos vivos,2008-11-01,52,52
LLICA,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
LORETO,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
LURIBAY,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
MACHARETI,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
MAGDALENA,atencion de partos en servicio,nacidos vivos,2008-11-01,15,15
MAIRANA,atencion de partos en servicio,nacidos vivos,2008-11-01,5,5
MAPIRI,atencion de partos en servicio,nacidos vivos,2008-11-01,23,23
MECAPACA,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
MINEROS,atencion de partos en servicio,nacidos vivos,2008-11-01,17,17
MIZQUE,atencion de partos en servicio,nacidos vivos,2008-11-01,28,28
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
MOJINETE,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2008-11-01,13,13
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2008-11-01,32,32
MONTERO,atencion de partos en servicio,nacidos vivos,2008-11-01,205,205
MOROCHATA,atencion de partos en servicio,nacidos vivos,2008-11-01,21,21
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
OCURI,atencion de partos en servicio,nacidos vivos,2008-11-01,18,18
OKINAWA,atencion de partos en servicio,nacidos vivos,2008-11-01,17,17
OMEREQUE,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
ORURO,atencion de partos en servicio,nacidos vivos,2008-11-01,472,472
PADCAYA,atencion de partos en servicio,nacidos vivos,2008-11-01,7,7
PADILLA,atencion de partos en servicio,nacidos vivos,2008-11-01,23,23
PAILON,atencion de partos en servicio,nacidos vivos,2008-11-01,18,18
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2008-11-01,33,33
PAMPA AULLAGAS,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
PASORAPA,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2008-11-01,21,21
PAZÑA,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
POCOATA,atencion de partos en servicio,nacidos vivos,2008-11-01,11,11
POCONA,atencion de partos en servicio,nacidos vivos,2008-11-01,13,13
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2008-11-01,10,10
POOPO,atencion de partos en servicio,nacidos vivos,2008-11-01,11,11
PORCO,atencion de partos en servicio,nacidos vivos,2008-11-01,12,12
POROMA,atencion de partos en servicio,nacidos vivos,2008-11-01,9,9
PORONGO,atencion de partos en servicio,nacidos vivos,2008-11-01,5,5
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2008-11-01,47,47
PORVENIR,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
POSTRER VALLE,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos,2008-11-01,357,357
PRESTO,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
PUCARANI,atencion de partos en servicio,nacidos vivos,2008-11-01,7,7
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos,2008-11-01,5,5
PUERTO CARABUCO,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
PUERTO PEREZ,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos,2008-11-01,15,15
PUERTO RICO,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
PUERTO SILES,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos,2008-11-01,35,35
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos,2008-11-01,75,75
PUNA,atencion de partos en servicio,nacidos vivos,2008-11-01,14,14
PUNATA,atencion de partos en servicio,nacidos vivos,2008-11-01,60,60
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2008-11-01,90,90
QUIME,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
RAVELO,atencion de partos en servicio,nacidos vivos,2008-11-01,9,9
REYES,atencion de partos en servicio,nacidos vivos,2008-11-01,14,14
RIBERALTA,atencion de partos en servicio,nacidos vivos,2008-11-01,232,232
ROBORE,atencion de partos en servicio,nacidos vivos,2008-11-01,28,28
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2008-11-01,37,37
SACABA,atencion de partos en servicio,nacidos vivos,2008-11-01,148,148
SACACA,atencion de partos en servicio,nacidos vivos,2008-11-01,11,11
SAIPINA,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2008-11-01,10,10
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
SAN ANDRES DE MACHACA,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
SAN BENITO,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
SAN BORJA,atencion de partos en servicio,nacidos vivos,2008-11-01,52,52
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2008-11-01,17,17
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2008-11-01,37,37
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2008-11-01,30,30
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2008-11-01,99,99
SAN JAVIER(BNI),atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2008-11-01,16,16
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2008-11-01,26,26
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2008-11-01,9,9
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2008-11-01,56,56
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2008-11-01,14,14
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2008-11-01,33,33
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2008-11-01,20,20
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2008-11-01,14,14
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2008-11-01,16,16
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
SAN RAFAEL,atencion de partos en servicio,nacidos vivos,2008-11-01,5,5
SAN RAMON,atencion de partos en servicio,nacidos vivos,2008-11-01,30,30
SAN RAMON,atencion de partos en servicio,nacidos vivos,2008-11-01,7,7
SANTA ANA,atencion de partos en servicio,nacidos vivos,2008-11-01,36,36
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos,2008-11-01,2308,2308
SANTA ROSA,atencion de partos en servicio,nacidos vivos,2008-11-01,20,20
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos,2008-11-01,13,13
SANTIAGO DE CALLAPA,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
SANTIVAÑES,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
SAPAHAQUI,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
SENA,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2008-11-01,16,16
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2008-11-01,28,28
SOPACHUY,atencion de partos en servicio,nacidos vivos,2008-11-01,8,8
SORACACHI,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
SORATA,atencion de partos en servicio,nacidos vivos,2008-11-01,8,8
SUCRE,atencion de partos en servicio,nacidos vivos,2008-11-01,455,455
TACACOMA,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
TACOBAMBA,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
TACOPAYA,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
TAPACARI,atencion de partos en servicio,nacidos vivos,2008-11-01,8,8
TARABUCO,atencion de partos en servicio,nacidos vivos,2008-11-01,23,23
TARACO,atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
TARATA,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
TARIJA,atencion de partos en servicio,nacidos vivos,2008-11-01,344,344
TARVITA,atencion de partos en servicio,nacidos vivos,2008-11-01,15,15
TEOPONTE,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
TIAWANACU,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
TINGUIPAYA,atencion de partos en servicio,nacidos vivos,2008-11-01,4,4
TIPUANI,atencion de partos en servicio,nacidos vivos,2008-11-01,10,10
TIQUIPAYA,atencion de partos en servicio,nacidos vivos,2008-11-01,44,44
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos,2008-11-01,54,54
TOCO,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
TOLATA,atencion de partos en servicio,nacidos vivos,2008-11-01,2,2
TOLEDO,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
TOMAVE,atencion de partos en servicio,nacidos vivos,2008-11-01,6,6
TOMINA,atencion de partos en servicio,nacidos vivos,2008-11-01,13,13
TORO TORO,atencion de partos en servicio,nacidos vivos,2008-11-01,1,1
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2008-11-01,18,18
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2008-11-01,3,3
TRINIDAD,atencion de partos en servicio,nacidos vivos,2008-11-01,249,249
TUPIZA,atencion de partos en servicio,nacidos vivos,2008-11-01,59,59
UNCIA,atencion de partos en servicio,nacidos vivos,2008-11-01,20,20
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2008-11-01,8,8
URUBICHA,atencion de partos en servicio,nacidos vivos,2008-11-01,7,7
UYUNI,atencion de partos en servicio,nacidos vivos,2008-11-01,25,25
VACAS,atencion de partos en servicio,nacidos vivos,2008-11-01,7,7
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2008-11-01,27,27
