municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,12,12
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,16,16
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,7,7
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,24,24
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,58,58
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,33,33
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,7,7
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,29,29
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,7,7
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,6,6
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,723,723
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,1,1
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,19,19
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,5,5
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,32,32
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,9,9
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,20,20
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,18,18
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,7,7
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,3,3
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,10,10
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,10,10
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,7,7
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,23,23
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,16,16
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,50,50
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,17,17
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,15,15
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,3,3
HUACHACALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,2,2
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,24,24
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,6,6
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,3,3
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,6,6
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,13,13
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,46,46
INGAVI (HUMAITA),atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,2,2
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,16,16
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,20,20
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,7,7
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,26,26
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,45,45
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,141,141
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,1472,1472
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,14,14
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,25,25
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,3,3
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,2,2
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,52,52
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,7,7
LORETO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,3,3
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,2,2
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,8,8
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,12,12
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,26,26
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,9,9
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,5,5
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,16,16
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,8,8
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,17,17
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,29,29
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,13,13
MOJINETE,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,1,1
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,3,3
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,48,48
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,91,91
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,3,3
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,28,28
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,5,5
NAZACARA DE PACAJES,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,1,1
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,22,22
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,18,18
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,2,2
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,374,374
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,14,14
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,15,15
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,24,24
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,10,10
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,51,51
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,5,5
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,12,12
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,1,1
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,1,1
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,14,14
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,11,11
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,6,6
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,45,45
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,13,13
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,13,13
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,5,5
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,12,12
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,27,27
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,14,14
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,32,32
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,1,1
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,4,4
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,190,190
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,15,15
PUCARA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,2,2
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,20,20
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,23,23
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,12,12
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,13,13
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,13,13
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,21,21
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,8,8
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,48,48
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,93,93
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,39,39
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,36,36
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,53,53
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,7,7
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,2,2
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,29,29
REYES,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,7,7
RIBERALTA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,15,15
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,33,33
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,33,33
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,5,5
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,131,131
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,6,6
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,26,26
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,12,12
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,10,10
SAN AGUSTIN,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,4,4
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,13,13
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,6,6
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,11,11
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,1,1
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,61,61
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,23,23
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,20,20
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,46,46
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,108,108
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,4,4
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,30,30
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2008-04-01,3,3
