municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
POJO (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,7,7
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,15,15
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,83,83
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,86,86
PORVENIR,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,11,11
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,9,9
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,74,74
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,31,31
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,8,8
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,20,20
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,10,10
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,3,3
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,3,3
PUERTO PEREZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,4,4
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,11,11
PUERTO RICO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,2,2
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,28,28
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,92,92
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,94,94
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,12,12
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,16,16
QUIRUSILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,2,2
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,15,15
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,39,39
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,51,51
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,13,13
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,18,18
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,25,25
SAIPINA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,2,2
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,11,11
SAMAIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
SAN AGUSTIN,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,26,26
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,7,7
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,11,11
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,33,33
SAN BUENA VENTURA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,5,5
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,8,8
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,221,221
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,168,168
SAN JAVIER(BNI),actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,7,7
SAN JOAQUIN,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,4,4
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,9,9
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,2,2
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,42,42
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,2,2
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,25,25
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,121,121
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,13,13
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,29,29
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,9,9
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,32,32
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,12,12
SAN PEDRO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,5,5
SANTA ANA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,170,170
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,11,11
SANTIAGO DE CALLAPA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
SANTIAGO DE HUARI,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,13,13
SANTIVAÑES,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,31,31
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,17,17
SAPAHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,12,12
SICA SICA (VILLA AROMA),actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,22,22
SIPE SIPE,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,5,5
SOPACHUY,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,27,27
SORACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,17,17
SORATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,78,78
SUCRE,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,261,261
TACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
TACACOMA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,64,64
TACOBAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,5,5
TAPACARI,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,84,84
TARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,128,128
TARACO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,3,3
TARATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,31,31
TARIJA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1404,1404
TARVITA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,80,80
TEOPONTE,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,3,3
TINGUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,15,15
TIPUANI,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
TIQUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,422,422
TIRAQUE (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,62,62
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,7,7
TODOS SANTOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,2,2
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,19,19
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,2,2
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,32,32
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,47,47
TOTORA(CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,14,14
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,5,5
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,72,72
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,44,44
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,41,41
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,8,8
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,27,27
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,33,33
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
UYUNI,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,17,17
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,23,23
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,36,36
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,4,4
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,26,26
VILLA NUEVA (LOMA ALTA),actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,7,7
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,48,48
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,78,78
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,62,62
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,23,23
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,1,1
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-08-01,45,45
