municipality,group,variable,month,Niños de 1 a 4 años con 1ra dosis vitamina A,TOTAL
PUERTO PEREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,19,19
PUERTO QUIJARRO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,177,177
PUERTO SILES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,9,9
PUERTO SUAREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,71,71
PUNA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,188,188
QUIME,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,18,18
QUIRUSILLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,5,5
RAVELO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,55,55
REYES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,88,88
RIBERALTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,515,515
ROBORE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,2,2
RURRENABAQUE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,112,112
SACABA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,460,460
SACABAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,76,76
SAMAIPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,31,31
SAN ANDRES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,57,57
SAN ANDRES DE MACHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,19,19
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,29,29
SAN BORJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,264,264
SAN BUENA VENTURA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,21,21
SAN IGNACIO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,133,133
SAN IGNACIO DE VELASCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,98,98
SAN JAVIER(BNI),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,34,34
SAN JAVIER(STC),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,48,48
SAN JOAQUIN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,20,20
SAN JOSE DE CHIQUITOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,76,76
SAN JUAN DE YAPACANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,23,23
SAN JULIAN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,138,138
SAN LORENZO(TJA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,63,63
SAN LUCAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,90,90
SAN MATIAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,29,29
SAN MIGUEL DE VELASCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,20,20
SAN PABLO DE LIPEZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,2,2
SAN PEDRO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,153,153
SAN PEDRO DE CURAHUARA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,25,25
SAN PEDRO DE TIQUINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,20,20
SAN RAFAEL,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,13,13
SAN RAMON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,29,29
SAN RAMON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,7,7
SANTA ANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,147,147
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,3484,3484
SANTA ROSA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,88,88
SANTA ROSA DEL SARA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,2,2
SANTIAGO DE CALLAPA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,8,8
SANTIVAÑES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,1,1
SAPAHAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,24,24
SICA SICA (VILLA AROMA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,55,55
SICAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,5,5
SOPACHUY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,1,1
SORATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,56,56
SUCRE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,130,130
TACACOMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,3,3
TACOBAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,34,34
TACOPAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,9,9
TAHUA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,1,1
TAPACARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,61,61
TARABUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,21,21
TARACO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,21,21
TARATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,27,27
TARIJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,596,596
TARVITA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,9,9
TEOPONTE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,22,22
TIAWANACU,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,31,31
TINGUIPAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,25,25
TIPUANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,26,26
TIRAQUE (CBBA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,23,23
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,5,5
TOCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,25,25
TOLATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,4,4
TOMAVE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,4,4
TOMINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,1,1
TRINIDAD,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,318,318
TUPIZA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,61,61
UMALA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,33,33
UNCIA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,28,28
URIONDO (A. CONCEPCION),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,27,27
VALLEGRANDE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,16,16
VIACHA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,172,172
VILLA MONTES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,95,95
VILLA TUNARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,330,330
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,34,34
VILLAZON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,19,19
VITICHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,1,1
WALDO BALLIVIAN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,11,11
WARNES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,110,110
YACO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,16,16
YACUIBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,596,596
YAMPARAEZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,8,8
YANACACHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,20,20
YAPACANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,8,8
YOCALLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,2,2
YOTALA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,24,24
YUNCHARA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,32,32
ZUDAÑEZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-10-01,24,24
ACHACACHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,44,44
ACHOCALLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,20,20
AIQUILE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,27,27
ANCORAIMES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,28,28
ANZALDO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,21,21
APOLO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,80,80
ARANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,4,4
ARBIETO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,75,75
ARQUE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,42,42
ATOCHA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,33,33
AUCAPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,14,14
AYATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,29,29
AYO AYO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,11,11
AZURDUY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,4,4
BATALLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,28,28
BAURES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,30,30
BERMEJO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,197,197
BETANZOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,33,33
BOYUIBE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,9,9
BUENA VISTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,17,17
CABEZAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,17,17
CAIROMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,21,21
"CAIZA ""D""",micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,31,31
CAJUATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,10,10
CALACOTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,22,22
CALAMARCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,17,17
CAMARGO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,8,8
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,10,10
CAMIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,155,155
CAPINOTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,42,42
CAQUIAVIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,20,20
CARANAVI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,160,160
CARAPARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,22,22
CARMEN RIVERO TORREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,3,3
CHACARILLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,1,1
CHAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,8,8
CHARAGUA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,152,152
CHAYANTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,10,10
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,50,50
CHUMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,29,29
CLIZA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,54,54
COCHABAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,1190,1190
"COLCHA ""K""",micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,1,1
COLLANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,1,1
COLOMI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,15,15
COLPA BELGICA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,2,2
COLQUECHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,96,96
COLQUIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,47,47
COMBAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,3,3
CONCEPCION,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,42,42
COPACABANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,6,6
CORIPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,68,68
CORO CORO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,7,7
COROICO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,22,22
COTAGAITA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,9,9
COTOCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,78,78
CUATRO CAÑADAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,101,101
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,1,1
CUEVO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,5,5
CULPINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,53,53
CURVA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,3,3
DESAGUADERO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,23,23
EL ALTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,2282,2282
EL PUENTE(STC),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,39,39
EL PUENTE(TJA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,51,51
EL TORNO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,70,70
ENTRE RIOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,51,51
ENTRE RIOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,22,22
EXALTACION,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,20,20
FERNANDEZ ALONSO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,150,150
GENERAL SAAVEDRA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,60,60
GUANAY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,48,48
GUAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,29,29
GUAYARAMERIN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,473,473
GUTIERREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,40,40
HUACARETA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,5,5
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,4,4
HUARACAJE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,25,25
ICLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,40,40
INCAHUASI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,45,45
INQUISIVI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,5,5
IRUPANA (VILLA DE LANZA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,38,38
IXIAMAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,35,35
JESUS DE MACHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,19,19
LA ASUNTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,53,53
LA GUARDIA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,262,262
LA PAZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,1876,1876
LAGUNILLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,6,6
LAJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,42,42
LAS CARRERAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,1,1
LLALLAGUA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,940,940
LORETO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,18,18
LURIBAY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,10,10
MACHARETI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,4,4
MAGDALENA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,74,74
MAIRANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,48,48
MALLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,1,1
MAPIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,33,33
MECAPACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,92,92
MINEROS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,108,108
MIZQUE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,10,10
MOCOMOCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,67,67
MOJINETE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,32,32
MOJOCOYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,14,14
MONTEAGUDO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,48,48
MONTERO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,594,594
OCURI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,4,4
OKINAWA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,70,70
PADCAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,81,81
PAILON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,73,73
PALCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,45,45
PALOS BLANCOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,74,74
PAMPA GRANDE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,23,23
PAPEL PAMPA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,6,6
PASORAPA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,3,3
PATACAMAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,91,91
PELECHUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,20,20
POCOATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,21,21
PORCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,8,8
POROMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,13,13
PORONGO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,32,32
POTOSI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,198,198
PRESTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,41,41
PUCARANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,134,134
PUERTO ACOSTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,89,89
PUERTO CARABUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,70,70
PUERTO PEREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,21,21
PUERTO QUIJARRO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,65,65
PUERTO SILES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,14,14
PUERTO SUAREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,28,28
PUNA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,149,149
QUIME,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,15,15
QUIRUSILLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,7,7
RAVELO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,139,139
REYES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,20,20
RIBERALTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,214,214
ROBORE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,11,11
RURRENABAQUE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,57,57
SACABA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,299,299
SACABAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,16,16
SAMAIPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,20,20
SAN ANDRES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,69,69
SAN ANDRES DE MACHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,21,21
SAN ANTONIO DE LOMERIO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,22,22
SAN BENITO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,16,16
SAN BORJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,269,269
SAN BUENA VENTURA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,53,53
SAN CARLOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,4,4
SAN IGNACIO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,132,132
SAN IGNACIO DE VELASCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,277,277
SAN JAVIER(BNI),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-11-01,16,16
