municipality,group,variable,month,Mujeres puérperas que recibieron 90 tabletas d,TOTAL
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,3,3
SAN BENITO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,10,10
SAN BORJA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,45,45
SAN BUENA VENTURA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,10,10
SAN CARLOS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,15,15
SAN IGNACIO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,31,31
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,58,58
SAN JAVIER(BNI),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,2,2
SAN JAVIER(STC),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,14,14
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,20,20
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,13,13
SAN JULIAN,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,31,31
SAN LORENZO(PND),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,4,4
SAN LORENZO(TJA),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,24,24
SAN LUCAS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,66,66
SAN MATIAS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,7,7
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,1,1
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,9,9
SAN PEDRO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,18,18
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,36,36
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,9,9
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,5,5
SAN PEDRO(PND),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,5,5
SAN RAMON,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,1,1
SAN RAMON,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,2,2
SANTA ANA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,2,2
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,1164,1164
SANTA ROSA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,1,1
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,22,22
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,6,6
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,97,97
SANTIVAÑES,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,3,3
SAPAHAQUI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,20,20
SENA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,7,7
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,43,43
SICAYA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,2,2
SIPE SIPE,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,23,23
SOPACHUY,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,21,21
SORACACHI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,19,19
SORATA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,25,25
SUCRE,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,242,242
TACACHI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,3,3
TACACOMA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,15,15
TACOBAMBA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,18,18
TACOPAYA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,23,23
TAHUA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,2,2
TAPACARI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,41,41
TARABUCO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,66,66
TARACO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,1,1
TARIJA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,38,38
TARVITA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,30,30
TEOPONTE,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,5,5
TIAWANACU,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,23,23
TINGUIPAYA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,45,45
TIPUANI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,18,18
TIQUIPAYA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,15,15
TIRAQUE (CBBA),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,39,39
TOCO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,2,2
TOLATA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,4,4
TOLEDO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,12,12
TOMAVE,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,22,22
TOMINA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,8,8
TORO TORO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,11,11
TOTORA(CBBA),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,13,13
TOTORA(ORR),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,8,8
TRIGAL,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,2,2
TRINIDAD,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,226,226
TUPIZA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,25,25
TURCO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,1,1
UMALA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,4,4
UNCIA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,56,56
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,20,20
URUBICHA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,2,2
UYUNI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,20,20
VACAS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,20,20
VALLEGRANDE,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,18,18
VIACHA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,21,21
VILA VILA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,3,3
VILLA MONTES,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,35,35
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,3,3
VILLA RIVERO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,4,4
VILLA SERRANO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,13,13
VILLA TUNARI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,48,48
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,19,19
VILLAZON,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,28,28
VINTO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,14,14
VITICHI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,7,7
WALDO BALLIVIAN,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,2,2
WARNES,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,21,21
YACO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,7,7
YACUIBA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,91,91
YAMPARAEZ,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,19,19
YANACACHI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,3,3
YAPACANI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,63,63
YOCALLA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,6,6
YOTALA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,9,9
YUNCHARA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,11,11
ZUDAÑEZ,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-11-01,14,14
ACACIO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,7,7
ACHACACHI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,59,59
ACHOCALLA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
AIQUILE,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,4,4
ALALAY,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
ALCALA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
ANCORAIMES,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,17,17
ANDAMARCA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
ANTEQUERA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,2,2
ANZALDO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
APOLO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,24,24
ARAMPAMPA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,16,16
ARANI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,16,16
ARBIETO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,2,2
ARQUE,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,15,15
ATOCHA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,15,15
AUCAPATA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,7,7
AYATA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,8,8
AYO AYO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,13,13
AZURDUY,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,13,13
BATALLAS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,18,18
BAURES,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
BELEN DE URMIRI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,5,5
BELLA FLOR,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,10,10
BERMEJO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,23,23
BETANZOS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,41,41
BOLIVAR,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,8,8
BOYUIBE,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
BUENA VISTA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,10,10
CABEZAS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,4,4
CAIROMA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,10,10
"CAIZA ""D""",micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,5,5
CAJUATA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,11,11
CALACOTO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,4,4
CALAMARCA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,24,24
CAMARGO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,41,41
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,2,2
CAMIRI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,6,6
CAPINOTA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,20,20
CAQUIAVIRI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,10,10
CARACOLLO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,23,23
CARANAVI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,80,80
CARAPARI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,7,7
CARIPUYO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
CHALLAPATA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,37,37
CHAQUI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,10,10
CHARAGUA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,40,40
CHARAÑA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,2,2
CHAYANTA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,23,23
CHIMORE,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,22,22
CHIPAYA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,1,1
CHOQUE COTA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,15,15
CHUMA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,14,14
CLIZA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,6,6
COBIJA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,113,113
COCHABAMBA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,46,46
COLCAPIRHUA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,11,11
"COLCHA ""K""",micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
COLLANA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
COLOMI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,20,20
COLPA BELGICA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,7,7
COLQUECHACA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,54,54
COLQUENCHA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,6,6
COLQUIRI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,24,24
COMANCHE,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,2,2
COMARAPA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,6,6
COMBAYA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,1,1
CONCEPCION,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,1,1
COPACABANA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,12,12
CORIPATA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,12,12
CORO CORO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,4,4
COROICO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,8,8
CORQUE,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,6,6
COTAGAITA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,37,37
COTOCA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,6,6
CUATRO CAÑADAS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,7,7
CULPINA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,26,26
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,6,6
CURVA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,5,5
DESAGUADERO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,6,6
EL ALTO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,941,941
EL CHORO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,4,4
EL PUENTE(STC),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
EL PUENTE(TJA),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,13,13
EL TORNO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,22,22
EL VILLAR,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,8,8
ENTRE RIOS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,8,8
ENTRE RIOS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,27,27
EUCALIPTUS,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,10,10
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,4,4
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,10,10
FILADELFIA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,5,5
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,8,8
GUANAY,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,14,14
GUAQUI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,7,7
GUAYARAMERIN,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,54,54
GUTIERREZ,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,11,11
HUACARETA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,12,12
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,5,5
HUACHACALLA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,1,1
HUANUNI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,4,4
HUARACAJE,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,5,5
HUAYLLAMARCA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,3,3
ICHOCA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,6,6
ICLA,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,23,23
INCAHUASI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,23,23
INGAVI (HUMAITA),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,1,1
INQUISIVI,micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,8,8
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas que recibieron 90 tabletas d,2005-12-01,12,12
